,Unnamed: 0,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,npxg_xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches
222,222,Neeskens Kebano,cd COD,"FW,MF",Fulham,28-340,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.22,0.0,0.22,0.22,0.22,Matches
223,223,Naby Keïta,gn GUI,MF,Liverpool,26-003,1995,7,6,395,4.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.0,0.1,0.13,0.23,0.1,0.23,Matches
224,224,Caoimhin Kelleher,ie IRL,GK,Liverpool,22-082,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
225,225,Jonjoe Kenny,eng ENG,DF,Everton,23-335,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
226,226,Reda Khadra,de GER,FW,Brighton,19-224,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
227,227,Max Kilman,eng ENG,DF,Wolves,23-266,1997,14,12,1120,12.4,0,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
228,228,Joshua King,no NOR,"MF,FW",Everton,29-029,1992,2,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
229,229,Mateusz Klich,pl POL,MF,Leeds United,30-245,1990,22,20,1754,19.5,3,5,1,2,2,5,0,0.15,0.26,0.41,0.05,0.31,2.8,1.2,3.5,4.7,0.14,0.18,0.32,0.06,0.24,Matches
230,230,Robin Koch,de GER,DF,Leeds United,24-211,1996,11,11,908,10.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
231,231,Sead Kolašinac,ba BIH,DF,Arsenal,27-238,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
232,232,Ezri Konsa,eng ENG,DF,Aston Villa,23-113,1997,19,18,1666,18.5,2,0,2,0,0,2,0,0.11,0.0,0.11,0.11,0.11,0.7,0.7,0.0,0.7,0.04,0.0,0.04,0.04,0.04,Matches
233,233,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,31-054,1989,21,20,1773,19.7,1,0,1,0,0,0,0,0.05,0.0,0.05,0.05,0.05,0.8,0.8,0.1,0.9,0.04,0.01,0.04,0.04,0.04,Matches
234,234,Mateo Kovačić,hr CRO,MF,Chelsea,26-283,1994,18,14,1175,13.1,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.6,0.6,1.2,1.8,0.05,0.09,0.14,0.05,0.14,Matches
235,235,Emil Krafth,se SWE,DF,Newcastle Utd,26-195,1994,6,4,445,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches
236,236,Filip Krovinović,hr CRO,MF,West Brom,25-168,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
237,237,Alexandre Lacazette,fr FRA,FW,Arsenal,29-261,1991,20,16,1315,14.6,8,2,7,1,1,2,0,0.55,0.14,0.68,0.48,0.62,6.1,5.3,1.9,7.2,0.41,0.13,0.54,0.36,0.49,Matches
238,238,Adam Lallana,eng ENG,"MF,FW",Brighton,32-279,1988,17,10,820,9.1,0,1,0,0,0,0,0,0.0,0.11,0.11,0.0,0.11,0.5,0.5,2.1,2.6,0.06,0.23,0.28,0.06,0.28,Matches
239,239,Érik Lamela,ar ARG,"FW,MF",Tottenham,28-346,1992,11,3,370,4.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.1,0.2,0.07,0.27,0.2,0.27,Matches
240,240,Tariq Lamptey,eng ENG,DF,Brighton,20-136,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.1,0.1,0.2,0.1,0.2,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
241,241,Manuel Lanzini,ar ARG,"MF,FW",West Ham,27-364,1993,11,2,317,3.5,1,1,1,0,0,1,0,0.28,0.28,0.57,0.28,0.57,1.1,1.1,0.4,1.5,0.31,0.12,0.43,0.31,0.43,Matches
242,242,Aymeric Laporte,fr FRA,DF,Manchester City,26-262,1994,7,6,579,6.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.6,0.05,0.04,0.09,0.05,0.09,Matches
243,243,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,27-094,1993,12,12,995,11.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.05,0.0,0.05,0.05,0.05,Matches
244,244,Maxime Le Marchand,fr FRA,DF,Fulham,31-125,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
245,245,Mario Lemina,ga GAB,MF,Fulham,27-165,1993,15,7,688,7.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.06,0.07,0.01,0.07,Matches
246,246,Bernd Leno,de GER,GK,Arsenal,28-346,1992,22,22,1961,21.8,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
247,247,Jamal Lewis,nir NIR,DF,Newcastle Utd,23-019,1998,20,17,1560,17.3,0,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,1.5,1.7,0.01,0.09,0.1,0.01,0.1,Matches
248,248,Victor Lindelöf,se SWE,DF,Manchester Utd,26-211,1994,17,17,1505,16.7,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,0.6,0.6,0.5,1.1,0.04,0.03,0.07,0.04,0.07,Matches
249,249,Jesse Lingard,eng ENG,"MF,FW",West Ham,28-060,1992,2,2,179,2.0,2,0,2,0,0,0,0,1.01,0.0,1.01,1.01,1.01,0.3,0.3,0.2,0.5,0.15,0.12,0.27,0.15,0.27,Matches
250,250,Jake Livermore,eng ENG,MF,West Brom,31-091,1989,15,15,1200,13.3,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
251,251,Diego Llorente,es ESP,DF,Leeds United,27-181,1993,2,1,91,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
252,252,Hugo Lloris,fr FRA,GK,Tottenham,34-049,1986,22,22,1980,22.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
253,253,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,24-310,1996,11,4,439,4.9,1,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,1.8,0.17,0.21,0.38,0.17,0.38,Matches
254,254,Ruben Loftus-Cheek,eng ENG,FW,Chelsea,25-021,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
255,255,Ruben Loftus-Cheek,eng ENG,"FW,MF",Fulham,25-021,1996,16,13,1124,12.5,1,0,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,2.1,2.1,1.1,3.1,0.16,0.09,0.25,0.16,0.25,Matches
256,256,Kevin Long,ie IRL,DF,Burnley,30-179,1990,6,6,540,6.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
257,257,Shane Long,ie IRL,"FW,MF",Southampton,34-022,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
258,258,Matthew Longstaff,eng ENG,MF,Newcastle Utd,20-329,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches
259,259,Sean Longstaff,eng ENG,MF,Newcastle Utd,23-106,1997,12,9,826,9.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,Matches
260,260,Ademola Lookman,eng ENG,FW,Fulham,23-116,1997,19,17,1571,17.5,3,3,3,0,1,3,0,0.17,0.17,0.34,0.17,0.34,3.9,3.1,2.7,5.9,0.22,0.16,0.38,0.18,0.34,Matches
261,261,Max Lowe,eng ENG,DF,Sheffield Utd,23-278,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
262,262,Matthew Lowton,eng ENG,DF,Burnley,31-249,1989,18,18,1620,18.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,0.01,0.02,0.04,0.01,0.04,Matches
263,263,David Luiz,br BRA,DF,Arsenal,33-297,1987,13,11,885,9.8,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.07,0.0,0.08,0.07,0.08,Matches
264,264,Douglas Luiz,br BRA,MF,Aston Villa,22-280,1998,19,19,1659,18.4,0,2,0,0,0,5,1,0.0,0.11,0.11,0.0,0.11,1.1,1.1,1.0,2.1,0.06,0.05,0.11,0.06,0.11,Matches
265,265,John Lundstram,eng ENG,MF,Sheffield Utd,26-361,1994,18,15,1308,14.5,0,2,0,0,1,5,1,0.0,0.14,0.14,0.0,0.14,2.0,1.2,1.2,2.4,0.13,0.08,0.22,0.08,0.16,Matches
266,266,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,22-051,1998,10,6,544,6.0,1,1,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,0.4,0.4,1.7,2.2,0.07,0.28,0.36,0.07,0.36,Matches
267,267,James Maddison,eng ENG,"MF,FW",Leicester City,24-082,1996,21,16,1475,16.4,6,5,6,0,0,4,0,0.37,0.31,0.67,0.37,0.67,3.1,3.1,3.3,6.4,0.19,0.2,0.39,0.19,0.39,Matches
268,268,Harry Maguire,eng ENG,DF,Manchester Utd,27-345,1993,23,23,2070,23.0,2,0,2,0,0,6,0,0.09,0.0,0.09,0.09,0.09,1.5,1.5,0.1,1.6,0.07,0.01,0.07,0.07,0.07,Matches
269,269,Riyad Mahrez,dz ALG,FW,Manchester City,29-358,1991,16,13,1106,12.3,5,2,5,0,0,0,0,0.41,0.16,0.57,0.41,0.57,2.7,2.7,4.4,7.2,0.22,0.36,0.58,0.22,0.58,Matches
270,270,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,23-168,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
271,271,Ainsley Maitland-Niles,eng ENG,MF,West Brom,23-168,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
272,272,Josh Maja,ng NGA,FW,Fulham,22-048,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
273,273,Sadio Mané,sn SEN,FW,Liverpool,28-309,1992,20,19,1690,18.8,7,3,7,0,0,2,0,0.37,0.16,0.53,0.37,0.53,9.3,9.3,3.4,12.7,0.49,0.18,0.68,0.49,0.68,Matches
274,274,Javier Manquillo,es ESP,DF,Newcastle Utd,26-284,1994,10,9,719,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03,Matches
275,275,Fernando Marçal,br BRA,DF,Wolves,31-360,1989,10,7,571,6.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
276,276,Solly March,eng ENG,DF,Brighton,26-208,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
277,277,Pablo Marí,es ESP,DF,Arsenal,27-166,1993,3,3,270,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
278,278,Anthony Martial,fr FRA,FW,Manchester Utd,25-070,1995,18,14,1247,13.9,4,3,4,0,0,0,1,0.29,0.22,0.51,0.29,0.51,5.8,5.8,2.0,7.8,0.42,0.14,0.56,0.42,0.56,Matches
279,279,Martinelli,br BRA,FW,Arsenal,19-240,2001,5,3,209,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.32,0.01,0.33,0.32,0.33,Matches
280,280,Emiliano Martínez,ar ARG,GK,Aston Villa,28-164,1992,21,21,1890,21.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches
281,281,Arthur Masuaku,cd COD,DF,West Ham,27-098,1993,10,10,850,9.4,0,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,1.6,1.9,0.03,0.17,0.2,0.03,0.2,Matches
282,282,Juan Mata,es ESP,FW,Manchester Utd,32-291,1988,6,4,335,3.7,0,2,0,0,0,0,0,0.0,0.54,0.54,0.0,0.54,0.3,0.3,0.8,1.2,0.09,0.23,0.32,0.09,0.32,Matches
283,283,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,23-230,1997,1,1,64,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
284,284,Nemanja Matić,rs SRB,MF,Manchester Utd,32-196,1988,12,8,732,8.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
285,285,Joël Matip,cm CMR,DF,Liverpool,29-189,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
286,286,Neal Maupay,fr FRA,"FW,MF",Brighton,24-183,1996,21,18,1533,17.0,7,1,4,3,4,1,0,0.41,0.06,0.47,0.23,0.29,9.5,6.5,1.6,8.1,0.56,0.09,0.65,0.38,0.47,Matches
287,287,James McArthur,sco SCO,MF,Crystal Palace,33-129,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
288,288,Oliver McBurnie,sco SCO,FW,Sheffield Utd,24-254,1996,16,9,973,10.8,1,0,1,0,0,1,0,0.09,0.0,0.09,0.09,0.09,2.8,2.8,1.0,3.8,0.26,0.09,0.35,0.26,0.35,Matches
289,289,Alex McCarthy,eng ENG,GK,Southampton,31-072,1989,21,21,1890,21.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
290,290,James McCarthy,ie IRL,MF,Crystal Palace,30-093,1990,8,6,467,5.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches
291,291,John McGinn,sco SCO,MF,Aston Villa,26-118,1994,20,20,1800,20.0,1,4,1,0,0,5,0,0.05,0.2,0.25,0.05,0.25,1.2,1.2,1.9,3.0,0.06,0.09,0.15,0.06,0.15,Matches
292,292,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,33-076,1987,21,15,1331,14.8,5,1,5,0,0,3,0,0.34,0.07,0.41,0.34,0.41,3.1,3.1,1.0,4.1,0.21,0.07,0.28,0.21,0.28,Matches
293,293,Dwight McNeil,eng ENG,MF,Burnley,21-083,1999,20,18,1687,18.7,1,2,1,0,0,1,0,0.05,0.11,0.16,0.05,0.16,0.6,0.6,2.7,3.3,0.03,0.14,0.18,0.03,0.18,Matches
294,294,Scott McTominay,sco SCO,MF,Manchester Utd,24-067,1996,20,14,1234,13.7,4,1,4,0,0,0,0,0.29,0.07,0.36,0.29,0.36,0.9,0.9,0.8,1.7,0.07,0.06,0.13,0.07,0.13,Matches
295,295,Ben Mee,eng ENG,DF,Burnley,31-143,1989,16,16,1440,16.0,2,0,2,0,0,1,0,0.12,0.0,0.12,0.12,0.12,0.9,0.9,0.0,0.9,0.06,0.0,0.06,0.06,0.06,Matches
296,296,Benjamin Mendy,fr FRA,DF,Manchester City,26-211,1994,6,6,504,5.6,1,0,1,0,0,2,0,0.18,0.0,0.18,0.18,0.18,0.1,0.1,0.0,0.1,0.02,0.0,0.03,0.02,0.03,Matches
297,297,Edouard Mendy,sn SEN,GK,Chelsea,28-349,1992,19,19,1710,19.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
298,298,Nampalys Mendy,fr FRA,MF,Leicester City,28-235,1992,17,14,1274,14.2,0,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,0.3,0.4,0.0,0.02,0.03,0.0,0.03,Matches
299,299,Illan Meslier,fr FRA,GK,Leeds United,20-348,2000,21,21,1890,21.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
300,300,Luka Milivojević,rs SRB,MF,Crystal Palace,29-312,1991,19,15,1313,14.6,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.03,0.04,0.07,0.03,0.07,Matches
301,301,James Milner,eng ENG,"MF,DF",Liverpool,35-040,1986,15,6,609,6.8,0,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,0.1,0.1,1.1,1.2,0.01,0.16,0.17,0.01,0.17,Matches
302,302,Yerry Mina,co COL,DF,Everton,26-143,1994,18,18,1620,18.0,2,0,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches
303,303,Takumi Minamino,jp JPN,"MF,FW",Liverpool,26-028,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.0,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.2,0.0,0.2,0.2,0.2,Matches
304,304,Takumi Minamino,jp JPN,MF,Southampton,26-028,1995,1,1,90,1.0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.1,0.1,0.0,0.1,0.12,0.0,0.12,0.12,0.12,Matches
305,305,Tyrone Mings,eng ENG,DF,Aston Villa,27-337,1993,20,20,1754,19.5,2,1,2,0,0,5,1,0.1,0.05,0.15,0.1,0.15,1.2,1.2,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
306,306,Tyrick Mitchell,eng ENG,DF,Crystal Palace,21-165,1999,12,12,1080,12.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
307,307,Aleksandar Mitrović,rs SRB,FW,Fulham,26-150,1994,18,10,1005,11.2,2,3,1,1,2,2,0,0.18,0.27,0.45,0.09,0.36,5.0,3.5,2.4,5.9,0.45,0.22,0.66,0.31,0.53,Matches
308,308,Jayson Molumby,ie IRL,MF,Brighton,21-191,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
309,309,Wes Morgan,jm JAM,DF,Leicester City,37-023,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
310,310,Mason Mount,eng ENG,"MF,FW",Chelsea,22-034,1999,22,20,1798,20.0,3,3,3,0,0,2,0,0.15,0.15,0.3,0.15,0.3,3.0,3.0,4.0,7.0,0.15,0.2,0.35,0.15,0.35,Matches
311,311,Lucas Moura,br BRA,"FW,MF",Tottenham,28-184,1992,17,5,609,6.8,1,1,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,0.9,0.9,0.4,1.3,0.14,0.06,0.19,0.14,0.19,Matches
312,312,Lys Mousset,fr FRA,FW,Sheffield Utd,25-005,1996,6,2,203,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,1.0,0.28,0.14,0.42,0.28,0.42,Matches
313,313,João Moutinho,pt POR,MF,Wolves,34-158,1986,21,17,1490,16.6,1,0,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,0.3,0.3,1.7,2.0,0.02,0.1,0.12,0.02,0.12,Matches
314,314,Joel Mumbongo,se SWE,FW,Burnley,22-035,1999,2,0,29,0.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
315,315,Jacob Murphy,eng ENG,"DF,MF",Newcastle Utd,25-355,1995,13,8,741,8.2,1,1,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,0.5,0.5,0.6,1.0,0.06,0.07,0.13,0.06,0.13,Matches
316,316,Shkodran Mustafi,de GER,DF,Arsenal,28-302,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
317,317,Marvelous Nakamba,zw ZIM,MF,Aston Villa,27-025,1994,7,3,287,3.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
318,318,Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,24-059,1996,11,10,862,9.6,1,0,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,0.3,0.3,0.1,0.3,0.03,0.01,0.03,0.03,0.03,Matches
319,319,Tanguy Ndombele,fr FRA,MF,Tottenham,24-047,1996,20,18,1294,14.4,3,1,3,0,0,2,0,0.21,0.07,0.28,0.21,0.28,1.1,1.1,1.9,3.0,0.08,0.13,0.21,0.08,0.21,Matches
320,320,Reiss Nelson,eng ENG,FW,Arsenal,21-065,1999,2,0,71,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
321,321,Pedro Neto,pt POR,"FW,MF",Wolves,20-341,2000,23,22,1890,21.0,4,4,4,0,0,1,0,0.19,0.19,0.38,0.19,0.38,3.3,3.3,4.4,7.7,0.16,0.21,0.37,0.16,0.37,Matches
322,322,Rúben Neves,pt POR,MF,Wolves,23-337,1997,22,18,1555,17.3,3,0,1,2,2,5,0,0.17,0.0,0.17,0.06,0.06,3.5,2.0,1.3,3.3,0.2,0.08,0.28,0.11,0.19,Matches
323,323,Eddie Nketiah,eng ENG,FW,Arsenal,21-259,1999,14,3,327,3.6,1,1,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,1.2,1.2,0.6,1.8,0.32,0.16,0.48,0.32,0.48,Matches
324,324,Niels Nkounkou,fr FRA,DF,Everton,20-104,2000,1,1,68,0.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
325,325,Dan Nlundulu,eng ENG,"FW,MF",Southampton,22-008,1999,9,0,91,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.02,0.12,0.09,0.12,Matches
326,326,Mark Noble,eng ENG,MF,West Ham,33-281,1987,12,3,285,3.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches
327,327,Oliver Norwood,nir NIR,MF,Sheffield Utd,29-307,1991,17,12,1032,11.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,0.01,0.07,0.08,0.01,0.08,Matches
328,328,Jack O'Connell,eng ENG,DF,Sheffield Utd,26-321,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
329,329,Dara O'Shea,ie IRL,DF,West Brom,21-346,1999,17,16,1384,15.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.01,0.0,0.02,0.01,0.02,Matches
330,330,Michael Obafemi,ie IRL,FW,Southampton,20-222,2000,1,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
331,331,Denis Odoi,be BEL,DF,Fulham,32-262,1988,3,3,270,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
332,332,Angelo Ogbonna,it ITA,DF,West Ham,32-266,1988,23,23,2042,22.7,2,0,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.0,1.0,1.0,2.0,0.04,0.05,0.09,0.04,0.09,Matches
333,333,Robin Olsen,se SWE,GK,Everton,31-036,1990,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
334,334,Josh Onomah,eng ENG,MF,Fulham,23-292,1997,4,2,144,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
335,335,Divock Origi,be BEL,FW,Liverpool,25-301,1995,8,2,182,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,0.45,0.11,0.56,0.45,0.56,Matches
336,336,Ben Osborn,eng ENG,"MF,DF",Sheffield Utd,26-192,1994,12,8,768,8.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.1,1.4,0.03,0.13,0.16,0.03,0.16,Matches
