player,nationality,position,squad,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,gca_og_for,matches
Owen Otasowie,us USA,MF,Wolves,19-304,2001,1.3,6,4.66,4,0,0,0,2,0,1,0.78,1,0,0,0,0,0,0,Matches
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,27-187,1993,2.1,4,1.89,4,0,0,0,0,0,2,0.95,2,0,0,0,0,0,0,Matches
Emerson Palmieri,it ITA,DF,Chelsea,26-199,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Thomas Partey,gh GHA,MF,Arsenal,27-250,1993,7.5,14,1.86,14,0,0,0,0,0,2,0.27,2,0,0,0,0,0,0,Matches
Rui Patrício,pt POR,GK,Wolves,33-003,1988,24.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Bailey Peacock-Farrell,nir NIR,GK,Burnley,24-112,1996,1.0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Lee Peltier,eng ENG,DF,West Brom,34-069,1986,2.5,2,0.79,2,0,0,0,0,0,1,0.39,1,0,0,0,0,0,0,Matches
Nicolas Pépé,ci CIV,"FW,MF",Arsenal,25-265,1995,9.0,17,1.89,10,3,3,1,0,0,3,0.33,1,0,2,0,0,0,0,Matches
Matheus Pereira,br BRA,"MF,FW",West Brom,24-289,1996,16.3,52,3.19,33,13,2,1,2,1,6,0.37,3,1,0,0,1,1,0,Matches
Ricardo Pereira,pt POR,DF,Leicester City,27-135,1993,3.8,6,1.60,6,0,0,0,0,0,1,0.27,1,0,0,0,0,0,0,Matches
Ayoze Pérez,es ESP,"FW,MF",Leicester City,27-210,1993,9.8,37,3.77,26,2,4,3,2,0,4,0.41,3,0,1,0,0,0,0,Matches
Kalvin Phillips,eng ENG,MF,Leeds United,25-078,1995,17.5,41,2.35,23,15,0,1,0,2,1,0.06,1,0,0,0,0,0,0,Matches
Matt Phillips,sco SCO,"MF,DF",West Brom,29-342,1991,8.7,17,1.94,12,4,1,0,0,0,1,0.11,1,0,0,0,0,0,0,Matches
Nathaniel Phillips,eng ENG,DF,Liverpool,23-334,1997,5.5,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jordan Pickford,eng ENG,GK,Everton,26-348,1994,18.0,4,0.22,3,1,0,0,0,0,2,0.11,2,0,0,0,0,0,0,Matches
Erik Pieters,nl NED,"DF,MF",Burnley,32-195,1988,11.4,8,0.70,6,0,0,1,1,0,2,0.18,1,0,0,1,0,0,0,Matches
Daniel Podence,pt POR,"FW,MF",Wolves,25-120,1995,14.6,48,3.28,32,1,9,1,4,1,7,0.48,3,0,4,0,0,0,0,Matches
Paul Pogba,fr FRA,"MF,FW",Manchester Utd,27-340,1993,15.0,46,3.07,31,1,2,3,6,3,2,0.13,0,0,1,0,1,0,0,Matches
Nick Pope,eng ENG,GK,Burnley,28-305,1992,23.0,5,0.22,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Dennis Praet,be BEL,"MF,FW",Leicester City,26-280,1994,7.3,13,1.79,12,0,0,0,0,1,2,0.28,2,0,0,0,0,0,0,Matches
Davy Pröpper,nl NED,MF,Brighton,29-169,1991,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Christian Pulisic,us USA,"FW,MF",Chelsea,22-153,1998,10.7,37,3.47,25,1,5,2,2,2,5,0.47,4,0,0,1,0,0,0,Matches
Aaron Ramsdale,eng ENG,GK,Sheffield Utd,22-280,1998,24.0,6,0.25,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,19-266,2001,1.8,1,0.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Kayne Ramsey,eng ENG,DF,Southampton,20-131,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Darren Randolph,ie IRL,GK,West Ham,33-282,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Marcus Rashford,eng ENG,FW,Manchester Utd,23-110,1997,21.6,63,2.91,48,0,8,2,5,0,10,0.46,10,0,0,0,0,0,0,Matches
Tim Ream,us USA,DF,Fulham,33-136,1987,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Nathan Redmond,eng ENG,"MF,FW",Southampton,26-349,1994,8.0,21,2.64,17,0,2,1,1,0,2,0.25,2,0,0,0,0,0,0,Matches
Harrison Reed,eng ENG,MF,Fulham,26-022,1995,15.9,24,1.51,18,5,0,1,0,0,3,0.19,2,0,0,1,0,0,0,Matches
Sergio Reguilón,es ESP,DF,Tottenham,24-064,1996,11.8,20,1.70,13,0,0,5,2,0,3,0.25,3,0,0,0,0,0,0,Matches
Bobby Reid,jm JAM,"DF,FW",Fulham,28-016,1993,16.9,17,1.01,14,0,2,0,1,0,3,0.18,2,0,0,0,1,0,0,Matches
Declan Rice,eng ENG,MF,West Ham,22-035,1999,24.0,41,1.71,36,1,2,1,0,1,3,0.12,2,0,0,1,0,0,0,Matches
Richarlison,br BRA,"FW,MF",Everton,23-284,1997,17.1,36,2.11,25,0,5,2,4,0,7,0.41,4,0,1,1,1,0,0,Matches
Jaïro Riedewald,nl NED,MF,Crystal Palace,24-162,1996,10.6,14,1.32,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,31-161,1989,5.9,17,2.90,6,10,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Tyler Roberts,wal WAL,"MF,FW",Leeds United,22-037,1999,4.1,14,3.41,9,0,2,1,2,0,1,0.24,1,0,0,0,0,0,0,Matches
Andrew Robertson,sco SCO,DF,Liverpool,26-344,1994,23.9,64,2.67,50,11,3,0,0,0,10,0.42,6,2,2,0,0,0,0,Matches
Antonee Robinson,us USA,DF,Fulham,23-194,1997,16.5,39,2.37,34,3,1,0,1,0,2,0.12,2,0,0,0,0,0,0,Matches
Callum Robinson,ie IRL,"FW,MF",West Brom,26-016,1995,13.2,29,2.20,20,0,5,1,3,0,3,0.23,0,0,1,0,2,0,0,Matches
Jack Robinson,eng ENG,DF,Sheffield Utd,27-170,1993,6.7,2,0.30,1,0,0,0,1,0,1,0.15,0,0,0,0,1,0,0,Matches
Hal Robson-Kanu,wal WAL,"FW,MF",West Brom,31-273,1989,2.5,2,0.80,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Marek Rodák,sk SVK,GK,Fulham,24-067,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Joe Rodon,wal WAL,DF,Tottenham,23-119,1997,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rodri,es ESP,MF,Manchester City,24-241,1996,21.1,48,2.27,40,0,3,2,0,3,4,0.19,3,0,0,0,0,1,0,Matches
Rodrigo,es ESP,MF,Leeds United,29-349,1991,11.0,47,4.28,37,0,3,5,1,1,7,0.64,4,0,0,3,0,0,0,Matches
James Rodríguez,co COL,"FW,MF",Everton,29-221,1991,14.3,53,3.72,34,11,3,0,3,2,11,0.77,7,4,0,0,0,0,0,Matches
Jay Rodriguez,eng ENG,"FW,MF",Burnley,31-204,1989,10.5,18,1.72,11,0,3,2,2,0,3,0.29,2,0,1,0,0,0,0,Matches
Oriol Romeu,es ESP,MF,Southampton,29-147,1991,17.5,31,1.77,27,0,0,0,1,3,3,0.17,3,0,0,0,0,0,0,Matches
Antonio Rüdiger,de GER,DF,Chelsea,27-352,1993,9.0,6,0.67,5,1,0,0,0,0,1,0.11,1,0,0,0,0,0,0,Matches
Mathew Ryan,au AUS,GK,Brighton,28-316,1992,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mathew Ryan,au AUS,GK,Arsenal,28-316,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,23-343,1997,9.1,28,3.08,20,1,4,0,3,0,7,0.77,6,0,1,0,0,0,0,Matches
Romain Saïss,ma MAR,DF,Wolves,30-329,1990,14.7,7,0.47,5,1,0,1,0,0,1,0.07,1,0,0,0,0,0,0,Matches
Bukayo Saka,eng ENG,"FW,DF",Arsenal,19-166,2001,19.7,70,3.56,41,9,7,5,8,0,8,0.41,5,0,1,0,2,0,0,Matches
Mamadou Sakho,fr FRA,DF,Crystal Palace,31-005,1990,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mohamed Salah,eg EGY,FW,Liverpool,28-248,1992,21.4,68,3.18,47,1,3,9,6,2,9,0.42,5,0,0,2,2,0,0,Matches
Mohammed Salisu,gh GHA,DF,Southampton,21-307,1999,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Davinson Sánchez,co COL,DF,Tottenham,24-251,1996,8.5,3,0.35,2,0,0,1,0,0,1,0.12,1,0,0,0,0,0,0,Matches
Robert Sánchez,es ESP,GK,Brighton,23-092,1997,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Morgan Sanson,fr FRA,MF,Aston Villa,26-184,1994,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Romaine Sawyers,kn SKN,MF,West Brom,29-108,1991,16.5,14,0.85,12,0,0,0,2,0,2,0.12,2,0,0,0,0,0,0,Matches
Dane Scarlett,eng ENG,FW,Tottenham,16-331,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Fabian Schär,ch SUI,DF,Newcastle Utd,29-060,1991,13.4,9,0.67,7,0,0,0,1,1,1,0.07,1,0,0,0,0,0,0,Matches
Jeffrey Schlupp,gh GHA,MF,Crystal Palace,28-057,1992,10.8,24,2.21,18,0,2,1,3,0,4,0.37,2,0,0,1,1,0,0,Matches
Kasper Schmeichel,dk DEN,GK,Leicester City,34-105,1986,24.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Nélson Semedo,pt POR,DF,Wolves,27-094,1993,20.7,34,1.65,29,0,0,3,1,1,4,0.19,3,0,0,1,0,0,0,Matches
Jamie Shackleton,eng ENG,"MF,DF",Leeds United,21-133,1999,4.4,6,1.37,6,0,0,0,0,0,1,0.23,1,0,0,0,0,0,0,Matches
Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,29-131,1991,4.5,18,4.01,17,1,0,0,0,0,3,0.67,3,0,0,0,0,0,0,Matches
Billy Sharp,eng ENG,FW,Sheffield Utd,35-013,1986,5.8,4,0.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Luke Shaw,eng ENG,DF,Manchester Utd,25-221,1995,17.5,66,3.77,39,22,0,1,4,0,10,0.57,5,3,0,0,2,0,0,Matches
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,28-357,1992,15.1,36,2.39,20,15,0,1,0,0,5,0.33,3,2,0,0,0,0,0,Matches
Gylfi Sigurðsson,is ISL,MF,Everton,31-163,1989,14.3,31,2.17,17,13,0,1,0,0,2,0.14,1,1,0,0,0,0,0,Matches
Bernardo Silva,pt POR,"MF,FW",Manchester City,26-192,1994,15.5,52,3.36,39,2,3,3,3,2,6,0.39,5,0,0,1,0,0,0,Matches
Fábio Silva,pt POR,FW,Wolves,18-214,2002,8.2,15,1.82,8,0,1,3,3,0,1,0.12,0,0,0,0,1,0,0,Matches
Thiago Silva,br BRA,DF,Chelsea,36-149,1984,16.2,12,0.74,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Moussa Sissoko,fr FRA,MF,Tottenham,31-186,1989,15.3,15,0.98,14,0,0,0,1,0,1,0.07,1,0,0,0,0,0,0,Matches
Islam Slimani,dz ALG,FW,Leicester City,32-245,1988,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
William Smallbone,ie IRL,MF,Southampton,20-363,2000,1.9,3,1.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Emile Smith-Rowe,eng ENG,MF,Arsenal,20-205,2000,8.8,25,2.84,20,0,1,2,2,0,7,0.79,6,0,0,1,0,0,0,Matches
Robert Snodgrass,sco SCO,"MF,FW",West Brom,33-164,1987,5.5,6,1.10,6,0,0,0,0,0,1,0.18,1,0,0,0,0,0,0,Matches
Robert Snodgrass,sco SCO,"FW,DF",West Ham,33-164,1987,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Cédric Soares,pt POR,DF,Arsenal,29-171,1991,5.8,12,2.08,7,2,2,0,0,1,3,0.52,2,0,0,0,0,1,0,Matches
Tomáš Souček,cz CZE,MF,West Ham,25-357,1995,24.0,26,1.08,16,2,1,4,3,0,4,0.17,2,0,0,2,0,0,0,Matches
Çağlar Söyüncü,tr TUR,DF,Leicester City,24-271,1996,8.2,2,0.24,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Zack Steffen,us USA,GK,Manchester City,25-322,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Dale Stephens,eng ENG,MF,Burnley,31-251,1989,2.8,2,0.72,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jack Stephens,eng ENG,DF,Southampton,27-022,1994,11.4,10,0.88,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Raheem Sterling,eng ENG,FW,Manchester City,26-072,1994,19.9,70,3.52,46,0,11,5,8,0,11,0.55,6,0,2,2,1,0,0,Matches
Enda Stevens,ie IRL,DF,Sheffield Utd,30-224,1990,16.0,16,1.00,14,0,1,0,1,0,2,0.12,1,0,0,0,1,0,0,Matches
John Stones,eng ENG,DF,Manchester City,26-266,1994,14.0,7,0.50,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0,0,Matches
Pascal Struijk,nl NED,"DF,MF",Leeds United,21-191,1999,12.2,3,0.25,3,0,0,0,0,0,1,0.08,1,0,0,0,0,0,0,Matches
Japhet Tanganga,eng ENG,DF,Tottenham,21-324,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Matt Targett,eng ENG,DF,Aston Villa,25-153,1995,21.8,39,1.79,31,5,0,0,2,1,5,0.23,3,1,0,0,1,0,0,Matches
James Tarkowski,eng ENG,DF,Burnley,28-091,1992,22.0,13,0.59,9,3,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Percy Tau,za RSA,"FW,MF",Brighton,26-281,1994,0.9,3,3.18,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Charlie Taylor,eng ENG,DF,Burnley,27-153,1993,15.6,17,1.09,12,1,0,1,3,0,3,0.19,2,0,0,0,1,0,0,Matches
Neil Taylor,wal WAL,DF,Aston Villa,32-011,1989,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Allan Tchaptchet,fr FRA,DF,Southampton,19-059,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Nathan Tella,eng ENG,"FW,MF",Southampton,21-228,1999,1.8,4,2.25,1,0,1,0,2,0,0,0.00,0,0,0,0,0,0,0,Matches
Alex Telles,br BRA,DF,Manchester Utd,28-065,1992,5.7,17,3.00,7,7,0,2,1,0,2,0.35,1,1,0,0,0,0,0,Matches
Kenny Tete,nl NED,DF,Fulham,25-132,1995,8.5,18,2.12,18,0,0,0,0,0,1,0.12,1,0,0,0,0,0,0,Matches
Luke Thomas,eng ENG,DF,Leicester City,19-253,2001,3.0,3,1.00,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0,0,Matches
Youri Tielemans,be BEL,MF,Leicester City,23-287,1997,23.3,53,2.27,44,1,1,3,2,2,10,0.43,9,0,0,0,1,0,0,Matches
Kieran Tierney,sco SCO,DF,Arsenal,23-258,1997,16.9,41,2.43,31,2,4,1,3,0,4,0.24,1,0,2,0,1,0,0,Matches
James Tomkins,eng ENG,DF,Crystal Palace,31-326,1989,4.3,2,0.46,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Fikayo Tomori,eng ENG,DF,Chelsea,23-061,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Ferrán Torres,es ESP,FW,Manchester City,20-355,2000,8.2,20,2.44,14,0,4,0,2,0,5,0.61,3,0,1,0,1,0,0,Matches
Cenk Tosun,tr TUR,FW,Everton,29-256,1991,0.5,2,3.75,2,0,0,0,0,0,1,1.87,1,0,0,0,0,0,0,Matches
Andros Townsend,eng ENG,MF,Crystal Palace,29-217,1991,16.3,37,2.27,23,9,4,0,0,1,5,0.31,4,1,0,0,0,0,0,Matches
Conor Townsend,eng ENG,DF,West Brom,27-351,1993,10.8,13,1.20,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Adama Traoré,es ESP,"FW,DF",Wolves,25-024,1996,16.8,64,3.81,42,0,12,1,8,1,1,0.06,0,0,0,0,1,0,0,Matches
Bertrand Traoré,bf BFA,FW,Aston Villa,25-165,1995,12.3,37,3.02,14,7,6,3,6,1,5,0.41,3,1,0,0,0,1,0,Matches
Trézéguet,eg EGY,FW,Aston Villa,26-140,1994,9.0,23,2.57,15,0,1,3,4,0,1,0.11,1,0,0,0,0,0,0,Matches
Leandro Trossard,be BEL,"FW,MF",Brighton,26-076,1994,17.3,64,3.70,43,9,2,5,3,2,7,0.40,5,1,0,1,0,0,0,Matches
Kostas Tsimikas,gr GRE,DF,Liverpool,24-282,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Axel Tuanzebe,eng ENG,DF,Manchester Utd,23-096,1997,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Cengiz Ünder,tr TUR,"MF,FW",Leicester City,23-219,1997,2.7,10,3.73,8,0,1,1,0,0,2,0.75,2,0,0,0,0,0,0,Matches
Yan Valery,fr FRA,"DF,MF",Southampton,21-362,1999,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jamie Vardy,eng ENG,FW,Leicester City,34-038,1987,17.7,33,1.86,20,0,5,5,3,0,13,0.73,5,0,2,3,3,0,0,Matches
Joël Veltman,nl NED,DF,Brighton,29-034,1992,15.3,27,1.76,22,3,0,0,1,1,0,0.00,0,0,0,0,0,0,0,Matches
Jannik Vestergaard,dk DEN,DF,Southampton,28-199,1992,14.5,10,0.69,10,0,0,0,0,0,2,0.14,2,0,0,0,0,0,0,Matches
Rúben Vinagre,pt POR,DF,Wolves,21-315,1999,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Carlos Vinícius,br BRA,FW,Tottenham,25-330,1995,1.8,4,2.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Vitinha,pt POR,MF,Wolves,21-005,2000,2.6,8,3.10,7,0,1,0,0,0,1,0.39,1,0,0,0,0,0,0,Matches
Jake Vokins,eng ENG,DF,Southampton,20-338,2000,0.7,3,4.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Matěj Vydra,cz CZE,FW,Burnley,28-293,1992,5.2,17,3.28,9,0,4,3,1,0,1,0.19,1,0,0,0,0,0,0,Matches
Theo Walcott,eng ENG,"MF,FW",Southampton,31-339,1989,13.7,20,1.46,15,0,1,2,2,0,3,0.22,1,0,0,1,1,0,0,Matches
Theo Walcott,eng ENG,FW,Everton,31-339,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Kyle Walker,eng ENG,DF,Manchester City,30-266,1990,14.3,18,1.26,16,2,0,0,0,0,4,0.28,3,1,0,0,0,0,0,Matches
Kyle Walker-Peters,eng ENG,DF,Southampton,23-311,1997,18.8,25,1.33,21,0,0,1,2,1,6,0.32,3,0,0,0,2,1,0,Matches
Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23-084,1997,22.0,34,1.55,29,1,1,1,0,2,5,0.23,5,0,0,0,0,0,0,Matches
Joel Ward,eng ENG,DF,Crystal Palace,31-112,1989,11.1,8,0.72,7,1,0,0,0,0,2,0.18,2,0,0,0,0,0,0,Matches
James Ward-Prowse,eng ENG,MF,Southampton,26-109,1994,23.0,49,2.13,23,23,0,1,2,0,7,0.30,2,5,0,0,0,0,0,Matches
Ollie Watkins,eng ENG,FW,Aston Villa,25-050,1995,22.0,62,2.82,46,0,3,8,2,3,9,0.41,6,0,0,3,0,0,0,Matches
Caleb Watts,au AUS,"MF,FW",Southampton,19-033,2002,0.2,1,5.29,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Adam Webster,eng ENG,DF,Brighton,26-045,1995,21.8,18,0.82,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0,0,Matches
Danny Welbeck,eng ENG,FW,Brighton,30-084,1990,7.3,19,2.59,10,0,3,4,2,0,1,0.14,0,0,0,0,1,0,0,Matches
Timo Werner,de GER,FW,Chelsea,24-349,1996,19.3,57,2.95,37,0,5,7,7,1,14,0.72,7,0,2,1,3,1,0,Matches
Ashley Westwood,eng ENG,MF,Burnley,30-323,1990,23.9,56,2.34,42,13,0,0,1,0,3,0.13,2,1,0,0,0,0,0,Matches
Ben White,eng ENG,"DF,MF",Brighton,23-133,1997,22.5,22,0.98,18,0,1,0,1,2,3,0.13,3,0,0,0,0,0,0,Matches
Georginio Wijnaldum,nl NED,MF,Liverpool,30-099,1990,21.7,33,1.52,29,0,1,1,2,0,1,0.05,0,0,0,1,0,0,0,Matches
Brandon Williams,eng ENG,DF,Manchester Utd,20-168,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Neco Williams,wal WAL,DF,Liverpool,19-311,2001,1.9,2,1.04,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rhys Williams,eng ENG,DF,Liverpool,20-015,2001,1.3,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Willian,br BRA,"FW,MF",Arsenal,32-193,1988,11.4,38,3.34,22,8,2,2,4,0,5,0.44,3,1,0,1,0,0,0,Matches
Joe Willock,eng ENG,MF,Arsenal,21-182,1999,2.6,7,2.65,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Joe Willock,eng ENG,MF,Newcastle Utd,21-182,1999,1.9,3,1.61,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Callum Wilson,eng ENG,FW,Newcastle Utd,28-357,1992,20.1,47,2.33,27,0,5,1,13,1,10,0.50,6,0,0,1,3,0,0,Matches
Harry Winks,eng ENG,MF,Tottenham,25-016,1996,6.3,6,0.95,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Chris Wood,nz NZL,FW,Burnley,29-073,1991,18.7,24,1.29,21,0,1,1,0,1,2,0.11,1,0,0,1,0,0,0,Matches
Granit Xhaka,ch SUI,MF,Arsenal,28-144,1992,18.1,24,1.33,22,0,0,1,1,0,2,0.11,2,0,0,0,0,0,0,Matches
Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31-118,1989,4.0,14,3.53,11,1,0,1,1,0,2,0.50,2,0,0,0,0,0,0,Matches
DeAndre Yedlin,us USA,DF,Newcastle Utd,27-224,1993,4.8,6,1.24,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Okay Yokuşlu,tr TUR,MF,West Brom,26-346,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Wilfried Zaha,ci CIV,FW,Crystal Palace,28-100,1992,18.5,54,2.92,34,0,10,2,8,0,9,0.49,7,0,2,0,0,0,0,Matches
Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,25-094,1995,19.1,41,2.14,31,0,7,0,3,0,5,0.26,3,0,2,0,0,0,0,Matches
Andi Zeqiri,ch SUI,"FW,DF",Brighton,21-241,1999,0.8,2,2.65,2,0,0,0,0,0,1,1.32,1,0,0,0,0,0,0,Matches
Oleksandr Zinchenko,ua UKR,DF,Manchester City,24-065,1996,8.1,6,0.74,4,1,0,1,0,0,1,0.12,1,0,0,0,0,0,0,Matches
Hakim Ziyech,ma MAR,"FW,MF",Chelsea,27-336,1993,7.0,39,5.57,29,6,0,3,1,0,6,0.86,5,1,0,0,0,0,0,Matches
Kurt Zouma,fr FRA,DF,Chelsea,26-114,1994,15.0,6,0.40,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Martin Ødegaard,no NOR,MF,Arsenal,22-063,1998,1.2,2,1.62,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
