player,nationality,position,squad,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Kenny Tete,nl NED,DF,Fulham,25-132,1995,8.5,0,2,0,0.0,0.24,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Luke Thomas,eng ENG,DF,Leicester City,19-253,2001,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,16.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Youri Tielemans,be BEL,MF,Leicester City,23-287,1997,23.3,5,26,11,42.3,1.11,0.47,0.12,0.27,23.5,2,2,2,3.2,1.7,0.07,+1.8,+1.3,Matches
Kieran Tierney,sco SCO,DF,Arsenal,23-258,1997,16.9,1,9,2,22.2,0.53,0.12,0.11,0.50,24.3,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
James Tomkins,eng ENG,DF,Crystal Palace,31-326,1989,4.3,0,1,0,0.0,0.23,0.00,0.00,,5.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
Fikayo Tomori,eng ENG,DF,Chelsea,23-061,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ferrán Torres,es ESP,FW,Manchester City,20-355,2000,8.2,2,18,7,38.9,2.19,0.85,0.11,0.29,15.3,0,0,0,2.6,2.6,0.14,-0.6,-0.6,Matches
Cenk Tosun,tr TUR,FW,Everton,29-256,1991,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andros Townsend,eng ENG,MF,Crystal Palace,29-217,1991,16.3,1,21,7,33.3,1.29,0.43,0.05,0.14,21.0,1,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
Conor Townsend,eng ENG,DF,West Brom,27-351,1993,10.8,0,3,2,66.7,0.28,0.18,0.00,0.00,10.3,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
Adama Traoré,es ESP,"FW,DF",Wolves,25-024,1996,16.8,0,14,4,28.6,0.83,0.24,0.00,0.00,20.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Bertrand Traoré,bf BFA,FW,Aston Villa,25-165,1995,12.3,4,32,13,40.6,2.61,1.06,0.13,0.31,15.8,2,0,0,3.2,3.2,0.10,+0.8,+0.8,Matches
Trézéguet,eg EGY,FW,Aston Villa,26-140,1994,9.0,0,23,7,30.4,2.57,0.78,0.00,0.00,13.2,0,0,0,2.7,2.7,0.13,-2.7,-2.7,Matches
Leandro Trossard,be BEL,"FW,MF",Brighton,26-076,1994,17.3,2,37,12,32.4,2.14,0.69,0.05,0.17,17.7,1,0,0,3.1,3.1,0.09,-1.1,-1.1,Matches
Kostas Tsimikas,gr GRE,DF,Liverpool,24-282,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Axel Tuanzebe,eng ENG,DF,Manchester Utd,23-096,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cengiz Ünder,tr TUR,"MF,FW",Leicester City,23-219,1997,2.7,0,10,2,20.0,3.73,0.75,0.00,0.00,23.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Yan Valery,fr FRA,"DF,MF",Southampton,21-362,1999,1.1,0,2,0,0.0,1.75,0.00,0.00,,25.8,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
Jamie Vardy,eng ENG,FW,Leicester City,34-038,1987,17.7,12,45,18,40.0,2.54,1.01,0.13,0.33,13.2,0,6,7,14.4,9.1,0.20,-2.4,-3.1,Matches
Joël Veltman,nl NED,DF,Brighton,29-034,1992,15.3,0,4,2,50.0,0.26,0.13,0.00,0.00,16.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Jannik Vestergaard,dk DEN,DF,Southampton,28-199,1992,14.5,3,11,6,54.5,0.76,0.41,0.27,0.50,10.8,0,0,0,0.9,0.9,0.08,+2.1,+2.1,Matches
Rúben Vinagre,pt POR,DF,Wolves,21-315,1999,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carlos Vinícius,br BRA,FW,Tottenham,25-330,1995,1.8,0,5,3,60.0,2.78,1.67,0.00,0.00,11.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Vitinha,pt POR,MF,Wolves,21-005,2000,2.6,0,4,1,25.0,1.55,0.39,0.00,0.00,18.5,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
Jake Vokins,eng ENG,DF,Southampton,20-338,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matěj Vydra,cz CZE,FW,Burnley,28-293,1992,5.2,0,12,2,16.7,2.32,0.39,0.00,0.00,13.4,0,0,0,1.7,1.7,0.14,-1.7,-1.7,Matches
Theo Walcott,eng ENG,"MF,FW",Southampton,31-339,1989,13.7,2,24,9,37.5,1.75,0.66,0.08,0.22,19.9,0,0,0,2.6,2.6,0.11,-0.6,-0.6,Matches
Theo Walcott,eng ENG,FW,Everton,31-339,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kyle Walker,eng ENG,DF,Manchester City,30-266,1990,14.3,1,8,3,37.5,0.56,0.21,0.13,0.33,28.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
Kyle Walker-Peters,eng ENG,DF,Southampton,23-311,1997,18.8,0,8,3,37.5,0.43,0.16,0.00,0.00,20.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,23-084,1997,22.0,2,6,3,50.0,0.27,0.14,0.33,0.67,14.9,0,0,0,0.8,0.8,0.14,+1.2,+1.2,Matches
Joel Ward,eng ENG,DF,Crystal Palace,31-112,1989,11.1,0,1,0,0.0,0.09,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
James Ward-Prowse,eng ENG,MF,Southampton,26-109,1994,23.0,5,23,12,52.2,1.00,0.52,0.22,0.42,23.3,13,0,0,1.4,1.4,0.06,+3.6,+3.6,Matches
Ollie Watkins,eng ENG,FW,Aston Villa,25-050,1995,22.0,10,63,28,44.4,2.86,1.27,0.14,0.32,12.2,0,1,2,11.4,9.9,0.16,-1.4,-0.9,Matches
Caleb Watts,au AUS,"MF,FW",Southampton,19-033,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adam Webster,eng ENG,DF,Brighton,26-045,1995,21.8,0,20,5,25.0,0.92,0.23,0.00,0.00,13.2,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Danny Welbeck,eng ENG,FW,Brighton,30-084,1990,7.3,2,16,7,43.8,2.18,0.95,0.13,0.29,12.6,0,0,0,2.9,2.9,0.18,-0.9,-0.9,Matches
Timo Werner,de GER,FW,Chelsea,24-349,1996,19.3,5,53,20,37.7,2.74,1.03,0.09,0.25,13.7,0,0,0,8.3,8.3,0.16,-3.3,-3.3,Matches
Ashley Westwood,eng ENG,MF,Burnley,30-323,1990,23.9,1,8,4,50.0,0.33,0.17,0.13,0.25,21.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Ben White,eng ENG,"DF,MF",Brighton,23-133,1997,22.5,0,5,0,0.0,0.22,0.00,0.00,,17.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Georginio Wijnaldum,nl NED,MF,Liverpool,30-099,1990,21.7,2,19,5,26.3,0.88,0.23,0.11,0.40,16.8,1,0,0,2.5,2.5,0.13,-0.5,-0.5,Matches
Brandon Williams,eng ENG,DF,Manchester Utd,20-168,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Neco Williams,wal WAL,DF,Liverpool,19-311,2001,1.9,0,1,0,0.0,0.52,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Rhys Williams,eng ENG,DF,Liverpool,20-015,2001,1.3,0,1,0,0.0,0.74,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Willian,br BRA,"FW,MF",Arsenal,32-193,1988,11.4,0,15,2,13.3,1.32,0.18,0.00,0.00,17.6,3,0,0,1.7,1.7,0.11,-1.7,-1.7,Matches
Joe Willock,eng ENG,MF,Arsenal,21-182,1999,2.6,0,4,0,0.0,1.51,0.00,0.00,,10.3,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Joe Willock,eng ENG,MF,Newcastle Utd,21-182,1999,1.9,1,3,2,66.7,1.61,1.07,0.33,0.50,8.7,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches
Callum Wilson,eng ENG,FW,Newcastle Utd,28-357,1992,20.1,10,36,12,33.3,1.79,0.60,0.17,0.50,12.5,0,4,4,9.5,6.5,0.18,+0.5,-0.5,Matches
Harry Winks,eng ENG,MF,Tottenham,25-016,1996,6.3,0,3,1,33.3,0.48,0.16,0.00,0.00,29.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Chris Wood,nz NZL,FW,Burnley,29-073,1991,18.7,4,31,18,58.1,1.66,0.96,0.13,0.22,10.9,0,0,0,6.1,6.1,0.20,-2.1,-2.1,Matches
Granit Xhaka,ch SUI,MF,Arsenal,28-144,1992,18.1,1,14,4,28.6,0.77,0.22,0.07,0.25,24.1,6,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,31-118,1989,4.0,0,7,2,28.6,1.76,0.50,0.00,0.00,19.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
DeAndre Yedlin,us USA,DF,Newcastle Utd,27-224,1993,4.8,0,2,0,0.0,0.41,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Okay Yokuşlu,tr TUR,MF,West Brom,26-346,1994,0.9,0,1,0,0.0,1.14,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Wilfried Zaha,ci CIV,FW,Crystal Palace,28-100,1992,18.5,9,43,14,32.6,2.32,0.76,0.16,0.50,16.2,0,2,2,6.0,4.5,0.10,+3.0,+2.5,Matches
Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,25-094,1995,19.1,0,20,5,25.0,1.04,0.26,0.00,0.00,21.9,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Andi Zeqiri,ch SUI,"FW,DF",Brighton,21-241,1999,0.8,0,5,0,0.0,6.62,0.00,0.00,,12.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Oleksandr Zinchenko,ua UKR,DF,Manchester City,24-065,1996,8.1,0,6,2,33.3,0.74,0.25,0.00,0.00,22.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Hakim Ziyech,ma MAR,"FW,MF",Chelsea,27-336,1993,7.0,1,19,6,31.6,2.71,0.86,0.05,0.17,22.7,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
Kurt Zouma,fr FRA,DF,Chelsea,26-114,1994,15.0,4,14,7,50.0,0.93,0.47,0.29,0.57,10.9,0,0,0,1.0,1.0,0.07,+3.0,+3.0,Matches
Martin Ødegaard,no NOR,MF,Arsenal,22-063,1998,1.2,0,3,0,0.0,2.43,0.00,0.00,,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
