player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,20-157,2000,2.4,34,40,85.0,584,56,18,20,90.0,10,10,100.0,4,5,80.0,0,0.1,-0.1,3,2,3,0,3,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23-064,1997,6.0,294,385,76.4,6148,2571,107,122,87.7,138,165,83.6,45,85,52.9,0,0.2,-0.2,3,18,3,2,28,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,31-327,1989,1.8,24,27,88.9,328,45,19,21,90.5,4,5,80.0,1,1,100.0,0,0.6,-0.6,2,1,0,0,2,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,25-300,1995,6.8,253,352,71.9,5098,2618,92,116,79.3,123,162,75.9,36,60,60.0,1,0.4,+0.6,5,23,11,5,43,Matches
Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,20-355,2000,11.5,219,309,70.9,3938,1202,103,130,79.2,91,123,74.0,21,43,48.8,1,0.4,+0.6,5,17,6,2,17,Matches
Nathan de Medina,be BEL,DF,Arminia,23-128,1997,4.7,158,224,70.5,2696,1196,79,89,88.8,59,86,68.6,14,34,41.2,1,0.1,+0.9,2,11,4,2,12,Matches
Joshua Mees,de GER,FW,Union Berlin,24-304,1996,0.1,2,3,66.7,19,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,29-334,1991,6.5,246,313,78.6,3960,1001,126,151,83.4,90,107,84.1,19,36,52.8,2,1.4,+0.6,11,28,11,2,30,Matches
Hamza Mendyl,ma MAR,FW,Schalke 04,23-115,1997,1.1,23,29,79.3,340,144,12,16,75.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0,3,0,0,5,Matches
Jorge Meré,es ESP,DF,Köln,23-302,1997,6.6,250,281,89.0,5900,1367,58,60,96.7,141,146,96.6,49,70,70.0,0,0.1,-0.1,2,12,2,0,7,Matches
Thomas Meunier,be BEL,DF,Dortmund,29-154,1991,12.9,838,1035,81.0,15280,4488,380,423,89.8,354,416,85.1,93,153,60.8,1,1.5,-0.5,10,59,16,8,72,Matches
Max Meyer,de GER,MF,Köln,25-148,1995,0.0,2,3,66.7,24,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,23-332,1997,11.9,543,711,76.4,11557,4075,182,217,83.9,247,285,86.7,109,182,59.9,2,1.8,+0.2,19,48,22,11,58,Matches
Anthony Modeste,fr FRA,"FW,MF",Köln,32-305,1988,2.5,28,48,58.3,391,43,22,30,73.3,3,9,33.3,2,3,66.7,0,0.0,0.0,1,1,0,0,0,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27-225,1993,8.2,385,464,83.0,6904,1420,198,221,89.6,135,156,86.5,49,73,67.1,0,0.3,-0.3,7,35,5,0,29,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,35-137,1985,5.1,316,352,89.8,7150,2094,57,63,90.5,201,212,94.8,56,73,76.7,0,0.0,0.0,1,12,0,0,16,Matches
Alkhaly Momo Cissé,gn GUI,DF,Stuttgart,18-119,2002,0.1,9,9,100.0,125,19,4,4,100.0,3,3,100.0,0,0,,0,0.0,0.0,1,1,0,0,1,Matches
Mateu Morey,es ESP,DF,Dortmund,20-348,2000,5.0,323,398,81.2,6150,1602,145,164,88.4,123,149,82.6,53,77,68.8,0,0.3,-0.3,4,17,8,3,24,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16-085,2004,3.7,47,62,75.8,636,77,26,31,83.9,11,18,61.1,3,4,75.0,0,0.0,0.0,0,1,1,0,2,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,23-104,1997,12.2,568,738,77.0,10336,3932,244,302,80.8,255,306,83.3,62,91,68.1,1,1.1,-0.1,7,31,10,4,58,Matches
Florian Müller,de GER,GK,Freiburg,23-092,1997,20.0,496,793,62.5,16142,10673,57,57,100.0,253,255,99.2,185,478,38.7,0,0.0,0.0,0,14,2,0,0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,20-021,2001,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,31-153,1989,19.4,747,1010,74.0,13292,3600,349,430,81.2,286,374,76.5,86,134,64.2,10,7.1,+2.9,55,65,44,17,86,Matches
Petar Musa,hr CRO,FW,Union Berlin,22-346,1998,0.2,4,9,44.4,50,5,3,7,42.9,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Jamal Musiala,eng ENG,"MF,FW",Bayern Munich,17-353,2003,4.6,203,235,86.4,3363,633,97,107,90.7,84,95,88.4,16,20,80.0,0,0.1,-0.1,1,15,6,1,19,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28-302,1992,1.0,23,35,65.7,600,136,2,2,100.0,15,16,93.8,6,16,37.5,0,0.0,0.0,0,0,0,0,0,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,27-015,1994,6.5,134,202,66.3,2323,1107,65,80,81.3,50,74,67.6,16,32,50.0,0,0.3,-0.3,2,8,6,3,10,Matches
Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21-177,1999,11.0,537,626,85.8,10036,3975,231,250,92.4,233,265,87.9,69,91,75.8,1,0.3,+0.7,3,33,1,0,35,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27-322,1993,13.6,594,679,87.5,14049,3895,133,142,93.7,312,336,92.9,145,196,74.0,0,0.0,0.0,0,22,0,0,20,Matches
Paul Nebel,de GER,MF,Mainz 05,18-126,2002,0.6,22,28,78.6,418,97,10,13,76.9,9,10,90.0,3,4,75.0,0,0.0,0.0,0,3,1,0,2,Matches
Luca Netz,de GER,DF,Hertha BSC,17-274,2003,2.2,93,118,78.8,1694,446,36,42,85.7,46,50,92.0,9,21,42.9,0,0.1,-0.1,2,6,2,1,12,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34-323,1986,20.0,713,816,87.4,20470,11530,116,117,99.1,316,317,99.7,279,377,74.0,0,0.2,-0.2,1,6,0,0,2,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23-334,1997,16.1,863,1025,84.2,17027,5108,336,378,88.9,388,441,88.0,127,177,71.8,4,1.6,+2.4,13,80,20,1,98,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20-208,2000,1.4,17,25,68.0,301,55,10,13,76.9,3,7,42.9,4,4,100.0,0,0.0,0.0,0,1,0,0,1,Matches
Moussa Niakhate,fr FRA,DF,Mainz 05,24-342,1996,17.8,662,844,78.4,14621,5859,178,204,87.3,353,410,86.1,127,209,60.8,0,0.4,-0.4,5,49,3,0,53,Matches
Florian Niederlechner,de GER,FW,Augsburg,30-112,1990,12.9,156,218,71.6,2789,547,72,93,77.4,50,67,74.6,25,35,71.4,3,2.1,+0.9,9,9,7,1,14,Matches
Joakim Nilsson,se SWE,DF,Arminia,27-007,1994,9.0,342,412,83.0,7546,2406,87,103,84.5,196,216,90.7,58,88,65.9,0,0.0,0.0,0,11,0,0,13,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23-091,1997,11.4,414,528,78.4,6703,2436,229,259,88.4,126,156,80.8,46,87,52.9,2,3.5,-1.5,41,24,23,3,46,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30-237,1990,6.8,336,395,85.1,8192,3123,76,87,87.4,177,194,91.2,81,110,73.6,0,0.3,-0.3,3,28,1,0,23,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25-236,1995,8.0,412,487,84.6,9004,3219,100,111,90.1,239,259,92.3,68,104,65.4,0,0.0,0.0,1,41,1,0,37,Matches
Bastian Oczipka,de GER,DF,Schalke 04,32-032,1989,14.5,594,784,75.8,10287,4733,289,314,92.0,237,290,81.7,62,142,43.7,1,1.3,-0.3,23,34,17,7,57,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,22-282,1998,16.3,640,827,77.4,10189,3153,350,404,86.6,202,257,78.6,62,104,59.6,5,3.1,+1.9,25,61,40,3,96,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28-333,1992,11.1,145,228,63.6,2106,459,82,109,75.2,44,74,59.5,10,25,40.0,0,0.8,-0.8,8,6,5,2,13,Matches
Willi Orban,hu HUN,DF,RB Leipzig,28-102,1992,15.3,1002,1144,87.6,19691,6428,313,345,90.7,562,617,91.1,118,165,71.5,0,0.3,-0.3,6,83,5,1,82,Matches
Stefan Ortega,de GER,GK,Arminia,28-099,1992,19.0,784,1100,71.3,28215,17888,74,76,97.4,345,352,98.0,365,672,54.3,1,0.4,+0.6,3,51,7,0,1,Matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,30-271,1990,6.0,118,175,67.4,1843,521,65,90,72.2,42,62,67.7,8,17,47.1,1,1.2,-0.2,7,12,3,0,15,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,26-082,1994,10.4,395,548,72.1,7959,3077,138,162,85.2,197,258,76.4,55,105,52.4,0,1.0,-1.0,8,21,15,7,39,Matches
Reece Oxford,eng ENG,DF,Augsburg,22-059,1998,8.7,361,429,84.1,7419,2657,106,125,84.8,209,224,93.3,43,70,61.4,0,0.1,-0.1,2,24,2,1,35,Matches
Salih Özcan,de GER,MF,Köln,23-033,1998,10.9,357,452,79.0,6316,1443,154,190,81.1,137,163,84.0,45,70,64.3,1,0.6,+0.4,9,23,1,1,25,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24-335,1996,7.6,157,249,63.1,2651,1258,88,103,85.4,51,83,61.4,15,46,32.6,2,0.9,+1.1,9,16,11,4,24,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,26-196,1994,6.2,78,123,63.4,1340,302,40,61,65.6,23,36,63.9,11,18,61.1,0,0.3,-0.3,2,6,2,1,7,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,22-131,1998,1.0,53,62,85.5,864,285,33,36,91.7,15,19,78.9,5,6,83.3,0,0.1,-0.1,1,4,1,1,8,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,20-026,2001,0.0,1,1,100.0,9,9,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,22-260,1998,3.8,249,295,84.4,4259,974,124,129,96.1,102,114,89.5,22,37,59.5,0,0.2,-0.2,3,12,5,2,14,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24-322,1996,13.4,894,1052,85.0,15817,5428,402,447,89.9,396,443,89.4,84,133,63.2,0,0.7,-0.7,7,89,16,5,101,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28-305,1992,19.0,460,636,72.3,14582,8734,74,75,98.7,198,202,98.0,187,358,52.2,0,0.0,0.0,0,6,0,0,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,24-165,1996,4.4,158,212,74.5,2948,1079,76,82,92.7,59,78,75.6,21,39,53.8,0,0.7,-0.7,8,4,2,1,5,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,34-106,1986,14.9,639,785,81.4,12127,4210,262,290,90.3,291,342,85.1,82,140,58.6,1,1.0,0.0,8,37,15,9,55,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35-288,1985,1.0,23,29,79.3,589,361,5,5,100.0,11,12,91.7,7,12,58.3,0,0.0,0.0,0,0,0,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,33-092,1987,1.0,18,32,56.3,721,539,2,2,100.0,8,8,100.0,8,21,38.1,0,0.0,0.0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,32-069,1988,10.1,117,178,65.7,1481,256,78,102,76.5,24,41,58.5,5,10,50.0,0,1.3,-1.3,7,7,4,0,9,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,26-349,1994,6.3,142,209,67.9,1925,353,94,124,75.8,38,56,67.9,4,10,40.0,2,0.5,+1.5,5,5,3,0,5,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25-227,1995,11.3,168,241,69.7,2675,333,96,128,75.0,53,80,66.3,15,19,78.9,1,1.0,0.0,4,5,2,0,9,Matches
Amos Pieper,de GER,DF,Arminia,23-027,1998,15.8,733,886,82.7,18534,5087,130,158,82.3,392,424,92.5,207,296,69.9,0,0.3,-0.3,2,34,8,0,49,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35-255,1985,0.7,37,45,82.2,642,258,15,16,93.8,16,21,76.2,4,6,66.7,0,0.0,0.0,1,1,1,0,1,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,29-018,1992,8.2,379,508,74.6,7427,3007,142,156,91.0,180,214,84.1,52,113,46.0,0,0.5,-0.5,6,27,9,6,38,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27-340,1993,10.1,261,365,71.5,4389,1026,134,174,77.0,87,116,75.0,32,46,69.6,1,1.1,-0.1,10,23,16,4,36,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,26-153,1994,0.1,2,2,100.0,37,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,26-153,1994,3.1,41,64,64.1,665,170,24,32,75.0,14,25,56.0,3,5,60.0,0,0.0,0.0,1,6,0,0,7,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,23-155,1997,3.0,131,154,85.1,3203,1003,20,23,87.0,77,84,91.7,33,44,75.0,0,0.0,0.0,0,9,0,0,10,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23-275,1997,14.9,633,833,76.0,12806,5057,230,270,85.2,314,348,90.2,85,180,47.2,0,0.5,-0.5,9,68,10,4,70,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26-243,1994,9.7,203,281,72.2,2710,689,128,169,75.7,51,73,69.9,10,14,71.4,3,2.1,+0.9,11,13,10,1,25,Matches
Manuel Prietl,at AUT,MF,Arminia,29-194,1991,13.0,419,514,81.5,8282,1644,160,189,84.7,172,203,84.7,80,102,78.4,0,0.0,0.0,1,23,3,0,21,Matches
Grischa Prömel,de GER,MF,Union Berlin,26-035,1995,11.9,368,485,75.9,6704,1411,148,189,78.3,164,206,79.6,43,62,69.4,1,0.5,+0.5,6,27,2,0,36,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,27-127,1993,13.0,178,263,67.7,2858,755,100,130,76.9,51,72,70.8,20,36,55.6,1,1.8,-0.8,9,21,6,0,21,Matches
Nemanja Radonjić,rs SRB,FW,Hertha BSC,24-364,1996,0.3,7,8,87.5,98,55,5,6,83.3,2,2,100.0,0,0,,0,0.1,-0.1,1,2,1,0,1,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,26-098,1994,10.2,150,231,64.9,2759,942,69,103,67.0,55,71,77.5,22,30,73.3,0,1.3,-1.3,14,9,11,4,25,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24-230,1996,4.2,63,95,66.3,1110,265,28,42,66.7,30,36,83.3,3,11,27.3,1,0.6,+0.4,5,4,3,2,6,Matches
Daishawn Redan,nl NED,"MF,FW",Hertha BSC,20-011,2001,0.8,15,21,71.4,237,64,5,7,71.4,9,12,75.0,0,0,,0,0.0,0.0,0,2,1,0,4,Matches
Reinier,br BRA,"MF,FW",Dortmund,19-025,2002,1.1,41,44,93.2,516,108,25,26,96.2,11,12,91.7,1,1,100.0,0,0.0,0.0,1,3,0,0,1,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18-260,2002,0.7,35,43,81.4,552,174,18,21,85.7,13,15,86.7,3,6,50.0,0,0.1,-0.1,2,4,0,0,3,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31-258,1989,14.4,497,622,79.9,7693,1948,286,333,85.9,159,185,85.9,37,59,62.7,4,5.9,-1.9,25,31,24,4,48,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,23-104,1997,13.4,270,407,66.3,5100,1795,118,146,80.8,98,132,74.2,44,103,42.7,2,1.8,+0.2,18,29,8,2,33,Matches
Gio Reyna,us USA,"FW,MF",Dortmund,18-092,2002,14.0,540,680,79.4,8353,1687,308,356,86.5,176,215,81.9,38,63,60.3,4,2.8,+1.2,22,31,27,1,45,Matches
Chris Richards,us USA,DF,Bayern Munich,20-322,2000,1.0,79,87,90.8,1492,461,36,39,92.3,33,35,94.3,10,10,100.0,1,0.3,+0.7,3,8,5,3,9,Matches
Chris Richards,us USA,DF,Hoffenheim,20-322,2000,1.0,43,50,86.0,898,369,14,15,93.3,20,22,90.9,9,11,81.8,0,0.0,0.0,0,3,0,0,2,Matches
Marco Richter,de GER,"FW,MF",Augsburg,23-081,1997,7.9,143,240,59.6,2761,904,57,80,71.3,58,86,67.4,23,50,46.0,0,0.4,-0.4,4,16,9,5,22,Matches
Marc Roca,es ESP,MF,Bayern Munich,24-079,1996,1.0,57,64,89.1,962,331,29,33,87.9,23,25,92.0,5,5,100.0,0,0.0,0.0,1,6,1,0,8,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,30-125,1990,9.9,470,577,81.5,8241,2231,223,262,85.1,194,224,86.6,48,71,67.6,0,1.0,-1.0,15,50,7,0,47,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,28-038,1993,10.3,412,546,75.5,7718,2864,177,206,85.9,173,222,77.9,56,99,56.6,1,1.3,-0.3,14,21,7,4,36,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30-351,1990,2.0,91,136,66.9,1561,840,45,59,76.3,31,41,75.6,12,22,54.5,0,0.1,-0.1,2,3,5,1,10,Matches
Sebastian Rudy,de GER,"MF,DF",Hoffenheim,30-351,1990,11.8,424,575,73.7,7170,2302,203,233,87.1,166,205,81.0,42,94,44.7,1,1.0,0.0,17,34,14,6,39,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,23-088,1997,5.6,156,218,71.6,2917,971,72,87,82.8,57,77,74.0,25,44,56.8,0,0.6,-0.6,3,7,2,1,10,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,28-193,1992,6.5,182,231,78.8,4955,2837,43,43,100.0,80,81,98.8,57,105,54.3,0,0.0,0.0,0,1,0,0,0,Matches
João Victor Santos Sá,br BRA,"FW,MF",Wolfsburg,26-323,1994,2.9,80,103,77.7,1121,285,51,62,82.3,20,27,74.1,5,5,100.0,1,0.8,+0.2,4,4,2,0,6,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26-333,1994,13.1,607,762,79.7,10631,3326,296,330,89.7,235,276,85.1,61,119,51.3,1,1.0,0.0,14,67,23,3,93,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23-267,1997,10.6,204,297,68.7,3742,1090,96,128,75.0,81,110,73.6,26,43,60.5,1,0.5,+0.5,7,21,5,3,27,Matches
Lazar Samardzic,de GER,"MF,FW",RB Leipzig,18-355,2002,2.0,47,62,75.8,740,229,26,32,81.3,16,20,80.0,3,6,50.0,1,0.5,+0.5,3,4,1,0,3,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,25-033,1996,16.6,684,819,83.5,13276,2675,255,293,87.0,317,368,86.1,96,123,78.0,1,0.6,+0.4,6,59,6,2,59,Matches
Jadon Sancho,eng ENG,FW,Dortmund,20-325,2000,16.7,865,1112,77.8,13461,3811,483,566,85.3,295,357,82.6,68,128,53.1,7,4.4,+2.6,48,41,60,3,108,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,25-033,1996,10.4,297,402,73.9,4915,1199,166,195,85.1,92,118,78.0,29,62,46.8,5,3.8,+1.2,19,16,15,0,36,Matches
Salif Sané,sn SEN,DF,Schalke 04,30-172,1990,8.5,458,552,83.0,10239,3341,124,142,87.3,241,270,89.3,91,130,70.0,0,0.3,-0.3,4,23,4,1,36,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25-341,1995,15.1,528,679,77.8,10840,2695,194,244,79.5,235,280,83.9,94,126,74.6,1,0.6,+0.4,8,51,6,3,62,Matches
Josh Sargent,us USA,FW,Werder Bremen,20-359,2000,16.2,231,336,68.8,3271,646,139,184,75.5,69,100,69.0,14,24,58.3,2,1.6,+0.4,19,16,6,2,20,Matches
Bouna Sarr,gn GUI,DF,Bayern Munich,29-013,1992,3.0,198,224,88.4,3424,1003,100,113,88.5,86,92,93.5,12,17,70.6,1,0.1,+0.9,2,7,3,1,21,Matches
Patrik Schick,cz CZE,FW,Leverkusen,25-020,1996,10.5,144,206,69.9,1948,295,86,116,74.1,46,64,71.9,3,6,50.0,1,1.1,-0.1,12,6,1,0,6,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,32-097,1988,6.8,86,152,56.6,1277,321,47,72,65.3,30,48,62.5,5,12,41.7,0,0.9,-0.9,10,9,0,0,9,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,23-138,1997,16.9,530,691,76.7,10029,2728,213,263,81.0,236,278,84.9,72,123,58.5,1,2.1,-1.1,11,62,14,0,64,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23-291,1997,12.4,378,462,81.8,8327,2931,99,109,90.8,201,233,86.3,74,111,66.7,0,0.2,-0.2,2,21,3,0,29,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,21-074,1999,4.3,223,268,83.2,4795,1370,66,73,90.4,118,129,91.5,37,60,61.7,0,0.2,-0.2,1,13,1,0,15,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,30-232,1990,14.9,584,752,77.7,11572,5006,208,247,84.2,280,336,83.3,87,139,62.6,2,1.3,+0.7,15,42,20,11,74,Matches
Romano Schmid,at AUT,FW,Werder Bremen,21-017,2000,5.3,121,171,70.8,1861,641,60,77,77.9,50,65,76.9,7,16,43.8,1,0.4,+0.6,4,13,5,1,24,Matches
Benno Schmitz,de GER,DF,Köln,26-088,1994,1.3,54,75,72.0,1069,504,20,25,80.0,28,30,93.3,6,19,31.6,0,0.0,0.0,0,2,0,0,5,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,27-006,1994,7.9,213,261,81.6,3047,608,125,145,86.2,62,71,87.3,15,19,78.9,0,0.0,0.0,1,13,3,0,16,Matches
Nico Schulz,de GER,DF,Dortmund,27-318,1993,1.6,89,109,81.7,1594,472,37,41,90.2,39,46,84.8,11,18,61.1,0,0.0,0.0,1,8,0,0,12,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28-256,1992,18.0,504,629,80.1,15543,8541,66,67,98.5,235,236,99.6,203,326,62.3,0,0.0,0.0,1,4,0,0,0,Matches
Davie Selke,de GER,FW,Werder Bremen,26-024,1995,4.1,58,103,56.3,821,228,35,55,63.6,16,29,55.2,4,8,50.0,0,0.2,-0.2,2,5,3,0,9,Matches
Suat Serdar,de GER,MF,Schalke 04,23-308,1997,11.5,283,365,77.5,5668,1240,103,128,80.5,120,144,83.3,52,72,72.2,2,0.8,+1.2,9,28,4,0,30,Matches
Ryan Sessegnon,eng ENG,DF,Hoffenheim,20-271,2000,9.2,419,535,78.3,7336,2860,185,201,92.0,187,238,78.6,37,65,56.9,2,0.8,+1.2,7,33,11,5,48,Matches
Nils Seufert,de GER,"MF,FW",Arminia,24-010,1997,3.3,111,133,83.5,1658,409,63,69,91.3,39,44,88.6,6,12,50.0,1,0.3,+0.7,3,12,1,0,10,Matches
André Silva,pt POR,FW,Eint Frankfurt,25-099,1995,18.1,351,468,75.0,5276,1005,197,245,80.4,121,156,77.6,16,22,72.7,2,3.3,-1.3,15,22,10,1,29,Matches
Jóan Símun Edmundsson,fo FRO,"MF,FW",Arminia,29-202,1991,0.6,11,15,73.3,209,43,6,7,85.7,3,5,60.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25-224,1995,14.7,938,1137,82.5,18250,5261,358,403,88.8,429,483,88.8,138,210,65.7,0,0.4,-0.4,10,67,11,1,59,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32-328,1988,1.0,21,25,84.0,556,350,3,3,100.0,11,11,100.0,7,11,63.6,0,0.0,0.0,0,0,0,0,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25-279,1995,18.2,685,793,86.4,13065,3511,278,306,90.8,281,308,91.2,108,151,71.5,1,0.6,+0.4,7,48,9,1,57,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,24-269,1996,7.1,197,290,67.9,3836,1159,94,113,83.2,65,94,69.1,33,67,49.3,0,1.0,-1.0,11,10,7,4,17,Matches
Steven Skrzybski,de GER,FW,Schalke 04,28-087,1992,4.1,61,106,57.5,1175,418,27,38,71.1,23,33,69.7,10,21,47.6,0,0.1,-0.1,2,5,2,1,8,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,32-058,1988,19.0,634,777,81.6,16901,8363,133,133,100.0,288,291,99.0,206,345,59.7,0,0.0,0.0,0,1,0,0,2,Matches
Borna Sosa,hr CRO,DF,Stuttgart,23-023,1998,12.5,490,702,69.8,8621,3707,242,277,87.4,182,248,73.4,57,150,38.0,4,3.2,+0.8,26,34,28,17,58,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,28-134,1992,4.7,95,108,88.0,1527,259,45,48,93.8,36,41,87.8,9,12,75.0,0,0.1,-0.1,4,5,3,1,11,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,24-007,1997,13.1,525,602,87.2,9419,2391,247,277,89.2,220,251,87.6,56,69,81.2,2,1.1,+0.9,10,34,7,0,57,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,24-117,1996,18.0,645,783,82.4,14006,4997,187,217,86.2,328,358,91.6,126,191,66.0,0,0.2,-0.2,4,44,8,2,59,Matches
Benjamin Stambouli,fr FRA,"MF,DF",Schalke 04,30-184,1990,14.0,442,618,71.5,9327,3745,148,179,82.7,211,266,79.3,75,152,49.3,1,0.4,+0.6,6,36,6,0,51,Matches
Niklas Stark,de GER,"MF,DF",Hertha BSC,25-305,1995,19.9,754,913,82.6,18222,4750,148,185,80.0,383,432,88.7,219,281,77.9,0,0.1,-0.1,3,57,8,0,73,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29-102,1991,14.0,397,550,72.2,7003,1840,194,238,81.5,147,197,74.6,47,84,56.0,4,2.3,+1.7,14,37,19,7,50,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24-330,1996,11.4,754,879,85.8,16501,6139,220,240,91.7,378,414,91.3,151,208,72.6,0,0.2,-0.2,2,40,3,1,48,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,32-171,1988,14.1,550,671,82.0,9286,2338,278,321,86.6,181,224,80.8,66,89,74.2,5,4.4,+0.6,29,47,13,3,55,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,27-170,1993,4.0,188,268,70.1,3573,1202,80,95,84.2,76,104,73.1,29,61,47.5,0,0.8,-0.8,8,19,4,1,26,Matches
Tobias Strobl,de GER,MF,Augsburg,30-277,1990,13.9,487,585,83.2,9515,2394,209,232,90.1,197,234,84.2,73,99,73.7,0,0.8,-0.8,13,43,6,1,46,Matches
Marek Suchý,cz CZE,DF,Augsburg,32-321,1988,1.9,89,104,85.6,1812,633,24,29,82.8,51,53,96.2,13,21,61.9,0,0.0,0.0,0,4,1,1,7,Matches
