player,nationality,position,squad,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,23-332,1997,11.9,894,47,308,432,215,11,780,13,17,76.5,13,0,513,3008,1935,77,23,2,12,8,530,484,91.3,18,Matches
Anthony Modeste,fr FRA,"FW,MF",Köln,32-305,1988,2.5,74,2,7,41,27,12,70,0,1,0.0,0,0,37,60,19,2,1,1,7,2,131,53,40.5,9,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27-225,1993,8.2,547,15,148,334,99,7,509,7,11,63.6,8,4,341,1287,686,28,8,0,3,10,415,382,92.0,12,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,35-137,1985,5.1,408,57,221,220,4,1,399,0,1,0.0,0,0,259,1858,1098,23,0,0,2,0,276,275,99.6,0,Matches
Alkhaly Momo Cissé,gn GUI,DF,Stuttgart,18-119,2002,0.1,11,0,2,3,6,0,10,0,1,0.0,0,0,7,15,11,1,0,0,1,0,9,8,88.9,0,Matches
Mateu Morey,es ESP,DF,Dortmund,20-348,2000,5.0,429,8,96,237,127,2,381,2,4,50.0,2,0,313,1246,657,30,14,0,3,3,341,310,90.9,5,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16-085,2004,3.7,123,0,7,37,89,30,116,8,13,61.5,9,2,91,318,163,13,3,4,15,9,158,91,57.6,47,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,23-104,1997,12.2,896,30,226,450,273,40,790,9,17,52.9,9,0,497,2522,1549,61,19,3,18,14,622,552,88.7,62,Matches
Florian Müller,de GER,GK,Freiburg,23-092,1997,20.0,853,756,851,6,0,0,623,1,1,100.0,1,0,419,2059,955,0,0,0,0,0,420,419,99.8,0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,20-021,2001,0.0,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,2,1,50.0,1,Matches
Thomas Müller,de GER,MF,Bayern Munich,31-153,1989,19.4,1241,18,117,502,673,135,1171,18,30,60.0,20,0,751,2680,1415,84,25,9,60,25,1275,945,74.1,226,Matches
Petar Musa,hr CRO,FW,Union Berlin,22-346,1998,0.2,14,0,3,5,6,0,14,0,1,0.0,0,0,5,13,1,0,0,0,0,1,18,9,50.0,6,Matches
Jamal Musiala,eng ENG,"MF,FW",Bayern Munich,17-353,2003,4.6,314,5,33,159,147,25,312,17,24,70.8,19,0,243,1255,698,48,13,6,14,14,245,219,89.4,32,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28-302,1992,1.0,51,14,38,14,1,1,47,0,0,,0,0,26,164,69,3,0,0,0,0,29,28,96.6,0,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,27-015,1994,6.5,275,16,96,108,83,4,229,5,10,50.0,5,0,136,628,312,14,5,1,8,5,150,122,81.3,8,Matches
Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21-177,1999,11.0,766,69,335,413,78,12,729,2,3,66.7,2,1,476,2663,1521,56,23,1,10,6,505,480,95.0,8,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27-322,1993,13.6,819,161,511,331,16,10,788,1,1,100.0,1,1,489,2201,1088,15,1,0,0,1,561,553,98.6,2,Matches
Paul Nebel,de GER,MF,Mainz 05,18-126,2002,0.6,34,0,6,22,8,0,33,1,2,50.0,1,0,27,127,71,4,0,0,0,1,33,25,75.8,4,Matches
Luca Netz,de GER,DF,Hertha BSC,17-274,2003,2.2,148,6,47,62,48,11,131,4,7,57.1,6,1,100,514,314,16,6,2,1,3,100,87,87.0,8,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34-323,1986,20.0,856,610,842,16,0,0,691,2,2,100.0,2,0,469,2129,1060,0,0,0,0,0,470,470,100.0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23-334,1997,16.1,1200,54,333,784,185,16,1179,21,34,61.8,21,0,851,4562,2764,108,26,3,14,15,924,873,94.5,39,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20-208,2000,1.4,47,1,8,24,16,5,45,3,3,100.0,3,0,31,143,62,3,1,1,3,2,59,30,50.8,8,Matches
Moussa Niakhate,fr FRA,DF,Mainz 05,24-342,1996,17.8,993,122,527,440,87,10,923,5,7,71.4,5,0,598,3710,2083,49,17,3,5,5,624,600,96.2,6,Matches
Florian Niederlechner,de GER,FW,Augsburg,30-112,1990,12.9,350,14,56,184,130,56,328,10,19,52.6,11,0,196,828,388,22,7,6,25,14,571,228,39.9,80,Matches
Joakim Nilsson,se SWE,DF,Arminia,27-007,1994,9.0,535,107,357,201,12,7,521,2,2,100.0,2,0,278,1242,734,7,2,0,4,0,320,311,97.2,5,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23-091,1997,11.4,702,11,53,313,390,54,630,17,31,54.8,19,0,476,2146,1192,63,26,11,25,30,681,489,71.8,101,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30-237,1990,6.8,459,69,280,205,13,4,439,3,4,75.0,3,0,287,1360,826,15,5,0,0,1,299,296,99.0,0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25-236,1995,8.0,564,52,281,302,29,6,547,6,7,85.7,6,0,379,1872,1067,24,3,0,2,4,379,373,98.4,4,Matches
Bastian Oczipka,de GER,DF,Schalke 04,32-032,1989,14.5,929,41,309,449,244,10,752,10,22,45.5,12,3,499,3066,1595,64,31,1,15,16,578,509,88.1,32,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,22-282,1998,16.3,1067,20,120,549,472,66,1048,18,45,40.0,23,0,749,3192,1740,109,33,11,38,29,1015,805,79.3,147,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28-333,1992,11.1,405,10,25,160,243,53,390,14,32,43.8,17,1,268,1320,708,42,13,8,37,34,547,278,50.8,92,Matches
Willi Orban,hu HUN,DF,RB Leipzig,28-102,1992,15.3,1298,111,510,771,88,23,1258,4,5,80.0,4,0,819,4462,2885,88,12,1,6,2,942,905,96.1,11,Matches
Stefan Ortega,de GER,GK,Arminia,28-099,1992,19.0,1141,946,1126,18,0,0,934,0,0,,0,0,719,3499,2189,0,0,0,1,1,690,688,99.7,0,Matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,30-271,1990,6.0,253,4,21,139,105,18,242,11,19,57.9,11,1,175,675,316,19,5,3,16,15,295,187,63.4,48,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,26-082,1994,10.4,731,24,237,360,188,8,622,12,25,48.0,16,1,370,2301,1391,51,25,0,17,11,416,371,89.2,31,Matches
Reece Oxford,eng ENG,DF,Augsburg,22-059,1998,8.7,551,83,315,248,25,3,533,3,4,75.0,3,0,293,1779,952,16,5,0,2,5,356,339,95.2,1,Matches
Salih Özcan,de GER,MF,Köln,23-033,1998,10.9,581,27,166,344,102,13,553,6,14,42.9,8,0,346,1740,824,25,6,1,18,21,438,350,79.9,35,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24-335,1996,7.6,355,15,103,156,128,19,316,12,18,66.7,13,0,199,1326,905,33,12,7,13,10,229,181,79.0,30,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,26-196,1994,6.2,211,7,19,124,81,28,193,10,17,58.8,10,1,139,473,270,13,4,5,24,14,265,148,55.8,48,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,22-131,1998,1.0,70,1,13,42,19,2,66,0,0,,0,0,49,167,77,2,0,0,1,2,62,55,88.7,1,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,20-026,2001,0.0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
Felix Passlack,de GER,DF,Dortmund,22-260,1998,3.8,338,4,87,203,75,6,297,3,4,75.0,3,0,221,1117,715,32,7,0,6,4,244,225,92.2,6,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24-322,1996,13.4,1183,34,259,630,361,19,1064,3,3,100.0,3,0,748,3353,1806,84,25,0,11,5,856,804,93.9,48,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28-305,1992,19.0,692,596,685,6,1,1,462,1,1,100.0,1,0,294,1454,756,0,0,0,0,0,269,265,98.5,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,24-165,1996,4.4,270,16,127,109,53,3,211,8,16,50.0,8,2,140,776,410,11,7,1,5,1,134,117,87.3,3,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,34-106,1986,14.9,908,58,284,399,270,17,750,4,5,80.0,4,0,484,2748,1343,53,21,3,5,5,566,515,91.0,30,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35-288,1985,1.0,29,23,29,0,0,0,25,0,0,,0,0,13,65,13,0,0,0,0,0,19,19,100.0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,33-092,1987,1.0,38,38,38,0,0,0,27,0,0,,0,0,10,24,11,0,0,0,0,0,17,16,94.1,0,Matches
Nils Petersen,de GER,FW,Freiburg,32-069,1988,10.1,294,22,42,120,137,42,288,1,7,14.3,2,0,112,362,79,3,1,0,13,9,413,189,45.8,56,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,26-349,1994,6.3,275,1,41,124,122,25,267,10,13,76.9,10,0,162,497,194,11,6,1,11,5,287,204,71.1,42,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25-227,1995,11.3,365,13,39,186,153,53,340,4,9,44.4,4,0,199,837,282,18,4,7,22,19,540,248,45.9,75,Matches
Amos Pieper,de GER,DF,Arminia,23-027,1998,15.8,1093,171,743,399,27,6,1073,6,6,100.0,6,0,643,3343,2040,30,5,0,1,4,703,693,98.6,6,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35-255,1985,0.7,48,2,23,24,1,0,44,0,0,,0,0,29,141,59,4,0,0,0,0,37,36,97.3,0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,29-018,1992,8.2,567,17,159,286,162,2,444,3,6,50.0,4,0,345,1841,1139,47,16,1,7,4,378,349,92.3,19,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27-340,1993,10.1,472,4,32,235,233,52,458,11,20,55.0,12,0,324,1682,1002,52,17,8,28,10,570,397,69.6,118,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,26-153,1994,0.1,3,0,1,0,2,0,3,0,0,,0,0,1,0,0,0,0,0,0,0,4,2,50.0,1,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,26-153,1994,3.1,95,2,8,51,37,15,94,1,2,50.0,1,0,47,188,77,6,0,1,12,1,132,75,56.8,19,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,23-155,1997,3.0,181,36,118,78,4,0,174,1,2,50.0,1,0,114,767,461,7,1,0,1,0,110,109,99.1,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23-275,1997,14.9,1012,91,400,500,180,9,895,8,14,57.1,8,0,572,3182,1758,65,22,0,6,19,646,594,92.0,14,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26-243,1994,9.7,417,5,34,222,182,51,403,15,25,60.0,17,1,247,884,472,29,5,6,21,31,501,312,62.3,100,Matches
Manuel Prietl,at AUT,MF,Arminia,29-194,1991,13.0,634,38,243,378,55,4,624,8,13,61.5,11,2,371,1755,769,25,5,0,4,10,403,373,92.6,6,Matches
Grischa Prömel,de GER,MF,Union Berlin,26-035,1995,11.9,615,22,159,374,116,16,592,7,9,77.8,7,0,366,1739,752,27,8,0,15,16,425,350,82.4,27,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,27-127,1993,13.0,403,7,39,244,150,28,396,19,33,57.6,21,1,268,1287,693,33,19,3,26,22,534,281,52.6,72,Matches
Nemanja Radonjić,rs SRB,FW,Hertha BSC,24-364,1996,0.3,12,0,1,6,8,2,12,1,2,50.0,2,0,9,103,87,4,1,2,0,0,18,11,61.1,2,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,26-098,1994,10.2,343,6,68,148,157,36,324,9,16,56.3,10,0,212,1338,694,33,7,11,18,20,328,189,57.6,55,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24-230,1996,4.2,162,5,35,64,76,13,161,11,21,52.4,13,0,128,652,409,21,6,4,13,15,172,114,66.3,30,Matches
Daishawn Redan,nl NED,"MF,FW",Hertha BSC,20-011,2001,0.8,24,0,0,9,16,3,24,1,2,50.0,1,0,19,123,75,2,1,2,0,0,34,20,58.8,7,Matches
Reinier,br BRA,"MF,FW",Dortmund,19-025,2002,1.1,54,2,8,20,26,5,54,1,2,50.0,2,0,36,118,35,3,0,1,1,1,51,41,80.4,5,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18-260,2002,0.7,55,2,22,29,7,0,55,2,2,100.0,2,0,39,73,52,1,0,0,1,1,33,31,93.9,1,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31-258,1989,14.4,782,6,69,323,432,100,727,22,38,57.9,25,2,524,2672,1136,72,23,11,27,13,806,584,72.5,116,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,23-104,1997,13.4,595,15,136,305,181,18,550,9,19,47.4,11,1,342,1505,725,35,10,6,24,16,444,320,72.1,48,Matches
Gio Reyna,us USA,"FW,MF",Dortmund,18-092,2002,14.0,886,13,91,432,431,73,844,36,60,60.0,37,2,686,3484,1889,121,32,30,28,44,834,679,81.4,125,Matches
Chris Richards,us USA,DF,Bayern Munich,20-322,2000,1.0,94,5,30,51,21,0,88,0,0,,0,0,75,294,144,5,3,0,0,2,83,77,92.8,4,Matches
Chris Richards,us USA,DF,Hoffenheim,20-322,2000,1.0,63,12,32,31,4,1,63,1,2,50.0,1,0,45,245,91,0,0,0,1,0,41,39,95.1,0,Matches
Marco Richter,de GER,"FW,MF",Augsburg,23-081,1997,7.9,366,3,47,177,174,28,358,27,39,69.2,29,3,288,1392,694,43,14,6,29,24,396,275,69.4,54,Matches
Marc Roca,es ESP,MF,Bayern Munich,24-079,1996,1.0,77,2,13,48,20,1,77,2,2,100.0,2,0,52,179,96,5,2,1,1,1,60,54,90.0,2,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,30-125,1990,9.9,669,24,140,400,158,7,657,3,5,60.0,3,0,352,1899,1078,49,14,3,8,4,487,429,88.1,18,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,28-038,1993,10.3,668,31,173,342,193,22,574,10,19,52.6,14,4,376,1766,1137,55,21,6,10,16,459,406,88.5,37,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30-351,1990,2.0,162,11,56,71,43,0,134,1,1,100.0,1,0,77,307,150,9,2,0,1,1,93,86,92.5,3,Matches
Sebastian Rudy,de GER,"MF,DF",Hoffenheim,30-351,1990,11.8,686,22,132,336,257,27,601,7,11,63.6,7,0,370,1602,725,36,15,4,16,10,484,408,84.3,37,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,23-088,1997,5.6,282,25,110,121,60,3,251,5,8,62.5,6,0,167,807,265,13,4,0,6,7,176,155,88.1,6,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,28-193,1992,6.5,255,231,255,0,0,0,191,0,0,,0,0,127,402,208,0,0,0,0,0,114,114,100.0,0,Matches
João Victor Santos Sá,br BRA,"FW,MF",Wolfsburg,26-323,1994,2.9,151,3,21,56,85,21,149,8,11,72.7,8,1,98,551,382,20,2,8,8,4,140,98,70.0,41,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26-333,1994,13.1,902,19,154,545,259,26,863,8,11,72.7,9,0,581,2526,1327,69,30,4,13,20,683,596,87.3,49,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23-267,1997,10.6,452,8,53,223,223,40,446,12,35,34.3,15,1,304,2034,1122,62,29,6,27,12,467,336,71.9,86,Matches
Lazar Samardzic,de GER,"MF,FW",RB Leipzig,18-355,2002,2.0,85,2,18,49,25,4,84,6,11,54.5,6,0,60,268,128,5,4,0,4,2,70,54,77.1,5,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,25-033,1996,16.6,1037,36,259,639,185,7,1026,15,22,68.2,15,1,633,2379,945,45,6,1,14,16,663,615,92.8,28,Matches
Jadon Sancho,eng ENG,FW,Dortmund,20-325,2000,16.7,1330,9,95,526,814,92,1222,67,118,56.8,71,12,1051,5719,3275,177,58,35,37,32,1266,1052,83.1,173,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,25-033,1996,10.4,572,7,51,216,353,69,539,34,64,53.1,39,7,450,2396,1379,82,24,12,35,22,571,415,72.7,112,Matches
Salif Sané,sn SEN,DF,Schalke 04,30-172,1990,8.5,662,88,377,292,25,15,636,5,6,83.3,5,0,375,1821,944,23,2,0,2,1,413,401,97.1,9,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25-341,1995,15.1,881,41,217,520,193,30,871,18,27,66.7,20,0,554,2334,1058,47,14,7,21,19,620,539,86.9,35,Matches
Josh Sargent,us USA,FW,Werder Bremen,20-359,2000,16.2,548,18,73,297,205,53,530,14,24,58.3,15,0,310,1446,682,33,8,6,41,21,687,343,49.9,84,Matches
Bouna Sarr,gn GUI,DF,Bayern Munich,29-013,1992,3.0,255,4,64,152,65,3,229,6,8,75.0,6,0,168,1033,549,25,10,0,3,5,181,175,96.7,7,Matches
Patrik Schick,cz CZE,FW,Leverkusen,25-020,1996,10.5,316,11,15,142,167,53,303,15,20,75.0,15,0,168,547,197,15,1,6,25,13,490,232,47.3,89,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,32-097,1988,6.8,231,13,34,126,88,20,229,7,12,58.3,8,2,131,819,491,24,9,2,13,10,289,150,51.9,44,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,23-138,1997,16.9,913,45,212,566,201,20,899,12,18,66.7,13,0,573,3078,1713,62,20,5,29,26,595,513,86.2,38,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23-291,1997,12.4,597,89,382,241,21,8,579,3,4,75.0,3,0,322,1687,959,8,0,0,2,2,323,313,96.9,3,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,21-074,1999,4.3,330,37,162,171,28,8,325,1,2,50.0,1,0,218,1272,881,24,10,0,1,3,227,220,96.9,4,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,30-232,1990,14.9,894,44,251,410,274,21,690,9,18,50.0,9,0,456,2041,1207,45,18,3,7,16,503,448,89.1,28,Matches
Romano Schmid,at AUT,FW,Werder Bremen,21-017,2000,5.3,233,2,47,119,86,3,224,10,14,71.4,11,1,161,741,456,19,9,0,7,11,229,145,63.3,24,Matches
Benno Schmitz,de GER,DF,Köln,26-088,1994,1.3,94,9,45,44,12,0,84,0,0,,0,0,49,251,136,6,1,0,2,1,65,57,87.7,2,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,27-006,1994,7.9,361,10,59,212,117,15,347,14,22,63.6,15,0,257,1313,613,23,9,3,10,24,323,238,73.7,48,Matches
Nico Schulz,de GER,DF,Dortmund,27-318,1993,1.6,134,5,33,79,34,4,127,0,3,0.0,0,0,91,340,199,7,4,0,1,2,97,91,93.8,6,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28-256,1992,18.0,671,584,669,2,0,0,497,1,1,100.0,1,0,375,1854,961,0,0,0,0,0,350,350,100.0,0,Matches
Davie Selke,de GER,FW,Werder Bremen,26-024,1995,4.1,160,5,22,68,77,28,155,3,8,37.5,4,0,82,354,175,6,1,0,9,12,233,116,49.8,37,Matches
Suat Serdar,de GER,MF,Schalke 04,23-308,1997,11.5,543,30,130,320,126,26,536,16,26,61.5,18,0,366,1911,1078,43,10,0,21,28,394,322,81.7,35,Matches
Ryan Sessegnon,eng ENG,DF,Hoffenheim,20-271,2000,9.2,644,35,171,338,177,17,568,8,13,61.5,8,1,407,2024,1146,43,17,3,15,17,451,399,88.5,31,Matches
Nils Seufert,de GER,"MF,FW",Arminia,24-010,1997,3.3,172,6,34,92,56,6,166,3,4,75.0,3,1,89,394,212,9,3,0,2,6,133,110,82.7,9,Matches
André Silva,pt POR,FW,Eint Frankfurt,25-099,1995,18.1,670,12,37,291,379,115,623,23,41,56.1,24,1,423,2004,1030,63,20,23,36,32,1070,507,47.4,194,Matches
Jóan Símun Edmundsson,fo FRO,"MF,FW",Arminia,29-202,1991,0.6,27,0,4,14,10,3,26,0,0,,0,0,19,72,36,5,1,1,1,2,28,20,71.4,5,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25-224,1995,14.7,1316,35,338,824,257,16,1161,28,35,80.0,29,2,876,4519,2292,93,36,3,13,25,907,854,94.2,18,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32-328,1988,1.0,31,24,31,0,0,0,23,0,0,,0,0,11,45,16,0,0,0,0,0,15,15,100.0,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25-279,1995,18.2,1011,68,408,534,123,12,972,11,17,64.7,12,0,532,2406,1016,20,8,0,18,13,602,552,91.7,20,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,24-269,1996,7.1,371,15,69,169,157,16,322,9,18,50.0,11,3,234,1234,740,41,14,2,12,6,294,230,78.2,29,Matches
Steven Skrzybski,de GER,FW,Schalke 04,28-087,1992,4.1,162,3,20,74,79,9,152,3,3,100.0,3,0,103,393,212,13,5,1,13,6,155,100,64.5,20,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,32-058,1988,19.0,807,639,800,10,0,0,634,0,0,,0,0,471,2135,922,0,0,0,1,0,486,486,100.0,0,Matches
Borna Sosa,hr CRO,DF,Stuttgart,23-023,1998,12.5,831,50,215,344,331,26,693,23,29,79.3,24,0,502,2917,2037,92,28,9,12,16,573,507,88.5,45,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,28-134,1992,4.7,177,7,29,94,69,7,173,5,15,33.3,8,0,135,693,293,10,3,2,14,14,160,119,74.4,30,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,24-007,1997,13.1,750,23,176,488,144,12,743,8,16,50.0,9,0,477,2579,1174,45,14,1,9,20,559,484,86.6,23,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,24-117,1996,18.0,1010,132,509,478,103,17,940,11,16,68.8,12,0,553,3743,2253,50,17,3,8,7,590,555,94.1,6,Matches
Benjamin Stambouli,fr FRA,"MF,DF",Schalke 04,30-184,1990,14.0,791,93,327,414,91,2,735,12,17,70.6,12,0,394,2045,1132,35,12,1,5,10,434,406,93.5,7,Matches
Niklas Stark,de GER,"MF,DF",Hertha BSC,25-305,1995,19.9,1129,91,516,601,90,19,1097,1,2,50.0,2,0,658,4288,2315,62,11,2,4,5,731,689,94.3,17,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29-102,1991,14.0,703,18,106,355,290,45,675,10,16,62.5,10,0,433,2100,1171,61,30,4,24,17,630,477,75.7,97,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24-330,1996,11.4,976,71,455,472,87,1,840,5,9,55.6,5,0,537,2346,1186,28,3,0,4,3,589,578,98.1,0,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,32-171,1988,14.1,830,12,102,489,283,41,786,2,8,25.0,2,0,485,1833,1061,50,23,4,27,19,781,616,78.9,112,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,27-170,1993,4.0,311,6,41,172,115,7,269,4,4,100.0,4,0,192,961,579,30,8,0,5,4,232,198,85.3,16,Matches
Tobias Strobl,de GER,MF,Augsburg,30-277,1990,13.9,712,35,209,424,108,14,698,5,10,50.0,5,0,417,1808,863,27,7,0,18,12,572,467,81.6,31,Matches
Marek Suchý,cz CZE,DF,Augsburg,32-321,1988,1.9,112,10,72,43,1,0,106,0,0,,0,0,72,320,167,2,1,0,0,0,88,82,93.2,0,Matches
Niklas Süle,de GER,DF,Bayern Munich,25-163,1995,9.9,931,74,372,538,82,17,883,1,2,50.0,2,0,602,3159,1923,66,14,1,4,1,700,682,97.4,6,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,33-066,1987,1.7,87,2,14,35,40,12,87,3,5,60.0,4,2,53,115,62,3,0,1,10,6,120,67,55.8,14,Matches
Frederik Sørensen,dk DEN,DF,Köln,28-305,1992,1.1,58,4,23,35,3,2,55,2,2,100.0,2,0,28,88,38,2,0,0,0,0,37,33,89.2,2,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,25-070,1995,9.9,438,7,24,202,238,73,425,13,22,59.1,14,1,276,1321,739,38,14,13,21,34,578,358,61.9,113,Matches
Jonathan Tah,de GER,DF,Leverkusen,25-002,1996,13.5,1206,113,574,702,34,12,1188,2,2,100.0,2,0,814,4746,2278,48,3,0,5,5,858,843,98.3,5,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,22-011,1999,16.5,1792,177,955,965,62,15,1745,11,16,68.8,11,0,1344,7994,4775,92,14,0,3,8,1337,1314,98.3,5,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19-362,2001,0.8,37,3,9,20,8,1,32,0,0,,0,0,11,51,26,2,0,0,0,0,15,10,66.7,1,Matches
Lino Tempelmann,de GER,"MF,DF",Freiburg,22-011,1999,2.6,166,8,49,83,42,1,158,2,3,66.7,2,0,105,509,158,6,1,0,1,2,101,99,98.0,5,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,24-030,1997,6.6,262,5,36,139,107,24,257,7,18,38.9,8,2,169,892,631,26,13,7,16,16,282,172,61.0,43,Matches
Malick Thiaw,fi FIN,DF,Schalke 04,19-189,2001,6.4,345,55,185,136,36,9,315,1,2,50.0,1,0,186,820,356,5,1,0,3,5,229,202,88.2,7,Matches
Jan Thielmann,de GER,FW,Köln,18-263,2002,8.8,348,4,59,164,148,10,338,4,6,66.7,4,0,234,1230,600,33,8,1,27,13,386,231,59.8,31,Matches
Erik Thommy,de GER,DF,Stuttgart,26-177,1994,0.6,44,0,6,20,22,4,40,1,2,50.0,1,0,32,199,97,6,1,1,3,1,37,29,78.4,6,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,23-191,1997,9.3,452,12,61,244,188,49,449,16,24,66.7,16,0,291,1477,881,49,18,13,24,29,468,327,69.9,77,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22-197,1998,0.2,18,0,2,8,8,3,18,0,0,,0,0,6,45,26,2,0,0,0,0,19,10,52.6,1,Matches
Guus Til,nl NED,"FW,MF",Freiburg,23-053,1997,0.2,7,0,1,2,4,1,7,0,0,,0,0,4,10,8,1,0,0,0,0,8,6,75.0,2,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,26-194,1994,7.1,503,16,98,319,116,19,489,6,8,75.0,6,0,350,1685,829,34,9,2,7,7,432,375,86.8,27,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31-207,1989,11.6,747,108,399,368,25,11,710,3,5,60.0,4,0,441,2585,1133,23,4,0,0,4,468,454,97.0,0,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,23-190,1997,7.5,577,69,357,256,17,5,574,4,5,80.0,4,0,401,2323,1364,24,2,1,3,5,426,422,99.1,1,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24-291,1996,6.4,366,18,82,143,165,21,336,10,15,66.7,10,0,206,880,543,29,12,0,16,8,288,229,79.5,40,Matches
