player,nationality,position,squad,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Jorge Meré,es ESP,DF,Köln,23-302,1997,6.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Meunier,be BEL,DF,Dortmund,29-154,1991,12.9,1,10,2,20.0,0.77,0.15,0.10,0.50,16.0,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
Max Meyer,de GER,MF,Köln,25-148,1995,0.0,0,1,0,0.0,90.00,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.22,-0.2,-0.2,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,23-332,1997,11.9,0,11,3,27.3,0.93,0.25,0.00,0.00,24.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Anthony Modeste,fr FRA,"FW,MF",Köln,32-305,1988,2.5,0,7,0,0.0,2.85,0.00,0.00,,16.0,0,0,1,1.8,1.0,0.15,-1.8,-1.0,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27-225,1993,8.2,3,12,4,33.3,1.47,0.49,0.25,0.75,23.0,1,0,0,0.5,0.5,0.04,+2.5,+2.5,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,35-137,1985,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alkhaly Momo Cissé,gn GUI,DF,Stuttgart,18-119,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mateu Morey,es ESP,DF,Dortmund,20-348,2000,5.0,0,2,0,0.0,0.40,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16-085,2004,3.7,2,18,7,38.9,4.89,1.90,0.11,0.29,15.7,0,0,0,2.6,2.6,0.15,-0.6,-0.6,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,23-104,1997,12.2,2,12,5,41.7,0.98,0.41,0.17,0.40,10.2,0,0,0,1.7,1.7,0.14,+0.3,+0.3,Matches
Florian Müller,de GER,GK,Freiburg,23-092,1997,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,20-021,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Müller,de GER,MF,Bayern Munich,31-153,1989,19.4,10,30,11,36.7,1.55,0.57,0.30,0.82,12.9,0,1,1,5.2,4.4,0.15,+4.8,+4.6,Matches
Petar Musa,hr CRO,FW,Union Berlin,22-346,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jamal Musiala,eng ENG,"MF,FW",Bayern Munich,17-353,2003,4.6,3,9,6,66.7,1.98,1.32,0.33,0.50,14.8,0,0,0,1.2,1.2,0.13,+1.8,+1.8,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28-302,1992,1.0,0,1,0,0.0,1.00,0.00,0.00,,6.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,27-015,1994,6.5,0,1,0,0.0,0.15,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Obite N'Dicka,fr FRA,DF,Eint Frankfurt,21-177,1999,11.0,1,8,2,25.0,0.73,0.18,0.13,0.50,14.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27-322,1993,13.6,0,7,2,28.6,0.52,0.15,0.00,0.00,10.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Paul Nebel,de GER,MF,Mainz 05,18-126,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Netz,de GER,DF,Hertha BSC,17-274,2003,2.2,0,1,0,0.0,0.46,0.00,0.00,,13.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34-323,1986,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23-334,1997,16.1,4,27,11,40.7,1.67,0.68,0.15,0.36,23.4,0,0,0,1.5,1.5,0.06,+2.5,+2.5,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20-208,2000,1.4,1,4,2,50.0,2.93,1.46,0.25,0.50,11.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
Moussa Niakhate,fr FRA,DF,Mainz 05,24-342,1996,17.8,3,4,2,50.0,0.22,0.11,0.50,1.00,15.5,0,1,1,2.0,1.2,0.30,+1.0,+0.8,Matches
Florian Niederlechner,de GER,FW,Augsburg,30-112,1990,12.9,2,28,9,32.1,2.17,0.70,0.07,0.22,15.1,0,0,0,3.5,3.5,0.12,-1.5,-1.5,Matches
Joakim Nilsson,se SWE,DF,Arminia,27-007,1994,9.0,0,2,0,0.0,0.22,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23-091,1997,11.4,4,31,14,45.2,2.71,1.22,0.13,0.29,18.6,5,0,0,4.9,4.9,0.16,-0.9,-0.9,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30-237,1990,6.8,0,3,1,33.3,0.44,0.15,0.00,0.00,11.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25-236,1995,8.0,0,6,0,0.0,0.75,0.00,0.00,,16.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Bastian Oczipka,de GER,DF,Schalke 04,32-032,1989,14.5,0,6,0,0.0,0.42,0.00,0.00,,23.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,22-282,1998,16.3,3,52,15,28.8,3.19,0.92,0.04,0.13,19.3,0,1,1,4.3,3.7,0.07,-1.3,-1.7,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28-333,1992,11.1,1,26,6,23.1,2.35,0.54,0.04,0.17,16.4,0,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
Willi Orban,hu HUN,DF,RB Leipzig,28-102,1992,15.3,3,12,5,41.7,0.79,0.33,0.25,0.60,7.0,0,0,0,1.7,1.7,0.14,+1.3,+1.3,Matches
Stefan Ortega,de GER,GK,Arminia,28-099,1992,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,30-271,1990,6.0,0,8,4,50.0,1.33,0.67,0.00,0.00,17.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,26-082,1994,10.4,0,8,3,37.5,0.77,0.29,0.00,0.00,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Reece Oxford,eng ENG,DF,Augsburg,22-059,1998,8.7,0,1,0,0.0,0.12,0.00,0.00,,4.0,0,0,0,0.3,0.3,0.28,-0.3,-0.3,Matches
Salih Özcan,de GER,MF,Köln,23-033,1998,10.9,0,6,2,33.3,0.55,0.18,0.00,0.00,20.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24-335,1996,7.6,1,6,3,50.0,0.79,0.40,0.17,0.33,19.7,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,26-196,1994,6.2,1,18,7,38.9,2.90,1.13,0.06,0.14,14.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,22-131,1998,1.0,0,1,0,0.0,1.03,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,20-026,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felix Passlack,de GER,DF,Dortmund,22-260,1998,3.8,1,5,1,20.0,1.30,0.26,0.20,1.00,21.2,0,0,0,0.9,0.9,0.18,+0.1,+0.1,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24-322,1996,13.4,0,8,2,25.0,0.60,0.15,0.00,0.00,20.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28-305,1992,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,24-165,1996,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,34-106,1986,14.9,2,8,4,50.0,0.54,0.27,0.25,0.50,17.0,0,0,0,1.1,1.1,0.14,+0.9,+0.9,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35-288,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,33-092,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nils Petersen,de GER,FW,Freiburg,32-069,1988,10.1,7,27,10,37.0,2.69,0.99,0.22,0.60,10.2,0,1,1,5.4,4.7,0.17,+1.6,+1.3,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,26-349,1994,6.3,1,14,5,35.7,2.21,0.79,0.07,0.20,16.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25-227,1995,11.3,5,27,13,48.1,2.39,1.15,0.19,0.38,15.7,0,0,1,4.0,3.3,0.12,+1.0,+1.7,Matches
Amos Pieper,de GER,DF,Arminia,23-027,1998,15.8,0,5,1,20.0,0.32,0.06,0.00,0.00,22.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35-255,1985,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,29-018,1992,8.2,0,3,0,0.0,0.36,0.00,0.00,,29.5,2,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27-340,1993,10.1,3,24,13,54.2,2.38,1.29,0.13,0.23,15.4,0,0,0,2.7,2.7,0.11,+0.3,+0.3,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,26-153,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,26-153,1994,3.1,2,9,6,66.7,2.90,1.94,0.22,0.33,9.5,0,0,0,3.0,3.0,0.34,-1.0,-1.0,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,23-155,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23-275,1997,14.9,0,7,2,28.6,0.47,0.13,0.00,0.00,24.3,1,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26-243,1994,9.7,4,29,11,37.9,2.99,1.14,0.14,0.36,12.6,0,0,0,3.5,3.5,0.12,+0.5,+0.5,Matches
Manuel Prietl,at AUT,MF,Arminia,29-194,1991,13.0,1,8,3,37.5,0.62,0.23,0.13,0.33,25.7,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Grischa Prömel,de GER,MF,Union Berlin,26-035,1995,11.9,1,8,2,25.0,0.67,0.17,0.13,0.50,16.0,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,27-127,1993,13.0,2,24,10,41.7,1.84,0.77,0.08,0.20,19.4,1,0,0,2.7,2.7,0.11,-0.7,-0.7,Matches
Nemanja Radonjić,rs SRB,FW,Hertha BSC,24-364,1996,0.3,0,1,1,100.0,3.21,3.21,0.00,0.00,12.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,26-098,1994,10.2,2,24,7,29.2,2.35,0.68,0.08,0.29,18.0,1,0,0,2.1,2.0,0.08,-0.1,0.0,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24-230,1996,4.2,0,11,2,18.2,2.60,0.47,0.00,0.00,20.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Daishawn Redan,nl NED,"MF,FW",Hertha BSC,20-011,2001,0.8,0,1,0,0.0,1.29,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Reinier,br BRA,"MF,FW",Dortmund,19-025,2002,1.1,0,1,0,0.0,0.95,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18-260,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31-258,1989,14.4,3,31,16,51.6,2.16,1.11,0.10,0.19,17.0,4,0,2,5.6,3.9,0.13,-2.6,-0.9,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,23-104,1997,13.4,5,19,7,36.8,1.42,0.52,0.26,0.71,20.6,1,0,0,1.5,1.5,0.08,+3.5,+3.5,Matches
Gio Reyna,us USA,"FW,MF",Dortmund,18-092,2002,14.0,3,23,8,34.8,1.64,0.57,0.13,0.38,17.3,0,0,0,2.1,2.1,0.09,+0.9,+0.9,Matches
Chris Richards,us USA,DF,Bayern Munich,20-322,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Chris Richards,us USA,DF,Hoffenheim,20-322,2000,1.0,0,1,0,0.0,1.00,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Marco Richter,de GER,"FW,MF",Augsburg,23-081,1997,7.9,2,25,7,28.0,3.17,0.89,0.08,0.29,19.4,0,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
Marc Roca,es ESP,MF,Bayern Munich,24-079,1996,1.0,0,2,0,0.0,2.00,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,30-125,1990,9.9,1,3,3,100.0,0.30,0.30,0.33,0.33,22.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,28-038,1993,10.3,0,7,2,28.6,0.68,0.19,0.00,0.00,22.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30-351,1990,2.0,0,1,0,0.0,0.50,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Sebastian Rudy,de GER,"MF,DF",Hoffenheim,30-351,1990,11.8,1,9,6,66.7,0.77,0.51,0.11,0.17,20.8,1,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,23-088,1997,5.6,0,3,0,0.0,0.53,0.00,0.00,,26.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,28-193,1992,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Victor Santos Sá,br BRA,"FW,MF",Wolfsburg,26-323,1994,2.9,0,8,0,0.0,2.77,0.00,0.00,,15.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26-333,1994,13.1,4,27,12,44.4,2.06,0.92,0.04,0.08,24.1,2,3,3,3.7,1.4,0.05,+0.3,-0.4,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23-267,1997,10.6,5,30,11,36.7,2.82,1.03,0.17,0.45,15.1,1,0,0,3.8,3.8,0.13,+1.2,+1.2,Matches
Lazar Samardzic,de GER,"MF,FW",RB Leipzig,18-355,2002,2.0,0,1,0,0.0,0.51,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,25-033,1996,16.6,0,11,1,9.1,0.66,0.06,0.00,0.00,23.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Jadon Sancho,eng ENG,FW,Dortmund,20-325,2000,16.7,3,39,8,20.5,2.34,0.48,0.08,0.38,16.8,2,0,0,4.7,4.7,0.12,-1.7,-1.7,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,25-033,1996,10.4,4,25,10,40.0,2.39,0.96,0.16,0.40,17.1,0,0,0,2.8,2.8,0.11,+1.2,+1.2,Matches
Salif Sané,sn SEN,DF,Schalke 04,30-172,1990,8.5,0,7,1,14.3,0.82,0.12,0.00,0.00,13.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25-341,1995,15.1,1,25,7,28.0,1.66,0.46,0.04,0.14,23.4,0,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
Josh Sargent,us USA,FW,Werder Bremen,20-359,2000,16.2,2,28,13,46.4,1.72,0.80,0.07,0.15,14.9,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
Bouna Sarr,gn GUI,DF,Bayern Munich,29-013,1992,3.0,0,2,0,0.0,0.67,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Patrik Schick,cz CZE,FW,Leverkusen,25-020,1996,10.5,5,27,13,48.1,2.58,1.24,0.19,0.38,12.7,1,0,0,4.6,4.6,0.17,+0.4,+0.4,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,32-097,1988,6.8,1,10,4,40.0,1.47,0.59,0.10,0.25,16.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,23-138,1997,16.9,1,20,1,5.0,1.19,0.06,0.05,1.00,20.5,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23-291,1997,12.4,0,7,1,14.3,0.56,0.08,0.00,0.00,16.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,21-074,1999,4.3,1,9,3,33.3,2.08,0.69,0.11,0.33,11.3,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,30-232,1990,14.9,1,13,5,38.5,0.87,0.33,0.08,0.20,20.4,3,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
Romano Schmid,at AUT,FW,Werder Bremen,21-017,2000,5.3,0,5,1,20.0,0.95,0.19,0.00,0.00,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Benno Schmitz,de GER,DF,Köln,26-088,1994,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,27-006,1994,7.9,0,7,0,0.0,0.88,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Nico Schulz,de GER,DF,Dortmund,27-318,1993,1.6,0,2,0,0.0,1.25,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28-256,1992,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Davie Selke,de GER,FW,Werder Bremen,26-024,1995,4.1,3,11,5,45.5,2.68,1.22,0.18,0.40,14.8,0,1,1,1.7,1.0,0.09,+1.3,+1.0,Matches
Suat Serdar,de GER,MF,Schalke 04,23-308,1997,11.5,0,20,5,25.0,1.73,0.43,0.00,0.00,20.9,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Ryan Sessegnon,eng ENG,DF,Hoffenheim,20-271,2000,9.2,2,2,2,100.0,0.22,0.22,1.00,1.00,8.0,0,0,0,0.4,0.4,0.20,+1.6,+1.6,Matches
Nils Seufert,de GER,"MF,FW",Arminia,24-010,1997,3.3,0,1,0,0.0,0.30,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
André Silva,pt POR,FW,Eint Frankfurt,25-099,1995,18.1,17,60,28,46.7,3.32,1.55,0.18,0.39,13.4,2,6,6,14.7,10.1,0.17,+2.3,+0.9,Matches
Jóan Símun Edmundsson,fo FRO,"MF,FW",Arminia,29-202,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,13.0,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25-224,1995,14.7,0,5,1,20.0,0.34,0.07,0.00,0.00,19.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32-328,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25-279,1995,18.2,3,10,4,40.0,0.55,0.22,0.30,0.75,12.9,0,0,0,2.0,2.0,0.20,+1.0,+1.0,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,24-269,1996,7.1,0,13,3,23.1,1.84,0.42,0.00,0.00,24.9,4,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Steven Skrzybski,de GER,FW,Schalke 04,28-087,1992,4.1,0,7,1,14.3,1.71,0.24,0.00,0.00,21.4,0,0,1,1.3,0.5,0.08,-1.3,-0.5,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,32-058,1988,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Borna Sosa,hr CRO,DF,Stuttgart,23-023,1998,12.5,0,11,3,27.3,0.88,0.24,0.00,0.00,23.1,2,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,28-134,1992,4.7,1,8,1,12.5,1.70,0.21,0.13,1.00,20.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,24-007,1997,13.1,0,5,2,40.0,0.38,0.15,0.00,0.00,20.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,24-117,1996,18.0,0,12,1,8.3,0.67,0.06,0.00,0.00,13.8,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Benjamin Stambouli,fr FRA,"MF,DF",Schalke 04,30-184,1990,14.0,0,1,1,100.0,0.07,0.07,0.00,0.00,29.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Niklas Stark,de GER,"MF,DF",Hertha BSC,25-305,1995,19.9,0,7,3,42.9,0.35,0.15,0.00,0.00,10.1,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29-102,1991,14.0,3,27,11,40.7,1.93,0.79,0.11,0.27,14.9,0,0,0,3.6,3.6,0.13,-0.6,-0.6,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24-330,1996,11.4,0,2,1,50.0,0.18,0.09,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,32-171,1988,14.1,9,31,12,38.7,2.21,0.85,0.13,0.33,20.6,4,5,5,7.0,3.2,0.11,+2.0,+0.8,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,27-170,1993,4.0,1,6,2,33.3,1.50,0.50,0.17,0.50,14.9,0,0,0,1.0,1.0,0.18,0.0,0.0,Matches
Tobias Strobl,de GER,MF,Augsburg,30-277,1990,13.9,0,5,1,20.0,0.36,0.07,0.00,0.00,19.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Marek Suchý,cz CZE,DF,Augsburg,32-321,1988,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Niklas Süle,de GER,DF,Bayern Munich,25-163,1995,9.9,1,11,2,18.2,1.11,0.20,0.09,0.50,16.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,33-066,1987,1.7,0,2,1,50.0,1.15,0.57,0.00,0.00,12.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Frederik Sørensen,dk DEN,DF,Köln,28-305,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,25-070,1995,9.9,1,33,9,27.3,3.34,0.91,0.03,0.11,11.7,0,0,1,4.0,3.3,0.10,-3.0,-2.3,Matches
Jonathan Tah,de GER,DF,Leverkusen,25-002,1996,13.5,1,4,1,25.0,0.30,0.07,0.25,1.00,7.5,0,0,0,0.4,0.4,0.10,+0.6,+0.6,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,22-011,1999,16.5,0,11,4,36.4,0.67,0.24,0.00,0.00,14.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19-362,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lino Tempelmann,de GER,"MF,DF",Freiburg,22-011,1999,2.6,0,2,0,0.0,0.78,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,24-030,1997,6.6,3,20,10,50.0,3.02,1.51,0.15,0.30,16.8,0,0,0,3.0,3.0,0.15,0.0,0.0,Matches
Malick Thiaw,fi FIN,DF,Schalke 04,19-189,2001,6.4,1,5,3,60.0,0.79,0.47,0.20,0.33,9.5,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
Jan Thielmann,de GER,FW,Köln,18-263,2002,8.8,2,9,4,44.4,1.03,0.46,0.22,0.50,17.6,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
Erik Thommy,de GER,DF,Stuttgart,26-177,1994,0.6,0,1,0,0.0,1.73,0.00,0.00,,25.7,1,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,23-191,1997,9.3,3,30,8,26.7,3.21,0.86,0.10,0.38,12.6,0,0,0,3.2,3.2,0.11,-0.2,-0.2,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22-197,1998,0.2,0,2,0,0.0,8.18,0.00,0.00,,10.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Guus Til,nl NED,"FW,MF",Freiburg,23-053,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
