player,nationality,position,squad,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,gca_og_for,matches
Aihen Muñoz,es ESP,DF,Real Sociedad,23-181,1997,11.0,10,0.91,9,0,0,0,1,0,3,0.27,2,0,0,0,1,0,0,Matches
Joaquín Muñoz,es ESP,FW,Huesca,21-340,1999,0.5,2,4.39,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jeison Murillo,co COL,DF,Celta Vigo,28-262,1992,20.5,7,0.36,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Yunus Musah,us USA,MF,Valencia,18-076,2002,13.1,20,1.53,14,1,3,0,1,1,1,0.08,1,0,0,0,0,0,0,Matches
Yoshinori Mutō,jp JPN,"FW,MF",Eibar,28-213,1992,10.7,21,1.96,10,0,3,2,4,2,2,0.19,1,0,0,0,1,0,0,Matches
Nacho,es ESP,DF,Real Madrid,31-026,1990,8.5,4,0.47,4,0,0,0,0,0,2,0.24,2,0,0,0,0,0,0,Matches
Nacho,es ESP,DF,Valladolid,31-343,1989,16.0,33,2.06,28,3,0,0,2,0,3,0.19,2,0,0,0,1,0,0,Matches
Nano,es ESP,"FW,MF",Cádiz,26-008,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Roberto Navarro,es ESP,MF,Real Sociedad,18-307,2002,0.4,1,2.57,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Ximo Navarro,es ESP,DF,Alavés,31-021,1990,15.4,12,0.78,9,1,1,0,1,0,3,0.19,0,1,1,0,1,0,0,Matches
Jesús Navas,es ESP,DF,Sevilla,35-084,1985,17.2,58,3.37,54,1,2,1,0,0,6,0.35,5,0,1,0,0,0,0,Matches
Raúl Navas,es ESP,DF,Osasuna,32-278,1988,1.9,2,1.07,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Álvaro Negredo,es ESP,FW,Cádiz,35-177,1985,14.9,21,1.41,16,1,1,2,0,1,5,0.34,4,0,0,0,0,1,0,Matches
Neto,br BRA,GK,Barcelona,31-209,1989,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Carlos Neva,es ESP,DF,Granada,24-246,1996,18.1,14,0.77,9,2,0,2,0,1,2,0.11,1,1,0,0,0,0,0,Matches
Mamor Niang,sn SEN,"FW,MF",Getafe,19-009,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Manuel Nieto,es ESP,"FW,MF",Cádiz,22-321,1998,0.2,1,6.43,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,26-084,1994,10.7,15,1.40,11,0,2,1,1,0,3,0.28,3,0,0,0,0,0,0,Matches
Nino,es ESP,"MF,FW",Elche,40-248,1980,2.1,2,0.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Fernando Niño,es ESP,FW,Villarreal,20-112,2000,5.2,7,1.35,5,0,0,1,1,0,1,0.19,1,0,0,0,0,0,0,Matches
Nolito,es ESP,"MF,FW",Celta Vigo,34-121,1986,17.6,46,2.71,32,7,1,3,2,1,5,0.30,3,0,0,1,1,0,0,Matches
Unai Núñez,es ESP,DF,Athletic Club,24-014,1997,10.1,6,0.60,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Kelechi Nwakali,ng NGA,"MF,FW",Huesca,22-253,1998,1.6,4,2.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Allan Nyom,cm CMR,"MF,DF",Getafe,32-279,1988,15.2,21,1.38,18,2,1,0,0,0,4,0.26,3,0,1,0,0,0,0,Matches
Jan Oblak,si SVN,GK,Atlético Madrid,28-037,1993,20.0,1,0.05,1,0,0,0,0,0,1,0.05,1,0,0,0,0,0,0,Matches
Lucas Ocampos,ar ARG,FW,Sevilla,26-217,1994,18.3,54,2.95,33,1,9,1,8,2,6,0.33,4,0,0,0,1,1,0,Matches
Álvaro Odriozola,es ESP,DF,Real Madrid,25-061,1995,2.5,3,1.19,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Shinji Okazaki,jp JPN,"FW,MF",Huesca,34-303,1986,10.6,14,1.32,9,0,2,3,0,0,2,0.19,1,0,0,1,0,0,0,Matches
Lucas Olaza,uy URU,DF,Celta Vigo,26-207,1994,17.9,29,1.62,21,4,1,0,3,0,6,0.33,5,0,0,0,1,0,0,Matches
Lucas Olaza,uy URU,DF,Valladolid,26-207,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Paulo Oliveira,pt POR,DF,Eibar,29-036,1992,15.2,2,0.13,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mathías Olivera,uy URU,DF,Getafe,23-105,1997,15.3,16,1.04,13,2,1,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Javier Ontiveros,es ESP,"FW,MF",Huesca,23-157,1997,9.9,42,4.24,18,6,12,1,5,0,1,0.10,0,0,1,0,0,0,0,Matches
Fabián Orellana,cl CHI,"MF,FW",Valladolid,35-017,1986,13.8,37,2.69,23,5,2,2,5,0,1,0.07,1,0,0,0,0,0,0,Matches
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,23-298,1997,12.9,49,3.79,26,12,3,4,3,1,10,0.77,6,2,0,2,0,0,0,Matches
Fernando Pacheco,es ESP,GK,Alavés,28-271,1992,22.0,2,0.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Ante Palaversa,hr CRO,"MF,FW",Getafe,20-313,2000,0.1,2,20.00,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Daniel Parejo,es ESP,MF,Villarreal,31-303,1989,19.8,58,2.93,40,15,1,0,0,2,8,0.40,6,1,1,0,0,0,0,Matches
Marvin Olawale Akinlabi Park,es ESP,"DF,FW",Real Madrid,20-225,2000,1.0,1,1.02,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Thomas Partey,gh GHA,MF,Atlético Madrid,27-245,1993,2.2,5,2.25,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
John Patrick,es ESP,"MF,DF",Getafe,17-142,2003,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Gabriel Paulista,br BRA,DF,Valencia,30-079,1990,15.2,3,0.20,3,0,0,0,0,0,1,0.07,1,0,0,0,0,0,0,Matches
Alfonso Pedraza,es ESP,DF,Villarreal,24-310,1996,14.7,30,2.04,25,0,2,0,3,0,8,0.54,4,0,1,0,3,0,0,Matches
Pedri,es ESP,MF,Barcelona,18-080,2002,14.7,54,3.67,45,3,4,0,2,0,4,0.27,3,0,0,0,1,0,0,Matches
Rubén Peña,es ESP,"DF,FW",Villarreal,29-210,1991,7.7,10,1.29,9,0,1,0,0,0,2,0.26,1,0,1,0,0,0,0,Matches
Alberto Perea,es ESP,MF,Cádiz,30-056,1990,10.4,29,2.79,14,1,7,4,2,1,4,0.39,3,0,1,0,0,0,0,Matches
Iñigo Pérez,es ESP,"MF,DF",Osasuna,33-026,1988,13.2,24,1.82,14,7,1,0,1,1,2,0.15,0,2,0,0,0,0,0,Matches
Kike Pérez,es ESP,MF,Valladolid,23-365,1997,9.5,16,1.68,11,0,1,1,3,0,2,0.21,1,0,0,0,1,0,0,Matches
Lucas Pérez,es ESP,FW,Alavés,32-156,1988,11.5,62,5.37,26,25,5,2,4,0,8,0.69,3,4,0,0,1,0,0,Matches
Luis Pérez,es ESP,DF,Valladolid,26-009,1995,10.2,7,0.69,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Nehuén Pérez,ar ARG,DF,Granada,20-234,2000,3.3,1,0.30,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Tomás Pina Isla,es ESP,MF,Alavés,33-122,1987,15.8,9,0.57,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Yeremi Pino,es ESP,"FW,MF",Villarreal,18-116,2002,4.4,14,3.20,10,0,1,0,3,0,1,0.23,1,0,0,0,0,0,0,Matches
Gerard Piqué,es ESP,DF,Barcelona,34-011,1987,7.7,2,0.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Miralem Pjanić,ba BIH,MF,Barcelona,30-317,1990,5.7,29,5.07,26,2,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Óscar Plano,es ESP,"MF,FW",Valladolid,30-002,1991,15.5,29,1.87,22,0,1,0,6,0,5,0.32,4,0,1,0,0,0,0,Matches
Dani Plomer,es ESP,FW,Granada,22-075,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jorge Pombo,es ESP,"FW,MF",Cádiz,26-357,1994,4.6,11,2.37,7,0,1,2,1,0,1,0.22,1,0,0,0,0,0,0,Matches
Pere Pons,es ESP,MF,Alavés,27-359,1993,6.4,9,1.41,8,0,0,0,1,0,1,0.16,1,0,0,0,0,0,0,Matches
Francisco Portillo,es ESP,MF,Getafe,30-245,1990,4.0,10,2.52,9,0,0,0,1,0,1,0.25,1,0,0,0,0,0,0,Matches
Portu,es ESP,"FW,MF",Real Sociedad,28-268,1992,14.8,36,2.43,30,1,2,0,2,1,7,0.47,4,0,1,0,1,1,0,Matches
Sergio Postigo,es ESP,DF,Levante,32-101,1988,12.4,9,0.72,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,21-357,1999,14.5,18,1.24,14,0,1,1,1,1,3,0.21,2,0,0,0,0,1,0,Matches
Antonio Puertas,es ESP,"FW,MF",Granada,28-358,1992,12.4,15,1.21,12,0,2,0,1,0,2,0.16,2,0,0,0,0,0,0,Matches
Riqui Puig,es ESP,MF,Barcelona,21-184,1999,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jorge Pulido,es ESP,DF,Huesca,29-311,1991,17.2,12,0.70,8,1,1,1,0,1,2,0.12,2,0,0,0,0,0,0,Matches
Quini,es ESP,DF,Granada,31-142,1989,2.2,5,2.24,5,0,0,0,0,0,1,0.45,1,0,0,0,0,0,0,Matches
Quique,es ESP,FW,Eibar,30-273,1990,1.0,1,1.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Uroš Račić,rs SRB,MF,Valencia,22-333,1998,12.2,12,0.98,9,1,1,0,1,0,3,0.25,3,0,0,0,0,0,0,Matches
Nemanja Radoja,rs SRB,MF,Levante,28-007,1993,9.9,6,0.61,6,0,0,0,0,0,3,0.30,3,0,0,0,0,0,0,Matches
Ivan Rakitić,hr CRO,MF,Sevilla,32-340,1988,14.7,35,2.38,28,4,0,1,0,2,2,0.14,2,0,0,0,0,0,0,Matches
Sandro Ramírez,es ESP,"FW,MF",Huesca,25-219,1995,5.4,11,2.03,8,0,0,2,1,0,3,0.55,3,0,0,0,0,0,0,Matches
Sergio Ramos,es ESP,DF,Real Madrid,34-320,1986,13.5,9,0.67,6,0,0,2,1,0,1,0.07,0,0,0,0,1,0,0,Matches
Recio,es ESP,MF,Eibar,30-033,1991,4.1,6,1.47,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Karim Rekik,nl NED,DF,Sevilla,26-073,1994,1.8,3,1.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Álex Remiro,es ESP,GK,Real Sociedad,25-326,1995,22.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Oriol Rey,es ESP,MF,Valladolid,22-354,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mikel Rico,es ESP,MF,Huesca,36-101,1984,14.2,27,1.90,22,2,0,1,2,0,3,0.21,3,0,0,0,0,0,0,Matches
Emiliano Rigoni,ar ARG,"MF,FW",Elche,28-009,1993,9.9,13,1.46,8,2,0,2,0,1,2,0.22,1,0,0,1,0,0,0,Matches
Luis Rioja,es ESP,"MF,DF",Alavés,27-120,1993,15.1,31,2.05,23,0,4,1,2,1,5,0.33,2,0,1,0,1,1,0,Matches
Rober,es ESP,DF,Levante,25-363,1995,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Roberto,es ESP,GK,Valladolid,35-003,1986,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Sergi Roberto,es ESP,DF,Barcelona,29-006,1992,7.2,13,1.80,12,0,0,0,0,1,2,0.28,2,0,0,0,0,0,0,Matches
Joel Robles,es ESP,GK,Betis,30-241,1990,13.0,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rubén Rochina,es ESP,MF,Levante,29-327,1991,8.8,29,3.28,19,3,2,0,5,0,1,0.11,1,0,0,0,0,0,0,Matches
Rodrigo,es ESP,"FW,MF",Betis,20-273,2000,4.1,11,2.67,8,2,0,0,1,0,1,0.24,1,0,0,0,0,0,0,Matches
Kévin Rodrigues,pt POR,"DF,MF",Eibar,26-345,1994,8.5,14,1.64,10,3,1,0,0,0,1,0.12,1,0,0,0,0,0,0,Matches
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,22-230,1998,2.9,14,4.85,7,4,0,1,1,1,1,0.35,1,0,0,0,0,0,0,Matches
Ángel Rodríguez,es ESP,FW,Getafe,33-293,1987,10.9,18,1.65,13,0,0,1,4,0,1,0.09,0,0,0,0,1,0,0,Matches
Guido Rodríguez,ar ARG,MF,Betis,26-307,1994,16.4,22,1.34,18,0,1,0,2,1,0,0.00,0,0,0,0,0,0,0,Matches
Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,17-290,2003,0.3,3,9.00,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Víctor Rodríguez,es ESP,MF,Elche,31-205,1989,3.4,3,0.88,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rodrygo,br BRA,FW,Real Madrid,20-035,2001,4.7,20,4.26,15,0,2,1,1,1,4,0.85,4,0,0,0,0,0,0,Matches
Facundo Roncaglia,ar ARG,DF,Osasuna,34-003,1987,12.5,14,1.12,11,1,1,1,0,0,2,0.16,1,0,0,1,0,0,0,Matches
Rubén,es ESP,"GK,MF",Osasuna,36-236,1984,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Waldo Rubio,es ESP,FW,Valladolid,25-180,1995,4.0,5,1.26,3,0,0,1,0,1,1,0.25,1,0,0,0,0,0,0,Matches
Aitor Ruibal,es ESP,"FW,MF",Betis,24-328,1996,8.9,30,3.38,23,0,4,2,0,1,2,0.23,2,0,0,0,0,0,0,Matches
Ismael Ruiz,es ESP,MF,Granada,19-365,2001,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Víctor Ruiz,es ESP,DF,Betis,32-019,1989,12.1,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Modibo Sagnan,ml MLI,DF,Real Sociedad,21-305,1999,5.5,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Borja Sainz,es ESP,"MF,FW",Alavés,20-012,2001,4.0,5,1.25,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Salvi,es ESP,"MF,FW",Cádiz,29-320,1991,13.2,18,1.36,12,3,1,0,2,0,0,0.00,0,0,0,0,0,0,0,Matches
Fede San Emeterio,es ESP,MF,Valladolid,23-334,1997,12.7,8,0.63,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Antonio Sanabria,py PAR,FW,Betis,24-346,1996,10.4,16,1.55,14,0,0,2,0,0,3,0.29,3,0,0,0,0,0,0,Matches
Oihan Sancet,es ESP,"MF,FW",Athletic Club,20-294,2000,3.7,7,1.90,6,0,0,0,1,0,1,0.27,1,0,0,0,0,0,0,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",Elche,31-043,1990,5.5,2,0.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Germán Sánchez,es ESP,DF,Granada,34-105,1986,15.3,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0,0,Matches
Javi Sánchez,es ESP,DF,Valladolid,23-336,1997,6.4,3,0.47,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
José Sánchez,es ESP,DF,Granada,20-348,2000,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Manuel Sánchez,es ESP,DF,Atlético Madrid,20-173,2000,0.5,1,1.84,1,0,0,0,0,0,1,1.84,1,0,0,0,0,0,0,Matches
Manuel Sánchez,es ESP,"DF,MF",Osasuna,20-173,2000,2.0,4,2.02,2,0,1,0,0,1,1,0.51,1,0,0,0,0,0,0,Matches
Oier Sanjurjo,es ESP,MF,Osasuna,34-264,1986,17.2,25,1.45,19,0,0,0,2,4,4,0.23,3,0,0,0,0,1,0,Matches
Ivan Šaponjić,rs SRB,FW,Cádiz,23-195,1997,0.6,1,1.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,30-036,1991,18.0,6,0.33,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,Matches
Jaime Seoane,es ESP,MF,Huesca,24-022,1997,10.3,13,1.26,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Edgar Sevikyan,ru RUS,MF,Levante,19-189,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Sidnei,br BRA,DF,Betis,31-174,1989,5.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
David Silva,es ESP,MF,Real Sociedad,35-036,1986,8.8,35,3.97,27,4,2,2,0,0,6,0.68,5,0,1,0,0,0,0,Matches
Gastón Silva,uy URU,DF,Huesca,26-345,1994,4.4,3,0.69,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rui Silva,pt POR,GK,Granada,27-006,1994,21.0,3,0.14,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Unai Simón,es ESP,GK,Athletic Club,23-247,1997,21.0,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,0,Matches
Dimitris Siovas,gr GRE,DF,Huesca,32-150,1988,21.0,9,0.43,6,0,0,3,0,0,1,0.05,0,0,0,1,0,0,0,Matches
Rafa Soares,pt POR,DF,Eibar,25-280,1995,6.9,8,1.16,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rubén Sobrino,es ESP,"MF,FW",Valencia,28-257,1992,0.5,1,1.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rubén Sobrino,es ESP,"FW,MF",Cádiz,28-257,1992,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,29-041,1992,0.9,1,1.70,1,0,0,0,0,0,1,1.70,1,0,0,0,0,0,0,Matches
Roberto Soldado,es ESP,FW,Granada,35-262,1985,10.6,15,1.42,9,0,0,2,3,1,1,0.09,0,0,0,0,1,0,0,Matches
Carlos Soler,es ESP,MF,Valencia,24-042,1997,17.1,51,2.98,19,24,3,2,3,0,8,0.47,1,5,0,1,1,0,0,Matches
Son,es ESP,"DF,MF",Levante,26-320,1994,6.4,15,2.33,10,3,0,0,2,0,1,0.16,0,1,0,0,0,0,0,Matches
David Soria,es ESP,GK,Getafe,27-315,1993,13.0,3,0.23,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Alberto Soro,es ESP,"FW,MF",Granada,21-341,1999,2.0,5,2.47,4,0,1,0,0,0,1,0.49,1,0,0,0,0,0,0,Matches
Damián Suárez,uy URU,DF,Getafe,32-292,1988,17.7,22,1.24,9,7,1,1,3,1,2,0.11,1,0,1,0,0,0,0,Matches
Denis Suárez,es ESP,MF,Celta Vigo,27-038,1994,17.8,43,2.56,29,7,2,2,2,1,6,0.36,6,0,0,0,0,0,0,Matches
Luis Suárez,uy URU,FW,Atlético Madrid,34-020,1987,14.1,32,2.27,22,0,1,4,5,0,6,0.43,3,0,0,1,2,0,0,Matches
Suso,es ESP,FW,Sevilla,27-086,1993,12.4,50,4.03,37,3,5,1,3,1,8,0.65,6,1,0,1,0,0,0,Matches
Tachi,es ESP,DF,Alavés,23-156,1997,4.2,3,0.71,1,0,0,0,2,0,1,0.24,0,0,0,0,1,0,0,Matches
Renato Tapia,pe PER,MF,Celta Vigo,25-200,1995,20.7,18,0.91,16,0,0,1,0,1,3,0.15,3,0,0,0,0,0,0,Matches
Tomás Tavares,pt POR,"MF,DF",Alavés,19-343,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Álvaro Tejero,es ESP,DF,Eibar,24-208,1996,1.2,4,3.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Cristian Tello,es ESP,"FW,MF",Betis,29-186,1991,8.8,24,2.72,19,1,1,2,0,1,3,0.34,3,0,0,0,0,0,0,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,28-289,1992,15.0,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
David Timor,es ESP,"MF,DF",Getafe,31-119,1989,8.5,15,1.77,8,7,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Toño,es ESP,DF,Levante,31-098,1989,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,25-002,1996,3.9,8,2.03,5,1,0,0,1,1,1,0.25,1,0,0,0,0,0,0,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,26-095,1994,9.5,33,3.49,27,5,0,0,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Pau Torres,es ESP,DF,Villarreal,24-028,1997,22.0,10,0.45,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Roberto Torres,es ESP,MF,Osasuna,31-343,1989,12.7,28,2.21,17,6,1,4,0,0,2,0.16,2,0,0,0,0,0,0,Matches
Lucas Torró,es ESP,MF,Osasuna,26-209,1994,5.5,13,2.37,10,0,2,1,0,0,2,0.37,2,0,0,0,0,0,0,Matches
Manu Trigueros,es ESP,MF,Villarreal,29-119,1991,17.4,37,2.13,36,0,0,0,1,0,6,0.34,6,0,0,0,0,0,0,Matches
Francisco Trincão,pt POR,"FW,MF",Barcelona,21-046,1999,4.0,11,2.73,7,0,1,1,2,0,2,0.50,2,0,0,0,0,0,0,Matches
Kieran Trippier,eng ENG,DF,Atlético Madrid,30-147,1990,14.0,36,2.57,25,10,0,0,0,1,7,0.50,7,0,0,0,0,0,0,Matches
Samuel Umtiti,fr FRA,DF,Barcelona,27-091,1993,3.4,3,0.89,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Enes Ünal,tr TUR,FW,Getafe,23-279,1997,5.0,7,1.40,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Tomáš Vaclík,cz CZE,GK,Sevilla,31-321,1989,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Eugeni Valderrama,es ESP,"FW,MF",Huesca,26-209,1994,1.3,4,3.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jesús Vallejo,es ESP,DF,Granada,24-039,1997,11.2,4,0.36,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0,0,Matches
Manu Vallejo,es ESP,FW,Valencia,23-365,1997,8.0,12,1.50,7,0,2,0,3,0,0,0.00,0,0,0,0,0,0,0,Matches
Federico Valverde,uy URU,MF,Real Madrid,22-206,1998,8.2,24,2.91,20,0,0,2,1,1,3,0.36,3,0,0,0,0,0,0,Matches
Raphaël Varane,fr FRA,DF,Real Madrid,27-294,1993,21.0,8,0.38,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Franco Vázquez,ar ARG,"FW,MF",Sevilla,31-357,1989,0.8,2,2.54,2,0,0,0,0,0,1,1.27,1,0,0,0,0,0,0,Matches
Lucas Vázquez,es ESP,"FW,DF",Real Madrid,29-227,1991,13.4,42,3.14,38,0,2,0,1,1,5,0.37,5,0,0,0,0,0,0,Matches
Koke Vegas,es ESP,GK,Levante,25-139,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18-262,2002,1.3,3,2.39,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20-090,2000,9.7,5,0.51,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Gonzalo Verdú,es ESP,DF,Elche,32-115,1988,20.0,6,0.32,4,1,0,1,0,0,1,0.05,1,0,0,0,0,0,0,Matches
Mikel Vesga,es ESP,MF,Athletic Club,27-268,1993,10.2,18,1.77,14,1,0,2,0,1,3,0.30,2,0,0,1,0,0,0,Matches
Rúben Vezo,pt POR,DF,Levante,26-294,1994,14.4,9,0.62,9,0,0,0,0,0,1,0.07,1,0,0,0,0,0,0,Matches
Iñigo Vicente,es ESP,FW,Athletic Club,23-038,1998,0.4,7,19.09,5,1,1,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Fede Vico,es ESP,"MF,FW",Granada,26-224,1994,2.1,2,0.93,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Aleix Vidal,es ESP,DF,Sevilla,31-176,1989,4.4,10,2.25,9,1,0,0,0,0,2,0.45,1,1,0,0,0,0,0,Matches
Nacho Vidal,es ESP,"DF,MF",Osasuna,26-020,1995,13.2,19,1.44,11,3,0,1,3,1,2,0.15,0,1,0,1,0,0,0,Matches
Toni Villa,es ESP,"MF,FW",Valladolid,26-037,1995,8.1,30,3.69,18,0,4,0,8,0,2,0.25,0,0,1,0,1,0,0,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23-136,1997,7.9,13,1.64,11,0,0,1,1,0,2,0.25,1,0,0,1,0,0,0,Matches
Iván Villar,es ESP,GK,Celta Vigo,23-219,1997,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Vitolo,es ESP,"MF,DF",Atlético Madrid,31-103,1989,2.5,6,2.38,5,0,0,0,1,0,2,0.79,1,0,0,0,1,0,0,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29-034,1992,3.6,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Nikola Vukčević,me MNE,MF,Levante,29-062,1991,5.8,4,0.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Daniel Wass,dk DEN,"DF,MF",Valencia,31-258,1989,20.1,44,2.19,36,3,1,0,3,1,2,0.10,2,0,0,0,0,0,0,Matches
Shon Weissman,il ISR,FW,Valladolid,24-365,1996,12.4,13,1.04,11,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Iñaki Williams,es ESP,"FW,MF",Athletic Club,26-243,1994,18.0,42,2.33,30,1,7,2,2,0,5,0.28,4,0,1,0,0,0,0,Matches
