player,nationality,position,squad,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
José María Giménez,uy URU,DF,Atlético Madrid,26-024,1995,10.1,13,8,9,4,0,7,13,53.8,6,46,14,30.4,28,14,4,14,4,0,10,11,24,43,0,Matches
Mariano,do DOM,FW,Real Madrid,27-196,1993,2.5,1,1,0,0,1,0,3,0.0,3,40,10,25.0,7,15,18,3,1,0,2,0,1,0,0,Matches
Adrián Marín,es ESP,"DF,MF",Alavés,24-035,1997,1.0,1,1,0,1,0,0,0,,0,24,6,25.0,4,12,8,5,1,0,4,1,2,3,0,Matches
Adrián Marín,es ESP,DF,Granada,24-035,1997,0.5,0,0,0,0,0,0,0,,0,6,1,16.7,1,3,2,5,1,0,4,2,2,2,0,Matches
Roger Martí,es ESP,FW,Levante,30-041,1991,13.9,13,6,3,8,2,4,17,23.5,13,202,37,18.3,25,86,91,12,3,0,9,1,14,1,0,Matches
Aarón Martín,es ESP,DF,Celta Vigo,23-297,1997,4.0,4,4,2,2,0,3,7,42.9,4,29,6,20.7,8,18,3,7,0,0,7,2,6,14,0,Matches
Iñigo Martínez,es ESP,DF,Athletic Club,29-272,1991,19.0,24,11,17,7,0,8,23,34.8,15,149,50,33.6,92,57,0,20,6,1,14,13,37,90,0,Matches
Javi Martínez,es ESP,MF,Osasuna,21-053,1999,2.1,3,3,1,2,0,0,1,0.0,1,45,15,33.3,8,24,13,4,0,0,4,0,3,2,0,Matches
Jordi Masip,es ESP,GK,Valladolid,32-041,1989,16.0,0,0,0,0,0,0,3,0.0,3,3,0,0.0,3,0,0,1,0,0,1,0,0,2,1,Matches
Jaime Mata,es ESP,FW,Getafe,32-112,1988,13.0,8,5,1,2,5,1,5,20.0,4,166,40,24.1,16,69,81,10,3,0,7,7,15,8,0,Matches
Borja Mayoral,es ESP,FW,Real Madrid,23-314,1997,0.3,0,0,0,0,0,0,1,0.0,1,9,1,11.1,1,4,4,0,0,0,0,0,0,0,0,Matches
Gonzalo Melero,es ESP,"MF,FW",Levante,27-042,1994,14.6,15,12,6,6,3,5,23,21.7,18,188,47,25.0,54,83,51,21,5,0,16,14,29,22,1,Matches
Brais Méndez,es ESP,"MF,FW",Celta Vigo,24-037,1997,16.5,26,22,7,18,1,9,41,22.0,32,320,94,29.4,64,174,82,22,2,0,20,19,45,14,0,Matches
Édgar Méndez,es ESP,"MF,DF",Alavés,31-042,1990,13.8,31,13,18,9,4,9,33,27.3,24,270,69,25.6,76,119,75,18,2,0,16,8,39,12,0,Matches
Eñaut Mendía,es ESP,FW,Eibar,21-233,1999,0.7,2,1,1,1,0,2,2,100.0,0,10,2,20.0,3,5,2,1,1,0,0,0,2,0,0,Matches
Ferland Mendy,fr FRA,DF,Real Madrid,25-250,1995,16.5,21,12,13,5,3,8,14,57.1,6,128,49,38.3,47,50,31,29,4,0,25,18,39,20,0,Matches
Mikel Merino,es ESP,MF,Real Sociedad,24-236,1996,19.2,47,27,15,23,9,12,41,29.3,29,358,122,34.1,84,196,78,43,9,0,34,21,68,21,0,Matches
Martín Merquelanz,es ESP,"FW,MF",Real Sociedad,25-246,1995,4.7,2,1,0,0,2,0,2,0.0,2,36,5,13.9,7,16,13,6,1,0,5,5,7,4,0,Matches
Roque Mesa,es ESP,MF,Valladolid,31-251,1989,7.8,19,16,11,6,2,6,16,37.5,10,135,43,31.9,51,72,12,13,3,0,10,4,23,12,0,Matches
Lionel Messi,ar ARG,"FW,MF",Barcelona,33-234,1987,17.6,12,8,2,7,3,3,7,42.9,4,154,53,34.4,8,66,80,8,1,0,7,3,15,0,0,Matches
Omenuke Mfulu,cd COD,MF,Elche,26-330,1994,4.0,12,9,5,7,0,3,7,42.9,4,76,23,30.3,35,38,3,3,1,0,2,2,14,12,0,Matches
Míchel,es ESP,MF,Valladolid,32-199,1988,6.3,10,8,8,2,0,1,12,8.3,11,126,27,21.4,47,60,19,10,1,0,9,10,20,6,0,Matches
Éder Militão,br BRA,"DF,MF",Real Madrid,23-026,1998,2.6,7,2,4,3,0,2,7,28.6,5,28,9,32.1,19,9,0,5,1,0,4,4,11,7,0,Matches
Luis Milla,es ESP,MF,Granada,26-129,1994,13.9,20,16,13,5,2,3,26,11.5,23,277,91,32.9,82,153,42,19,1,0,18,21,41,13,0,Matches
Pere Milla,es ESP,"FW,MF",Elche,28-143,1992,12.7,18,14,7,10,1,7,27,25.9,20,263,72,27.4,62,144,57,17,4,0,13,8,26,12,0,Matches
Alejandro Millán,es ESP,FW,Villarreal,21-098,1999,0.0,0,0,0,0,0,0,1,0.0,1,3,1,33.3,0,0,3,0,0,0,0,0,0,0,0,Matches
Santi Mina,es ESP,FW,Celta Vigo,25-068,1995,14.6,18,10,4,7,7,5,15,33.3,10,268,60,22.4,17,141,110,7,0,0,7,7,25,5,0,Matches
Óscar Mingueza,es ESP,DF,Barcelona,21-276,1999,9.7,26,17,16,8,2,11,16,68.8,5,127,42,33.1,56,57,14,18,4,0,14,14,40,21,3,Matches
Rafa Mir,es ESP,FW,Huesca,23-240,1997,16.3,10,7,3,2,5,4,11,36.4,7,240,65,27.1,23,108,109,16,2,0,14,6,16,11,0,Matches
Jorge Miramón,es ESP,DF,Levante,31-256,1989,13.0,30,19,22,8,0,17,33,51.5,16,148,59,39.9,71,56,21,36,4,0,32,14,44,39,1,Matches
Juan Miranda,es ESP,DF,Betis,21-025,2000,7.8,12,5,7,5,0,5,16,31.3,11,106,32,30.2,47,45,14,23,1,0,22,12,24,25,0,Matches
Luka Modrić,hr CRO,MF,Real Madrid,35-157,1985,18.1,28,18,14,12,2,13,31,41.9,18,215,58,27.0,61,103,51,20,1,0,19,31,59,3,0,Matches
Johan Mojica,co COL,DF,Elche,28-176,1992,4.3,11,7,8,3,0,2,4,50.0,2,68,23,33.8,34,29,5,10,2,0,8,3,14,8,0,Matches
Guillem Molina Gutiérrez,es ESP,DF,Valencia,20-286,2000,0.8,0,0,0,0,0,0,3,0.0,3,13,4,30.8,7,5,1,2,1,0,1,1,1,0,0,Matches
Jorge Molina,es ESP,"FW,MF",Granada,38-297,1982,7.7,6,4,1,1,4,2,4,50.0,2,87,29,33.3,10,37,40,6,1,0,5,0,6,7,0,Matches
Victor Mollejo,es ESP,"MF,DF",Getafe,20-023,2001,0.8,1,1,1,0,0,1,2,50.0,1,8,2,25.0,3,2,3,1,0,0,1,0,1,1,0,Matches
Jon Moncayola,es ESP,MF,Osasuna,22-276,1998,17.5,36,18,17,16,3,15,38,39.5,23,354,87,24.6,123,178,53,20,4,0,16,13,49,28,1,Matches
Nacho Monreal,es ESP,DF,Real Sociedad,34-353,1986,11.1,13,8,6,6,1,5,9,55.6,4,98,42,42.9,44,33,21,17,4,0,13,15,28,29,0,Matches
Ángel Montoro,es ESP,MF,Granada,32-233,1988,9.2,10,6,6,4,0,2,9,22.2,7,108,25,23.1,27,70,11,16,3,0,13,5,15,9,0,Matches
Martín Montoya,es ESP,DF,Betis,29-305,1991,2.6,6,2,3,3,0,2,3,66.7,1,28,5,17.9,6,14,8,3,2,0,1,1,7,6,0,Matches
Emre Mor,tr TUR,"FW,MF",Celta Vigo,23-204,1997,5.6,8,7,0,4,4,1,6,16.7,5,97,29,29.9,10,52,35,8,0,0,8,2,10,0,0,Matches
Jon Morcillo,es ESP,"FW,MF",Athletic Club,22-151,1998,6.2,4,3,1,0,3,0,7,0.0,7,81,27,33.3,18,23,40,12,0,0,12,4,8,2,0,Matches
Álex Moreno,es ESP,DF,Betis,27-250,1993,14.4,29,19,14,11,4,9,28,32.1,19,190,59,31.1,81,80,29,21,4,0,17,17,46,32,0,Matches
Gerard Moreno,es ESP,"FW,MF",Villarreal,28-312,1992,16.2,11,7,4,6,1,6,20,30.0,14,167,45,26.9,24,67,76,18,3,0,15,6,17,17,0,Matches
Tete Morente,es ESP,"MF,FW",Elche,24-071,1996,13.7,18,14,11,6,1,6,23,26.1,17,177,56,31.6,49,89,39,15,1,0,14,7,25,19,0,Matches
Loren Morón,es ESP,FW,Betis,27-045,1993,7.2,5,5,1,3,1,0,5,0.0,5,108,23,21.3,10,45,53,5,0,0,5,3,8,9,0,Matches
Pedro Mosquera,es ESP,MF,Huesca,32-298,1988,17.9,30,18,12,18,0,9,31,29.0,22,300,93,31.0,120,162,18,37,4,0,33,12,42,29,1,Matches
Javi Moyano,es ESP,DF,Valladolid,34-356,1986,1.1,0,0,0,0,0,0,3,0.0,3,8,1,12.5,4,3,1,2,0,0,2,0,0,3,0,Matches
Iker Muniain,es ESP,"MF,FW",Athletic Club,28-056,1992,15.6,24,16,6,15,3,4,16,25.0,12,202,68,33.7,37,94,71,9,0,0,9,12,36,2,0,Matches
Aihen Muñoz,es ESP,DF,Real Sociedad,23-181,1997,11.0,20,11,12,5,3,7,17,41.2,10,127,38,29.9,56,53,18,16,1,0,15,2,22,39,1,Matches
Joaquín Muñoz,es ESP,FW,Huesca,21-340,1999,0.5,0,0,0,0,0,0,0,,0,15,2,13.3,5,6,4,1,0,0,1,0,0,1,0,Matches
Jeison Murillo,co COL,DF,Celta Vigo,28-262,1992,20.5,27,18,22,4,1,10,23,43.5,13,194,76,39.2,121,70,3,28,12,0,16,19,46,77,1,Matches
Yunus Musah,us USA,MF,Valencia,18-076,2002,13.1,18,10,10,5,3,5,17,29.4,12,215,51,23.7,55,87,73,22,0,0,22,4,22,12,0,Matches
Yoshinori Mutō,jp JPN,"FW,MF",Eibar,28-213,1992,10.7,9,8,1,6,2,3,10,30.0,7,149,45,30.2,12,61,76,7,0,0,7,5,14,1,0,Matches
Nacho,es ESP,DF,Real Madrid,31-026,1990,8.5,21,12,9,8,4,8,21,38.1,13,104,38,36.5,44,46,14,12,6,3,6,12,33,19,0,Matches
Nacho,es ESP,DF,Valladolid,31-343,1989,16.0,28,14,19,4,5,12,46,26.1,34,210,63,30.0,116,68,26,34,1,0,33,17,45,35,0,Matches
Nano,es ESP,"FW,MF",Cádiz,26-008,1995,0.1,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,0,0,0,0,0,0,0,0,Matches
Roberto Navarro,es ESP,MF,Real Sociedad,18-307,2002,0.4,2,2,1,1,0,1,2,50.0,1,19,7,36.8,5,7,7,1,0,0,1,0,2,0,0,Matches
Ximo Navarro,es ESP,DF,Alavés,31-021,1990,15.4,26,21,15,10,1,8,22,36.4,14,169,64,37.9,89,61,19,30,2,0,28,27,53,45,1,Matches
Jesús Navas,es ESP,DF,Sevilla,35-084,1985,17.2,19,10,12,7,0,11,18,61.1,7,118,33,28.0,46,48,24,27,4,0,23,12,31,45,1,Matches
Raúl Navas,es ESP,DF,Osasuna,32-278,1988,1.9,6,5,6,0,0,3,7,42.9,4,25,13,52.0,16,8,1,5,1,0,4,3,9,12,0,Matches
Álvaro Negredo,es ESP,FW,Cádiz,35-177,1985,14.9,10,6,1,5,4,2,5,40.0,3,102,26,25.5,3,57,42,10,2,0,8,2,12,6,0,Matches
Neto,br BRA,GK,Barcelona,31-209,1989,6.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,1,1,Matches
Carlos Neva,es ESP,DF,Granada,24-246,1996,18.1,14,7,7,7,0,6,14,42.9,8,125,34,27.2,69,38,18,50,5,0,45,28,42,44,0,Matches
Mamor Niang,sn SEN,"FW,MF",Getafe,19-009,2002,0.2,1,1,0,1,0,0,0,,0,7,4,57.1,0,5,2,0,0,0,0,1,2,0,0,Matches
Manuel Nieto,es ESP,"FW,MF",Cádiz,22-321,1998,0.2,1,1,0,0,1,0,0,,0,4,1,25.0,1,2,1,0,0,0,0,0,1,1,0,Matches
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,26-084,1994,10.7,22,18,12,8,2,11,27,40.7,16,167,58,34.7,58,72,37,18,1,0,17,9,31,18,0,Matches
Nino,es ESP,"MF,FW",Elche,40-248,1980,2.1,0,0,0,0,0,0,3,0.0,3,10,2,20.0,3,1,6,0,0,0,0,0,0,0,0,Matches
Fernando Niño,es ESP,FW,Villarreal,20-112,2000,5.2,3,1,0,3,0,0,5,0.0,5,89,27,30.3,15,34,40,5,1,0,4,0,3,2,0,Matches
Nolito,es ESP,"MF,FW",Celta Vigo,34-121,1986,17.6,35,24,16,16,3,16,43,37.2,27,251,80,31.9,67,123,61,31,1,0,30,14,49,14,0,Matches
Unai Núñez,es ESP,DF,Athletic Club,24-014,1997,10.1,13,10,9,4,0,4,6,66.7,2,66,27,40.9,45,18,3,11,4,0,7,4,17,50,0,Matches
Kelechi Nwakali,ng NGA,"MF,FW",Huesca,22-253,1998,1.6,6,6,3,2,1,0,3,0.0,3,22,8,36.4,16,5,1,1,0,0,1,0,6,1,0,Matches
Allan Nyom,cm CMR,"MF,DF",Getafe,32-279,1988,15.2,28,18,14,11,3,17,23,73.9,6,186,64,34.4,66,80,40,27,2,0,25,11,39,46,0,Matches
Jan Oblak,si SVN,GK,Atlético Madrid,28-037,1993,20.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,Matches
Lucas Ocampos,ar ARG,FW,Sevilla,26-217,1994,18.3,33,21,13,12,8,13,31,41.9,18,281,102,36.3,56,130,95,24,0,0,24,13,46,14,0,Matches
Álvaro Odriozola,es ESP,DF,Real Madrid,25-061,1995,2.5,6,2,1,5,0,1,2,50.0,1,36,6,16.7,12,14,10,3,1,0,2,2,8,2,0,Matches
Shinji Okazaki,jp JPN,"FW,MF",Huesca,34-303,1986,10.6,7,6,5,1,1,0,4,0.0,4,181,57,31.5,10,88,83,7,2,0,5,4,11,4,0,Matches
Lucas Olaza,uy URU,DF,Celta Vigo,26-207,1994,17.9,34,22,16,17,1,9,23,39.1,14,184,62,33.7,89,79,16,39,1,1,38,17,51,42,0,Matches
Lucas Olaza,uy URU,DF,Valladolid,26-207,1994,1.0,1,0,1,0,0,1,1,100.0,0,2,0,0.0,1,1,0,2,2,0,0,1,2,2,0,Matches
Paulo Oliveira,pt POR,DF,Eibar,29-036,1992,15.2,25,14,18,7,0,9,22,40.9,13,103,38,36.9,61,36,6,24,7,1,17,15,40,120,0,Matches
Mathías Olivera,uy URU,DF,Getafe,23-105,1997,15.3,33,18,16,12,5,15,27,55.6,12,215,65,30.2,81,89,45,30,3,1,27,8,41,42,1,Matches
Javier Ontiveros,es ESP,"FW,MF",Huesca,23-157,1997,9.9,26,18,8,15,3,11,31,35.5,20,179,47,26.3,54,89,36,10,0,0,10,12,38,8,0,Matches
Fabián Orellana,cl CHI,"MF,FW",Valladolid,35-017,1986,13.8,20,9,9,7,4,6,28,21.4,22,202,43,21.3,49,104,49,15,0,0,15,4,24,7,0,Matches
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,23-298,1997,12.9,15,11,7,5,3,6,20,30.0,14,185,64,34.6,29,92,64,20,0,0,20,8,23,3,0,Matches
Fernando Pacheco,es ESP,GK,Alavés,28-271,1992,22.0,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,0,0,0,0,0,0,0,3,Matches
Ante Palaversa,hr CRO,"MF,FW",Getafe,20-313,2000,0.1,1,1,0,1,0,0,0,,0,5,2,40.0,0,5,0,1,0,0,1,0,1,0,0,Matches
Daniel Parejo,es ESP,MF,Villarreal,31-303,1989,19.8,48,35,20,21,7,8,38,21.1,30,408,128,31.4,105,213,90,39,3,0,36,13,61,10,0,Matches
Marvin Olawale Akinlabi Park,es ESP,"DF,FW",Real Madrid,20-225,2000,1.0,4,1,1,2,1,0,0,,0,21,9,42.9,6,11,4,1,0,0,1,1,5,4,0,Matches
Thomas Partey,gh GHA,MF,Atlético Madrid,27-245,1993,2.2,10,7,6,3,1,3,5,60.0,2,50,15,30.0,18,23,9,4,1,0,3,2,12,1,0,Matches
John Patrick,es ESP,"MF,DF",Getafe,17-142,2003,0.7,1,1,0,1,0,0,0,,0,24,4,16.7,4,17,3,1,0,0,1,1,2,0,0,Matches
Gabriel Paulista,br BRA,DF,Valencia,30-079,1990,15.2,7,4,4,3,0,3,12,25.0,9,61,22,36.1,36,20,5,29,17,0,12,27,34,81,2,Matches
Alfonso Pedraza,es ESP,DF,Villarreal,24-310,1996,14.7,25,14,14,6,5,7,22,31.8,15,171,51,29.8,65,65,41,43,6,0,37,12,37,30,0,Matches
Pedri,es ESP,MF,Barcelona,18-080,2002,14.7,25,19,8,10,7,10,26,38.5,16,308,94,30.5,77,130,101,36,1,0,35,10,35,2,0,Matches
Rubén Peña,es ESP,"DF,FW",Villarreal,29-210,1991,7.7,14,10,5,9,0,6,18,33.3,12,111,24,21.6,35,50,26,17,1,0,16,7,21,10,0,Matches
Alberto Perea,es ESP,MF,Cádiz,30-056,1990,10.4,15,10,5,4,6,7,32,21.9,25,165,46,27.9,54,67,44,14,1,0,13,18,33,10,0,Matches
Iñigo Pérez,es ESP,"MF,DF",Osasuna,33-026,1988,13.2,13,10,3,8,2,5,13,38.5,8,150,41,27.3,41,86,23,17,0,0,17,8,21,7,0,Matches
Kike Pérez,es ESP,MF,Valladolid,23-365,1997,9.5,28,14,8,16,4,11,26,42.3,15,234,69,29.5,60,129,45,15,2,0,13,6,34,11,0,Matches
Lucas Pérez,es ESP,FW,Alavés,32-156,1988,11.5,5,4,4,0,1,0,5,0.0,5,151,35,23.2,16,65,70,4,1,0,3,4,9,3,0,Matches
Luis Pérez,es ESP,DF,Valladolid,26-009,1995,10.2,31,13,18,12,1,15,26,57.7,11,154,47,30.5,83,61,10,32,5,0,27,10,41,38,0,Matches
Nehuén Pérez,ar ARG,DF,Granada,20-234,2000,3.3,3,3,2,1,0,1,1,100.0,0,18,6,33.3,8,9,1,4,2,0,2,3,6,13,0,Matches
Tomás Pina Isla,es ESP,MF,Alavés,33-122,1987,15.8,25,16,7,16,2,6,25,24.0,19,252,72,28.6,78,134,40,25,5,0,20,18,43,26,0,Matches
Yeremi Pino,es ESP,"FW,MF",Villarreal,18-116,2002,4.4,7,5,1,5,1,0,13,0.0,13,96,32,33.3,17,50,29,13,0,0,13,5,12,3,0,Matches
Gerard Piqué,es ESP,DF,Barcelona,34-011,1987,7.7,13,9,9,4,0,5,7,71.4,2,51,24,47.1,23,27,1,7,0,0,7,7,20,26,0,Matches
Miralem Pjanić,ba BIH,MF,Barcelona,30-317,1990,5.7,9,5,5,3,1,2,9,22.2,7,74,20,27.0,28,32,14,6,1,0,5,6,15,2,0,Matches
Óscar Plano,es ESP,"MF,FW",Valladolid,30-002,1991,15.5,29,21,11,11,7,5,23,21.7,18,242,66,27.3,67,115,60,35,3,0,32,14,43,13,0,Matches
Dani Plomer,es ESP,FW,Granada,22-075,1998,0.5,0,0,0,0,0,0,1,0.0,1,5,1,20.0,2,2,1,2,0,0,2,0,0,0,0,Matches
Jorge Pombo,es ESP,"FW,MF",Cádiz,26-357,1994,4.6,5,4,2,2,1,0,5,0.0,5,69,20,29.0,15,42,12,4,0,0,4,0,5,4,0,Matches
Pere Pons,es ESP,MF,Alavés,27-359,1993,6.4,17,10,5,10,2,2,8,25.0,6,121,37,30.6,29,67,25,8,0,0,8,4,21,12,0,Matches
Francisco Portillo,es ESP,MF,Getafe,30-245,1990,4.0,3,3,1,2,0,2,12,16.7,10,46,8,17.4,14,23,9,6,0,0,6,3,6,2,0,Matches
Portu,es ESP,"FW,MF",Real Sociedad,28-268,1992,14.8,13,11,4,6,3,1,17,5.9,16,212,55,25.9,33,87,92,16,1,0,15,4,17,2,0,Matches
Sergio Postigo,es ESP,DF,Levante,32-101,1988,12.4,16,9,12,3,1,5,13,38.5,8,88,21,23.9,58,26,4,17,7,0,10,21,37,83,0,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,21-357,1999,14.5,32,19,18,10,4,11,34,32.4,23,190,56,29.5,76,73,41,27,3,0,24,18,50,24,0,Matches
Antonio Puertas,es ESP,"FW,MF",Granada,28-358,1992,12.4,11,4,6,4,1,3,12,25.0,9,162,36,22.2,51,65,46,26,3,0,23,6,17,11,0,Matches
Riqui Puig,es ESP,MF,Barcelona,21-184,1999,0.9,1,1,0,1,0,1,1,100.0,0,17,1,5.9,3,10,4,0,0,0,0,0,1,0,0,Matches
Jorge Pulido,es ESP,DF,Huesca,29-311,1991,17.2,20,14,16,4,0,9,24,37.5,15,151,59,39.1,89,49,13,30,14,0,16,17,37,64,0,Matches
Quini,es ESP,DF,Granada,31-142,1989,2.2,14,8,11,3,0,4,6,66.7,2,42,12,28.6,26,13,3,8,6,0,2,4,18,13,0,Matches
Quique,es ESP,FW,Eibar,30-273,1990,1.0,0,0,0,0,0,0,0,,0,14,3,21.4,0,4,10,3,0,0,3,0,0,0,0,Matches
Uroš Račić,rs SRB,MF,Valencia,22-333,1998,12.2,20,16,10,7,3,8,28,28.6,20,164,53,32.3,56,83,25,26,6,0,20,9,29,34,0,Matches
Nemanja Radoja,rs SRB,MF,Levante,28-007,1993,9.9,13,8,8,5,0,4,15,26.7,11,126,34,27.0,44,67,15,10,3,0,7,12,25,17,1,Matches
Ivan Rakitić,hr CRO,MF,Sevilla,32-340,1988,14.7,20,17,7,11,2,5,18,27.8,13,198,67,33.8,56,95,47,24,3,0,21,10,30,21,0,Matches
Sandro Ramírez,es ESP,"FW,MF",Huesca,25-219,1995,5.4,11,6,2,7,2,3,5,60.0,2,112,31,27.7,15,58,39,5,1,0,4,5,16,1,0,Matches
Sergio Ramos,es ESP,DF,Real Madrid,34-320,1986,13.5,19,11,10,7,2,6,14,42.9,8,94,38,40.4,47,35,12,18,5,1,13,16,35,44,1,Matches
Recio,es ESP,MF,Eibar,30-033,1991,4.1,10,7,1,9,0,3,8,37.5,5,86,29,33.7,18,47,21,4,1,0,3,4,14,2,0,Matches
Karim Rekik,nl NED,DF,Sevilla,26-073,1994,1.8,2,1,1,1,0,0,1,0.0,1,27,13,48.1,12,9,6,4,0,0,4,2,4,7,0,Matches
Álex Remiro,es ESP,GK,Real Sociedad,25-326,1995,22.0,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0,Matches
Oriol Rey,es ESP,MF,Valladolid,22-354,1998,0.2,0,0,0,0,0,0,0,,0,4,3,75.0,2,2,0,1,0,0,1,0,0,0,0,Matches
Mikel Rico,es ESP,MF,Huesca,36-101,1984,14.2,14,8,8,5,1,5,21,23.8,16,170,44,25.9,56,79,35,15,2,0,13,9,23,10,0,Matches
Emiliano Rigoni,ar ARG,"MF,FW",Elche,28-009,1993,9.9,9,7,5,3,1,3,13,23.1,10,90,22,24.4,31,32,27,10,1,0,9,4,13,4,0,Matches
Luis Rioja,es ESP,"MF,DF",Alavés,27-120,1993,15.1,13,9,8,4,1,5,33,15.2,28,188,43,22.9,51,89,48,17,0,0,17,15,28,23,0,Matches
Rober,es ESP,DF,Levante,25-363,1995,3.5,6,4,5,1,0,3,5,60.0,2,26,7,26.9,14,9,3,7,4,0,3,8,14,17,0,Matches
Roberto,es ESP,GK,Valladolid,35-003,1986,6.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergi Roberto,es ESP,DF,Barcelona,29-006,1992,7.2,11,6,5,3,3,6,10,60.0,4,50,16,32.0,18,20,12,17,6,0,11,4,15,11,0,Matches
Joel Robles,es ESP,GK,Betis,30-241,1990,13.0,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0,Matches
Rubén Rochina,es ESP,MF,Levante,29-327,1991,8.8,24,17,9,11,4,5,21,23.8,16,171,57,33.3,47,81,43,15,0,0,15,8,32,7,0,Matches
Rodrigo,es ESP,"FW,MF",Betis,20-273,2000,4.1,3,1,1,2,0,1,3,33.3,2,41,9,22.0,8,20,13,4,0,0,4,1,4,2,0,Matches
Kévin Rodrigues,pt POR,"DF,MF",Eibar,26-345,1994,8.5,16,9,9,6,1,7,18,38.9,11,128,36,28.1,37,58,33,19,0,0,19,13,29,18,0,Matches
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,22-230,1998,2.9,10,8,2,6,2,3,9,33.3,6,39,20,51.3,5,25,9,4,0,0,4,3,13,0,0,Matches
Ángel Rodríguez,es ESP,FW,Getafe,33-293,1987,10.9,2,2,0,1,1,1,10,10.0,9,152,28,18.4,7,80,65,5,2,0,3,1,3,5,0,Matches
Guido Rodríguez,ar ARG,MF,Betis,26-307,1994,16.4,50,35,23,23,4,12,35,34.3,23,336,113,33.6,103,204,29,35,4,0,31,20,70,24,1,Matches
Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,17-290,2003,0.3,3,2,0,3,0,0,0,,0,8,3,37.5,0,6,2,1,0,0,1,0,3,0,0,Matches
Víctor Rodríguez,es ESP,MF,Elche,31-205,1989,3.4,4,4,2,2,0,1,7,14.3,6,62,17,27.4,23,30,9,7,1,0,6,8,12,7,0,Matches
Rodrygo,br BRA,FW,Real Madrid,20-035,2001,4.7,4,2,2,1,1,0,7,0.0,7,88,19,21.6,23,36,29,6,0,0,6,4,8,1,0,Matches
Facundo Roncaglia,ar ARG,DF,Osasuna,34-003,1987,12.5,21,15,12,8,1,7,13,53.8,6,136,45,33.1,75,48,13,16,5,0,11,12,33,34,0,Matches
Rubén,es ESP,"GK,MF",Osasuna,36-236,1984,2.1,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,0,0,0,0,0,0,0,0,Matches
Waldo Rubio,es ESP,FW,Valladolid,25-180,1995,4.0,6,5,4,0,2,2,11,18.2,9,97,23,23.7,37,38,22,7,0,0,7,1,7,4,0,Matches
Aitor Ruibal,es ESP,"FW,MF",Betis,24-328,1996,8.9,16,12,7,3,6,5,17,29.4,12,123,34,27.6,29,51,43,11,0,0,11,11,27,6,0,Matches
Ismael Ruiz,es ESP,MF,Granada,19-365,2001,0.7,2,2,1,1,0,0,0,,0,12,2,16.7,5,5,2,1,0,0,1,0,2,2,0,Matches
Víctor Ruiz,es ESP,DF,Betis,32-019,1989,12.1,9,6,9,0,0,2,5,40.0,3,75,26,34.7,39,30,6,15,8,0,7,26,35,63,0,Matches
Modibo Sagnan,ml MLI,DF,Real Sociedad,21-305,1999,5.5,10,3,6,3,1,3,7,42.9,4,54,22,40.7,24,28,2,8,2,0,6,5,15,25,0,Matches
Borja Sainz,es ESP,"MF,FW",Alavés,20-012,2001,4.0,5,4,1,1,3,2,12,16.7,10,114,32,28.1,28,52,34,10,1,0,9,5,10,0,0,Matches
Salvi,es ESP,"MF,FW",Cádiz,29-320,1991,13.2,13,9,9,4,0,4,12,33.3,8,192,53,27.6,53,89,50,13,1,0,12,10,23,14,0,Matches
Fede San Emeterio,es ESP,MF,Valladolid,23-334,1997,12.7,24,14,14,10,0,4,19,21.1,15,224,63,28.1,81,127,16,27,8,0,19,11,35,27,0,Matches
Antonio Sanabria,py PAR,FW,Betis,24-346,1996,10.4,7,6,0,5,2,1,4,25.0,3,137,30,21.9,2,57,78,6,0,0,6,2,9,8,1,Matches
Oihan Sancet,es ESP,"MF,FW",Athletic Club,20-294,2000,3.7,5,5,3,1,1,3,7,42.9,4,65,16,24.6,12,32,21,1,0,0,1,0,5,0,0,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",Elche,31-043,1990,5.5,11,5,7,4,0,7,13,53.8,6,63,12,19.0,27,34,2,13,1,0,12,4,15,10,0,Matches
Germán Sánchez,es ESP,DF,Granada,34-105,1986,15.3,12,5,7,5,0,5,13,38.5,8,78,27,34.6,45,30,3,26,18,0,8,13,25,121,2,Matches
