player,nationality,position,squad,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,matches
Shinji Okazaki,jp JPN,"FW,MF",Huesca,34-303,1986,10.6,1,0,0,12,13,10,3,4,6,0,0,0,27,23,44,34.3,Matches
Lucas Olaza,uy URU,DF,Celta Vigo,26-207,1994,17.9,4,0,0,18,18,2,43,17,22,1,0,1,166,24,27,47.1,Matches
Lucas Olaza,uy URU,DF,Valladolid,26-207,1994,1.0,0,0,0,0,2,0,0,1,0,0,0,0,15,1,3,25.0,Matches
Paulo Oliveira,pt POR,DF,Eibar,29-036,1992,15.2,1,0,0,18,4,0,0,15,14,0,0,0,227,56,39,58.9,Matches
Mathías Olivera,uy URU,DF,Getafe,23-105,1997,15.3,5,0,0,19,12,2,33,8,18,0,1,0,174,41,32,56.2,Matches
Javier Ontiveros,es ESP,"FW,MF",Huesca,23-157,1997,9.9,5,0,0,27,31,0,17,12,18,0,0,0,80,4,13,23.5,Matches
Fabián Orellana,cl CHI,"MF,FW",Valladolid,35-017,1986,13.8,2,0,0,13,33,2,32,4,9,0,0,0,87,7,34,17.1,Matches
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,23-298,1997,12.9,1,0,0,14,16,13,32,8,11,0,0,0,92,11,20,35.5,Matches
Fernando Pacheco,es ESP,GK,Alavés,28-271,1992,22.0,1,0,0,0,3,0,0,0,0,0,0,0,86,0,0,,Matches
Ante Palaversa,hr CRO,"MF,FW",Getafe,20-313,2000,0.1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,Matches
Daniel Parejo,es ESP,MF,Villarreal,31-303,1989,19.8,2,0,0,22,38,0,18,13,35,0,0,0,203,15,15,50.0,Matches
Marvin Olawale Akinlabi Park,es ESP,"DF,FW",Real Madrid,20-225,2000,1.0,0,0,0,1,4,0,4,1,1,0,0,0,12,4,0,100.0,Matches
Thomas Partey,gh GHA,MF,Atlético Madrid,27-245,1993,2.2,1,0,0,5,1,0,0,2,7,0,0,0,26,3,1,75.0,Matches
John Patrick,es ESP,"MF,DF",Getafe,17-142,2003,0.7,0,0,0,2,0,0,0,1,1,0,0,0,7,1,3,25.0,Matches
Gabriel Paulista,br BRA,DF,Valencia,30-079,1990,15.2,3,0,0,8,12,0,0,27,4,0,1,0,124,30,25,54.5,Matches
Alfonso Pedraza,es ESP,DF,Villarreal,24-310,1996,14.7,6,0,0,27,19,1,48,12,14,2,0,0,128,29,14,67.4,Matches
Pedri,es ESP,MF,Barcelona,18-080,2002,14.7,1,0,0,9,24,0,7,10,19,0,0,0,103,3,6,33.3,Matches
Rubén Peña,es ESP,"DF,FW",Villarreal,29-210,1991,7.7,0,0,0,13,11,0,21,7,10,0,0,0,70,11,8,57.9,Matches
Alberto Perea,es ESP,MF,Cádiz,30-056,1990,10.4,0,0,0,3,23,0,18,18,10,0,0,0,60,4,9,30.8,Matches
Iñigo Pérez,es ESP,"MF,DF",Osasuna,33-026,1988,13.2,4,1,1,13,11,0,25,8,10,0,0,0,109,9,25,26.5,Matches
Kike Pérez,es ESP,MF,Valladolid,23-365,1997,9.5,1,0,0,22,20,0,8,6,14,1,0,0,83,23,27,46.0,Matches
Lucas Pérez,es ESP,FW,Alavés,32-156,1988,11.5,0,0,0,5,24,8,26,4,4,1,0,0,61,5,6,45.5,Matches
Luis Pérez,es ESP,DF,Valladolid,26-009,1995,10.2,1,0,0,13,12,1,24,10,13,0,1,0,93,20,7,74.1,Matches
Nehuén Pérez,ar ARG,DF,Granada,20-234,2000,3.3,0,0,0,2,1,0,0,3,3,0,0,0,19,6,5,54.5,Matches
Tomás Pina Isla,es ESP,MF,Alavés,33-122,1987,15.8,7,0,0,37,9,2,0,18,16,0,0,0,156,25,30,45.5,Matches
Yeremi Pino,es ESP,"FW,MF",Villarreal,18-116,2002,4.4,3,0,0,12,8,1,5,5,5,1,1,0,16,5,4,55.6,Matches
Gerard Piqué,es ESP,DF,Barcelona,34-011,1987,7.7,2,0,0,4,4,1,0,7,9,0,0,0,104,19,13,59.4,Matches
Miralem Pjanić,ba BIH,MF,Barcelona,30-317,1990,5.7,1,0,0,4,8,0,1,6,5,0,0,0,67,4,4,50.0,Matches
Óscar Plano,es ESP,"MF,FW",Valladolid,30-002,1991,15.5,0,0,0,25,35,2,21,14,21,0,1,0,116,35,43,44.9,Matches
Dani Plomer,es ESP,FW,Granada,22-075,1998,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
Jorge Pombo,es ESP,"FW,MF",Cádiz,26-357,1994,4.6,1,0,0,7,11,0,7,0,4,0,0,0,35,3,2,60.0,Matches
Pere Pons,es ESP,MF,Alavés,27-359,1993,6.4,1,0,0,12,8,1,4,4,10,0,0,0,60,7,11,38.9,Matches
Francisco Portillo,es ESP,MF,Getafe,30-245,1990,4.0,0,0,0,2,4,0,11,3,3,0,0,0,33,1,9,10.0,Matches
Portu,es ESP,"FW,MF",Real Sociedad,28-268,1992,14.8,0,0,0,17,19,16,39,4,11,0,0,0,70,17,18,48.6,Matches
Sergio Postigo,es ESP,DF,Levante,32-101,1988,12.4,2,0,0,11,11,0,0,21,9,0,0,0,81,19,13,59.4,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,21-357,1999,14.5,1,0,0,14,10,2,30,18,19,0,0,0,133,6,31,16.2,Matches
Antonio Puertas,es ESP,"FW,MF",Granada,28-358,1992,12.4,4,0,0,15,9,7,24,6,4,0,0,0,86,34,49,41.0,Matches
Riqui Puig,es ESP,MF,Barcelona,21-184,1999,0.9,0,0,0,1,4,0,0,0,1,0,0,0,5,1,1,50.0,Matches
Jorge Pulido,es ESP,DF,Huesca,29-311,1991,17.2,4,1,1,20,13,4,4,17,14,0,0,0,181,39,35,52.7,Matches
Quini,es ESP,DF,Granada,31-142,1989,2.2,0,0,0,3,2,0,9,4,8,0,0,0,29,9,1,90.0,Matches
Quique,es ESP,FW,Eibar,30-273,1990,1.0,0,0,0,2,3,1,0,0,0,0,0,0,6,4,6,40.0,Matches
Uroš Račić,rs SRB,MF,Valencia,22-333,1998,12.2,3,0,0,21,12,0,1,9,16,0,1,0,148,49,24,67.1,Matches
Nemanja Radoja,rs SRB,MF,Levante,28-007,1993,9.9,1,0,0,14,7,0,3,12,8,0,0,0,100,20,10,66.7,Matches
Ivan Rakitić,hr CRO,MF,Sevilla,32-340,1988,14.7,5,0,0,22,11,1,12,10,17,0,0,0,113,18,22,45.0,Matches
Sandro Ramírez,es ESP,"FW,MF",Huesca,25-219,1995,5.4,1,0,0,7,25,2,9,5,6,0,0,0,24,4,12,25.0,Matches
Sergio Ramos,es ESP,DF,Real Madrid,34-320,1986,13.5,3,0,0,16,6,2,5,16,11,1,1,0,145,27,20,57.4,Matches
Recio,es ESP,MF,Eibar,30-033,1991,4.1,3,0,0,12,10,0,8,4,7,0,0,0,41,6,11,35.3,Matches
Karim Rekik,nl NED,DF,Sevilla,26-073,1994,1.8,1,0,0,7,1,1,3,2,1,0,0,0,12,4,1,80.0,Matches
Álex Remiro,es ESP,GK,Real Sociedad,25-326,1995,22.0,0,0,0,0,4,0,0,0,0,0,0,0,99,0,0,,Matches
Oriol Rey,es ESP,MF,Valladolid,22-354,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Mikel Rico,es ESP,MF,Huesca,36-101,1984,14.2,0,0,0,7,15,2,12,9,8,0,0,0,119,12,13,48.0,Matches
Emiliano Rigoni,ar ARG,"MF,FW",Elche,28-009,1993,9.9,4,0,0,16,7,6,29,4,7,0,0,0,40,2,9,18.2,Matches
Luis Rioja,es ESP,"MF,DF",Alavés,27-120,1993,15.1,3,0,0,13,18,4,39,15,9,0,0,0,91,11,29,27.5,Matches
Rober,es ESP,DF,Levante,25-363,1995,3.5,2,1,0,5,0,0,0,8,4,0,0,0,37,9,7,56.3,Matches
Roberto,es ESP,GK,Valladolid,35-003,1986,6.0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,,Matches
Sergi Roberto,es ESP,DF,Barcelona,29-006,1992,7.2,1,0,0,5,9,1,4,4,6,0,0,0,60,5,6,45.5,Matches
Joel Robles,es ESP,GK,Betis,30-241,1990,13.0,2,0,0,1,1,0,0,0,0,0,1,0,59,0,0,,Matches
Rubén Rochina,es ESP,MF,Levante,29-327,1991,8.8,2,0,0,19,22,0,19,8,17,0,0,0,83,12,7,63.2,Matches
Rodrigo,es ESP,"FW,MF",Betis,20-273,2000,4.1,0,0,0,1,10,2,8,1,1,0,0,0,29,1,6,14.3,Matches
Kévin Rodrigues,pt POR,"DF,MF",Eibar,26-345,1994,8.5,1,0,0,6,15,0,28,13,9,0,0,0,97,9,26,25.7,Matches
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,22-230,1998,2.9,0,0,0,7,6,0,13,3,8,0,0,0,23,5,7,41.7,Matches
Ángel Rodríguez,es ESP,FW,Getafe,33-293,1987,10.9,3,0,0,22,15,11,11,1,2,1,0,0,54,14,50,21.9,Matches
Guido Rodríguez,ar ARG,MF,Betis,26-307,1994,16.4,6,0,0,32,22,0,1,20,35,0,1,0,192,23,24,48.9,Matches
Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,17-290,2003,0.3,2,0,0,2,1,0,1,0,2,0,0,0,1,0,1,0.0,Matches
Víctor Rodríguez,es ESP,MF,Elche,31-205,1989,3.4,1,0,0,7,7,0,1,8,4,0,0,0,22,5,3,62.5,Matches
Rodrygo,br BRA,FW,Real Madrid,20-035,2001,4.7,0,0,0,10,8,1,4,4,2,0,0,0,20,5,6,45.5,Matches
Facundo Roncaglia,ar ARG,DF,Osasuna,34-003,1987,12.5,3,1,1,15,6,0,15,12,15,0,1,0,149,29,18,61.7,Matches
Rubén,es ESP,"GK,MF",Osasuna,36-236,1984,2.1,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,,Matches
Waldo Rubio,es ESP,FW,Valladolid,25-180,1995,4.0,1,0,0,6,2,1,2,1,5,0,0,0,31,0,10,0.0,Matches
Aitor Ruibal,es ESP,"FW,MF",Betis,24-328,1996,8.9,0,0,0,11,8,2,14,11,12,0,0,0,50,9,11,45.0,Matches
Ismael Ruiz,es ESP,MF,Granada,19-365,2001,0.7,0,0,0,0,0,0,0,0,2,0,0,0,8,1,4,20.0,Matches
Víctor Ruiz,es ESP,DF,Betis,32-019,1989,12.1,4,0,0,15,3,2,0,26,6,0,0,2,130,40,24,62.5,Matches
Modibo Sagnan,ml MLI,DF,Real Sociedad,21-305,1999,5.5,2,0,0,12,4,0,0,5,3,0,0,0,47,12,14,46.2,Matches
Borja Sainz,es ESP,"MF,FW",Alavés,20-012,2001,4.0,1,0,0,13,6,4,10,5,4,0,0,0,26,1,10,9.1,Matches
Salvi,es ESP,"MF,FW",Cádiz,29-320,1991,13.2,2,0,0,11,20,4,57,10,9,0,0,0,73,9,20,31.0,Matches
Fede San Emeterio,es ESP,MF,Valladolid,23-334,1997,12.7,5,0,0,31,15,0,1,11,14,0,1,0,125,22,34,39.3,Matches
Antonio Sanabria,py PAR,FW,Betis,24-346,1996,10.4,2,0,0,17,11,3,1,2,6,0,0,0,39,36,37,49.3,Matches
Oihan Sancet,es ESP,"MF,FW",Athletic Club,20-294,2000,3.7,0,0,0,10,4,2,2,0,5,0,0,0,29,5,8,38.5,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",Elche,31-043,1990,5.5,2,0,0,11,6,0,8,4,5,0,0,0,40,4,5,44.4,Matches
Germán Sánchez,es ESP,DF,Granada,34-105,1986,15.3,7,0,0,19,14,2,0,13,5,0,0,0,138,48,37,56.5,Matches
Javi Sánchez,es ESP,DF,Valladolid,23-336,1997,6.4,2,0,0,6,1,0,0,7,7,0,0,0,47,10,16,38.5,Matches
José Sánchez,es ESP,DF,Granada,20-348,2000,1.8,0,0,0,2,1,0,0,1,4,0,1,0,20,1,3,25.0,Matches
Manuel Sánchez,es ESP,DF,Atlético Madrid,20-173,2000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Manuel Sánchez,es ESP,"DF,MF",Osasuna,20-173,2000,2.0,2,0,0,2,2,0,6,1,3,0,0,0,17,1,4,20.0,Matches
Oier Sanjurjo,es ESP,MF,Osasuna,34-264,1986,17.2,6,0,0,42,34,1,4,16,21,0,2,0,247,50,51,49.5,Matches
Ivan Šaponjić,rs SRB,FW,Cádiz,23-195,1997,0.6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4,20.0,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,30-036,1991,18.0,8,0,0,16,9,2,1,16,11,0,0,0,180,47,28,62.7,Matches
Jaime Seoane,es ESP,MF,Huesca,24-022,1997,10.3,2,0,0,23,14,1,10,9,22,0,1,0,100,14,9,60.9,Matches
Edgar Sevikyan,ru RUS,MF,Levante,19-189,2001,0.1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,Matches
Sidnei,br BRA,DF,Betis,31-174,1989,5.6,1,0,0,4,5,0,0,7,3,0,0,0,61,11,12,47.8,Matches
David Silva,es ESP,MF,Real Sociedad,35-036,1986,8.8,4,0,0,18,11,0,5,6,7,0,1,0,78,8,17,32.0,Matches
Gastón Silva,uy URU,DF,Huesca,26-345,1994,4.4,2,0,0,5,1,0,1,4,12,0,0,0,34,4,4,50.0,Matches
Rui Silva,pt POR,GK,Granada,27-006,1994,21.0,0,0,0,0,4,0,0,0,0,0,0,0,110,0,0,,Matches
Unai Simón,es ESP,GK,Athletic Club,23-247,1997,21.0,1,0,0,2,3,1,0,0,0,0,1,0,115,0,1,0.0,Matches
Dimitris Siovas,gr GRE,DF,Huesca,32-150,1988,21.0,2,0,0,16,4,1,2,23,18,0,0,0,211,80,30,72.7,Matches
Rafa Soares,pt POR,DF,Eibar,25-280,1995,6.9,1,0,0,5,3,0,19,8,13,0,0,0,91,10,11,47.6,Matches
Rubén Sobrino,es ESP,"MF,FW",Valencia,28-257,1992,0.5,0,0,0,4,0,0,1,1,3,0,0,0,6,0,3,0.0,Matches
Rubén Sobrino,es ESP,"FW,MF",Cádiz,28-257,1992,0.5,1,0,0,1,2,0,1,0,0,0,0,0,2,1,1,50.0,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,29-041,1992,0.9,0,0,0,4,0,0,3,2,1,0,0,0,2,0,0,,Matches
Roberto Soldado,es ESP,FW,Granada,35-262,1985,10.6,4,0,0,14,9,12,12,4,6,0,0,0,49,22,58,27.5,Matches
Carlos Soler,es ESP,MF,Valencia,24-042,1997,17.1,4,0,0,14,27,0,13,8,8,0,0,0,160,15,19,44.1,Matches
Son,es ESP,"DF,MF",Levante,26-320,1994,6.4,1,0,0,7,7,0,19,10,5,0,0,0,53,9,7,56.3,Matches
David Soria,es ESP,GK,Getafe,27-315,1993,13.0,0,0,0,0,1,0,0,0,0,0,0,0,89,0,0,,Matches
Alberto Soro,es ESP,"FW,MF",Granada,21-341,1999,2.0,0,0,0,9,5,2,2,2,3,0,0,0,22,4,5,44.4,Matches
Damián Suárez,uy URU,DF,Getafe,32-292,1988,17.7,11,1,1,38,24,0,41,21,21,0,1,0,167,27,20,57.4,Matches
Denis Suárez,es ESP,MF,Celta Vigo,27-038,1994,17.8,6,0,0,24,21,1,24,11,22,0,0,0,123,6,6,50.0,Matches
Luis Suárez,uy URU,FW,Atlético Madrid,34-020,1987,14.1,3,0,0,10,23,10,4,3,2,1,0,0,52,11,13,45.8,Matches
Suso,es ESP,FW,Sevilla,27-086,1993,12.4,1,0,0,11,21,5,46,6,6,0,0,0,66,0,7,0.0,Matches
Tachi,es ESP,DF,Alavés,23-156,1997,4.2,3,1,1,5,9,0,0,2,6,1,0,0,43,10,9,52.6,Matches
Renato Tapia,pe PER,MF,Celta Vigo,25-200,1995,20.7,8,0,0,47,34,1,4,24,42,0,0,0,246,45,33,57.7,Matches
Tomás Tavares,pt POR,"MF,DF",Alavés,19-343,2001,0.7,0,0,0,1,0,0,2,1,1,0,0,0,4,1,2,33.3,Matches
Álvaro Tejero,es ESP,DF,Eibar,24-208,1996,1.2,1,0,0,1,0,0,11,0,3,0,0,0,13,1,3,25.0,Matches
Cristian Tello,es ESP,"FW,MF",Betis,29-186,1991,8.8,0,0,0,4,4,2,19,6,6,0,0,0,65,7,6,53.8,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,28-289,1992,15.0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,,Matches
David Timor,es ESP,"MF,DF",Getafe,31-119,1989,8.5,3,0,0,10,8,0,8,7,5,0,0,0,122,24,18,57.1,Matches
Toño,es ESP,DF,Levante,31-098,1989,2.7,1,0,0,5,6,0,6,1,1,0,0,0,15,1,3,25.0,Matches
Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,25-002,1996,3.9,1,0,0,6,9,1,0,3,3,0,0,0,51,5,4,55.6,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,26-095,1994,9.5,2,0,0,11,9,0,15,10,13,0,0,0,62,3,11,21.4,Matches
Pau Torres,es ESP,DF,Villarreal,24-028,1997,22.0,1,0,0,9,13,1,2,16,8,0,0,1,219,43,28,60.6,Matches
Roberto Torres,es ESP,MF,Osasuna,31-343,1989,12.7,0,0,0,9,14,0,31,8,5,0,0,0,93,5,13,27.8,Matches
Lucas Torró,es ESP,MF,Osasuna,26-209,1994,5.5,2,0,0,12,10,1,3,5,7,0,0,0,72,30,19,61.2,Matches
Manu Trigueros,es ESP,MF,Villarreal,29-119,1991,17.4,5,0,0,36,28,1,11,4,22,0,0,0,140,10,21,32.3,Matches
Francisco Trincão,pt POR,"FW,MF",Barcelona,21-046,1999,4.0,1,0,0,2,9,5,8,1,1,0,0,0,29,1,4,20.0,Matches
Kieran Trippier,eng ENG,DF,Atlético Madrid,30-147,1990,14.0,0,0,0,12,9,2,35,17,21,0,0,0,130,25,12,67.6,Matches
Samuel Umtiti,fr FRA,DF,Barcelona,27-091,1993,3.4,0,0,0,4,5,0,0,8,3,0,0,0,25,7,2,77.8,Matches
Enes Ünal,tr TUR,FW,Getafe,23-279,1997,5.0,2,0,0,17,15,3,1,1,3,0,0,0,27,39,41,48.8,Matches
Tomáš Vaclík,cz CZE,GK,Sevilla,31-321,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,Matches
Eugeni Valderrama,es ESP,"FW,MF",Huesca,26-209,1994,1.3,0,0,0,0,3,0,0,3,1,0,0,0,9,1,0,100.0,Matches
Jesús Vallejo,es ESP,DF,Granada,24-039,1997,11.2,1,1,0,7,3,1,0,4,4,0,0,0,79,20,19,51.3,Matches
Manu Vallejo,es ESP,FW,Valencia,23-365,1997,8.0,0,0,0,12,18,4,7,4,7,1,0,0,36,7,17,29.2,Matches
Federico Valverde,uy URU,MF,Real Madrid,22-206,1998,8.2,0,0,0,6,6,1,11,9,8,0,0,0,66,5,5,50.0,Matches
Raphaël Varane,fr FRA,DF,Real Madrid,27-294,1993,21.0,0,0,0,10,7,0,1,25,7,0,0,1,186,47,16,74.6,Matches
Franco Vázquez,ar ARG,"FW,MF",Sevilla,31-357,1989,0.8,1,0,0,2,4,1,1,0,2,0,0,0,13,7,3,70.0,Matches
Lucas Vázquez,es ESP,"FW,DF",Real Madrid,29-227,1991,13.4,2,0,0,24,21,2,48,11,32,0,0,0,81,7,8,46.7,Matches
Koke Vegas,es ESP,GK,Levante,25-139,1995,1.0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18-262,2002,1.3,0,0,0,4,3,0,1,0,1,0,0,0,7,0,4,0.0,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20-090,2000,9.7,3,0,0,19,11,0,2,8,15,0,0,0,79,3,11,21.4,Matches
Gonzalo Verdú,es ESP,DF,Elche,32-115,1988,20.0,6,0,0,15,28,2,0,23,18,0,1,0,133,32,28,53.3,Matches
Mikel Vesga,es ESP,MF,Athletic Club,27-268,1993,10.2,4,0,0,28,6,1,3,17,15,0,0,0,119,30,19,61.2,Matches
Rúben Vezo,pt POR,DF,Levante,26-294,1994,14.4,4,0,0,17,12,0,1,12,14,0,1,0,147,34,16,68.0,Matches
Iñigo Vicente,es ESP,FW,Athletic Club,23-038,1998,0.4,0,0,0,0,0,0,6,0,1,0,0,0,10,0,0,,Matches
Fede Vico,es ESP,"MF,FW",Granada,26-224,1994,2.1,1,0,0,2,4,0,2,3,6,0,0,0,15,1,5,16.7,Matches
Aleix Vidal,es ESP,DF,Sevilla,31-176,1989,4.4,1,0,0,4,9,0,12,7,9,0,0,0,37,4,5,44.4,Matches
Nacho Vidal,es ESP,"DF,MF",Osasuna,26-020,1995,13.2,5,0,0,24,20,1,13,16,16,0,0,0,123,30,17,63.8,Matches
Toni Villa,es ESP,"MF,FW",Valladolid,26-037,1995,8.1,2,0,0,12,23,3,17,4,15,2,0,0,57,5,13,27.8,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23-136,1997,7.9,1,0,0,11,20,4,8,2,3,0,0,0,17,34,30,53.1,Matches
Iván Villar,es ESP,GK,Celta Vigo,23-219,1997,7.0,1,0,0,0,1,0,0,0,0,0,0,0,34,0,0,,Matches
Vitolo,es ESP,"MF,DF",Atlético Madrid,31-103,1989,2.5,1,0,0,2,7,1,1,0,3,1,0,0,18,6,3,66.7,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29-034,1992,3.6,2,0,0,6,3,1,9,6,12,0,0,0,26,7,10,41.2,Matches
Nikola Vukčević,me MNE,MF,Levante,29-062,1991,5.8,2,0,0,13,4,0,1,4,5,0,0,0,39,13,7,65.0,Matches
Daniel Wass,dk DEN,"DF,MF",Valencia,31-258,1989,20.1,6,0,0,24,23,3,33,16,25,0,0,0,187,35,31,53.0,Matches
Shon Weissman,il ISR,FW,Valladolid,24-365,1996,12.4,1,0,0,18,8,13,2,1,3,0,0,0,44,12,34,26.1,Matches
Iñaki Williams,es ESP,"FW,MF",Athletic Club,26-243,1994,18.0,1,0,0,12,23,11,33,3,6,0,0,0,56,29,55,34.5,Matches
Jawad El Yamiq,ma MAR,DF,Valladolid,28-350,1992,6.3,2,0,0,4,6,1,0,13,7,0,1,0,58,24,10,70.6,Matches
Rubén Yáñez,es ESP,GK,Getafe,27-124,1993,9.0,2,0,0,2,1,0,0,0,0,0,0,0,39,0,0,,Matches
Yoel,es ESP,GK,Eibar,32-169,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Okay Yokuşlu,tr TUR,MF,Celta Vigo,26-341,1994,5.1,4,1,0,13,6,2,0,10,10,0,0,0,56,11,10,52.4,Matches
Joseba Zaldúa,es ESP,DF,Real Sociedad,28-234,1992,4.5,2,0,0,10,4,0,16,3,5,0,0,0,38,13,2,86.7,Matches
Oier Zarraga,es ESP,MF,Athletic Club,22-040,1999,1.0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0.0,Matches
Igor Zubeldia,es ESP,DF,Real Sociedad,23-320,1997,12.6,3,0,0,19,5,2,6,9,11,0,0,0,138,32,22,59.3,Matches
Martín Zubimendi,es ESP,MF,Real Sociedad,22-011,1999,10.5,3,0,0,15,13,0,2,8,12,0,0,0,119,29,14,67.4,Matches
Martin Ødegaard,no NOR,"MF,FW",Real Madrid,22-058,1998,2.6,0,0,0,1,1,1,2,1,0,0,0,0,15,2,3,40.0,Matches
