player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Javi López,es ESP,"DF,MF",Alavés,19-043,2002,2.1,81,108,75.0,1395,494,44,52,84.6,30,40,75.0,7,14,50.0,0,0.1,-0.1,2,1,2,1,4,Matches
Roberto López,es ESP,MF,Real Sociedad,20-295,2000,4.5,143,194,73.7,2580,684,69,80,86.3,49,63,77.8,22,42,52.4,0,0.9,-0.9,4,17,4,1,16,Matches
Unai López,es ESP,MF,Athletic Club,25-106,1995,7.6,412,490,84.1,8602,2212,155,173,89.6,164,183,89.6,86,119,72.3,0,0.6,-0.6,11,45,7,2,35,Matches
Anthony Lozano,hn HON,FW,Cádiz,27-294,1993,11.0,100,167,59.9,1396,371,57,75,76.0,32,62,51.6,5,11,45.5,1,0.7,+0.3,5,17,5,1,13,Matches
Jeison Lucumí,co COL,FW,Elche,25-311,1995,0.5,8,11,72.7,106,2,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
José Luis Gayà,es ESP,DF,Valencia,25-264,1995,18.5,670,874,76.7,13643,4488,225,269,83.6,338,393,86.0,99,179,55.3,4,2.4,+1.6,20,46,19,8,62,Matches
José Luis Morales,es ESP,"FW,MF",Levante,33-205,1987,15.5,295,439,67.2,5250,1392,137,172,79.7,116,163,71.2,35,74,47.3,3,2.9,+0.1,20,28,20,7,33,Matches
Luisinho,pt POR,DF,Huesca,35-284,1985,2.0,100,119,84.0,1830,617,46,50,92.0,43,53,81.1,11,14,78.6,0,0.0,0.0,0,5,1,0,8,Matches
Luismi,es ESP,"MF,DF",Elche,28-284,1992,1.5,69,82,84.1,1581,357,20,21,95.2,29,35,82.9,18,24,75.0,0,0.0,0.0,0,2,0,0,2,Matches
Darwin Machís,ve VEN,"FW,MF",Granada,28-006,1993,14.4,206,338,60.9,3788,1210,94,123,76.4,73,110,66.4,31,79,39.2,3,2.4,+0.6,14,18,11,7,20,Matches
Pablo Maffeo,es ESP,DF,Huesca,23-216,1997,11.5,435,600,72.5,8048,2911,193,225,85.8,186,242,76.9,49,105,46.7,2,0.7,+1.3,5,33,7,3,35,Matches
Abdallahi Mahmoud,mr MTN,MF,Alavés,20-285,2000,0.5,3,6,50.0,54,15,1,3,33.3,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Matches
Nemanja Maksimović,rs SRB,MF,Getafe,26-018,1995,17.2,355,456,77.9,6310,1207,146,172,84.9,126,164,76.8,52,78,66.7,0,0.4,-0.4,8,28,9,4,29,Matches
Filip Malbašić,rs SRB,"FW,MF",Cádiz,28-087,1992,5.1,50,87,57.5,848,235,23,34,67.6,22,31,71.0,4,12,33.3,1,0.0,+1.0,1,6,3,1,10,Matches
Hugo Mallo,es ESP,DF,Celta Vigo,29-236,1991,20.0,935,1212,77.1,16402,6616,450,510,88.2,383,475,80.6,92,184,50.0,1,2.0,-1.0,12,39,19,9,79,Matches
Mickael Malsa,mq MTQ,MF,Levante,25-124,1995,14.7,664,774,85.8,13444,3676,246,271,90.8,299,336,89.0,112,152,73.7,0,0.3,-0.3,7,68,7,1,71,Matches
Aïssa Mandi,dz ALG,DF,Betis,29-114,1991,14.6,737,811,90.9,17007,5535,188,201,93.5,364,385,94.5,179,214,83.6,0,0.1,-0.1,1,17,1,0,31,Matches
Eliaquim Mangala,fr FRA,DF,Valencia,30-000,1991,3.5,68,100,68.0,1279,424,26,33,78.8,34,42,81.0,7,19,36.8,0,0.0,0.0,0,3,0,0,2,Matches
Maranhão,br BRA,FW,Valladolid,24-116,1996,9.1,89,146,61.0,1386,300,51,72,70.8,26,50,52.0,7,10,70.0,0,0.1,-0.1,3,5,0,0,8,Matches
Marcelo,br BRA,DF,Real Madrid,32-277,1988,7.0,430,525,81.9,7118,2360,234,256,91.4,148,170,87.1,39,76,51.3,2,0.6,+1.4,8,50,13,5,45,Matches
Iván Marcone,ar ARG,MF,Elche,30-255,1990,16.1,813,929,87.5,16679,3977,275,316,87.0,389,415,93.7,135,173,78.0,0,0.3,-0.3,6,47,2,0,41,Matches
Óscar de Marcos,es ESP,"MF,FW",Athletic Club,31-305,1989,7.1,159,231,68.8,2646,747,85,112,75.9,55,77,71.4,18,30,60.0,1,1.3,-0.3,3,7,3,1,9,Matches
José Mari,es ESP,MF,Cádiz,33-069,1987,5.6,105,160,65.6,2121,669,51,65,78.5,34,51,66.7,18,38,47.4,0,0.2,-0.2,3,12,3,0,10,Matches
José María Giménez,uy URU,DF,Atlético Madrid,26-024,1995,10.1,472,551,85.7,10434,3167,133,146,91.1,234,253,92.5,96,138,69.6,0,0.0,0.0,0,22,0,0,24,Matches
Mariano,do DOM,FW,Real Madrid,27-196,1993,2.5,38,49,77.6,474,63,21,26,80.8,12,13,92.3,1,3,33.3,0,0.2,-0.2,2,2,1,0,4,Matches
Adrián Marín,es ESP,"DF,MF",Alavés,24-035,1997,1.0,40,54,74.1,805,411,15,19,78.9,20,20,100.0,5,13,38.5,0,0.5,-0.5,2,3,1,0,10,Matches
Adrián Marín,es ESP,DF,Granada,24-035,1997,0.5,16,25,64.0,324,194,5,6,83.3,9,15,60.0,2,4,50.0,0,0.0,0.0,0,0,0,0,1,Matches
Roger Martí,es ESP,FW,Levante,30-041,1991,13.9,227,333,68.2,3625,825,127,165,77.0,69,105,65.7,21,35,60.0,2,1.7,+0.3,8,19,10,0,26,Matches
Aarón Martín,es ESP,DF,Celta Vigo,23-297,1997,4.0,141,175,80.6,2392,693,66,70,94.3,65,74,87.8,8,21,38.1,0,0.1,-0.1,1,6,3,1,9,Matches
Iñigo Martínez,es ESP,DF,Athletic Club,29-272,1991,19.0,813,976,83.3,19814,6621,185,201,92.0,411,449,91.5,210,308,68.2,0,0.6,-0.6,4,75,3,0,62,Matches
Javi Martínez,es ESP,MF,Osasuna,21-053,1999,2.1,42,59,71.2,706,138,25,31,80.6,12,19,63.2,4,7,57.1,0,0.0,0.0,1,5,0,0,2,Matches
Jordi Masip,es ESP,GK,Valladolid,32-041,1989,16.0,250,479,52.2,10316,7747,23,24,95.8,83,83,100.0,144,372,38.7,0,0.0,0.0,0,13,0,0,0,Matches
Jaime Mata,es ESP,FW,Getafe,32-112,1988,13.0,234,350,66.9,3182,608,147,192,76.6,59,88,67.0,16,32,50.0,0,0.6,-0.6,8,11,5,1,18,Matches
Borja Mayoral,es ESP,FW,Real Madrid,23-314,1997,0.3,3,5,60.0,55,0,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
Gonzalo Melero,es ESP,"MF,FW",Levante,27-042,1994,14.6,666,744,89.5,11132,2892,329,360,91.4,264,284,93.0,57,73,78.1,1,1.6,-0.6,18,61,9,0,69,Matches
Brais Méndez,es ESP,"MF,FW",Celta Vigo,24-037,1997,16.5,480,619,77.5,7953,2080,254,295,86.1,162,202,80.2,49,77,63.6,0,1.0,-1.0,9,36,21,2,57,Matches
Édgar Méndez,es ESP,"MF,DF",Alavés,31-042,1990,13.8,173,305,56.7,3241,944,80,115,69.6,65,110,59.1,25,53,47.2,1,0.7,+0.3,11,9,11,7,16,Matches
Eñaut Mendía,es ESP,FW,Eibar,21-233,1999,0.7,5,11,45.5,100,34,2,4,50.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
Ferland Mendy,fr FRA,DF,Real Madrid,25-250,1995,16.5,918,1021,89.9,14900,4143,484,510,94.9,345,377,91.5,75,102,73.5,0,1.5,-1.5,14,40,17,5,52,Matches
Mikel Merino,es ESP,MF,Real Sociedad,24-236,1996,19.2,744,973,76.5,13400,4256,327,403,81.1,298,360,82.8,90,154,58.4,3,1.5,+1.5,15,111,25,0,113,Matches
Martín Merquelanz,es ESP,"FW,MF",Real Sociedad,25-246,1995,4.7,127,198,64.1,2299,553,55,70,78.6,50,70,71.4,17,42,40.5,0,1.4,-1.4,8,5,4,0,11,Matches
Roque Mesa,es ESP,MF,Valladolid,31-251,1989,7.8,324,411,78.8,5891,1497,146,163,89.6,134,161,83.2,37,69,53.6,0,0.7,-0.7,9,43,7,1,35,Matches
Lionel Messi,ar ARG,"FW,MF",Barcelona,33-234,1987,17.6,1043,1275,81.8,17165,5647,574,635,90.4,346,409,84.6,99,169,58.6,2,5.5,-3.5,42,135,77,6,166,Matches
Omenuke Mfulu,cd COD,MF,Elche,26-330,1994,4.0,149,172,86.6,2651,444,64,70,91.4,67,71,94.4,16,23,69.6,0,0.0,0.0,0,3,0,0,6,Matches
Míchel,es ESP,MF,Valladolid,32-199,1988,6.3,290,370,78.4,5615,1299,116,133,87.2,122,139,87.8,46,87,52.9,0,0.4,-0.4,5,13,2,1,17,Matches
Éder Militão,br BRA,"DF,MF",Real Madrid,23-026,1998,2.6,159,178,89.3,3669,1022,46,49,93.9,72,74,97.3,40,52,76.9,0,0.0,0.0,0,5,0,0,6,Matches
Luis Milla,es ESP,MF,Granada,26-129,1994,13.9,416,535,77.8,8699,2524,152,168,90.5,179,210,85.2,77,137,56.2,1,2.1,-1.1,20,38,13,1,40,Matches
Pere Milla,es ESP,"FW,MF",Elche,28-143,1992,12.7,248,334,74.3,3620,610,158,188,84.0,62,87,71.3,17,33,51.5,1,0.6,+0.4,8,13,4,0,14,Matches
Alejandro Millán,es ESP,FW,Villarreal,21-098,1999,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Santi Mina,es ESP,FW,Celta Vigo,25-068,1995,14.6,239,319,74.9,3296,575,154,191,80.6,53,73,72.6,16,24,66.7,1,0.6,+0.4,6,14,3,0,17,Matches
Óscar Mingueza,es ESP,DF,Barcelona,21-276,1999,9.7,616,684,90.1,10470,3333,290,309,93.9,266,288,92.4,49,71,69.0,1,0.5,+0.5,2,37,5,0,24,Matches
Rafa Mir,es ESP,FW,Huesca,23-240,1997,16.3,149,254,58.7,2334,623,84,119,70.6,50,92,54.3,9,22,40.9,1,1.6,-0.6,9,13,4,1,18,Matches
Jorge Miramón,es ESP,DF,Levante,31-256,1989,13.0,564,711,79.3,10769,4516,238,271,87.8,251,296,84.8,74,125,59.2,2,1.0,+1.0,12,34,20,9,58,Matches
Juan Miranda,es ESP,DF,Betis,21-025,2000,7.8,315,435,72.4,4986,2211,174,194,89.7,113,157,72.0,20,68,29.4,1,0.4,+0.6,6,23,8,5,22,Matches
Luka Modrić,hr CRO,MF,Real Madrid,35-157,1985,18.1,1176,1347,87.3,22107,5978,546,597,91.5,437,492,88.8,178,223,79.8,2,2.5,-0.5,25,129,40,6,136,Matches
Johan Mojica,co COL,DF,Elche,28-176,1992,4.3,151,204,74.0,2638,1120,70,83,84.3,65,76,85.5,13,35,37.1,0,0.2,-0.2,3,7,4,3,15,Matches
Guillem Molina Gutiérrez,es ESP,DF,Valencia,20-286,2000,0.8,19,26,73.1,331,110,7,10,70.0,11,14,78.6,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Matches
Jorge Molina,es ESP,"FW,MF",Granada,38-297,1982,7.7,116,200,58.0,1925,540,70,97,72.2,33,61,54.1,13,23,56.5,1,0.8,+0.2,8,15,8,0,22,Matches
Victor Mollejo,es ESP,"MF,DF",Getafe,20-023,2001,0.8,24,34,70.6,322,75,16,18,88.9,7,13,53.8,1,1,100.0,0,0.1,-0.1,2,1,0,0,1,Matches
Jon Moncayola,es ESP,MF,Osasuna,22-276,1998,17.5,509,635,80.2,10755,2428,176,209,84.2,232,272,85.3,96,139,69.1,0,0.4,-0.4,8,52,9,3,39,Matches
Nacho Monreal,es ESP,DF,Real Sociedad,34-353,1986,11.1,522,638,81.8,8682,3349,260,290,89.7,220,255,86.3,35,65,53.8,0,0.9,-0.9,5,19,7,2,27,Matches
Ángel Montoro,es ESP,MF,Granada,32-233,1988,9.2,284,406,70.0,7044,2320,93,109,85.3,106,133,79.7,83,145,57.2,1,1.2,-0.2,17,39,9,7,33,Matches
Martín Montoya,es ESP,DF,Betis,29-305,1991,2.6,123,158,77.8,1963,606,70,79,88.6,39,53,73.6,11,18,61.1,0,0.3,-0.3,4,9,2,2,10,Matches
Emre Mor,tr TUR,"FW,MF",Celta Vigo,23-204,1997,5.6,95,124,76.6,1509,242,53,66,80.3,32,38,84.2,8,14,57.1,0,0.2,-0.2,2,5,3,1,5,Matches
Jon Morcillo,es ESP,"FW,MF",Athletic Club,22-151,1998,6.2,135,232,58.2,2725,1039,62,75,82.7,46,68,67.6,26,77,33.8,2,1.1,+0.9,12,6,6,4,12,Matches
Álex Moreno,es ESP,DF,Betis,27-250,1993,14.4,700,886,79.0,11661,4409,352,394,89.3,276,329,83.9,57,124,46.0,1,1.2,-0.2,10,38,13,5,44,Matches
Gerard Moreno,es ESP,"FW,MF",Villarreal,28-312,1992,16.2,415,619,67.0,7687,2014,187,245,76.3,158,225,70.2,61,108,56.5,2,3.1,-1.1,22,40,28,6,69,Matches
Tete Morente,es ESP,"MF,FW",Elche,24-071,1996,13.7,339,432,78.5,5276,1154,197,221,89.1,105,130,80.8,25,46,54.3,2,0.9,+1.1,4,20,9,3,20,Matches
Loren Morón,es ESP,FW,Betis,27-045,1993,7.2,81,123,65.9,1294,379,51,64,79.7,18,34,52.9,9,17,52.9,0,0.3,-0.3,5,11,3,1,11,Matches
Pedro Mosquera,es ESP,MF,Huesca,32-298,1988,17.9,809,936,86.4,16294,4228,321,359,89.4,342,381,89.8,135,172,78.5,0,0.6,-0.6,14,79,7,0,73,Matches
Javi Moyano,es ESP,DF,Valladolid,34-356,1986,1.1,28,41,68.3,585,248,10,15,66.7,14,16,87.5,4,9,44.4,0,0.0,0.0,0,1,0,0,4,Matches
Iker Muniain,es ESP,"MF,FW",Athletic Club,28-056,1992,15.6,563,682,82.6,9695,2634,277,308,89.9,210,251,83.7,64,95,67.4,2,1.2,+0.8,24,60,26,3,70,Matches
Aihen Muñoz,es ESP,DF,Real Sociedad,23-181,1997,11.0,400,590,67.8,7976,3359,148,174,85.1,194,261,74.3,56,133,42.1,1,0.4,+0.6,4,31,8,4,30,Matches
Joaquín Muñoz,es ESP,FW,Huesca,21-340,1999,0.5,12,19,63.2,146,33,8,13,61.5,4,5,80.0,0,0,,0,0.0,0.0,1,1,0,0,0,Matches
Jeison Murillo,co COL,DF,Celta Vigo,28-262,1992,20.5,981,1096,89.5,23574,5755,167,187,89.3,571,611,93.5,237,287,82.6,0,0.1,-0.1,1,32,2,0,30,Matches
Yunus Musah,us USA,MF,Valencia,18-076,2002,13.1,248,335,74.0,3816,574,140,166,84.3,86,121,71.1,14,26,53.8,0,0.7,-0.7,8,6,12,2,13,Matches
Yoshinori Mutō,jp JPN,"FW,MF",Eibar,28-213,1992,10.7,130,198,65.7,1637,347,89,115,77.4,32,50,64.0,4,11,36.4,1,0.9,+0.1,8,7,1,0,11,Matches
Nacho,es ESP,DF,Valladolid,31-343,1989,16.0,604,842,71.7,11994,5714,242,271,89.3,272,336,81.0,82,197,41.6,1,1.5,-0.5,20,54,15,7,54,Matches
Nacho,es ESP,DF,Real Madrid,31-026,1990,8.5,398,449,88.6,7814,2631,150,161,93.2,185,194,95.4,58,84,69.0,0,0.0,0.0,1,18,2,0,25,Matches
Nano,es ESP,"FW,MF",Cádiz,26-008,1995,0.1,1,3,33.3,21,3,0,2,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Roberto Navarro,es ESP,MF,Real Sociedad,18-307,2002,0.4,17,22,77.3,283,83,10,10,100.0,5,6,83.3,2,5,40.0,0,0.0,0.0,1,1,0,0,3,Matches
Ximo Navarro,es ESP,DF,Alavés,31-021,1990,15.4,488,640,76.3,9917,3861,160,196,81.6,234,290,80.7,83,132,62.9,1,0.8,+0.2,7,32,7,4,35,Matches
Jesús Navas,es ESP,DF,Sevilla,35-084,1985,17.2,947,1207,78.5,17591,5441,422,467,90.4,379,461,82.2,130,221,58.8,4,3.4,+0.6,37,47,52,24,95,Matches
Raúl Navas,es ESP,DF,Osasuna,32-278,1988,1.9,45,58,77.6,1119,454,14,16,87.5,16,18,88.9,14,23,60.9,0,0.0,0.0,1,3,0,0,5,Matches
Álvaro Negredo,es ESP,FW,Cádiz,35-177,1985,14.9,189,332,56.9,3267,720,100,160,62.5,52,91,57.1,27,53,50.9,3,2.0,+1.0,10,21,9,0,22,Matches
Neto,br BRA,GK,Barcelona,31-209,1989,6.0,170,191,89.0,3838,2097,45,45,100.0,84,85,98.8,39,58,67.2,0,0.0,0.0,0,1,0,0,0,Matches
Carlos Neva,es ESP,DF,Granada,24-246,1996,18.1,408,570,71.6,7320,3252,175,193,90.7,191,258,74.0,36,78,46.2,0,0.1,-0.1,4,27,6,5,20,Matches
Mamor Niang,sn SEN,"FW,MF",Getafe,19-009,2002,0.2,4,5,80.0,36,1,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Manuel Nieto,es ESP,"FW,MF",Cádiz,22-321,1998,0.2,5,6,83.3,75,14,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,26-084,1994,10.7,510,599,85.1,8125,1863,263,292,90.1,200,232,86.2,32,49,65.3,0,0.6,-0.6,8,36,12,2,37,Matches
Nino,es ESP,"MF,FW",Elche,40-248,1980,2.1,79,92,85.9,1323,180,47,50,94.0,23,27,85.2,9,13,69.2,0,0.8,-0.8,1,5,1,0,5,Matches
Fernando Niño,es ESP,FW,Villarreal,20-112,2000,5.2,86,111,77.5,1292,148,46,56,82.1,26,30,86.7,6,8,75.0,0,0.1,-0.1,3,3,3,0,5,Matches
Nolito,es ESP,"MF,FW",Celta Vigo,34-121,1986,17.6,419,591,70.9,7579,2853,197,239,82.4,155,210,73.8,59,117,50.4,3,3.9,-0.9,28,36,22,3,72,Matches
Unai Núñez,es ESP,DF,Athletic Club,24-014,1997,10.1,486,566,85.9,12714,3767,94,101,93.1,228,248,91.9,162,210,77.1,0,0.1,-0.1,3,34,1,0,29,Matches
Kelechi Nwakali,ng NGA,"MF,FW",Huesca,22-253,1998,1.6,70,81,86.4,1403,321,27,29,93.1,35,38,92.1,8,13,61.5,0,0.0,0.0,1,4,0,0,7,Matches
Allan Nyom,cm CMR,"MF,DF",Getafe,32-279,1988,15.2,373,557,67.0,7250,3041,165,200,82.5,152,202,75.2,53,132,40.2,2,1.6,+0.4,14,35,18,14,25,Matches
Jan Oblak,si SVN,GK,Atlético Madrid,28-037,1993,20.0,343,543,63.2,12468,8292,40,40,100.0,117,121,96.7,185,381,48.6,0,0.0,0.0,0,6,0,0,0,Matches
Lucas Ocampos,ar ARG,FW,Sevilla,26-217,1994,18.3,485,640,75.8,7627,1953,261,309,84.5,166,214,77.6,37,64,57.8,4,2.9,+1.1,22,29,19,5,45,Matches
Álvaro Odriozola,es ESP,DF,Real Madrid,25-061,1995,2.5,113,129,87.6,1954,529,53,55,96.4,49,56,87.5,9,14,64.3,0,0.0,0.0,0,4,3,1,6,Matches
Shinji Okazaki,jp JPN,"FW,MF",Huesca,34-303,1986,10.6,111,147,75.5,1528,265,65,83,78.3,35,44,79.5,4,5,80.0,1,0.3,+0.7,7,8,2,0,8,Matches
Lucas Olaza,uy URU,DF,Celta Vigo,26-207,1994,17.9,774,1003,77.2,13939,5050,336,386,87.0,351,412,85.2,80,172,46.5,2,2.2,-0.2,14,38,16,7,50,Matches
Lucas Olaza,uy URU,DF,Valladolid,26-207,1994,1.0,35,46,76.1,617,276,13,16,81.3,18,21,85.7,3,7,42.9,0,0.0,0.0,0,3,0,0,2,Matches
Paulo Oliveira,pt POR,DF,Eibar,29-036,1992,15.2,350,544,64.3,8596,2887,78,96,81.3,178,234,76.1,91,207,44.0,1,0.0,+1.0,0,37,4,0,33,Matches
Mathías Olivera,uy URU,DF,Getafe,23-105,1997,15.3,461,643,71.7,7973,3168,214,254,84.3,188,247,76.1,50,105,47.6,0,1.1,-1.1,9,35,10,7,38,Matches
Javier Ontiveros,es ESP,"FW,MF",Huesca,23-157,1997,9.9,345,445,77.5,6037,1974,180,205,87.8,114,148,77.0,43,75,57.3,1,1.6,-0.6,17,33,13,3,37,Matches
Fabián Orellana,cl CHI,"MF,FW",Valladolid,35-017,1986,13.8,363,496,73.2,6648,1565,180,212,84.9,124,161,77.0,52,93,55.9,1,1.8,-0.8,17,26,17,7,33,Matches
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,23-298,1997,12.9,376,525,71.6,6894,1809,188,224,83.9,127,161,78.9,51,108,47.2,4,3.5,+0.5,23,19,21,4,39,Matches
Fernando Pacheco,es ESP,GK,Alavés,28-271,1992,22.0,441,643,68.6,17301,12236,64,65,98.5,123,124,99.2,249,449,55.5,0,0.1,-0.1,1,16,0,0,0,Matches
Ante Palaversa,hr CRO,"MF,FW",Getafe,20-313,2000,0.1,8,11,72.7,156,81,3,3,100.0,3,5,60.0,2,3,66.7,0,0.1,-0.1,2,0,0,0,0,Matches
Daniel Parejo,es ESP,MF,Villarreal,31-303,1989,19.8,1445,1614,89.5,28690,8548,601,645,93.2,593,632,93.8,240,299,80.3,2,2.6,-0.6,22,156,19,2,137,Matches
Marvin Olawale Akinlabi Park,es ESP,"DF,FW",Real Madrid,20-225,2000,1.0,49,60,81.7,739,248,29,32,90.6,19,21,90.5,1,6,16.7,0,0.0,0.0,1,2,1,0,8,Matches
Thomas Partey,gh GHA,MF,Atlético Madrid,27-245,1993,2.2,196,220,89.1,4215,1118,66,72,91.7,93,103,90.3,34,41,82.9,0,0.0,0.0,0,26,4,0,34,Matches
John Patrick,es ESP,"MF,DF",Getafe,17-142,2003,0.7,11,21,52.4,177,44,5,9,55.6,6,8,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,Matches
Gabriel Paulista,br BRA,DF,Valencia,30-079,1990,15.2,587,672,87.4,13494,4053,122,130,93.8,339,361,93.9,118,168,70.2,1,0.0,+1.0,1,29,0,0,33,Matches
Alfonso Pedraza,es ESP,DF,Villarreal,24-310,1996,14.7,609,779,78.2,10054,3035,296,346,85.5,266,313,85.0,36,74,48.6,2,2.3,-0.3,12,21,21,12,43,Matches
Pedri,es ESP,MF,Barcelona,18-080,2002,14.7,757,881,85.9,12872,2303,368,406,90.6,287,323,88.9,76,98,77.6,2,3.9,-1.9,30,61,22,0,67,Matches
Rubén Peña,es ESP,"DF,FW",Villarreal,29-210,1991,7.7,324,410,79.0,5535,1949,154,176,87.5,135,163,82.8,27,55,49.1,0,0.2,-0.2,4,15,9,6,19,Matches
Alberto Perea,es ESP,MF,Cádiz,30-056,1990,10.4,255,343,74.3,4443,1458,126,150,84.0,86,104,82.7,33,64,51.6,2,1.7,+0.3,7,27,6,2,36,Matches
Iñigo Pérez,es ESP,"MF,DF",Osasuna,33-026,1988,13.2,423,604,70.0,7830,3535,191,232,82.3,174,232,75.0,51,110,46.4,0,0.6,-0.6,10,47,5,3,49,Matches
Kike Pérez,es ESP,MF,Valladolid,23-365,1997,9.5,308,382,80.6,5616,1369,151,178,84.8,113,131,86.3,38,54,70.4,0,0.6,-0.6,8,30,8,1,33,Matches
Lucas Pérez,es ESP,FW,Alavés,32-156,1988,11.5,252,397,63.5,5447,2014,93,118,78.8,100,133,75.2,54,122,44.3,3,2.9,+0.1,36,24,15,4,34,Matches
Luis Pérez,es ESP,DF,Valladolid,26-009,1995,10.2,320,455,70.3,5639,2475,162,183,88.5,121,174,69.5,33,80,41.3,0,0.2,-0.2,4,18,4,4,31,Matches
Nehuén Pérez,ar ARG,DF,Granada,20-234,2000,3.3,56,80,70.0,1274,250,16,19,84.2,27,32,84.4,13,29,44.8,0,0.0,0.0,0,0,0,0,2,Matches
Tomás Pina Isla,es ESP,MF,Alavés,33-122,1987,15.8,404,495,81.6,7154,1993,175,211,82.9,186,212,87.7,38,54,70.4,0,0.2,-0.2,3,38,3,0,48,Matches
Yeremi Pino,es ESP,"FW,MF",Villarreal,18-116,2002,4.4,127,163,77.9,1920,441,76,86,88.4,35,50,70.0,11,15,73.3,1,0.6,+0.4,5,5,5,1,12,Matches
Gerard Piqué,es ESP,DF,Barcelona,34-011,1987,7.7,519,553,93.9,10623,2692,154,163,94.5,288,300,96.0,68,78,87.2,0,0.2,-0.2,1,23,1,0,15,Matches
Miralem Pjanić,ba BIH,MF,Barcelona,30-317,1990,5.7,563,618,91.1,9290,2307,273,285,95.8,240,256,93.8,38,54,70.4,0,0.8,-0.8,10,44,16,0,49,Matches
Óscar Plano,es ESP,"MF,FW",Valladolid,30-002,1991,15.5,349,476,73.3,5455,1615,185,232,79.7,130,157,82.8,24,60,40.0,4,1.1,+2.9,15,41,11,6,32,Matches
Dani Plomer,es ESP,FW,Granada,22-075,1998,0.5,3,3,100.0,43,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Jorge Pombo,es ESP,"FW,MF",Cádiz,26-357,1994,4.6,108,141,76.6,2086,568,52,58,89.7,38,49,77.6,17,32,53.1,0,0.4,-0.4,5,12,5,0,15,Matches
Pere Pons,es ESP,MF,Alavés,27-359,1993,6.4,150,189,79.4,2327,585,84,96,87.5,47,57,82.5,14,25,56.0,0,0.6,-0.6,4,12,3,2,12,Matches
Francisco Portillo,es ESP,MF,Getafe,30-245,1990,4.0,175,230,76.1,2819,958,94,108,87.0,63,80,78.8,14,27,51.9,1,0.4,+0.6,4,23,6,2,23,Matches
Portu,es ESP,"FW,MF",Real Sociedad,28-268,1992,14.8,217,343,63.3,2969,688,133,177,75.1,65,100,65.0,7,32,21.9,3,4.5,-1.5,23,2,12,3,15,Matches
Sergio Postigo,es ESP,DF,Levante,32-101,1988,12.4,485,567,85.5,11307,4388,108,115,93.9,260,280,92.9,114,165,69.1,0,0.0,0.0,1,44,2,0,34,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,21-357,1999,14.5,412,597,69.0,7757,3313,196,230,85.2,148,188,78.7,63,150,42.0,0,0.3,-0.3,6,39,11,3,46,Matches
Antonio Puertas,es ESP,"FW,MF",Granada,28-358,1992,12.4,232,362,64.1,3531,984,125,160,78.1,89,130,68.5,11,39,28.2,2,0.6,+1.4,7,14,12,1,30,Matches
Riqui Puig,es ESP,MF,Barcelona,21-184,1999,0.9,97,106,91.5,1622,298,52,56,92.9,36,38,94.7,8,11,72.7,0,0.0,0.0,0,9,1,0,6,Matches
Jorge Pulido,es ESP,DF,Huesca,29-311,1991,17.2,802,931,86.1,18050,5310,189,211,89.6,436,475,91.8,171,230,74.3,0,0.4,-0.4,2,46,4,0,44,Matches
Quini,es ESP,DF,Granada,31-142,1989,2.2,62,105,59.0,1110,451,26,29,89.7,30,47,63.8,5,21,23.8,0,0.3,-0.3,4,4,3,3,0,Matches
Quique,es ESP,FW,Eibar,30-273,1990,1.0,20,30,66.7,330,59,12,17,70.6,6,9,66.7,2,2,100.0,0,0.0,0.0,0,2,0,0,1,Matches
Uroš Račić,rs SRB,MF,Valencia,22-333,1998,12.2,431,543,79.4,8706,1983,163,203,80.3,185,224,82.6,74,96,77.1,0,0.2,-0.2,3,50,5,1,45,Matches
Nemanja Radoja,rs SRB,MF,Levante,28-007,1993,9.9,484,549,88.2,9463,2029,189,212,89.2,211,230,91.7,76,96,79.2,2,0.3,+1.7,3,33,7,2,42,Matches
