player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Manuel Locatelli,it ITA,MF,Sassuolo,23-036,1998,18.7,1360,1563,87.0,25813,7283,574,624,92.0,577,637,90.6,184,261,70.5,1,2.2,-1.2,21,156,19,2,149,Matches
Maxime Lopez,fr FRA,MF,Sassuolo,23-071,1997,9.3,588,641,91.7,9280,2244,315,327,96.3,210,225,93.3,40,54,74.1,0,0.2,-0.2,7,56,11,0,36,Matches
Pau López,es ESP,GK,Roma,26-062,1994,10.2,254,338,75.1,7002,4047,50,51,98.0,116,118,98.3,87,168,51.8,0,0.0,0.0,0,0,0,0,0,Matches
Matteo Lovato,it ITA,DF,Hellas Verona,20-365,2000,10.6,352,440,80.0,7363,1903,103,123,83.7,176,206,85.4,66,98,67.3,0,0.1,-0.1,4,17,2,0,18,Matches
Hirving Lozano,mx MEX,FW,Napoli,25-198,1995,16.3,336,462,72.7,4891,1036,200,249,80.3,107,148,72.3,16,33,48.5,2,3.0,-1.0,25,10,21,9,27,Matches
José Luis Palomino,ar ARG,DF,Atalanta,31-039,1990,15.4,707,850,83.2,14524,4752,212,238,89.1,377,422,89.3,110,175,62.9,2,0.9,+1.1,8,56,2,0,55,Matches
Romelu Lukaku,be BEL,FW,Inter,27-276,1993,16.7,316,427,74.0,4273,881,199,237,84.0,70,105,66.7,20,35,57.1,3,3.9,-0.9,24,21,19,1,40,Matches
Saša Lukić,rs SRB,MF,Torino,24-184,1996,14.8,415,520,79.8,6608,1686,221,256,86.3,164,195,84.1,23,45,51.1,0,1.4,-1.4,19,32,13,3,39,Matches
Senad Lulić,ba BIH,DF,Lazio,35-026,1986,0.5,13,17,76.5,320,89,2,4,50.0,7,7,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,0,Matches
Sebastiano Luperto,it ITA,DF,Crotone,24-160,1996,12.7,578,695,83.2,11593,4429,175,191,91.6,339,364,93.1,61,125,48.8,0,0.2,-0.2,4,39,0,0,45,Matches
Lyanco,br BRA,DF,Torino,24-012,1997,16.3,894,1017,87.9,20505,6154,221,233,94.8,466,494,94.3,195,272,71.7,0,0.2,-0.2,1,52,3,0,49,Matches
Charalambos Lykogiannis,gr GRE,DF,Cagliari,27-114,1993,15.9,564,786,71.8,10799,5186,199,229,86.9,302,391,77.2,56,132,42.4,1,0.5,+0.5,4,49,8,3,61,Matches
Lisandro Magallán,ar ARG,DF,Crotone,27-139,1993,13.6,605,717,84.4,12018,5040,188,209,90.0,335,380,88.2,75,109,68.8,0,0.3,-0.3,7,40,3,0,50,Matches
Christian Maggio,it ITA,DF,Benevento,39-002,1982,3.3,110,144,76.4,1808,907,56,66,84.8,46,56,82.1,7,16,43.8,0,0.0,0.0,0,4,0,0,8,Matches
Giulio Maggiore,it ITA,MF,Spezia,22-338,1998,11.1,286,396,72.2,4998,1545,142,175,81.1,94,128,73.4,37,67,55.2,0,1.1,-1.1,9,29,11,1,35,Matches
Francesco Magnanelli,it ITA,MF,Sassuolo,36-093,1984,2.1,158,194,81.4,2999,633,68,80,85.0,67,82,81.7,20,27,74.1,0,0.0,0.0,0,14,1,0,9,Matches
Giangiacomo Magnani,it ITA,DF,Hellas Verona,25-132,1995,8.8,188,257,73.2,4017,1041,60,75,80.0,85,112,75.9,39,61,63.9,0,0.0,0.0,0,12,2,1,10,Matches
Jean-Victor Makengo,fr FRA,MF,Udinese,22-246,1998,1.0,31,38,81.6,465,113,20,22,90.9,8,10,80.0,2,4,50.0,0,0.0,0.0,0,4,1,0,3,Matches
Nikola Maksimović,rs SRB,DF,Napoli,29-080,1991,7.6,606,635,95.4,14082,3937,126,136,92.6,353,362,97.5,126,132,95.5,0,0.1,-0.1,2,28,0,0,34,Matches
Kévin Malcuit,ma MAR,"MF,FW",Napoli,29-197,1991,0.4,21,24,87.5,384,87,9,10,90.0,10,11,90.9,2,3,66.7,0,0.0,0.0,0,2,2,0,3,Matches
Kévin Malcuit,ma MAR,DF,Fiorentina,29-197,1991,0.2,11,16,68.8,146,27,8,8,100.0,2,4,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,Matches
Daniel Maldini,it ITA,"FW,MF",Milan,19-125,2001,0.3,15,17,88.2,268,100,7,7,100.0,5,7,71.4,2,2,100.0,0,0.0,0.0,0,2,1,1,2,Matches
Ruslan Malinovskyi,ua UKR,"FW,MF",Atalanta,27-285,1993,10.3,389,548,71.0,7693,2394,153,185,82.7,164,212,77.4,62,119,52.1,3,3.2,-0.2,33,31,25,2,71,Matches
Dennis Man,ro ROU,"FW,DF",Parma,22-171,1998,0.6,22,24,91.7,358,93,11,13,84.6,8,8,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,4,Matches
Gianluca Mancini,it ITA,DF,Roma,24-302,1996,16.7,866,984,88.0,17471,5248,287,310,92.6,433,477,90.8,137,178,77.0,0,0.0,0.0,0,66,6,0,57,Matches
Rolando Mandragora,it ITA,"MF,DF",Torino,23-229,1997,1.0,36,47,76.6,683,126,14,17,82.4,16,19,84.2,5,10,50.0,0,0.0,0.0,1,1,0,0,1,Matches
Rolando Mandragora,it ITA,MF,Udinese,23-229,1997,4.4,131,165,79.4,2263,565,61,70,87.1,58,66,87.9,10,20,50.0,0,0.2,-0.2,4,10,6,1,18,Matches
Mario Mandžukić,hr CRO,FW,Milan,34-268,1986,0.6,15,25,60.0,215,45,9,15,60.0,6,8,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Matches
Kostas Manolas,gr GRE,DF,Napoli,29-244,1991,16.6,1013,1084,93.5,22253,5554,274,289,94.8,525,541,97.0,202,237,85.2,0,0.4,-0.4,4,36,4,1,41,Matches
Juan Manuel Ramos,uy URU,DF,Spezia,24-064,1996,2.1,78,101,77.2,1459,617,36,43,83.7,27,32,84.4,13,18,72.2,0,0.1,-0.1,2,2,3,1,4,Matches
Federico Marchetti,it ITA,GK,Genoa,38-006,1983,1.7,40,52,76.9,1307,775,5,5,100.0,18,18,100.0,17,29,58.6,0,0.0,0.0,0,0,0,0,0,Matches
Riccardo Marchizza,it ITA,DF,Spezia,22-324,1998,8.9,398,506,78.7,8685,2281,123,144,85.4,191,215,88.8,82,127,64.6,0,0.8,-0.8,8,18,6,5,19,Matches
Gian Marco Ferrari,it ITA,DF,Sassuolo,28-364,1992,20.0,1418,1530,92.7,27716,9421,464,489,94.9,765,793,96.5,166,213,77.9,2,0.8,+1.2,10,117,7,1,69,Matches
Răzvan Marin,ro ROU,MF,Cagliari,24-266,1996,18.5,821,979,83.9,15484,4236,326,364,89.6,367,407,90.2,105,169,62.1,2,2.7,-0.7,32,67,21,4,76,Matches
Marlon,br BRA,DF,Sassuolo,25-159,1995,7.7,575,601,95.7,12043,2940,145,150,96.7,328,337,97.3,95,105,90.5,0,0.1,-0.1,1,33,1,0,35,Matches
Luca Marrone,it ITA,DF,Crotone,30-322,1990,14.5,777,893,87.0,17193,5133,193,206,93.7,445,481,92.5,135,196,68.9,0,0.0,0.0,0,17,1,0,21,Matches
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,24-279,1996,5.3,254,295,86.1,5308,2046,77,85,90.6,127,138,92.0,47,65,72.3,0,0.2,-0.2,4,20,3,1,22,Matches
Lautaro Martínez,ar ARG,FW,Inter,23-175,1997,15.8,233,320,72.8,3595,747,141,180,78.3,54,74,73.0,20,29,69.0,4,3.2,+0.8,18,17,12,1,31,Matches
Adam Marušić,me MNE,DF,Lazio,28-119,1992,17.3,591,745,79.3,9956,2915,294,336,87.5,234,284,82.4,51,90,56.7,3,1.4,+1.6,21,16,15,10,33,Matches
Andrea Masiello,it ITA,DF,Genoa,35-008,1986,14.0,528,632,83.5,11255,4331,181,200,90.5,236,259,91.1,107,163,65.6,0,0.1,-0.1,3,33,2,2,36,Matches
Giuseppe Mastinu,it ITA,FW,Spezia,29-127,1991,0.4,9,12,75.0,156,53,6,7,85.7,2,3,66.7,1,2,50.0,0,0.0,0.0,0,2,0,0,1,Matches
Ryder Matos,br BRA,MF,Udinese,27-352,1993,0.1,5,7,71.4,79,39,4,5,80.0,0,0,,1,2,50.0,0,0.0,0.0,1,1,1,1,1,Matches
Federico Mattiello,it ITA,DF,Spezia,25-214,1995,0.4,29,42,69.0,617,345,12,13,92.3,10,15,66.7,7,12,58.3,0,0.0,0.0,0,5,0,0,6,Matches
Borja Mayoral,es ESP,FW,Roma,23-314,1997,6.1,117,145,80.7,1891,234,65,75,86.7,36,49,73.5,14,16,87.5,3,1.1,+1.9,12,5,7,0,12,Matches
Antonio Mazzotta,it ITA,DF,Crotone,31-195,1989,0.6,7,11,63.6,90,5,3,3,100.0,4,6,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,0,Matches
Ibrahima Mbaye,sn SEN,DF,Bologna,26-086,1994,0.8,33,37,89.2,650,278,15,16,93.8,11,14,78.6,6,6,100.0,0,0.0,0.0,0,4,0,0,2,Matches
Weston McKennie,us USA,MF,Juventus,22-169,1998,10.8,382,442,86.4,6259,1325,191,208,91.8,152,174,87.4,29,37,78.4,2,2.6,-0.6,19,19,14,1,32,Matches
Gary Medel,cl CHI,"DF,MF",Bologna,33-194,1987,4.7,238,258,92.2,5193,1412,72,77,93.5,114,123,92.7,51,56,91.1,1,0.2,+0.8,1,12,1,0,12,Matches
Soualiho Meïté,fr FRA,MF,Torino,26-333,1994,10.2,314,383,82.0,5712,1024,148,171,86.5,119,137,86.9,41,59,69.5,1,0.3,+0.7,7,29,5,1,21,Matches
Soualiho Meïté,fr FRA,MF,Milan,26-333,1994,1.7,58,63,92.1,1177,292,28,30,93.3,19,21,90.5,11,11,100.0,0,0.1,-0.1,3,10,1,0,7,Matches
Filippo Melegoni,it ITA,MF,Genoa,21-361,1999,1.2,56,75,74.7,934,234,30,33,90.9,20,26,76.9,6,13,46.2,0,0.2,-0.2,3,2,2,0,5,Matches
Arthur Melo,br BRA,MF,Juventus,24-185,1996,9.3,727,768,94.7,13868,3450,294,311,94.5,326,339,96.2,101,107,94.4,0,0.5,-0.5,11,46,4,0,44,Matches
Alex Meret,it ITA,GK,Napoli,23-328,1997,8.0,213,235,90.6,4764,2544,55,55,100.0,118,121,97.5,40,59,67.8,0,0.1,-0.1,1,0,0,0,0,Matches
Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,24-043,1997,3.1,105,132,79.5,2444,613,24,35,68.6,50,56,89.3,28,37,75.7,0,0.0,0.0,0,7,0,0,11,Matches
Dries Mertens,be BEL,"MF,FW",Napoli,33-283,1987,8.6,234,328,71.3,4044,1211,125,146,85.6,83,108,76.9,23,53,43.4,6,2.7,+3.3,26,16,15,4,39,Matches
Junior Messias,br BRA,"FW,MF",Crotone,29-276,1991,19.8,478,674,70.9,7968,2083,240,295,81.4,175,233,75.1,45,109,41.3,2,1.1,+0.9,16,30,22,2,60,Matches
Valentin Mihaila,ro ROU,"MF,FW",Parma,21-011,2000,1.6,44,61,72.1,743,128,25,31,80.6,14,17,82.4,5,8,62.5,0,0.0,0.0,1,3,0,0,3,Matches
Nikola Milenković,rs SRB,DF,Fiorentina,23-124,1997,18.7,960,1083,88.6,19904,6000,286,323,88.5,516,554,93.1,151,187,80.7,1,0.1,+0.9,4,61,2,0,56,Matches
Sergej Milinković-Savić,rs SRB,MF,Lazio,25-352,1995,17.0,724,930,77.8,14308,3993,285,345,82.6,295,355,83.1,116,175,66.3,6,4.2,+1.8,23,81,29,6,85,Matches
Vanja Milinković-Savić,rs SRB,GK,Torino,23-359,1997,2.0,48,64,75.0,1197,682,11,11,100.0,31,32,96.9,6,21,28.6,0,0.0,0.0,0,1,0,0,0,Matches
Vincenzo Millico,it ITA,"FW,MF",Torino,20-185,2000,0.2,9,10,90.0,164,44,6,6,100.0,1,1,100.0,2,3,66.7,0,0.0,0.0,1,0,0,0,0,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,25-119,1995,3.5,140,185,75.7,2214,381,78,97,80.4,44,58,75.9,12,22,54.5,0,0.6,-0.6,5,15,5,1,12,Matches
Antonio Mirante,it ITA,GK,Roma,37-220,1983,10.8,282,349,80.8,7878,4854,49,49,100.0,133,136,97.8,98,162,60.5,0,0.0,0.0,0,2,0,0,1,Matches
Henrikh Mkhitaryan,am ARM,"FW,MF",Roma,32-023,1989,19.5,637,826,77.1,10597,2772,343,417,82.3,214,267,80.1,67,98,68.4,8,7.2,+0.8,33,51,30,3,87,Matches
Johan Mojica,co COL,"DF,FW",Atalanta,28-176,1992,3.3,182,227,80.2,2950,874,89,101,88.1,74,87,85.1,14,26,53.8,0,0.3,-0.3,3,12,5,3,16,Matches
Nahuel Molina,ar ARG,DF,Udinese,23-073,1997,4.5,156,212,73.6,2490,1043,81,96,84.4,61,81,75.3,9,21,42.9,2,0.6,+1.4,7,8,4,2,22,Matches
Salvatore Molina,it ITA,"MF,DF",Crotone,29-043,1992,12.5,450,578,77.9,8434,2812,193,224,86.2,196,224,87.5,55,104,52.9,4,2.3,+1.7,18,32,23,9,57,Matches
Gabriele Moncini,it ITA,FW,Benevento,24-293,1996,3.4,43,69,62.3,620,117,24,37,64.9,14,21,66.7,2,5,40.0,0,0.1,-0.1,2,5,0,0,5,Matches
Lorenzo Montipò,it ITA,GK,Benevento,24-359,1996,22.0,520,767,67.8,16942,10137,82,82,100.0,186,190,97.9,249,490,50.8,0,0.0,0.0,0,3,0,0,1,Matches
Luca Mora,it ITA,MF,Spezia,32-279,1988,1.3,41,60,68.3,672,145,20,25,80.0,19,25,76.0,2,9,22.2,0,0.0,0.0,0,4,0,0,4,Matches
Álvaro Morata,es ESP,FW,Juventus,28-113,1992,11.8,267,350,76.3,4290,744,137,176,77.8,96,116,82.8,23,35,65.7,7,3.6,+3.4,21,14,15,2,26,Matches
Mert Müldür,tr TUR,DF,Sassuolo,21-316,1999,11.7,501,633,79.1,8600,2718,243,285,85.3,214,260,82.3,38,63,60.3,0,0.4,-0.4,4,26,8,3,45,Matches
Luis Muriel,co COL,FW,Atalanta,29-303,1991,7.2,231,316,73.1,3695,852,123,145,84.8,75,96,78.1,23,48,47.9,2,0.9,+1.1,14,21,11,2,27,Matches
Vedat Muriqi,xk KVX,FW,Lazio,26-295,1994,3.4,71,101,70.3,972,95,46,63,73.0,18,24,75.0,3,7,42.9,0,0.1,-0.1,2,4,0,0,4,Matches
Nicola Murru,it ITA,DF,Torino,26-059,1994,4.8,201,288,69.8,3565,1293,93,105,88.6,86,108,79.6,19,61,31.1,0,0.1,-0.1,2,15,6,3,17,Matches
Mateo Musacchio,ar ARG,DF,Milan,30-171,1990,0.4,21,22,95.5,420,203,10,10,100.0,7,7,100.0,4,5,80.0,0,0.0,0.0,0,3,0,0,3,Matches
Mateo Musacchio,ar ARG,DF,Lazio,30-171,1990,1.5,70,79,88.6,1515,281,22,23,95.7,30,31,96.8,17,22,77.3,0,0.0,0.0,0,8,0,0,4,Matches
Juan Musso,ar ARG,GK,Udinese,26-283,1994,19.0,385,551,69.9,11410,6890,77,77,100.0,152,156,97.4,148,310,47.7,0,0.0,0.0,0,4,0,0,0,Matches
Joakim Mæhle,dk DEN,DF,Atalanta,23-269,1997,2.8,121,150,80.7,1922,843,65,71,91.5,47,60,78.3,6,12,50.0,0,0.2,-0.2,1,9,5,4,18,Matches
Mbala N'Zola,fr FRA,FW,Spezia,24-179,1996,12.0,242,287,84.3,4002,411,133,153,86.9,65,79,82.3,31,32,96.9,1,2.0,-1.0,15,10,3,0,7,Matches
Radja Nainggolan,be BEL,MF,Cagliari,32-285,1988,5.6,193,254,76.0,4511,1005,61,77,79.2,79,98,80.6,51,68,75.0,0,0.4,-0.4,6,23,8,5,20,Matches
Radja Nainggolan,be BEL,MF,Inter,32-285,1988,0.5,33,38,86.8,569,103,17,19,89.5,13,14,92.9,2,3,66.7,0,0.0,0.0,0,5,0,0,1,Matches
Nahitan Nández,uy URU,"MF,FW",Cagliari,25-047,1995,14.2,413,544,75.9,7153,1893,201,237,84.8,166,202,82.2,35,70,50.0,0,0.9,-0.9,15,28,20,6,45,Matches
Ilija Nestorovski,mk MKD,FW,Udinese,30-338,1990,3.4,79,102,77.5,1224,306,47,56,83.9,18,25,72.0,8,12,66.7,1,0.9,+0.1,8,6,2,1,8,Matches
Nicolas Nkoulou,cm CMR,DF,Torino,30-323,1990,6.9,342,371,92.2,7348,1751,103,110,93.6,178,183,97.3,58,75,77.3,0,0.1,-0.1,2,9,0,0,7,Matches
Bram Nuytinck,nl NED,DF,Udinese,30-285,1990,5.6,208,240,86.7,4719,1243,51,58,87.9,117,123,95.1,36,52,69.2,0,0.0,0.0,0,9,0,0,10,Matches
Simeon Nwankwo,ng NGA,FW,Crotone,28-282,1992,18.2,305,389,78.4,4628,797,167,197,84.8,100,125,80.0,20,29,69.0,1,1.2,-0.2,15,20,2,1,20,Matches
Pedro Obiang,gq EQG,MF,Sassuolo,28-323,1992,8.1,336,390,86.2,5579,1192,160,183,87.4,139,154,90.3,29,43,67.4,1,0.5,+0.5,6,23,3,0,19,Matches
Brain Oddei,it ITA,"MF,FW",Sassuolo,18-148,2002,0.2,10,14,71.4,226,78,6,7,85.7,0,0,,4,5,80.0,1,0.2,+0.8,1,0,3,3,0,Matches
Stefano Okaka,it ITA,FW,Udinese,31-188,1989,7.6,124,149,83.2,1823,172,69,85,81.2,46,50,92.0,4,8,50.0,1,0.6,+0.4,7,4,3,0,4,Matches
Christian Oliva,uy URU,MF,Cagliari,24-257,1996,4.3,153,181,84.5,2803,939,62,69,89.9,72,83,86.7,16,26,61.5,1,0.1,+0.9,3,22,2,0,25,Matches
Jerome Onguene,cm CMR,DF,Genoa,23-053,1997,0.5,9,14,64.3,129,81,6,7,85.7,1,4,25.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Matches
Riccardo Orsolini,it ITA,"FW,MF",Bologna,24-020,1997,11.6,307,448,68.5,5664,1952,148,179,82.7,104,142,73.2,47,92,51.1,3,1.8,+1.2,19,28,15,5,45,Matches
Victor Osimhen,ng NGA,FW,Napoli,22-046,1998,5.9,61,93,65.6,913,119,30,36,83.3,19,31,61.3,5,9,55.6,1,0.7,+0.3,8,2,0,0,6,Matches
Yordan Osorio,ve VEN,DF,Parma,26-279,1994,10.8,569,626,90.9,13197,3625,116,125,92.8,324,336,96.4,124,155,80.0,0,0.1,-0.1,2,26,1,0,18,Matches
David Ospina,co COL,GK,Napoli,32-166,1988,12.0,334,405,82.5,8906,5364,81,81,100.0,132,136,97.1,121,187,64.7,1,0.1,+0.9,2,4,0,0,0,Matches
Adam Ounas,dz ALG,"MF,FW",Cagliari,24-094,1996,3.4,83,121,68.6,1611,530,34,40,85.0,30,44,68.2,13,23,56.5,0,0.9,-0.9,6,8,8,2,15,Matches
Adam Ounas,dz ALG,FW,Crotone,24-094,1996,0.7,31,37,83.8,542,100,15,17,88.2,13,14,92.9,3,6,50.0,0,0.0,0.0,1,0,2,0,6,Matches
Thomas Ouwejan,nl NED,DF,Udinese,24-136,1996,3.5,117,191,61.3,2374,980,43,55,78.2,47,68,69.1,24,53,45.3,1,0.8,+0.2,6,9,4,2,13,Matches
Mattia Pagliuca,it ITA,MF,Bologna,18-294,2002,0.1,1,2,50.0,12,0,1,2,50.0,0,0,,0,0,,0,0.1,-0.1,1,0,0,0,0,Matches
Rodrigo Palacio,ar ARG,FW,Bologna,39-008,1982,16.5,430,578,74.4,6605,1332,239,284,84.2,145,197,73.6,30,50,60.0,2,1.7,+0.3,18,21,15,1,45,Matches
Alberto Paleari,it ITA,GK,Genoa,28-168,1992,1.3,26,44,59.1,660,564,10,10,100.0,8,8,100.0,7,25,28.0,0,0.0,0.0,0,1,0,0,0,Matches
Antonio Palumbo,it ITA,MF,Sampdoria,24-191,1996,0.1,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Martin Palumbo,no NOR,MF,Udinese,18-345,2002,0.6,5,11,45.5,102,30,2,3,66.7,2,4,50.0,1,2,50.0,0,0.0,0.0,0,0,1,1,1,Matches
Goran Pandev,mk MKD,"FW,MF",Genoa,37-201,1983,8.7,183,240,76.3,3055,675,95,114,83.3,64,79,81.0,16,29,55.2,2,0.4,+1.6,6,17,6,0,19,Matches
Vittorio Parigini,it ITA,"FW,DF",Genoa,24-325,1996,0.6,15,26,57.7,258,38,5,7,71.4,7,11,63.6,2,5,40.0,0,0.0,0.0,0,0,1,1,0,Matches
Marco Parolo,it ITA,"DF,MF",Lazio,36-019,1985,4.2,152,190,80.0,3253,976,49,56,87.5,68,80,85.0,34,48,70.8,1,0.1,+0.9,2,12,2,0,14,Matches
Mario Pašalić,hr CRO,MF,Atalanta,26-004,1995,6.3,381,422,90.3,7614,1743,138,151,91.4,181,196,92.3,60,69,87.0,1,1.5,-0.5,10,37,14,1,43,Matches
Christian Pastina,it ITA,DF,Benevento,19-364,2001,0.8,28,36,77.8,549,149,14,17,82.4,9,11,81.8,4,7,57.1,1,0.4,+0.6,1,1,1,1,1,Matches
Patric,es ESP,DF,Lazio,27-302,1993,11.5,644,745,86.4,14913,4097,152,167,91.0,333,361,92.2,153,204,75.0,1,0.7,+0.3,5,53,10,2,34,Matches
Leonardo Pavoletti,it ITA,FW,Cagliari,32-079,1988,6.8,113,170,66.5,1614,221,66,94,70.2,31,43,72.1,8,16,50.0,2,0.2,+1.8,1,5,3,0,9,Matches
Nehuén Paz,ar ARG,DF,Bologna,27-291,1993,4.0,204,238,85.7,4412,1464,52,62,83.9,116,129,89.9,33,41,80.5,0,0.0,0.0,1,15,0,0,15,Matches
Pedro,es ESP,"FW,MF",Roma,33-200,1987,11.2,329,422,78.0,5881,1489,151,186,81.2,130,157,82.8,40,63,63.5,1,1.1,-0.1,15,26,15,3,42,Matches
João Pedro,br BRA,"MF,FW",Cagliari,28-341,1992,20.7,461,637,72.4,8113,2051,224,274,81.8,153,214,71.5,62,91,68.1,2,3.3,-1.3,22,41,19,1,61,Matches
Gianluca Pegolo,it ITA,GK,Sassuolo,39-325,1981,1.0,20,21,95.2,301,145,10,10,100.0,7,7,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Matches
Lorenzo Pellegrini,it ITA,"MF,FW",Roma,24-239,1996,16.5,689,869,79.3,13116,3754,294,338,87.0,274,327,83.8,101,166,60.8,5,5.3,-0.3,39,63,24,2,79,Matches
Luca Pellegrini,it ITA,"DF,MF",Genoa,21-343,1999,6.6,223,320,69.7,3797,1331,110,131,84.0,90,117,76.9,18,54,33.3,1,1.2,-0.2,7,7,8,3,17,Matches
Federico Peluso,it ITA,DF,Sassuolo,37-024,1984,1.1,90,97,92.8,1866,579,21,21,100.0,57,61,93.4,10,13,76.9,0,0.0,0.0,0,6,1,0,8,Matches
Andreas Pereira,br BRA,"MF,FW",Lazio,25-043,1996,3.1,95,137,69.3,1934,624,35,44,79.5,43,59,72.9,17,29,58.6,1,1.4,-0.4,5,20,6,1,15,Matches
Pedro Pereira,pt POR,DF,Crotone,23-022,1998,17.0,464,610,76.1,8418,2872,203,242,83.9,201,254,79.1,53,84,63.1,3,2.2,+0.8,14,22,17,9,43,Matches
Gastón Pereiro,uy URU,"MF,FW",Cagliari,25-247,1995,1.6,46,64,71.9,783,204,21,26,80.8,19,25,76.0,5,10,50.0,0,0.5,-0.5,5,4,1,0,4,Matches
Bruno Peres,br BRA,DF,Roma,30-349,1990,6.5,279,328,85.1,4851,1025,133,142,93.7,114,134,85.1,29,42,69.0,2,2.9,-0.9,14,9,7,4,15,Matches
Roberto Pereyra,ar ARG,MF,Udinese,30-037,1991,17.7,586,700,83.7,9888,2433,288,322,89.4,217,246,88.2,61,82,74.4,4,1.5,+2.5,22,50,22,1,65,Matches
Carles Pérez,es ESP,"MF,FW",Roma,22-363,1998,3.8,120,149,80.5,1843,262,68,85,80.0,45,50,90.0,5,7,71.4,0,0.4,-0.4,5,4,1,0,5,Matches
Mattia Perin,it ITA,GK,Genoa,28-095,1992,18.0,411,663,62.0,13272,8051,84,85,98.8,137,142,96.5,182,427,42.6,0,0.0,0.0,1,8,0,0,1,Matches
Ivan Perišić,hr CRO,"DF,FW",Inter,32-011,1989,11.2,326,461,70.7,5956,1703,151,175,86.3,134,181,74.0,39,80,48.8,2,2.7,-0.7,17,15,20,12,30,Matches
Matteo Pessina,it ITA,MF,Atalanta,23-298,1997,9.7,428,501,85.4,7429,1740,182,210,86.7,205,225,91.1,36,51,70.6,1,1.1,-0.1,10,40,19,0,58,Matches
Andrea Petagna,it ITA,FW,Napoli,25-228,1995,10.1,177,220,80.5,2677,341,107,126,84.9,50,62,80.6,15,18,83.3,3,1.9,+1.1,21,5,5,0,7,Matches
Jacopo Petriccione,it ITA,MF,Crotone,25-357,1995,4.6,174,223,78.0,3417,1184,63,74,85.1,79,93,84.9,27,47,57.4,0,0.1,-0.1,4,21,2,1,21,Matches
Jens Petter Hauge,no NOR,"FW,MF",Milan,21-124,1999,5.0,129,165,78.2,2033,494,73,84,86.9,48,58,82.8,7,12,58.3,0,1.4,-1.4,8,5,8,0,17,Matches
Germán Pezzella,ar ARG,DF,Fiorentina,29-231,1991,14.6,616,702,87.7,13921,3344,117,130,90.0,387,420,92.1,109,146,74.7,0,0.2,-0.2,2,30,0,0,18,Matches
Giuseppe Pezzella,it ITA,DF,Parma,23-076,1997,10.5,412,520,79.2,7700,2432,174,195,89.2,179,211,84.8,54,90,60.0,2,1.0,+1.0,8,28,11,5,39,Matches
Cristiano Piccini,it ITA,DF,Atalanta,28-140,1992,0.7,14,18,77.8,221,102,6,7,85.7,6,7,85.7,1,3,33.3,0,0.0,0.0,0,1,0,0,1,Matches
Roberto Piccoli,it ITA,FW,Spezia,20-017,2001,4.4,64,97,66.0,768,59,43,58,74.1,15,25,60.0,1,2,50.0,0,0.1,-0.1,2,1,2,0,2,Matches
Andrea Pinamonti,it ITA,FW,Inter,21-270,1999,0.6,20,25,80.0,227,18,14,17,82.4,5,5,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Matches
Fabio Pisacane,it ITA,DF,Cagliari,35-016,1986,2.5,76,92,82.6,1376,520,26,31,83.9,45,52,86.5,5,8,62.5,0,0.0,0.0,0,3,0,0,4,Matches
Marko Pjaca,hr CRO,"FW,MF",Genoa,25-283,1995,8.6,213,255,83.5,2975,634,125,141,88.7,65,79,82.3,8,11,72.7,0,1.7,-1.7,10,11,10,2,18,Matches
Tommaso Pobega,it ITA,MF,Spezia,21-213,1999,9.0,225,299,75.3,3975,782,101,121,83.5,94,119,79.0,22,40,55.0,0,0.5,-0.5,6,24,5,0,18,Matches
Andrea Poli,it ITA,MF,Bologna,31-137,1989,2.4,104,117,88.9,1743,471,49,56,87.5,49,50,98.0,5,6,83.3,0,0.1,-0.1,3,16,1,0,11,Matches
Matteo Politano,it ITA,"FW,MF",Napoli,27-194,1993,8.2,289,378,76.5,4673,1204,159,184,86.4,92,119,77.3,31,55,56.4,2,1.4,+0.6,22,17,15,2,29,Matches
Manolo Portanova,it ITA,FW,Genoa,20-256,2000,0.1,2,3,66.7,26,6,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Manolo Portanova,it ITA,"FW,MF",Juventus,20-256,2000,0.8,21,23,91.3,286,45,12,12,100.0,8,10,80.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
