player,nationality,position,squad,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,gca_og_for,matches
Nicola Murru,it ITA,DF,Torino,26-059,1994,4.8,8,1.66,5,0,1,1,1,0,1,0.21,1,0,0,0,0,0,0,Matches
Mateo Musacchio,ar ARG,DF,Milan,30-171,1990,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mateo Musacchio,ar ARG,DF,Lazio,30-171,1990,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Juan Musso,ar ARG,GK,Udinese,26-283,1994,19.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Joakim Mæhle,dk DEN,DF,Atalanta,23-269,1997,2.8,4,1.43,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mbala N'Zola,fr FRA,FW,Spezia,24-179,1996,12.0,30,2.49,21,0,3,5,0,1,4,0.33,2,0,0,2,0,0,0,Matches
Radja Nainggolan,be BEL,MF,Cagliari,32-285,1988,5.6,16,2.85,13,0,1,1,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Radja Nainggolan,be BEL,MF,Inter,32-285,1988,0.5,4,7.83,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Nahitan Nández,uy URU,"MF,FW",Cagliari,25-047,1995,14.2,35,2.47,30,1,2,1,1,0,6,0.42,5,0,1,0,0,0,0,Matches
Ilija Nestorovski,mk MKD,FW,Udinese,30-338,1990,3.4,10,2.95,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Nicolas Nkoulou,cm CMR,DF,Torino,30-323,1990,6.9,5,0.72,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Bram Nuytinck,nl NED,DF,Udinese,30-285,1990,5.6,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Simeon Nwankwo,ng NGA,FW,Crotone,28-282,1992,18.2,27,1.49,21,0,4,0,2,0,2,0.11,2,0,0,0,0,0,0,Matches
Pedro Obiang,gq EQG,MF,Sassuolo,28-323,1992,8.1,9,1.11,9,0,0,0,0,0,1,0.12,1,0,0,0,0,0,0,Matches
Brain Oddei,it ITA,"MF,FW",Sassuolo,18-148,2002,0.2,3,12.86,1,0,2,0,0,0,1,4.29,1,0,0,0,0,0,0,Matches
Stefano Okaka,it ITA,FW,Udinese,31-188,1989,7.6,13,1.72,9,0,2,1,0,1,2,0.26,2,0,0,0,0,0,0,Matches
Christian Oliva,uy URU,MF,Cagliari,24-257,1996,4.3,5,1.16,4,1,0,0,0,0,1,0.23,1,0,0,0,0,0,0,Matches
Jerome Onguene,cm CMR,DF,Genoa,23-053,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Riccardo Orsolini,it ITA,"FW,MF",Bologna,24-020,1997,11.6,44,3.80,23,6,4,6,4,1,8,0.69,4,1,0,1,1,1,0,Matches
Victor Osimhen,ng NGA,FW,Napoli,22-046,1998,5.9,23,3.93,12,0,4,1,3,3,2,0.34,1,0,0,0,1,0,0,Matches
Yordan Osorio,ve VEN,DF,Parma,26-279,1994,10.8,2,0.19,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
David Ospina,co COL,GK,Napoli,32-166,1988,12.0,5,0.42,4,1,0,0,0,0,1,0.08,0,1,0,0,0,0,0,Matches
Adam Ounas,dz ALG,"MF,FW",Cagliari,24-094,1996,3.4,13,3.80,11,0,2,0,0,0,2,0.58,2,0,0,0,0,0,0,Matches
Adam Ounas,dz ALG,FW,Crotone,24-094,1996,0.7,5,7.26,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Thomas Ouwejan,nl NED,DF,Udinese,24-136,1996,3.5,11,3.15,8,2,0,0,0,1,2,0.57,1,1,0,0,0,0,0,Matches
Mattia Pagliuca,it ITA,MF,Bologna,18-294,2002,0.1,2,13.85,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rodrigo Palacio,ar ARG,FW,Bologna,39-008,1982,16.5,54,3.27,37,0,8,5,3,1,8,0.48,7,0,0,1,0,0,0,Matches
Alberto Paleari,it ITA,GK,Genoa,28-168,1992,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Antonio Palumbo,it ITA,MF,Sampdoria,24-191,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Martin Palumbo,no NOR,MF,Udinese,18-345,2002,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Goran Pandev,mk MKD,"FW,MF",Genoa,37-201,1983,8.7,14,1.62,13,1,0,0,0,0,4,0.46,4,0,0,0,0,0,0,Matches
Vittorio Parigini,it ITA,"FW,DF",Genoa,24-325,1996,0.6,1,1.61,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Marco Parolo,it ITA,"DF,MF",Lazio,36-019,1985,4.2,4,0.95,4,0,0,0,0,0,1,0.24,1,0,0,0,0,0,0,Matches
Mario Pašalić,hr CRO,MF,Atalanta,26-004,1995,6.3,27,4.28,25,0,1,0,0,1,4,0.63,4,0,0,0,0,0,0,Matches
Christian Pastina,it ITA,DF,Benevento,19-364,2001,0.8,1,1.18,1,0,0,0,0,0,1,1.18,1,0,0,0,0,0,0,Matches
Patric,es ESP,DF,Lazio,27-302,1993,11.5,16,1.39,14,0,0,1,0,1,3,0.26,2,0,0,1,0,0,0,Matches
Leonardo Pavoletti,it ITA,FW,Cagliari,32-079,1988,6.8,11,1.62,9,0,0,2,0,0,3,0.44,1,0,0,2,0,0,0,Matches
Nehuén Paz,ar ARG,DF,Bologna,27-291,1993,4.0,4,0.99,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Pedro,es ESP,"FW,MF",Roma,33-200,1987,11.2,37,3.31,29,1,1,1,3,2,5,0.45,3,0,0,0,2,0,0,Matches
João Pedro,br BRA,"MF,FW",Cagliari,28-341,1992,20.7,51,2.46,37,0,0,5,7,2,7,0.34,4,0,0,0,3,0,0,Matches
Gianluca Pegolo,it ITA,GK,Sassuolo,39-325,1981,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Lorenzo Pellegrini,it ITA,"MF,FW",Roma,24-239,1996,16.5,77,4.66,42,22,3,8,2,0,10,0.60,4,4,0,2,0,0,0,Matches
Luca Pellegrini,it ITA,"DF,MF",Genoa,21-343,1999,6.6,9,1.36,7,0,2,0,0,0,1,0.15,1,0,0,0,0,0,0,Matches
Federico Peluso,it ITA,DF,Sassuolo,37-024,1984,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Andreas Pereira,br BRA,"MF,FW",Lazio,25-043,1996,3.1,5,1.60,3,2,0,0,0,0,1,0.32,1,0,0,0,0,0,0,Matches
Pedro Pereira,pt POR,DF,Crotone,23-022,1998,17.0,25,1.47,23,1,1,0,0,0,6,0.35,5,1,0,0,0,0,0,Matches
Gastón Pereiro,uy URU,"MF,FW",Cagliari,25-247,1995,1.6,8,5.00,5,1,1,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Bruno Peres,br BRA,DF,Roma,30-349,1990,6.5,21,3.25,19,0,1,1,0,0,2,0.31,2,0,0,0,0,0,0,Matches
Roberto Pereyra,ar ARG,MF,Udinese,30-037,1991,17.7,44,2.49,38,2,3,0,1,0,4,0.23,4,0,0,0,0,0,0,Matches
Carles Pérez,es ESP,"MF,FW",Roma,22-363,1998,3.8,10,2.66,5,1,4,0,0,0,2,0.53,0,0,2,0,0,0,0,Matches
Mattia Perin,it ITA,GK,Genoa,28-095,1992,18.0,2,0.11,2,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,Matches
Ivan Perišić,hr CRO,"DF,FW",Inter,32-011,1989,11.2,28,2.51,24,0,3,1,0,0,5,0.45,4,0,0,1,0,0,0,Matches
Matteo Pessina,it ITA,MF,Atalanta,23-298,1997,9.7,32,3.28,29,0,1,1,0,1,6,0.62,6,0,0,0,0,0,0,Matches
Andrea Petagna,it ITA,FW,Napoli,25-228,1995,10.1,34,3.36,28,1,2,3,0,0,5,0.49,3,1,0,1,0,0,0,Matches
Jacopo Petriccione,it ITA,MF,Crotone,25-357,1995,4.6,10,2.20,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jens Petter Hauge,no NOR,"FW,MF",Milan,21-124,1999,5.0,16,3.17,14,0,2,0,0,0,3,0.59,2,0,1,0,0,0,0,Matches
Germán Pezzella,ar ARG,DF,Fiorentina,29-231,1991,14.6,6,0.41,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Giuseppe Pezzella,it ITA,DF,Parma,23-076,1997,10.5,16,1.52,11,2,1,0,0,2,2,0.19,2,0,0,0,0,0,0,Matches
Cristiano Piccini,it ITA,DF,Atalanta,28-140,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Roberto Piccoli,it ITA,FW,Spezia,20-017,2001,4.4,4,0.92,2,0,1,0,1,0,1,0.23,0,0,0,0,1,0,0,Matches
Andrea Pinamonti,it ITA,FW,Inter,21-270,1999,0.6,1,1.67,0,0,0,0,1,0,1,1.67,0,0,0,0,1,0,0,Matches
Fabio Pisacane,it ITA,DF,Cagliari,35-016,1986,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Marko Pjaca,hr CRO,"FW,MF",Genoa,25-283,1995,8.6,21,2.45,17,0,2,0,1,1,1,0.12,1,0,0,0,0,0,0,Matches
Tommaso Pobega,it ITA,MF,Spezia,21-213,1999,9.0,13,1.44,7,0,0,1,4,1,2,0.22,0,0,0,0,2,0,0,Matches
Andrea Poli,it ITA,MF,Bologna,31-137,1989,2.4,7,2.97,6,0,0,0,0,1,1,0.42,1,0,0,0,0,0,0,Matches
Matteo Politano,it ITA,"FW,MF",Napoli,27-194,1993,8.2,41,4.99,27,5,8,0,1,0,9,1.10,4,0,5,0,0,0,0,Matches
Manolo Portanova,it ITA,FW,Genoa,20-256,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Manolo Portanova,it ITA,"FW,MF",Juventus,20-256,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Ivan Provedel,it ITA,GK,Spezia,26-333,1994,18.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Erick Pulgar,cl CHI,MF,Fiorentina,27-029,1994,7.0,7,1.00,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Ignacio Pussetto,ar ARG,FW,Udinese,25-054,1995,8.4,19,2.27,13,0,3,0,1,2,3,0.36,1,0,1,0,1,0,0,Matches
Fabio Quagliarella,it ITA,FW,Sampdoria,38-013,1983,14.2,19,1.34,10,0,0,6,2,1,2,0.14,0,0,0,1,1,0,0,Matches
Simone Rabbi,it ITA,FW,Bologna,19-106,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Adrien Rabiot,fr FRA,MF,Juventus,25-316,1995,11.7,18,1.54,17,0,1,0,0,0,3,0.26,2,0,1,0,0,0,0,Matches
Ivan Radovanović,rs SRB,"DF,MF",Genoa,32-168,1988,12.5,7,0.56,4,2,0,1,0,0,1,0.08,1,0,0,0,0,0,0,Matches
Ștefan Radu,ro ROU,DF,Lazio,34-114,1986,15.3,17,1.11,16,0,1,0,0,0,3,0.20,3,0,0,0,0,0,0,Matches
Rafael,br BRA,GK,Spezia,38-347,1982,1.3,1,0.77,1,0,0,0,0,0,1,0.77,1,0,0,0,0,0,0,Matches
Gastón Ramírez,uy URU,"FW,MF",Sampdoria,30-073,1990,7.4,35,4.72,20,8,1,0,5,1,5,0.67,4,1,0,0,0,0,0,Matches
Aaron Ramsey,wal WAL,"MF,FW",Juventus,30-049,1990,8.3,39,4.70,31,4,1,0,2,1,4,0.48,3,0,0,0,0,1,0,Matches
Andrea Ranocchia,it ITA,DF,Inter,32-363,1988,3.8,4,1.05,2,0,0,1,0,1,1,0.26,0,0,0,1,0,0,0,Matches
Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,20-361,2000,6.1,20,3.28,9,7,2,0,2,0,3,0.49,1,1,0,0,1,0,0,Matches
Federico Ravaglia,it ITA,GK,Bologna,21-094,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Ante Rebić,hr CRO,FW,Milan,27-145,1993,10.3,41,3.99,28,0,4,4,4,1,10,0.97,5,0,0,1,3,1,0,Matches
Arkadiusz Reca,pl POL,DF,Crotone,25-241,1995,16.7,34,2.03,22,2,5,0,4,1,8,0.48,2,1,2,0,3,0,0,Matches
Vasco Regini,it ITA,DF,Sampdoria,30-157,1990,0.9,1,1.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Pepe Reina,es ESP,GK,Lazio,38-166,1982,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Franck Ribéry,fr FRA,FW,Fiorentina,37-312,1983,13.6,43,3.17,31,0,6,1,4,1,8,0.59,5,0,2,0,1,0,0,Matches
Federico Ricci,it ITA,FW,Sassuolo,26-262,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Giacomo Ricci,it ITA,DF,Parma,24-164,1996,0.7,2,2.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Matteo Ricci,it ITA,MF,Spezia,26-262,1994,12.7,24,1.89,23,1,0,0,0,0,3,0.24,3,0,0,0,0,0,0,Matches
Tomás Rincón,ve VEN,MF,Torino,33-031,1988,19.0,25,1.32,19,0,1,1,0,4,2,0.11,1,0,0,1,0,0,0,Matches
Andrea Rispoli,it ITA,DF,Crotone,32-137,1988,4.3,10,2.33,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Emmanuel Rivière,fr FRA,"FW,MF",Crotone,30-347,1990,5.7,9,1.59,7,0,0,1,1,0,3,0.53,2,0,0,1,0,0,0,Matches
Ricardo Rodríguez,ch SUI,DF,Torino,28-172,1992,11.4,12,1.05,12,0,0,0,0,0,3,0.26,3,0,0,0,0,0,0,Matches
Marko Rog,hr CRO,MF,Cagliari,25-209,1995,12.9,22,1.70,18,1,0,0,2,1,1,0.08,0,0,0,0,1,0,0,Matches
Rogério,br BRA,DF,Sassuolo,23-031,1998,11.6,12,1.04,9,1,1,1,0,0,1,0.09,1,0,0,0,0,0,0,Matches
Luis Rojas,cl CHI,"FW,MF",Crotone,18-344,2002,0.2,1,4.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Alessio Romagnoli,it ITA,DF,Milan,26-032,1995,16.0,11,0.69,9,0,0,2,0,0,3,0.19,3,0,0,0,0,0,0,Matches
Cristian Romero,ar ARG,DF,Atalanta,22-292,1998,13.6,10,0.73,6,0,1,1,1,1,4,0.29,3,0,1,0,0,0,0,Matches
Cristiano Ronaldo,pt POR,FW,Juventus,36-008,1985,16.1,55,3.41,36,0,9,4,5,1,6,0.37,4,0,2,0,0,0,0,Matches
Marten de Roon,nl NED,MF,Atalanta,29-321,1991,18.1,40,2.21,37,2,0,0,0,1,4,0.22,4,0,0,0,0,0,0,Matches
Nicolò Rovella,it ITA,MF,Genoa,19-071,2001,6.7,13,1.93,9,1,0,0,3,0,0,0.00,0,0,0,0,0,0,0,Matches
Amir Rrahmani,xk KVX,DF,Napoli,26-355,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Kevin Rüegg,ch SUI,"MF,DF",Hellas Verona,22-192,1998,1.3,1,0.74,0,0,0,0,1,0,1,0.74,0,0,0,0,1,0,0,Matches
Daniele Rugani,it ITA,DF,Cagliari,26-199,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Matteo Ruggeri,it ITA,DF,Atalanta,18-217,2002,2.3,3,1.30,3,0,0,0,0,0,1,0.43,1,0,0,0,0,0,0,Matches
Mário Rui,pt POR,DF,Napoli,29-262,1991,11.7,37,3.15,27,8,1,0,1,0,4,0.34,3,1,0,0,0,0,0,Matches
Fabián Ruiz Peña,es ESP,MF,Napoli,24-316,1996,12.3,53,4.29,46,0,0,3,1,3,3,0.24,2,0,0,0,1,0,0,Matches
Alexis Saelemaekers,be BEL,FW,Milan,21-231,1999,11.0,32,2.91,26,0,2,0,3,1,2,0.18,1,0,0,0,1,0,0,Matches
Jacopo Sala,it ITA,DF,Spezia,29-070,1991,4.2,6,1.44,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0,0,Matches
Eddy Salcedo,it ITA,FW,Hellas Verona,19-135,2001,4.3,7,1.64,4,0,1,0,2,0,2,0.47,1,0,0,0,1,0,0,Matches
Alexis Sánchez,cl CHI,FW,Inter,32-056,1988,7.9,47,5.94,35,5,2,3,2,0,9,1.14,7,1,1,0,0,0,0,Matches
Alex Sandro,br BRA,DF,Juventus,30-018,1991,5.4,15,2.79,13,0,1,0,1,0,3,0.56,3,0,0,0,0,0,0,Matches
Nicola Sansone,it ITA,"FW,MF",Bologna,29-156,1991,5.4,29,5.38,17,5,2,1,4,0,3,0.56,1,1,0,0,1,0,0,Matches
Federico Santander,py PAR,FW,Bologna,29-254,1991,0.4,4,9.73,1,0,0,2,1,0,1,2.43,1,0,0,0,0,0,0,Matches
Davide Santon,it ITA,DF,Roma,30-042,1991,2.8,2,0.73,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Samir Santos,br BRA,DF,Udinese,26-070,1994,19.6,17,0.87,13,1,1,0,1,1,0,0.00,0,0,0,0,0,0,0,Matches
Riccardo Saponara,it ITA,FW,Fiorentina,29-054,1991,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Riccardo Saponara,it ITA,"FW,MF",Spezia,29-054,1991,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Marco Sau,it ITA,"MF,FW",Benevento,33-102,1987,5.8,25,4.34,12,10,0,1,2,0,4,0.69,2,1,0,0,1,0,0,Matches
Gianluca Scamacca,it ITA,FW,Genoa,22-043,1999,8.6,20,2.31,15,0,1,2,1,1,1,0.12,1,0,0,0,0,0,0,Matches
Nicolás Schiappacasse,uy URU,MF,Sassuolo,22-032,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Pasquale Schiattarella,it ITA,MF,Benevento,33-259,1987,16.9,39,2.31,34,1,1,1,1,1,1,0.06,1,0,0,0,0,0,0,Matches
Jerdy Schouten,nl NED,MF,Bologna,24-032,1997,18.2,25,1.37,22,1,1,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Matteo Scozzarella,it ITA,MF,Parma,32-253,1988,1.7,7,4.12,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jacopo Segre,it ITA,MF,Torino,23-362,1997,2.1,5,2.36,3,0,0,2,0,0,1,0.47,0,0,0,1,0,0,0,Matches
Léo Sena,br BRA,MF,Spezia,25-044,1995,1.2,2,1.73,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Stefano Sensi,it ITA,MF,Inter,25-192,1995,3.3,16,4.88,10,2,1,2,1,0,4,1.22,0,2,0,2,0,0,0,Matches
Luigi Sepe,it ITA,GK,Parma,29-281,1991,21.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Eldor Shomurodov,uz UZB,FW,Genoa,25-229,1995,9.4,26,2.78,20,0,2,3,0,1,4,0.43,2,0,1,1,0,0,0,Matches
Luca Siligardi,it ITA,FW,Parma,33-018,1988,0.4,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Luca Siligardi,it ITA,MF,Crotone,33-018,1988,0.5,3,5.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Adrien Silva,pt POR,MF,Sampdoria,31-335,1989,9.2,14,1.53,14,0,0,0,0,0,1,0.11,1,0,0,0,0,0,0,Matches
Marco Silvestri,it ITA,GK,Hellas Verona,29-348,1991,21.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Giovanni Simeone,ar ARG,FW,Cagliari,25-223,1995,13.3,18,1.36,8,0,5,2,2,1,1,0.08,1,0,0,0,0,0,0,Matches
Wilfried Singo,ci CIV,DF,Torino,20-050,2000,13.7,27,1.97,21,1,1,1,3,0,4,0.29,3,0,0,0,1,0,0,Matches
Salvatore Sirigu,it ITA,GK,Torino,34-032,1987,19.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Łukasz Skorupski,pl POL,GK,Bologna,29-284,1991,15.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Andreas Skov Olsen,dk DEN,FW,Bologna,21-046,1999,4.6,13,2.84,10,2,1,0,0,0,1,0.22,1,0,0,0,0,0,0,Matches
Milan Škriniar,sk SVK,DF,Inter,26-002,1995,15.9,8,0.50,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Chris Smalling,eng ENG,DF,Roma,31-083,1989,9.6,4,0.42,4,0,0,0,0,0,1,0.10,1,0,0,0,0,0,0,Matches
Simon Sohm,ch SUI,"MF,FW",Parma,19-308,2001,6.7,6,0.89,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Roberto Soriano,it ITA,MF,Bologna,30-005,1991,21.6,63,2.91,51,0,3,1,7,1,7,0.32,5,0,0,1,1,0,0,Matches
Riccardo Sottil,it ITA,"MF,FW",Cagliari,21-255,1999,13.0,37,2.84,25,1,3,4,3,1,4,0.31,2,0,0,1,0,1,0,Matches
Adama Soumaoro,fr FRA,DF,Bologna,28-240,1992,3.5,4,1.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Leonardo Spinazzola,it ITA,DF,Roma,27-325,1993,16.1,44,2.73,34,0,9,1,0,0,7,0.44,7,0,0,0,0,0,0,Matches
Marco Sportiello,it ITA,GK,Atalanta,28-279,1992,7.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mattia Sprocati,it ITA,FW,Parma,27-291,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Thomas Strakosha,al ALB,GK,Lazio,25-331,1995,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Kevin Strootman,nl NED,MF,Genoa,31-000,1990,2.9,5,1.75,5,0,0,0,0,0,1,0.35,1,0,0,0,0,0,0,Matches
Jens Stryger Larsen,dk DEN,DF,Udinese,29-358,1991,14.4,14,0.97,12,0,1,1,0,0,2,0.14,2,0,0,0,0,0,0,Matches
Stefano Sturaro,it ITA,MF,Genoa,27-341,1993,4.9,6,1.21,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Bosko Sutalo,hr CRO,DF,Atalanta,21-043,2000,1.9,5,2.63,5,0,0,0,0,0,1,0.53,1,0,0,0,0,0,0,Matches
Mattias Svanberg,se SWE,MF,Bologna,22-039,1999,10.4,28,2.69,19,0,3,3,3,0,2,0.19,2,0,0,0,0,0,0,Matches
Wojciech Szczęsny,pl POL,GK,Juventus,30-301,1990,16.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,Matches
Adrien Tameze,cm CMR,MF,Hellas Verona,27-009,1994,16.8,26,1.55,21,0,2,0,1,2,3,0.18,2,0,1,0,0,0,0,Matches
Ciprian Tătărușanu,ro ROU,GK,Milan,35-004,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Andrés Tello,co COL,"MF,DF",Benevento,24-160,1996,2.6,3,1.16,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Hidde ter Avest,nl NED,DF,Udinese,23-269,1997,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Claudio Terzi,it ITA,DF,Spezia,36-239,1984,14.3,6,0.42,6,0,0,0,0,0,2,0.14,2,0,0,0,0,0,0,Matches
Morten Thorsby,no NOR,MF,Sampdoria,24-284,1996,17.6,23,1.31,17,0,0,3,0,3,1,0.06,1,0,0,0,0,0,0,Matches
Jeremy Toljan,de GER,DF,Sassuolo,26-189,1994,7.5,8,1.07,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Rafael Tolói,br BRA,DF,Atalanta,30-126,1990,16.7,18,1.08,17,0,0,0,1,0,1,0.06,1,0,0,0,0,0,0,Matches
Takehiro Tomiyasu,jp JPN,DF,Bologna,22-100,1998,22.0,18,0.82,16,1,0,0,1,0,2,0.09,2,0,0,0,0,0,0,Matches
Fikayo Tomori,eng ENG,DF,Milan,23-056,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Sandro Tonali,it ITA,MF,Milan,20-281,2000,9.7,19,1.95,14,4,0,0,1,0,1,0.10,1,0,0,0,0,0,0,Matches
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-027,1990,13.4,4,0.30,2,0,0,2,0,0,3,0.22,2,0,0,1,0,0,0,Matches
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-230,1992,1.7,3,1.81,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-024,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-004,1999,3.2,1,0.31,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Alessandro Tuia,it ITA,DF,Benevento,30-250,1990,11.5,8,0.70,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,0,Matches
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-323,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-077,2002,0.6,1,1.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Lautaro Valenti,ar ARG,DF,Parma,22-030,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Borja Valero,es ESP,"MF,FW",Fiorentina,36-032,1985,3.2,7,2.16,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,Matches
Denis Vavro,sk SVK,DF,Lazio,24-309,1996,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,34-278,1986,8.7,12,1.38,12,0,0,0,0,0,2,0.23,2,0,0,0,0,0,0,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,25-307,1995,8.0,15,1.86,13,0,0,0,1,1,0,0.00,0,0,0,0,0,0,0,Matches
Daniele Verde,it ITA,FW,Spezia,24-238,1996,3.8,8,2.10,7,0,1,0,0,0,1,0.26,1,0,0,0,0,0,0,Matches
Simone Verdi,it ITA,"FW,MF",Torino,28-216,1992,9.6,42,4.36,15,18,1,5,2,1,5,0.52,2,3,0,0,0,0,0,Matches
