player,nationality,position,squad,age,birth_year,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,matches
Alessandro Di Pardo,it ITA,MF,Juventus,21-210,1999,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Giuseppe Di Serio,it ITA,"MF,FW",Benevento,19-208,2001,11,167,15,8.4,1.9,0,,0,11,15,11,1.18,3,4,-1,-0.54,+0.26,3.4,4.9,-1.5,-0.80,-0.33,Matches
Amad Diallo,ci CIV,MF,Atalanta,18-217,2002,1,14,14,0.7,0.2,0,,0,1,14,10,0.00,0,1,-1,-6.43,-7.39,0.3,0.4,-0.1,-0.85,-1.52,Matches
Amadou Diawara,gn GUI,MF,Roma,23-211,1997,8,164,21,8.7,1.8,1,88,0,7,11,9,1.75,1,2,-1,-0.55,-1.07,2.6,2.0,+0.6,+0.34,-0.64,Matches
Brahim Díaz,es ESP,"MF,FW",Milan,21-194,1999,15,697,46,36.9,7.7,9,61,0,6,25,4,2.20,16,4,+12,+1.55,+0.80,16.9,6.3,+10.6,+1.37,+0.82,Matches
Daan Dierckx,be BEL,DF,Parma,17-355,2003,1,90,90,4.8,1.0,1,90,1,0,,4,1.00,1,1,0,0.00,+1.35,0.9,1.8,-0.9,-0.85,-0.17,Matches
Mitchell Dijks,nl NED,DF,Bologna,28-004,1993,11,811,74,41.0,9.0,9,83,4,2,30,1,1.00,9,11,-2,-0.22,+0.16,10.1,14.1,-4.0,-0.44,-0.31,Matches
Federico Dimarco,it ITA,DF,Hellas Verona,23-095,1997,20,"1,610",81,85.2,17.9,18,86,15,2,29,1,1.45,20,19,+1,+0.06,-0.59,22.6,26.2,-3.6,-0.20,+0.11,Matches
Koffi Djidji,ci CIV,DF,Crotone,28-075,1992,7,401,57,21.2,4.5,4,90,4,3,14,7,0.43,6,10,-4,-0.90,+0.55,3.8,8.0,-4.2,-0.94,-0.09,Matches
Berat Djimsiti,al ALB,DF,Atalanta,27-360,1993,17,"1,380",81,73.0,15.3,15,86,12,2,45,2,1.71,35,18,+17,+1.11,+0.76,30.0,18.6,+11.4,+0.74,+0.29,Matches
Nicolás Domínguez,ar ARG,MF,Bologna,22-230,1998,18,842,47,42.5,9.4,9,70,1,9,24,3,1.11,6,13,-7,-0.75,-0.75,11.1,16.1,-5.1,-0.54,-0.49,Matches
Antonio Donnarumma,it ITA,GK,Milan,30-221,1990,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Gianluigi Donnarumma,it ITA,GK,Milan,21-354,1999,20,"1,800",90,95.2,20.0,20,90,20,0,,0,2.40,42,20,+22,+1.10,+1.10,41.5,23.9,+17.6,+0.88,+0.55,Matches
Bartłomiej Drągowski,pl POL,GK,Fiorentina,23-178,1997,21,"1,890",90,100.0,21.0,21,90,21,0,,0,1.05,21,33,-12,-0.57,,26.8,31.8,-5.0,-0.24,,Matches
Denis Drăguș,ro ROU,"FW,MF",Crotone,21-222,1999,8,169,21,8.9,1.9,1,71,0,7,14,7,0.13,0,5,-5,-2.66,-1.46,0.5,3.8,-3.3,-1.74,-0.96,Matches
Radu Drăgușin,ro ROU,DF,Juventus,19-010,2002,1,1,1,0.1,0.0,0,,0,1,1,12,3.00,0,0,0,0.00,-1.15,0.0,0.0,0.0,0.00,-0.98,Matches
Léo Duarte,br BRA,DF,Milan,24-211,1996,1,19,19,1.0,0.2,0,,0,1,19,13,3.00,0,0,0,0.00,-1.06,0.1,0.6,-0.5,-2.36,-3.24,Matches
Daniel Dumbravanu,md MDA,DF,Genoa,19-206,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Alfred Duncan,gh GHA,MF,Fiorentina,27-340,1993,4,162,41,8.6,1.8,2,72,1,2,9,10,0.75,1,2,-1,-0.56,+0.02,2.5,1.6,+0.9,+0.48,+0.78,Matches
Alfred Duncan,gh GHA,MF,Cagliari,27-340,1993,2,137,69,7.2,1.5,2,69,0,0,,0,0.00,0,3,-3,-1.97,-1.35,1.7,2.7,-1.0,-0.67,+0.19,Matches
Eduard Dutu,it ITA,FW,Fiorentina,19-301,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Paulo Dybala,ar ARG,FW,Juventus,27-090,1993,11,645,59,35.8,7.2,8,75,3,3,15,3,2.27,13,8,+5,+0.70,-0.70,13.0,5.6,+7.4,+1.03,+0.08,Matches
Edin Džeko,ba BIH,FW,Roma,34-333,1986,16,"1,200",75,63.5,13.3,14,83,5,2,17,1,1.75,26,21,+5,+0.37,-0.15,26.8,15.2,+11.6,+0.87,-0.16,Matches
Steeve-Mike Ebongue,fr FRA,MF,Genoa,19-359,2001,2,40,20,2.1,0.4,0,,0,2,20,1,2.00,1,0,+1,+2.25,+2.64,0.6,0.6,0.0,0.00,+0.43,Matches
Simone Edera,it ITA,"DF,MF",Torino,24-035,1997,2,52,26,2.8,0.6,0,,0,2,26,14,0.00,1,2,-1,-1.73,-1.34,1.1,1.9,-0.7,-1.28,-1.16,Matches
Albin Ekdal,se SWE,MF,Sampdoria,31-200,1989,20,"1,468",73,77.7,16.3,17,82,11,3,23,0,1.20,24,28,-4,-0.25,-0.89,18.8,26.9,-8.0,-0.49,-0.29,Matches
Elif Elmas,mk MKD,"MF,FW",Napoli,21-142,1999,17,479,28,26.6,5.3,2,83,1,15,21,1,1.65,14,7,+7,+1.32,+0.23,9.8,5.4,+4.4,+0.83,+0.14,Matches
Manu Emmanuel Gyabuaa,it ITA,MF,Atalanta,19-145,2001,1,2,2,0.1,0.0,0,,0,1,2,3,3.00,0,0,0,0.00,-0.91,0.1,0.0,+0.1,+4.66,+4.00,Matches
Alan Empereur,br BRA,DF,Hellas Verona,26-340,1994,4,219,55,11.6,2.4,4,55,1,0,,1,2.00,2,1,+1,+0.41,+0.30,2.5,3.3,-0.8,-0.34,-0.14,Matches
Christian Eriksen,dk DEN,"MF,DF",Inter,28-365,1992,10,385,39,20.4,4.3,5,65,1,5,12,10,2.20,6,5,+1,+0.23,-1.38,7.5,4.6,+3.0,+0.69,-0.34,Matches
Martin Erlic,hr CRO,DF,Spezia,23-020,1998,14,863,62,45.7,9.6,9,90,9,5,11,4,1.14,11,17,-6,-0.63,-0.28,13.5,18.3,-4.7,-0.49,+0.26,Matches
Gonzalo Escalante,ar ARG,MF,Lazio,27-323,1993,15,502,33,26.6,5.6,4,70,0,11,20,2,2.00,11,4,+7,+1.25,+1.13,6.9,6.5,+0.3,+0.06,-0.15,Matches
Nahuel Estévez,ar ARG,MF,Spezia,25-091,1995,14,952,68,50.4,10.6,10,81,2,4,36,2,0.79,14,19,-5,-0.47,+0.01,13.6,14.9,-1.3,-0.12,+1.02,Matches
Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,28-325,1992,5,203,41,10.7,2.3,2,65,0,3,24,8,0.40,2,7,-5,-2.22,-1.84,2.5,5.9,-3.3,-1.48,-1.39,Matches
Nicolò Fagioli,it ITA,MF,Juventus,20-001,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Iago Falque,es ESP,"FW,MF",Torino,31-040,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Iago Falque,es ESP,"MF,FW",Benevento,31-040,1990,7,242,35,12.2,2.7,3,62,0,4,14,4,0.86,4,4,0,0.00,+0.88,2.7,4.9,-2.2,-0.81,-0.36,Matches
Andri Fannar Baldursson,is ISL,MF,Bologna,19-034,2002,4,114,29,5.8,1.3,1,64,0,3,17,18,0.50,2,3,-1,-0.79,-0.50,2.1,2.9,-0.8,-0.64,-0.40,Matches
Paolo Faragò,it ITA,"DF,MF",Cagliari,28-001,1993,8,369,46,19.5,4.1,4,81,2,4,11,2,0.75,3,5,-2,-0.49,+0.28,5.2,10.4,-5.2,-1.26,-0.51,Matches
Davide Faraoni,it ITA,DF,Hellas Verona,29-111,1991,18,"1,586",88,83.9,17.6,18,88,17,0,,0,1.44,17,18,-1,-0.06,-1.24,20.4,24.1,-3.7,-0.21,+0.06,Matches
Simone Farelli,it ITA,GK,Roma,37-360,1983,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Mohamed Fares,dz ALG,DF,Lazio,24-364,1996,8,424,53,22.4,4.7,5,63,1,3,37,4,1.38,6,7,-1,-0.21,-0.83,4.9,7.7,-2.8,-0.60,-0.99,Matches
Diego Farias,br BRA,FW,Spezia,30-279,1990,18,907,50,48.0,10.1,11,70,3,7,19,2,0.94,16,21,-5,-0.50,-0.04,15.3,18.1,-2.8,-0.28,+0.68,Matches
Andrea Favilli,it ITA,FW,Hellas Verona,23-272,1997,7,270,39,14.3,3.0,2,75,1,5,24,0,1.71,3,1,+2,+0.67,+0.61,4.4,4.2,+0.2,+0.08,+0.35,Matches
Federico Fazio,ar ARG,DF,Roma,33-333,1987,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Luiz Felipe,br BRA,DF,Lazio,23-328,1997,10,748,75,39.6,8.3,9,78,4,1,45,2,2.10,18,10,+8,+0.96,+0.88,11.0,12.0,-1.0,-0.12,-0.48,Matches
Lucas Felippe,br BRA,MF,Hellas Verona,20-286,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Amir Feratovič,si SVN,MF,Roma,18-250,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Erick Ferigra,ec ECU,DF,Torino,22-006,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Alex Ferrari,it ITA,DF,Sampdoria,26-227,1994,5,367,73,19.4,4.1,5,73,4,0,,10,1.40,6,7,-1,-0.25,-0.25,4.0,6.6,-2.6,-0.63,-0.25,Matches
Salvador Ferrer,es ESP,DF,Spezia,23-023,1998,11,626,57,33.1,7.0,7,77,5,4,22,3,1.18,12,10,+2,+0.29,+1.14,,,,,,Matches
Marco Festa,it ITA,GK,Crotone,28-252,1992,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Fernando Forestieri,it ITA,"FW,MF",Udinese,31-029,1990,9,280,31,14.8,3.1,2,56,0,7,24,3,0.78,7,7,0,0.00,+0.28,5.0,4.9,+0.1,+0.03,-0.33,Matches
Daam Foulon,be BEL,DF,Benevento,21-327,1999,17,699,41,35.3,7.8,7,67,2,10,23,2,1.12,10,14,-4,-0.52,+0.40,10.2,16.1,-5.9,-0.77,-0.42,Matches
Gianluca Frabotta,it ITA,DF,Juventus,21-234,1999,12,616,51,34.2,6.8,7,81,4,5,9,8,1.67,12,8,+4,+0.58,-0.86,12.1,7.5,+4.6,+0.67,-0.47,Matches
Damiano Franco,it ITA,DF,Lazio,18-357,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Remo Freuler,ch SUI,MF,Atalanta,28-304,1992,17,"1,327",78,70.2,14.7,15,87,11,2,14,4,2.06,37,15,+22,+1.49,+1.97,28.9,17.1,+11.8,+0.80,+0.45,Matches
Marco Frigerio,it ITA,MF,Milan,19-212,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Alessio Furlanetto,it ITA,GK,Lazio,19-006,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Daniel Fuzato,br BRA,GK,Roma,23-224,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Matteo Gabbia,it ITA,DF,Milan,21-115,1999,6,454,76,24.0,5.0,6,76,5,0,,3,2.33,11,3,+8,+1.59,+0.71,13.0,4.0,+9.0,+1.79,+1.23,Matches
Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29-079,1991,3,108,36,5.7,1.2,1,56,0,2,26,3,0.33,2,3,-1,-0.83,-0.83,1.3,2.5,-1.2,-1.02,-0.63,Matches
Roberto Gagliardini,it ITA,MF,Inter,26-312,1994,16,838,52,44.3,9.3,10,72,3,6,19,3,2.31,21,11,+10,+1.07,-0.47,17.3,10.7,+6.6,+0.71,-0.45,Matches
Riccardo Gagliolo,se SWE,DF,Parma,30-291,1990,17,"1,224",72,64.8,13.6,14,81,12,3,31,0,0.71,10,29,-19,-1.40,-0.32,12.0,19.6,-7.5,-0.56,+0.37,Matches
Adolfo Gaich,ar ARG,FW,Benevento,22-007,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Andrey Galabinov,bg BUL,FW,Spezia,32-078,1988,6,335,56,17.7,3.7,4,68,2,2,31,2,0.67,5,8,-3,-0.81,-0.40,2.9,8.6,-5.7,-1.53,-1.10,Matches
Giovanni Garofani,it ITA,GK,Juventus,18-116,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Manuel Gasparini,it ITA,GK,Udinese,18-270,2002,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
Gervinho,ci CIV,"FW,MF",Parma,33-262,1987,17,"1,387",82,73.4,15.4,17,82,11,0,,0,0.76,13,27,-14,-0.91,+1.42,14.3,22.4,-8.1,-0.53,+0.59,Matches
Paolo Ghiglione,it ITA,"DF,MF",Genoa,24-011,1997,15,984,66,52.1,10.9,9,86,7,6,35,6,1.00,12,20,-8,-0.73,-0.83,9.5,15.3,-5.8,-0.53,-0.23,Matches
Andrea Ghion,it ITA,MF,Sassuolo,20-356,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,30-012,1991,7,147,21,8.2,1.6,1,58,0,6,15,11,2.14,1,2,-1,-0.61,-1.92,2.0,2.0,0.0,+0.01,-0.79,Matches
Kamil Glik,pl POL,DF,Benevento,33-010,1988,22,"1,980",90,100.0,22.0,22,90,22,0,,0,1.09,25,42,-17,-0.77,,26.4,37.2,-10.9,-0.49,,Matches
Diego Godín,uy URU,DF,Cagliari,34-363,1986,12,"1,068",89,56.5,11.9,12,89,10,0,,1,0.92,16,22,-6,-0.51,+0.48,14.7,20.8,-6.1,-0.51,+0.79,Matches
Amer Gojak,ba BIH,"MF,FW",Torino,24-000,1997,11,345,31,18.3,3.8,5,51,0,6,15,6,1.09,8,4,+4,+1.04,+1.80,5.6,4.8,+0.8,+0.20,+0.44,Matches
Edoardo Goldaniga,it ITA,DF,Genoa,27-103,1993,15,"1,051",70,55.6,11.7,11,84,9,4,31,5,0.73,12,23,-11,-0.94,-1.37,10.0,18.3,-8.3,-0.71,-0.65,Matches
Vladimir Golemić,si SVN,DF,Crotone,29-230,1991,15,"1,120",75,59.3,12.4,12,90,11,3,15,5,0.53,14,33,-19,-1.53,-0.47,11.7,22.9,-11.2,-0.90,-0.09,Matches
Pierluigi Gollini,it ITA,GK,Atalanta,25-332,1995,14,"1,235",88,65.3,13.7,14,88,13,0,,2,1.71,30,14,+16,+1.17,+0.75,26.8,16.5,+10.4,+0.76,+0.26,Matches
Tomislav Gomelt,hr CRO,MF,Crotone,26-037,1995,2,19,10,1.0,0.2,0,,0,2,10,1,0.00,0,2,-2,-9.47,-8.22,0.1,0.5,-0.4,-1.84,-0.98,Matches
Papu Gómez,ar ARG,"FW,MF",Atalanta,32-364,1988,10,666,67,35.2,7.4,9,70,2,1,38,1,1.50,17,15,+2,+0.27,-0.98,12.9,11.7,+1.3,+0.17,-0.76,Matches
Robin Gosens,de GER,DF,Atalanta,26-223,1994,17,"1,316",77,69.6,14.6,15,83,4,2,39,0,1.94,41,20,+21,+1.44,+1.75,29.4,17.7,+11.8,+0.80,+0.45,Matches
Alberto Grassi,it ITA,"DF,MF",Parma,25-343,1995,12,683,57,36.1,7.6,8,79,2,4,14,1,0.83,5,13,-8,-1.05,+0.36,6.2,11.6,-5.4,-0.71,-0.03,Matches
Pier Graziano Gori,it ITA,GK,Benevento,40-279,1980,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Koray Günter,de GER,DF,Hellas Verona,26-181,1994,13,750,58,39.7,8.3,9,76,5,4,16,2,1.31,7,9,-2,-0.24,-0.63,7.8,14.9,-7.1,-0.86,-1.06,Matches
Emanuel Gyasi,gh GHA,FW,Spezia,27-033,1994,21,"1,624",77,85.9,18.0,18,85,12,3,32,0,1.00,22,29,-7,-0.39,+0.63,21.0,29.7,-8.7,-0.48,+1.06,Matches
Achraf Hakimi,ma MAR,DF,Inter,22-101,1998,21,"1,416",67,74.9,15.7,15,86,11,6,20,0,2.24,41,16,+25,+1.59,+1.02,34.9,16.2,+18.7,+1.19,+0.90,Matches
Samir Handanović,si SVN,GK,Inter,36-214,1984,21,"1,890",90,100.0,21.0,21,90,21,0,,0,2.24,51,23,+28,+1.33,,43.5,23.3,+20.2,+0.96,,Matches
Lukáš Haraslín,sk SVK,"FW,MF",Sassuolo,24-263,1996,8,246,31,13.0,2.7,2,55,0,6,23,5,1.13,2,2,0,0.00,-0.11,4.2,5.1,-0.9,-0.32,-0.10,Matches
Hans Hateboer,nl NED,DF,Atalanta,27-035,1994,17,"1,379",81,73.0,15.3,16,84,11,1,31,1,2.06,42,17,+25,+1.63,+2.69,32.2,16.0,+16.1,+1.05,+1.43,Matches
Dalbert Henrique,br BRA,"DF,MF",Inter,27-158,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Eduardo Henrique,br BRA,MF,Crotone,25-272,1995,13,635,49,33.6,7.1,6,76,3,7,26,6,0.54,7,21,-14,-1.98,-0.98,6.7,12.9,-6.1,-0.87,-0.01,Matches
Theo Hernández,fr FRA,DF,Milan,23-130,1997,18,"1,620",90,85.7,18.0,18,90,18,0,,1,2.33,39,21,+18,+1.00,-0.33,39.2,21.3,+17.8,+0.99,+0.98,Matches
Hernani,br BRA,MF,Parma,26-323,1994,19,"1,243",65,65.8,13.8,15,76,7,4,25,0,0.63,10,29,-19,-1.38,-0.26,10.1,22.5,-12.4,-0.90,-0.62,Matches
Përparim Hetemaj,fi FIN,MF,Benevento,34-063,1986,17,"1,103",65,55.7,12.3,13,79,7,4,18,4,1.18,13,21,-8,-0.65,+0.27,13.5,18.6,-5.1,-0.42,+0.17,Matches
Aaron Hickey,sco SCO,DF,Bologna,18-248,2002,10,729,73,36.8,8.1,9,79,4,1,15,6,1.30,12,16,-4,-0.49,-0.28,9.5,10.0,-0.4,-0.06,+0.33,Matches
Wesley Hoedt,nl NED,DF,Lazio,26-344,1994,12,634,53,33.5,7.0,6,85,5,6,21,6,1.92,13,11,+2,+0.28,-0.22,6.4,10.7,-4.3,-0.61,-1.18,Matches
Krisztofer Horváth,hu HUN,MF,Torino,19-036,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Elseid Hysaj,al ALB,DF,Napoli,26-359,1994,10,783,78,43.5,8.7,9,85,7,1,14,6,2.20,23,7,+16,+1.84,+1.22,14.3,9.4,+4.9,+0.57,-0.29,Matches
Simone Iacoponi,it ITA,DF,Parma,33-289,1987,15,"1,103",74,58.4,12.3,12,86,10,3,23,2,0.60,11,23,-12,-0.98,+0.74,12.0,17.5,-5.4,-0.44,+0.59,Matches
Roger Ibanez,br BRA,DF,Roma,22-082,1998,21,"1,750",83,92.6,19.4,20,86,17,1,28,0,1.90,42,30,+12,+0.62,+2.55,40.1,22.4,+17.7,+0.91,-0.22,Matches
Zlatan Ibrahimović,se SWE,FW,Milan,39-133,1981,11,880,80,46.6,9.8,10,87,8,1,6,0,2.36,21,12,+9,+0.92,-0.24,22.7,15.0,+7.8,+0.80,-0.11,Matches
Igor,br BRA,DF,Fiorentina,23-006,1998,13,899,69,47.6,10.0,10,84,8,3,18,8,1.15,8,15,-7,-0.70,-0.25,10.5,11.3,-0.8,-0.08,+0.30,Matches
Ivan Ilić,rs SRB,MF,Hellas Verona,19-333,2001,16,"1,017",64,53.8,11.3,10,79,6,6,38,5,1.25,13,16,-3,-0.27,-0.88,11.7,17.1,-5.3,-0.47,-0.55,Matches
Josip Iličić,si SVN,"FW,MF",Atalanta,33-015,1988,15,962,64,50.9,10.7,12,70,1,3,41,1,1.53,23,13,+10,+0.94,+0.06,21.2,11.9,+9.3,+0.87,+0.41,Matches
Matei Ilie,ro ROU,DF,Hellas Verona,18-064,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Julián Illanes,ar ARG,DF,Fiorentina,23-340,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ciro Immobile,it ITA,FW,Lazio,30-359,1990,19,"1,531",81,81.0,17.0,18,83,9,1,35,0,2.05,32,19,+13,+0.76,+1.77,26.6,20.3,+6.3,+0.37,+1.06,Matches
Riccardo Improta,it ITA,"MF,DF",Benevento,27-056,1993,20,"1,234",62,62.3,13.7,12,83,6,8,30,1,1.15,13,23,-10,-0.73,+0.12,17.0,19.9,-2.9,-0.21,+0.74,Matches
Roberto Inglese,it ITA,FW,Parma,29-093,1991,12,548,46,29.0,6.1,6,65,1,6,27,2,0.42,2,14,-12,-1.97,-0.96,3.1,9.8,-6.7,-1.10,-0.58,Matches
Lorenzo Insigne,it ITA,FW,Napoli,29-254,1991,17,"1,323",78,73.5,14.7,16,80,9,1,37,0,2.00,33,11,+22,+1.50,+1.31,27.0,14.6,+12.4,+0.85,+0.44,Matches
Roberto Insigne,it ITA,"MF,FW",Benevento,26-278,1994,20,"1,123",56,56.7,12.5,13,68,1,7,33,2,1.00,13,26,-13,-1.04,-0.62,15.8,21.2,-5.4,-0.43,+0.14,Matches
Artur Ioniță,md MDA,MF,Benevento,30-180,1990,21,"1,722",82,87.0,19.1,21,82,13,0,,0,1.10,22,38,-16,-0.84,-0.49,22.7,31.8,-9.1,-0.48,+0.14,Matches
Ardian Ismajli,al ALB,DF,Spezia,24-136,1996,5,228,46,12.1,2.5,2,83,1,3,21,8,1.20,3,4,-1,-0.39,+0.09,3.6,6.1,-2.5,-0.99,-0.41,Matches
Franco Israel,uy URU,GK,Juventus,20-297,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Armando Izzo,it ITA,DF,Torino,28-348,1992,10,729,73,38.6,8.1,9,76,4,1,45,5,0.90,11,12,-1,-0.12,+0.50,9.3,10.9,-1.6,-0.20,-0.07,Matches
Mato Jajalo,ba BIH,MF,Udinese,32-264,1988,1,34,34,1.8,0.4,0,,0,1,34,0,3.00,1,1,0,0.00,+0.24,0.1,0.9,-0.8,-2.20,-2.55,Matches
Jakub Jankto,cz CZE,MF,Sampdoria,25-025,1996,19,"1,280",67,67.7,14.2,16,78,6,3,13,0,1.11,19,25,-6,-0.42,-1.16,15.2,24.8,-9.6,-0.67,-0.76,Matches
Juan Jesus,br BRA,DF,Roma,29-248,1991,3,93,31,4.9,1.0,0,,0,3,31,12,1.33,0,3,-3,-2.90,-3.50,1.1,1.9,-0.8,-0.75,-1.76,Matches
Andreas Jungdal,dk DEN,GK,Milan,18-357,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Hamed Junior Traorè,ci CIV,"FW,MF",Sassuolo,20-363,2000,19,998,53,52.8,11.1,12,74,2,7,15,2,1.42,14,22,-8,-0.72,-1.73,12.7,19.1,-6.4,-0.58,-0.74,Matches
Musa Juwara,gm GAM,FW,Bologna,19-049,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Nikola Kalinić,hr CRO,FW,Hellas Verona,33-039,1988,12,698,58,36.9,7.8,11,61,1,1,31,0,1.33,8,10,-2,-0.26,-0.64,8.6,10.1,-1.4,-0.18,+0.05,Matches
Pierre Kalulu,fr FRA,DF,Milan,20-253,2000,8,477,60,25.2,5.3,4,82,3,4,38,11,1.75,10,9,+1,+0.19,-1.15,8.9,6.9,+2.1,+0.39,-0.62,Matches
Yann Karamoh,fr FRA,"FW,MF",Parma,22-220,1998,16,865,54,45.8,9.6,10,66,2,6,34,2,0.69,10,14,-4,-0.42,+1.60,10.9,10.4,+0.6,+0.06,+1.37,Matches
Isaac Karamoko,fr FRA,FW,Sassuolo,18-263,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Augustus Kargbo,sl SLE,FW,Crotone,21-173,1999,1,32,32,1.7,0.4,0,,0,1,32,1,0.00,0,1,-1,-2.81,-1.50,0.2,0.6,-0.4,-1.11,-0.25,Matches
Rick Karsdorp,nl NED,DF,Roma,26-002,1995,18,"1,481",82,78.4,16.5,17,84,10,1,45,0,1.83,31,26,+5,+0.30,-0.58,30.9,17.3,+13.5,+0.82,-0.49,Matches
Redi Kasa,al ALB,MF,Parma,19-165,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Franck Kessié,ci CIV,MF,Milan,24-056,1996,20,"1,720",86,91.0,19.1,19,89,16,1,33,0,2.30,41,21,+20,+1.05,-0.01,40.9,23.0,+17.9,+0.94,+0.96,Matches
Omar Khailoti,it ITA,DF,Bologna,19-161,2001,1,28,28,1.4,0.3,0,,0,1,28,7,0.00,1,1,0,0.00,+0.32,1.2,0.2,+0.9,+3.00,+3.31,Matches
Giorgos Kiriakopoulos,gr GRE,DF,Sassuolo,25-008,1996,13,762,59,40.3,8.5,8,79,4,5,26,8,1.69,18,17,+1,+0.12,+0.04,14.5,16.1,-1.6,-0.19,+0.07,Matches
Sofian Kiyine,ma MAR,MF,Lazio,23-134,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Simon Kjær,dk DEN,DF,Milan,31-324,1989,14,"1,176",84,62.2,13.1,14,84,10,0,,0,2.29,27,14,+13,+0.99,-0.14,28.0,17.3,+10.7,+0.82,-0.09,Matches
Ragnar Klavan,ee EST,DF,Cagliari,35-106,1985,9,424,47,22.4,4.7,5,77,3,4,10,2,1.00,3,9,-6,-1.27,-0.72,5.9,10.6,-4.6,-0.98,-0.17,Matches
Justin Kluivert,nl NED,"FW,MF",Roma,21-284,1999,2,19,10,1.0,0.2,0,,0,2,10,1,1.50,0,0,0,0.00,-0.43,0.1,0.0,+0.1,+0.54,-0.39,Matches
Aleksandr Kokorin,ru RUS,FW,Fiorentina,29-331,1991,1,17,17,0.9,0.2,0,,0,1,17,0,0.00,0,0,0,0.00,+0.58,0.2,0.2,+0.1,+0.38,+0.63,Matches
Aleksandar Kolarov,rs SRB,DF,Inter,35-095,1985,7,390,56,20.6,4.3,4,90,4,3,10,10,2.00,13,10,+3,+0.69,-0.81,11.7,7.6,+4.0,+0.93,-0.04,Matches
Christian Kouamé,ci CIV,FW,Fiorentina,23-069,1997,20,613,31,32.4,6.8,5,65,0,15,19,1,1.05,7,11,-4,-0.59,-0.02,9.1,10.0,-0.9,-0.14,+0.15,Matches
Kalidou Koulibaly,sn SEN,DF,Napoli,29-238,1991,15,"1,306",87,72.6,14.5,15,87,13,0,,1,2.00,34,13,+21,+1.45,+1.08,23.6,13.5,+10.1,+0.70,-0.12,Matches
Titas Krapikas,lt LTU,GK,Spezia,22-041,1999,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Dimo Krastev,bg BUL,MF,Fiorentina,18-003,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Rade Krunić,ba BIH,MF,Milan,27-129,1993,14,366,26,19.4,4.1,2,74,1,12,18,4,2.86,7,5,+2,+0.49,-0.69,7.4,7.8,-0.4,-0.10,-1.19,Matches
Altin Kryeziu,xk KVX,MF,Torino,19-041,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Juraj Kucka,sk SVK,"MF,FW",Parma,33-353,1987,17,"1,445",85,76.5,16.1,17,85,12,0,,0,0.65,12,29,-17,-1.06,+0.96,15.0,21.1,-6.1,-0.38,+1.29,Matches
Dejan Kulusevski,se SWE,"FW,MF",Juventus,20-294,2000,18,868,48,48.2,9.6,8,77,1,10,25,1,2.11,22,8,+14,+1.45,+0.58,20.3,10.2,+10.2,+1.05,+0.15,Matches
