player,nationality,position,squad,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,matches
Adam Ounas,dz ALG,FW,Crotone,24-094,1996,0.7,0,0,0,0,3,0,4,1,0,0,0,0,11,1,1,50.0,Matches
Thomas Ouwejan,nl NED,DF,Udinese,24-136,1996,3.5,0,0,0,4,1,0,27,2,1,0,0,0,27,2,7,22.2,Matches
Mattia Pagliuca,it ITA,MF,Bologna,18-294,2002,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,100.0,Matches
Rodrigo Palacio,ar ARG,FW,Bologna,39-008,1982,16.5,3,0,0,24,46,23,31,6,7,0,0,0,78,27,39,40.9,Matches
Alberto Paleari,it ITA,GK,Genoa,28-168,1992,1.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
Antonio Palumbo,it ITA,MF,Sampdoria,24-191,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Martin Palumbo,no NOR,MF,Udinese,18-345,2002,0.6,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,,Matches
Goran Pandev,mk MKD,"FW,MF",Genoa,37-201,1983,8.7,3,0,0,7,24,6,5,1,5,0,0,0,54,10,20,33.3,Matches
Vittorio Parigini,it ITA,"FW,DF",Genoa,24-325,1996,0.6,0,0,0,0,2,1,3,0,1,0,0,0,4,1,2,33.3,Matches
Marco Parolo,it ITA,"DF,MF",Lazio,36-019,1985,4.2,3,0,0,9,1,1,0,6,7,0,0,0,51,9,14,39.1,Matches
Mario Pašalić,hr CRO,MF,Atalanta,26-004,1995,6.3,2,0,0,9,4,0,3,4,8,0,0,0,58,6,8,42.9,Matches
Christian Pastina,it ITA,DF,Benevento,19-364,2001,0.8,0,0,0,1,0,0,1,1,2,0,0,0,4,0,1,0.0,Matches
Patric,es ESP,DF,Lazio,27-302,1993,11.5,5,0,0,13,2,1,10,8,10,0,1,0,123,9,14,39.1,Matches
Leonardo Pavoletti,it ITA,FW,Cagliari,32-079,1988,6.8,4,0,0,22,11,4,3,1,1,0,0,0,21,45,21,68.2,Matches
Nehuén Paz,ar ARG,DF,Bologna,27-291,1993,4.0,0,0,0,3,2,0,0,11,6,0,0,0,60,25,2,92.6,Matches
Pedro,es ESP,"FW,MF",Roma,33-200,1987,11.2,4,1,1,14,23,6,18,9,13,2,0,0,54,1,8,11.1,Matches
João Pedro,br BRA,"MF,FW",Cagliari,28-341,1992,20.7,2,0,0,29,50,8,20,8,8,3,0,0,107,40,43,48.2,Matches
Gianluca Pegolo,it ITA,GK,Sassuolo,39-325,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Lorenzo Pellegrini,it ITA,"MF,FW",Roma,24-239,1996,16.5,5,0,0,25,29,4,20,14,19,0,1,0,129,11,19,36.7,Matches
Luca Pellegrini,it ITA,"DF,MF",Genoa,21-343,1999,6.6,2,0,0,10,16,0,18,5,9,0,0,1,58,5,11,31.3,Matches
Federico Peluso,it ITA,DF,Sassuolo,37-024,1984,1.1,0,0,0,2,1,0,0,0,0,0,0,0,10,1,1,50.0,Matches
Andreas Pereira,br BRA,"MF,FW",Lazio,25-043,1996,3.1,1,0,0,4,4,1,11,0,0,0,1,0,26,3,9,25.0,Matches
Pedro Pereira,pt POR,DF,Crotone,23-022,1998,17.0,4,0,0,23,9,2,33,6,18,0,1,0,128,13,23,36.1,Matches
Gastón Pereiro,uy URU,"MF,FW",Cagliari,25-247,1995,1.6,0,0,0,1,1,0,3,3,2,0,0,0,12,1,1,50.0,Matches
Bruno Peres,br BRA,DF,Roma,30-349,1990,6.5,4,0,0,11,10,0,21,12,3,0,0,0,53,3,6,33.3,Matches
Roberto Pereyra,ar ARG,MF,Udinese,30-037,1991,17.7,4,0,0,21,27,3,17,13,12,0,0,0,146,6,11,35.3,Matches
Carles Pérez,es ESP,"MF,FW",Roma,22-363,1998,3.8,0,0,0,8,2,0,4,1,4,0,0,0,23,2,6,25.0,Matches
Mattia Perin,it ITA,GK,Genoa,28-095,1992,18.0,1,1,0,2,4,0,0,0,0,0,1,0,88,0,0,,Matches
Ivan Perišić,hr CRO,"DF,FW",Inter,32-011,1989,11.2,3,0,0,9,1,5,50,6,7,0,0,0,72,20,8,71.4,Matches
Matteo Pessina,it ITA,MF,Atalanta,23-298,1997,9.7,2,0,0,18,13,1,7,10,7,0,0,0,98,10,18,35.7,Matches
Andrea Petagna,it ITA,FW,Napoli,25-228,1995,10.1,0,0,0,13,17,6,6,1,2,0,0,0,31,20,29,40.8,Matches
Jacopo Petriccione,it ITA,MF,Crotone,25-357,1995,4.6,2,1,0,7,6,0,2,2,5,0,0,0,40,3,5,37.5,Matches
Jens Petter Hauge,no NOR,"FW,MF",Milan,21-124,1999,5.0,0,0,0,12,1,1,2,1,4,0,0,0,25,2,14,12.5,Matches
Germán Pezzella,ar ARG,DF,Fiorentina,29-231,1991,14.6,2,0,0,12,9,0,2,14,11,0,1,0,142,29,23,55.8,Matches
Giuseppe Pezzella,it ITA,DF,Parma,23-076,1997,10.5,3,0,0,10,17,0,31,5,15,0,0,0,87,12,8,60.0,Matches
Cristiano Piccini,it ITA,DF,Atalanta,28-140,1992,0.7,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,,Matches
Roberto Piccoli,it ITA,FW,Spezia,20-017,2001,4.4,0,0,0,8,7,2,2,2,3,1,0,0,14,12,27,30.8,Matches
Andrea Pinamonti,it ITA,FW,Inter,21-270,1999,0.6,0,0,0,1,1,1,0,0,0,0,0,0,4,1,2,33.3,Matches
Fabio Pisacane,it ITA,DF,Cagliari,35-016,1986,2.5,1,0,0,2,0,0,1,3,2,0,0,0,12,3,1,75.0,Matches
Marko Pjaca,hr CRO,"FW,MF",Genoa,25-283,1995,8.6,0,0,0,10,10,2,6,5,3,0,0,0,41,5,24,17.2,Matches
Tommaso Pobega,it ITA,MF,Spezia,21-213,1999,9.0,5,0,0,21,13,0,4,10,11,2,1,0,59,11,9,55.0,Matches
Andrea Poli,it ITA,MF,Bologna,31-137,1989,2.4,0,0,0,2,4,0,1,2,5,0,0,1,21,1,3,25.0,Matches
Matteo Politano,it ITA,"FW,MF",Napoli,27-194,1993,8.2,2,0,0,4,10,0,17,6,7,0,0,0,45,3,4,42.9,Matches
Manolo Portanova,it ITA,FW,Genoa,20-256,2000,0.1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,Matches
Manolo Portanova,it ITA,"FW,MF",Juventus,20-256,2000,0.8,1,0,0,2,3,0,0,0,2,0,0,0,3,1,0,100.0,Matches
Ivan Provedel,it ITA,GK,Spezia,26-333,1994,18.0,1,0,0,0,4,0,0,0,0,0,0,0,92,0,0,,Matches
Erick Pulgar,cl CHI,MF,Fiorentina,27-029,1994,7.0,2,0,0,7,8,0,7,11,13,0,0,0,88,6,4,60.0,Matches
Ignacio Pussetto,ar ARG,FW,Udinese,25-054,1995,8.4,2,0,0,18,10,7,14,10,15,1,0,0,44,23,20,53.5,Matches
Fabio Quagliarella,it ITA,FW,Sampdoria,38-013,1983,14.2,1,0,0,16,18,14,8,3,6,1,0,0,55,16,41,28.1,Matches
Simone Rabbi,it ITA,FW,Bologna,19-106,2001,0.4,0,0,0,3,2,1,0,0,1,0,0,0,1,0,2,0.0,Matches
Adrien Rabiot,fr FRA,MF,Juventus,25-316,1995,11.7,6,1,1,20,9,0,6,14,21,0,1,0,93,16,12,57.1,Matches
Ivan Radovanović,rs SRB,"DF,MF",Genoa,32-168,1988,12.5,2,0,0,17,14,0,2,17,13,0,0,0,114,23,20,53.5,Matches
Ștefan Radu,ro ROU,DF,Lazio,34-114,1986,15.3,1,0,0,14,12,1,21,29,15,0,0,0,156,26,16,61.9,Matches
Rafael,br BRA,GK,Spezia,38-347,1982,1.3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
Gastón Ramírez,uy URU,"FW,MF",Sampdoria,30-073,1990,7.4,4,0,0,19,27,3,15,3,8,0,0,0,54,22,28,44.0,Matches
Aaron Ramsey,wal WAL,"MF,FW",Juventus,30-049,1990,8.3,0,0,0,9,11,3,14,6,15,0,0,0,44,3,11,21.4,Matches
Andrea Ranocchia,it ITA,DF,Inter,32-363,1988,3.8,1,0,0,10,6,1,0,2,4,0,0,0,49,16,6,72.7,Matches
Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,20-361,2000,6.1,1,0,0,5,9,0,4,0,1,1,0,0,15,0,2,0.0,Matches
Federico Ravaglia,it ITA,GK,Bologna,21-094,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Ante Rebić,hr CRO,FW,Milan,27-145,1993,10.3,3,0,0,15,10,6,19,8,9,3,0,0,47,14,27,34.1,Matches
Arkadiusz Reca,pl POL,DF,Crotone,25-241,1995,16.7,6,0,0,23,17,3,63,35,18,3,0,0,154,18,26,40.9,Matches
Vasco Regini,it ITA,DF,Sampdoria,30-157,1990,0.9,0,0,0,1,1,0,1,0,0,0,0,1,3,1,0,100.0,Matches
Pepe Reina,es ESP,GK,Lazio,38-166,1982,15.0,1,0,0,0,1,0,0,0,0,0,0,0,60,0,0,,Matches
Franck Ribéry,fr FRA,FW,Fiorentina,37-312,1983,13.6,4,0,0,20,44,6,18,5,18,1,0,0,77,4,19,17.4,Matches
Federico Ricci,it ITA,FW,Sassuolo,26-262,1994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Giacomo Ricci,it ITA,DF,Parma,24-164,1996,0.7,0,0,0,0,0,0,1,1,1,0,0,0,4,1,2,33.3,Matches
Matteo Ricci,it ITA,MF,Spezia,26-262,1994,12.7,3,0,0,14,17,0,2,14,19,0,0,0,132,9,5,64.3,Matches
Tomás Rincón,ve VEN,MF,Torino,33-031,1988,19.0,5,0,0,44,28,0,3,21,28,0,0,0,197,26,18,59.1,Matches
Andrea Rispoli,it ITA,DF,Crotone,32-137,1988,4.3,2,0,0,4,2,0,12,3,4,0,0,0,29,4,3,57.1,Matches
Emmanuel Rivière,fr FRA,"FW,MF",Crotone,30-347,1990,5.7,0,0,0,7,17,1,1,1,2,0,0,0,17,9,22,29.0,Matches
Ricardo Rodríguez,ch SUI,DF,Torino,28-172,1992,11.4,1,0,0,10,4,0,7,23,12,0,0,0,74,13,11,54.2,Matches
Marko Rog,hr CRO,MF,Cagliari,25-209,1995,12.9,2,0,0,33,23,0,6,12,25,0,0,0,128,8,14,36.4,Matches
Rogério,br BRA,DF,Sassuolo,23-031,1998,11.6,3,0,0,18,12,0,28,12,7,0,0,0,89,7,8,46.7,Matches
Luis Rojas,cl CHI,"FW,MF",Crotone,18-344,2002,0.2,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0,Matches
Alessio Romagnoli,it ITA,DF,Milan,26-032,1995,16.0,6,0,0,16,8,0,1,6,6,0,1,0,123,41,18,69.5,Matches
Cristian Romero,ar ARG,DF,Atalanta,22-292,1998,13.6,6,0,0,42,19,0,0,39,27,0,0,0,191,52,25,67.5,Matches
Cristiano Ronaldo,pt POR,FW,Juventus,36-008,1985,16.1,1,0,0,5,22,16,36,3,2,0,0,0,68,13,12,52.0,Matches
Marten de Roon,nl NED,MF,Atalanta,29-321,1991,18.1,3,0,0,36,12,0,10,34,37,0,0,0,236,41,26,61.2,Matches
Nicolò Rovella,it ITA,MF,Genoa,19-071,2001,6.7,1,0,0,9,14,0,3,8,9,0,1,0,54,1,4,20.0,Matches
Amir Rrahmani,xk KVX,DF,Napoli,26-355,1994,0.9,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,66.7,Matches
Kevin Rüegg,ch SUI,"MF,DF",Hellas Verona,22-192,1998,1.3,0,0,0,0,1,1,1,1,2,1,0,0,8,2,5,28.6,Matches
Daniele Rugani,it ITA,DF,Cagliari,26-199,1994,1.0,0,0,0,1,0,0,0,2,0,0,0,0,7,3,3,50.0,Matches
Matteo Ruggeri,it ITA,DF,Atalanta,18-217,2002,2.3,0,0,0,3,0,0,7,3,2,0,0,0,8,4,2,66.7,Matches
Mário Rui,pt POR,DF,Napoli,29-262,1991,11.7,3,0,0,11,25,3,48,17,12,0,0,0,111,9,11,45.0,Matches
Fabián Ruiz Peña,es ESP,MF,Napoli,24-316,1996,12.3,0,0,0,7,12,0,11,7,19,0,1,0,113,5,5,50.0,Matches
Alexis Saelemaekers,be BEL,FW,Milan,21-231,1999,11.0,3,1,1,24,18,5,26,9,20,1,0,0,79,1,16,5.9,Matches
Jacopo Sala,it ITA,DF,Spezia,29-070,1991,4.2,1,0,0,7,4,0,9,3,5,0,0,0,31,3,5,37.5,Matches
Eddy Salcedo,it ITA,FW,Hellas Verona,19-135,2001,4.3,3,0,0,11,13,1,4,2,2,1,0,0,26,19,40,32.2,Matches
Alexis Sánchez,cl CHI,FW,Inter,32-056,1988,7.9,0,0,0,12,18,3,8,4,4,0,0,0,45,7,6,53.8,Matches
Alex Sandro,br BRA,DF,Juventus,30-018,1991,5.4,0,0,0,6,8,0,16,3,5,0,0,1,49,8,8,50.0,Matches
Nicola Sansone,it ITA,"FW,MF",Bologna,29-156,1991,5.4,2,0,0,10,14,2,7,1,7,0,0,0,40,5,5,50.0,Matches
Federico Santander,py PAR,FW,Bologna,29-254,1991,0.4,0,0,0,2,2,0,1,0,0,0,0,0,5,2,2,50.0,Matches
Davide Santon,it ITA,DF,Roma,30-042,1991,2.8,1,0,0,5,2,1,8,1,3,0,0,0,14,2,0,100.0,Matches
Samir Santos,br BRA,DF,Udinese,26-070,1994,19.6,5,0,0,30,30,3,15,26,26,0,0,0,151,43,30,58.9,Matches
Riccardo Saponara,it ITA,FW,Fiorentina,29-054,1991,0.6,0,0,0,1,1,0,0,0,1,0,0,0,3,1,1,50.0,Matches
Riccardo Saponara,it ITA,"FW,MF",Spezia,29-054,1991,0.3,2,1,1,2,1,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Marco Sau,it ITA,"MF,FW",Benevento,33-102,1987,5.8,0,1,0,5,17,0,14,4,2,1,0,0,37,6,13,31.6,Matches
Gianluca Scamacca,it ITA,FW,Genoa,22-043,1999,8.6,1,0,0,18,14,7,9,3,6,0,0,0,44,26,31,45.6,Matches
Nicolás Schiappacasse,uy URU,MF,Sassuolo,22-032,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Pasquale Schiattarella,it ITA,MF,Benevento,33-259,1987,16.9,7,1,0,23,36,1,3,14,25,0,0,0,192,7,7,50.0,Matches
Jerdy Schouten,nl NED,MF,Bologna,24-032,1997,18.2,4,0,0,30,15,0,4,36,30,0,1,0,221,22,23,48.9,Matches
Matteo Scozzarella,it ITA,MF,Parma,32-253,1988,1.7,1,0,0,3,1,0,4,6,1,0,0,0,8,0,0,,Matches
Jacopo Segre,it ITA,MF,Torino,23-362,1997,2.1,1,0,0,2,9,1,0,0,5,0,0,0,17,2,3,40.0,Matches
Léo Sena,br BRA,MF,Spezia,25-044,1995,1.2,0,0,0,0,7,0,1,0,0,0,0,0,8,0,3,0.0,Matches
Stefano Sensi,it ITA,MF,Inter,25-192,1995,3.3,1,1,0,6,8,0,6,4,6,0,0,0,30,0,1,0.0,Matches
Luigi Sepe,it ITA,GK,Parma,29-281,1991,21.0,0,0,0,0,2,0,0,0,0,0,0,0,89,0,0,,Matches
Eldor Shomurodov,uz UZB,FW,Genoa,25-229,1995,9.4,0,0,0,21,11,9,6,4,10,0,0,0,51,28,57,32.9,Matches
Luca Siligardi,it ITA,FW,Parma,33-018,1988,0.4,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,,Matches
Luca Siligardi,it ITA,MF,Crotone,33-018,1988,0.5,0,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0.0,Matches
Adrien Silva,pt POR,MF,Sampdoria,31-335,1989,9.2,4,0,0,20,13,0,5,15,14,0,0,0,106,7,9,43.8,Matches
Marco Silvestri,it ITA,GK,Hellas Verona,29-348,1991,21.0,0,0,0,1,1,0,0,0,0,0,1,1,116,0,0,,Matches
Giovanni Simeone,ar ARG,FW,Cagliari,25-223,1995,13.3,0,0,0,11,15,11,4,10,6,0,0,0,50,14,51,21.5,Matches
Wilfried Singo,ci CIV,DF,Torino,20-050,2000,13.7,4,1,1,15,34,2,44,28,12,1,0,0,118,24,15,61.5,Matches
Salvatore Sirigu,it ITA,GK,Torino,34-032,1987,19.0,0,0,0,1,2,0,0,0,0,0,1,1,74,0,0,,Matches
Łukasz Skorupski,pl POL,GK,Bologna,29-284,1991,15.0,0,0,0,0,0,1,0,0,0,0,0,0,59,0,0,,Matches
Andreas Skov Olsen,dk DEN,FW,Bologna,21-046,1999,4.6,0,0,0,2,2,1,12,1,4,0,0,0,40,5,3,62.5,Matches
Milan Škriniar,sk SVK,DF,Inter,26-002,1995,15.9,1,0,0,25,16,0,0,8,15,0,0,0,143,19,18,51.4,Matches
Chris Smalling,eng ENG,DF,Roma,31-083,1989,9.6,3,0,0,11,6,1,0,15,4,0,0,0,92,23,14,62.2,Matches
Simon Sohm,ch SUI,"MF,FW",Parma,19-308,2001,6.7,1,0,0,7,2,1,0,1,10,0,0,0,56,7,4,63.6,Matches
Roberto Soriano,it ITA,MF,Bologna,30-005,1991,21.6,3,0,0,48,35,1,18,12,16,2,0,0,137,20,44,31.3,Matches
Riccardo Sottil,it ITA,"MF,FW",Cagliari,21-255,1999,13.0,3,0,0,19,33,1,29,4,8,0,0,0,99,5,15,25.0,Matches
Adama Soumaoro,fr FRA,DF,Bologna,28-240,1992,3.5,0,0,0,10,4,0,0,3,1,0,1,0,49,12,4,75.0,Matches
Leonardo Spinazzola,it ITA,DF,Roma,27-325,1993,16.1,0,0,0,5,9,2,49,23,4,0,0,0,128,7,5,58.3,Matches
Marco Sportiello,it ITA,GK,Atalanta,28-279,1992,7.3,0,0,0,0,1,0,0,0,0,0,0,0,35,0,1,0.0,Matches
Mattia Sprocati,it ITA,FW,Parma,27-291,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Thomas Strakosha,al ALB,GK,Lazio,25-331,1995,6.0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,,Matches
Kevin Strootman,nl NED,MF,Genoa,31-000,1990,2.9,1,0,0,7,0,0,0,7,6,0,0,0,24,3,1,75.0,Matches
Jens Stryger Larsen,dk DEN,DF,Udinese,29-358,1991,14.4,0,0,0,4,9,0,27,8,7,0,0,0,104,12,18,40.0,Matches
Stefano Sturaro,it ITA,MF,Genoa,27-341,1993,4.9,1,0,0,14,13,2,7,2,7,0,0,0,59,6,14,30.0,Matches
Bosko Sutalo,hr CRO,DF,Atalanta,21-043,2000,1.9,0,0,0,1,2,0,2,2,3,0,0,0,21,10,4,71.4,Matches
Mattias Svanberg,se SWE,MF,Bologna,22-039,1999,10.4,7,1,1,20,22,0,2,19,8,0,0,0,91,9,13,40.9,Matches
Wojciech Szczęsny,pl POL,GK,Juventus,30-301,1990,16.0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,,Matches
Adrien Tameze,cm CMR,MF,Hellas Verona,27-009,1994,16.8,3,0,0,23,15,2,14,21,34,0,0,0,205,30,34,46.9,Matches
Ciprian Tătărușanu,ro ROU,GK,Milan,35-004,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
Andrés Tello,co COL,"MF,DF",Benevento,24-160,1996,2.6,1,0,0,4,2,0,1,4,4,0,0,0,22,8,8,50.0,Matches
Hidde ter Avest,nl NED,DF,Udinese,23-269,1997,3.9,0,0,0,3,2,1,13,0,3,0,0,0,33,1,4,20.0,Matches
Claudio Terzi,it ITA,DF,Spezia,36-239,1984,14.3,8,1,1,17,14,2,3,18,8,0,2,0,148,35,18,66.0,Matches
Morten Thorsby,no NOR,MF,Sampdoria,24-284,1996,17.6,7,0,0,43,11,2,5,13,37,0,2,0,146,80,79,50.3,Matches
Jeremy Toljan,de GER,DF,Sassuolo,26-189,1994,7.5,1,0,0,6,5,3,16,7,7,0,0,0,52,1,6,14.3,Matches
Rafael Tolói,br BRA,DF,Atalanta,30-126,1990,16.7,4,0,0,24,5,0,15,16,18,0,1,0,199,39,13,75.0,Matches
Takehiro Tomiyasu,jp JPN,DF,Bologna,22-100,1998,22.0,4,0,0,22,12,3,12,36,20,0,0,1,211,87,42,67.4,Matches
Fikayo Tomori,eng ENG,DF,Milan,23-056,1997,2.0,0,0,0,2,0,0,0,3,3,0,0,0,15,7,4,63.6,Matches
Sandro Tonali,it ITA,MF,Milan,20-281,2000,9.7,1,1,0,14,12,0,5,11,8,0,0,0,122,6,7,46.2,Matches
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-027,1990,13.4,10,0,0,22,15,1,0,8,17,0,1,0,144,35,23,60.3,Matches
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-230,1992,1.7,0,0,0,7,1,3,0,1,0,0,0,0,10,5,9,35.7,Matches
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-024,2000,0.8,1,0,0,1,1,0,0,1,2,0,0,0,10,0,2,0.0,Matches
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-004,1999,3.2,1,0,0,7,4,0,8,3,3,0,0,0,19,6,6,50.0,Matches
Alessandro Tuia,it ITA,DF,Benevento,30-250,1990,11.5,3,0,0,16,9,0,6,10,18,0,2,0,74,16,5,76.2,Matches
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-323,1998,0.6,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,50.0,Matches
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-077,2002,0.6,0,0,0,3,0,0,0,0,0,0,0,0,8,2,1,66.7,Matches
Lautaro Valenti,ar ARG,DF,Parma,22-030,1999,1.5,0,0,0,2,1,0,0,1,0,0,0,0,12,0,0,,Matches
Borja Valero,es ESP,"MF,FW",Fiorentina,36-032,1985,3.2,2,0,0,7,9,1,0,7,5,0,0,0,31,1,3,25.0,Matches
Denis Vavro,sk SVK,DF,Lazio,24-309,1996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,34-278,1986,8.7,1,0,0,8,6,0,9,9,9,0,0,0,126,13,10,56.5,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,25-307,1995,8.0,1,0,0,3,12,1,27,4,5,0,0,0,57,7,4,63.6,Matches
Daniele Verde,it ITA,FW,Spezia,24-238,1996,3.8,1,0,0,1,6,1,5,1,2,0,0,0,13,0,0,,Matches
Simone Verdi,it ITA,"FW,MF",Torino,28-216,1992,9.6,3,0,0,14,12,5,34,5,6,0,0,0,62,0,10,0.0,Matches
Jordan Veretout,fr FRA,MF,Roma,27-349,1993,17.5,3,0,0,26,10,1,19,11,20,0,1,0,136,9,10,47.4,Matches
Edoardo Vergani,it ITA,FW,Bologna,20-007,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Valerio Verre,it ITA,MF,Sampdoria,27-033,1994,6.8,1,0,0,15,14,1,9,5,7,0,0,0,56,8,19,29.6,Matches
Arturo Vidal,cl CHI,MF,Inter,33-267,1987,11.7,3,0,0,28,15,0,12,15,18,0,1,0,129,20,14,58.8,Matches
Ronaldo Vieira,gw GNB,MF,Hellas Verona,22-209,1998,2.0,1,0,0,5,3,0,0,0,0,0,0,0,35,5,3,62.5,Matches
Luca Vignali,it ITA,DF,Spezia,25-033,1996,7.3,2,1,0,10,8,1,9,16,6,0,0,0,59,14,10,58.3,Matches
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-173,2000,8.0,3,0,0,12,7,2,25,8,8,0,0,0,72,1,11,8.3,Matches
Gonzalo Villar,es ESP,MF,Roma,22-327,1998,11.1,4,0,0,24,32,0,7,13,24,0,1,0,104,9,7,56.3,Matches
Nicolas Viola,it ITA,MF,Benevento,31-124,1989,2.9,0,0,0,4,6,0,2,6,4,0,0,0,31,3,2,60.0,Matches
Dušan Vlahović,rs SRB,FW,Fiorentina,21-016,2000,15.6,0,0,0,27,30,16,11,5,2,2,0,0,57,46,59,43.8,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26-012,1995,6.1,2,0,0,4,4,0,21,7,9,0,0,0,41,3,3,50.0,Matches
Stefan de Vrij,nl NED,DF,Inter,29-008,1992,17.4,2,0,0,16,6,0,1,18,5,0,0,0,156,46,24,65.7,Matches
Giacomo Vrioni,al ALB,MF,Juventus,22-121,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Miloš Vulić,rs SRB,MF,Crotone,24-178,1996,11.8,1,0,0,10,26,1,11,8,9,0,0,0,92,13,11,54.2,Matches
Walace,br BRA,MF,Udinese,25-315,1995,8.0,1,0,0,9,8,1,3,12,15,0,0,0,81,5,8,38.5,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-314,2000,17.0,0,0,0,14,5,0,1,18,14,0,0,0,135,23,18,56.1,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32-173,1988,15.0,3,0,0,9,13,0,0,24,10,0,0,0,137,21,18,53.8,Matches
Ashley Young,eng ENG,DF,Inter,35-219,1985,10.4,3,0,0,9,7,1,27,3,5,0,1,0,55,3,6,33.3,Matches
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-242,1995,17.2,5,0,0,19,61,5,41,18,17,1,0,0,113,29,30,49.2,Matches
Miha Zajc,si SVN,MF,Genoa,26-227,1994,10.3,3,0,0,12,20,3,7,16,13,0,0,0,89,8,15,34.8,Matches
Niccolò Zanellato,it ITA,MF,Crotone,22-234,1998,10.6,1,0,0,18,17,1,2,9,13,0,0,0,101,10,6,62.5,Matches
Cristián Zapata,co COL,DF,Genoa,34-136,1986,6.8,0,0,0,1,3,0,0,3,9,0,1,0,51,21,6,77.8,Matches
Duván Zapata,co COL,FW,Atalanta,29-318,1991,14.2,0,0,0,14,29,14,24,5,1,1,0,0,48,23,35,39.7,Matches
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-053,1999,17.7,2,0,0,14,9,1,40,13,18,0,0,0,137,5,22,18.5,Matches
Davide Zappacosta,it ITA,DF,Genoa,28-247,1992,9.0,2,0,0,16,4,5,25,6,8,0,0,0,68,4,6,40.0,Matches
Simone Zaza,it ITA,FW,Torino,29-233,1991,8.8,3,0,0,23,17,5,3,2,5,0,0,0,29,20,35,36.4,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30-185,1990,14.2,4,0,0,29,6,2,30,8,19,0,0,0,110,26,25,51.0,Matches
Piotr Zieliński,pl POL,MF,Napoli,26-269,1994,13.5,1,0,0,5,21,2,25,6,10,0,0,0,90,2,8,20.0,Matches
Joshua Zirkzee,nl NED,FW,Parma,19-267,2001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,Matches
Jeroen Zoet,nl NED,GK,Spezia,30-038,1991,1.7,1,0,0,2,0,0,0,0,0,0,1,0,10,0,0,,Matches
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29-014,1992,12.7,1,0,0,23,29,3,6,2,12,0,0,0,82,14,21,40.0,Matches
