player,nationality,position,squad,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Giacomo Ricci,it ITA,DF,Parma,24-164,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matteo Ricci,it ITA,MF,Spezia,26-262,1994,12.7,0,10,2,20.0,0.79,0.16,0.00,0.00,26.3,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Tomás Rincón,ve VEN,MF,Torino,33-031,1988,19.0,0,10,1,10.0,0.53,0.05,0.00,0.00,21.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Andrea Rispoli,it ITA,DF,Crotone,32-137,1988,4.3,0,3,0,0.0,0.70,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Emmanuel Rivière,fr FRA,"FW,MF",Crotone,30-347,1990,5.7,1,10,3,30.0,1.76,0.53,0.10,0.33,14.7,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
Ricardo Rodríguez,ch SUI,DF,Torino,28-172,1992,11.4,0,8,2,25.0,0.70,0.17,0.00,0.00,23.7,5,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Marko Rog,hr CRO,MF,Cagliari,25-209,1995,12.9,0,8,2,25.0,0.62,0.15,0.00,0.00,25.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Rogério,br BRA,DF,Sassuolo,23-031,1998,11.6,0,10,3,30.0,0.86,0.26,0.00,0.00,21.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Luis Rojas,cl CHI,"FW,MF",Crotone,18-344,2002,0.2,0,1,0,0.0,4.50,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Alessio Romagnoli,it ITA,DF,Milan,26-032,1995,16.0,1,13,3,23.1,0.81,0.19,0.08,0.33,6.6,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Matches
Cristian Romero,ar ARG,DF,Atalanta,22-292,1998,13.6,1,9,4,44.4,0.66,0.29,0.11,0.25,9.4,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
Cristiano Ronaldo,pt POR,FW,Juventus,36-008,1985,16.1,16,75,29,38.7,4.65,1.80,0.16,0.41,19.0,7,4,5,12.8,9.0,0.12,+3.2,+3.0,Matches
Marten de Roon,nl NED,MF,Atalanta,29-321,1991,18.1,1,14,2,14.3,0.77,0.11,0.07,0.50,24.2,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Nicolò Rovella,it ITA,MF,Genoa,19-071,2001,6.7,0,6,1,16.7,0.89,0.15,0.00,0.00,19.7,1,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Amir Rrahmani,xk KVX,DF,Napoli,26-355,1994,0.9,0,1,0,0.0,1.07,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
Kevin Rüegg,ch SUI,"MF,DF",Hellas Verona,22-192,1998,1.3,0,1,1,100.0,0.74,0.74,0.00,0.00,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Daniele Rugani,it ITA,DF,Cagliari,26-199,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matteo Ruggeri,it ITA,DF,Atalanta,18-217,2002,2.3,0,1,0,0.0,0.43,0.00,0.00,,16.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Mário Rui,pt POR,DF,Napoli,29-262,1991,11.7,0,11,1,9.1,0.94,0.09,0.00,0.00,23.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Fabián Ruiz Peña,es ESP,MF,Napoli,24-316,1996,12.3,1,20,5,25.0,1.62,0.41,0.05,0.20,21.5,1,0,0,1.1,1.1,0.06,-0.1,-0.1,Matches
Alexis Saelemaekers,be BEL,FW,Milan,21-231,1999,11.0,2,13,3,23.1,1.18,0.27,0.15,0.67,16.4,0,0,0,1.9,1.9,0.15,+0.1,+0.1,Matches
Jacopo Sala,it ITA,DF,Spezia,29-070,1991,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eddy Salcedo,it ITA,FW,Hellas Verona,19-135,2001,4.3,0,9,4,44.4,2.10,0.94,0.00,0.00,20.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Alexis Sánchez,cl CHI,FW,Inter,32-056,1988,7.9,2,16,8,50.0,2.02,1.01,0.13,0.25,16.2,2,0,1,3.3,2.5,0.16,-1.3,-0.5,Matches
Alex Sandro,br BRA,DF,Juventus,30-018,1991,5.4,0,5,0,0.0,0.93,0.00,0.00,,13.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Nicola Sansone,it ITA,"FW,MF",Bologna,29-156,1991,5.4,1,19,7,36.8,3.53,1.30,0.05,0.14,16.3,3,0,0,2.6,2.6,0.14,-1.6,-1.6,Matches
Federico Santander,py PAR,FW,Bologna,29-254,1991,0.4,0,5,0,0.0,12.16,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Davide Santon,it ITA,DF,Roma,30-042,1991,2.8,0,2,0,0.0,0.73,0.00,0.00,,19.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Samir Santos,br BRA,DF,Udinese,26-070,1994,19.6,1,10,3,30.0,0.51,0.15,0.10,0.33,9.4,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
Riccardo Saponara,it ITA,FW,Fiorentina,29-054,1991,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Riccardo Saponara,it ITA,"FW,MF",Spezia,29-054,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Sau,it ITA,"MF,FW",Benevento,33-102,1987,5.8,3,9,4,44.4,1.56,0.69,0.22,0.50,15.9,1,1,1,2.4,1.6,0.18,+0.6,+0.4,Matches
Gianluca Scamacca,it ITA,FW,Genoa,22-043,1999,8.6,2,26,7,26.9,3.01,0.81,0.08,0.29,15.7,0,0,0,2.9,2.9,0.11,-0.9,-0.9,Matches
Nicolás Schiappacasse,uy URU,MF,Sassuolo,22-032,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pasquale Schiattarella,it ITA,MF,Benevento,33-259,1987,16.9,1,5,3,60.0,0.30,0.18,0.20,0.33,16.0,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
Jerdy Schouten,nl NED,MF,Bologna,24-032,1997,18.2,0,4,1,25.0,0.22,0.05,0.00,0.00,28.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Matteo Scozzarella,it ITA,MF,Parma,32-253,1988,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jacopo Segre,it ITA,MF,Torino,23-362,1997,2.1,0,4,1,25.0,1.88,0.47,0.00,0.00,14.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Léo Sena,br BRA,MF,Spezia,25-044,1995,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stefano Sensi,it ITA,MF,Inter,25-192,1995,3.3,0,9,4,44.4,2.75,1.22,0.00,0.00,21.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Luigi Sepe,it ITA,GK,Parma,29-281,1991,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eldor Shomurodov,uz UZB,FW,Genoa,25-229,1995,9.4,2,21,8,38.1,2.24,0.85,0.10,0.25,13.4,0,0,0,2.5,2.5,0.12,-0.5,-0.5,Matches
Luca Siligardi,it ITA,FW,Parma,33-018,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Siligardi,it ITA,MF,Crotone,33-018,1988,0.5,0,2,1,50.0,3.67,1.84,0.00,0.00,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Adrien Silva,pt POR,MF,Sampdoria,31-335,1989,9.2,0,4,0,0.0,0.44,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Marco Silvestri,it ITA,GK,Hellas Verona,29-348,1991,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Giovanni Simeone,ar ARG,FW,Cagliari,25-223,1995,13.3,5,32,10,31.3,2.41,0.75,0.16,0.50,14.0,0,0,0,5.7,5.7,0.18,-0.7,-0.7,Matches
Wilfried Singo,ci CIV,DF,Torino,20-050,2000,13.7,1,9,1,11.1,0.66,0.07,0.11,1.00,15.2,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Salvatore Sirigu,it ITA,GK,Torino,34-032,1987,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Łukasz Skorupski,pl POL,GK,Bologna,29-284,1991,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andreas Skov Olsen,dk DEN,FW,Bologna,21-046,1999,4.6,1,10,5,50.0,2.18,1.09,0.10,0.20,17.1,0,0,0,1.4,1.4,0.14,-0.4,-0.4,Matches
Milan Škriniar,sk SVK,DF,Inter,26-002,1995,15.9,2,5,2,40.0,0.32,0.13,0.40,1.00,8.6,0,0,0,0.4,0.4,0.09,+1.6,+1.6,Matches
Chris Smalling,eng ENG,DF,Roma,31-083,1989,9.6,0,4,0,0.0,0.42,0.00,0.00,,8.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Simon Sohm,ch SUI,"MF,FW",Parma,19-308,2001,6.7,0,2,0,0.0,0.30,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Roberto Soriano,it ITA,MF,Bologna,30-005,1991,21.6,6,38,11,28.9,1.76,0.51,0.16,0.55,15.3,0,0,0,4.3,4.3,0.11,+1.7,+1.7,Matches
Riccardo Sottil,it ITA,"MF,FW",Cagliari,21-255,1999,13.0,2,25,9,36.0,1.92,0.69,0.08,0.22,17.0,0,0,0,2.0,2.0,0.08,0.0,0.0,Matches
Adama Soumaoro,fr FRA,DF,Bologna,28-240,1992,3.5,0,1,0,0.0,0.29,0.00,0.00,,6.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Leonardo Spinazzola,it ITA,DF,Roma,27-325,1993,16.1,1,19,4,21.1,1.18,0.25,0.05,0.25,16.6,0,0,0,1.9,1.9,0.10,-0.9,-0.9,Matches
Marco Sportiello,it ITA,GK,Atalanta,28-279,1992,7.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mattia Sprocati,it ITA,FW,Parma,27-291,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Strakosha,al ALB,GK,Lazio,25-331,1995,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Strootman,nl NED,MF,Genoa,31-000,1990,2.9,0,1,0,0.0,0.35,0.00,0.00,,8.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Jens Stryger Larsen,dk DEN,DF,Udinese,29-358,1991,14.4,0,10,3,30.0,0.69,0.21,0.00,0.00,16.2,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
Stefano Sturaro,it ITA,MF,Genoa,27-341,1993,4.9,1,5,2,40.0,1.01,0.40,0.20,0.50,17.2,2,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
Bosko Sutalo,hr CRO,DF,Atalanta,21-043,2000,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mattias Svanberg,se SWE,MF,Bologna,22-039,1999,10.4,2,29,9,31.0,2.78,0.86,0.07,0.22,22.7,1,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
Wojciech Szczęsny,pl POL,GK,Juventus,30-301,1990,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adrien Tameze,cm CMR,MF,Hellas Verona,27-009,1994,16.8,1,13,3,23.1,0.77,0.18,0.08,0.33,19.8,0,0,0,1.6,1.6,0.12,-0.6,-0.6,Matches
Ciprian Tătărușanu,ro ROU,GK,Milan,35-004,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andrés Tello,co COL,"MF,DF",Benevento,24-160,1996,2.6,0,5,1,20.0,1.93,0.39,0.00,0.00,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hidde ter Avest,nl NED,DF,Udinese,23-269,1997,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Claudio Terzi,it ITA,DF,Spezia,36-239,1984,14.3,1,3,1,33.3,0.21,0.07,0.33,1.00,7.1,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
Morten Thorsby,no NOR,MF,Sampdoria,24-284,1996,17.6,2,15,5,33.3,0.85,0.28,0.13,0.40,8.4,0,0,0,2.2,2.2,0.14,-0.2,-0.2,Matches
Jeremy Toljan,de GER,DF,Sassuolo,26-189,1994,7.5,0,3,1,33.3,0.40,0.13,0.00,0.00,14.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Rafael Tolói,br BRA,DF,Atalanta,30-126,1990,16.7,2,18,6,33.3,1.08,0.36,0.11,0.33,12.8,0,0,0,2.9,2.9,0.16,-0.9,-0.9,Matches
Takehiro Tomiyasu,jp JPN,DF,Bologna,22-100,1998,22.0,2,11,3,27.3,0.50,0.14,0.18,0.67,12.7,0,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
Fikayo Tomori,eng ENG,DF,Milan,23-056,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sandro Tonali,it ITA,MF,Milan,20-281,2000,9.7,0,6,2,33.3,0.62,0.21,0.00,0.00,22.1,1,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-027,1990,13.4,0,7,1,14.3,0.52,0.07,0.00,0.00,10.2,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-230,1992,1.7,1,4,2,50.0,2.42,1.21,0.25,0.50,9.3,0,0,0,0.6,0.6,0.14,+0.4,+0.4,Matches
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-024,2000,0.8,0,1,0,0.0,1.22,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-004,1999,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alessandro Tuia,it ITA,DF,Benevento,30-250,1990,11.5,1,6,1,16.7,0.52,0.09,0.17,1.00,13.0,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-323,1998,0.6,0,2,1,50.0,3.60,1.80,0.00,0.00,11.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-077,2002,0.6,0,1,0,0.0,1.61,0.00,0.00,,5.0,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
Lautaro Valenti,ar ARG,DF,Parma,22-030,1999,1.5,0,1,0,0.0,0.69,0.00,0.00,,19.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Borja Valero,es ESP,"MF,FW",Fiorentina,36-032,1985,3.2,0,4,0,0.0,1.24,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Denis Vavro,sk SVK,DF,Lazio,24-309,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,34-278,1986,8.7,2,4,0,0.0,0.46,0.00,0.00,,30.8,1,2,2,1.7,0.2,0.04,+0.3,-0.2,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,25-307,1995,8.0,0,3,0,0.0,0.37,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Daniele Verde,it ITA,FW,Spezia,24-238,1996,3.8,2,12,5,41.7,3.15,1.31,0.17,0.40,18.6,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
Simone Verdi,it ITA,"FW,MF",Torino,28-216,1992,9.6,1,23,8,34.8,2.39,0.83,0.04,0.13,20.0,7,0,0,3.0,3.0,0.13,-2.0,-2.0,Matches
Jordan Veretout,fr FRA,MF,Roma,27-349,1993,17.5,7,27,10,37.0,1.55,0.57,0.11,0.30,21.0,2,4,4,6.0,3.0,0.11,+1.0,0.0,Matches
Edoardo Vergani,it ITA,FW,Bologna,20-007,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Valerio Verre,it ITA,MF,Sampdoria,27-033,1994,6.8,2,12,6,50.0,1.76,0.88,0.17,0.33,22.5,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
Arturo Vidal,cl CHI,MF,Inter,33-267,1987,11.7,1,21,3,14.3,1.80,0.26,0.05,0.33,14.0,0,0,0,2.5,2.5,0.12,-1.5,-1.5,Matches
Ronaldo Vieira,gw GNB,MF,Hellas Verona,22-209,1998,2.0,0,2,0,0.0,1.00,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Luca Vignali,it ITA,DF,Spezia,25-033,1996,7.3,0,1,1,100.0,0.14,0.14,0.00,0.00,12.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-173,2000,8.0,1,16,5,31.3,2.01,0.63,0.06,0.20,20.1,1,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Gonzalo Villar,es ESP,MF,Roma,22-327,1998,11.1,0,5,0,0.0,0.45,0.00,0.00,,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Nicolas Viola,it ITA,MF,Benevento,31-124,1989,2.9,2,7,2,28.6,2.40,0.68,0.14,0.50,25.1,0,1,1,1.2,0.5,0.07,+0.8,+0.5,Matches
Dušan Vlahović,rs SRB,FW,Fiorentina,21-016,2000,15.6,7,47,13,27.7,3.00,0.83,0.09,0.31,13.7,0,3,3,9.9,7.7,0.16,-2.9,-3.7,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26-012,1995,6.1,0,1,0,0.0,0.17,0.00,0.00,,10.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Stefan de Vrij,nl NED,DF,Inter,29-008,1992,17.4,1,5,3,60.0,0.29,0.17,0.20,0.33,7.8,0,0,0,0.8,0.8,0.16,+0.2,+0.2,Matches
Giacomo Vrioni,al ALB,MF,Juventus,22-121,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miloš Vulić,rs SRB,MF,Crotone,24-178,1996,11.8,1,14,4,28.6,1.19,0.34,0.07,0.25,21.9,1,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
Walace,br BRA,MF,Udinese,25-315,1995,8.0,0,8,2,25.0,1.01,0.25,0.00,0.00,22.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-314,2000,17.0,0,3,1,33.3,0.18,0.06,0.00,0.00,6.9,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32-173,1988,15.0,1,7,1,14.3,0.47,0.07,0.14,1.00,7.3,0,0,0,1.4,1.4,0.20,-0.4,-0.4,Matches
Ashley Young,eng ENG,DF,Inter,35-219,1985,10.4,0,11,4,36.4,1.06,0.39,0.00,0.00,16.6,0,0,0,0.7,0.6,0.05,-0.7,-0.6,Matches
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-242,1995,17.2,5,20,9,45.0,1.16,0.52,0.20,0.44,19.7,1,1,1,3.0,2.3,0.11,+2.0,+1.7,Matches
Miha Zajc,si SVN,MF,Genoa,26-227,1994,10.3,1,10,4,40.0,0.97,0.39,0.10,0.25,16.7,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
Niccolò Zanellato,it ITA,MF,Crotone,22-234,1998,10.6,1,4,1,25.0,0.38,0.09,0.25,1.00,20.3,0,0,0,0.4,0.4,0.10,+0.6,+0.6,Matches
Cristián Zapata,co COL,DF,Genoa,34-136,1986,6.8,0,2,1,50.0,0.30,0.15,0.00,0.00,7.5,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Duván Zapata,co COL,FW,Atalanta,29-318,1991,14.2,8,46,19,41.3,3.24,1.34,0.15,0.37,12.2,0,1,1,8.5,7.8,0.17,-0.5,-0.8,Matches
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-053,1999,17.7,0,5,1,20.0,0.28,0.06,0.00,0.00,11.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Davide Zappacosta,it ITA,DF,Genoa,28-247,1992,9.0,1,12,4,33.3,1.34,0.45,0.08,0.25,20.7,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
Simone Zaza,it ITA,FW,Torino,29-233,1991,8.8,3,34,10,29.4,3.84,1.13,0.09,0.30,12.6,1,0,0,4.5,4.5,0.13,-1.5,-1.5,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30-185,1990,14.2,1,7,1,14.3,0.49,0.07,0.14,1.00,14.2,0,0,0,1.3,1.3,0.18,-0.3,-0.3,Matches
Piotr Zieliński,pl POL,MF,Napoli,26-269,1994,13.5,4,32,14,43.8,2.38,1.04,0.13,0.29,19.5,0,0,0,2.2,2.2,0.07,+1.8,+1.8,Matches
Joshua Zirkzee,nl NED,FW,Parma,19-267,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jeroen Zoet,nl NED,GK,Spezia,30-038,1991,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29-014,1992,12.7,4,29,8,27.6,2.28,0.63,0.10,0.38,16.8,0,1,1,3.7,2.9,0.10,+0.3,+0.1,Matches
