player,nationality,position,squad,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked,matches
Kévin Malcuit,ma MAR,"MF,FW",Napoli,29-197,1991,0.4,24,23,1,0,1,3,0,0,0,0,0,0,20,3,1,2,19,1,1,0,21,0,0,1,0,Matches
Kévin Malcuit,ma MAR,DF,Fiorentina,29-197,1991,0.2,16,13,3,0,0,1,0,0,0,0,0,0,9,5,2,0,12,0,3,0,11,0,0,1,1,Matches
Daniel Maldini,it ITA,"FW,MF",Milan,19-125,2001,0.3,17,17,0,0,0,1,0,1,0,0,0,0,11,3,3,1,13,1,0,2,15,0,0,1,0,Matches
Ruslan Malinovskyi,ua UKR,"FW,MF",Atalanta,27-285,1993,10.3,548,488,60,12,1,111,30,16,45,18,19,8,379,47,122,480,46,9,3,0,389,0,10,17,24,Matches
Dennis Man,ro ROU,"FW,DF",Parma,22-171,1998,0.6,24,24,0,0,0,3,0,0,0,0,0,0,21,3,0,19,5,0,0,0,22,0,0,2,0,Matches
Gianluca Mancini,it ITA,DF,Roma,24-302,1996,16.7,984,946,38,33,0,79,12,4,0,0,0,0,800,75,109,97,839,23,5,3,866,1,13,11,15,Matches
Rolando Mandragora,it ITA,"MF,DF",Torino,23-229,1997,1.0,47,38,9,5,0,3,3,2,3,1,1,0,30,9,8,39,6,1,0,0,36,1,0,1,1,Matches
Rolando Mandragora,it ITA,MF,Udinese,23-229,1997,4.4,165,162,3,0,0,31,2,3,1,1,0,0,104,29,32,122,31,6,1,0,131,0,5,3,6,Matches
Mario Mandžukić,hr CRO,FW,Milan,34-268,1986,0.6,25,25,0,0,0,8,0,0,0,0,0,0,14,7,4,2,18,1,0,0,15,0,1,2,1,Matches
Kostas Manolas,gr GRE,DF,Napoli,29-244,1991,16.6,1084,1044,40,31,1,71,34,2,0,0,0,0,888,97,99,146,886,30,2,4,1013,0,15,11,4,Matches
Juan Manuel Ramos,uy URU,DF,Spezia,24-064,1996,2.1,101,81,20,0,0,18,2,2,2,0,2,0,53,23,25,71,7,2,18,0,78,0,1,2,7,Matches
Federico Marchetti,it ITA,GK,Genoa,38-006,1983,1.7,52,35,17,2,0,7,1,0,0,0,0,0,26,1,25,25,20,0,0,7,40,0,1,0,1,Matches
Riccardo Marchizza,it ITA,DF,Spezia,22-324,1998,8.9,506,410,96,9,1,67,12,18,9,0,6,2,309,90,107,356,55,9,78,0,398,0,4,10,22,Matches
Gian Marco Ferrari,it ITA,DF,Sassuolo,28-364,1992,20.0,1530,1466,64,45,1,111,22,2,0,0,0,0,1266,106,158,1316,130,43,6,6,1418,2,6,11,13,Matches
Răzvan Marin,ro ROU,MF,Cagliari,24-266,1996,18.5,979,865,114,56,0,105,29,22,53,16,19,5,736,86,157,105,837,22,5,3,821,6,6,15,17,Matches
Marlon,br BRA,DF,Sassuolo,25-159,1995,7.7,601,585,16,16,0,38,6,0,0,0,0,0,544,25,32,46,535,7,0,3,575,2,4,1,2,Matches
Luca Marrone,it ITA,DF,Crotone,30-322,1990,14.5,893,837,56,56,0,73,10,0,0,0,0,0,700,65,128,173,667,38,0,5,777,0,8,11,6,Matches
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,24-279,1996,5.3,295,281,14,11,0,12,7,2,0,0,0,0,233,21,41,44,237,7,3,0,254,1,4,6,6,Matches
Lautaro Martínez,ar ARG,FW,Inter,23-175,1997,15.8,320,309,11,1,0,86,14,8,0,0,0,0,209,72,39,47,237,16,2,8,233,0,2,9,15,Matches
Adam Marušić,me MNE,DF,Lazio,28-119,1992,17.3,745,619,126,7,1,82,19,33,0,0,0,0,437,170,138,81,480,42,119,8,591,1,6,16,29,Matches
Andrea Masiello,it ITA,DF,Genoa,35-008,1986,14.0,632,604,28,19,0,33,27,3,0,0,0,0,423,67,142,132,453,30,9,2,528,2,11,9,7,Matches
Giuseppe Mastinu,it ITA,FW,Spezia,29-127,1991,0.4,12,12,0,0,0,1,0,0,0,0,0,0,8,2,2,11,0,0,0,1,9,0,0,0,0,Matches
Ryder Matos,br BRA,MF,Udinese,27-352,1993,0.1,7,7,0,0,0,1,1,2,0,0,0,0,4,0,3,0,6,1,0,0,5,0,1,0,0,Matches
Federico Mattiello,it ITA,DF,Spezia,25-214,1995,0.4,42,35,7,0,0,4,1,1,0,0,0,0,18,9,15,17,16,0,7,1,29,0,0,0,2,Matches
Borja Mayoral,es ESP,FW,Roma,23-314,1997,6.1,145,134,11,0,0,26,3,1,0,0,0,0,109,21,15,25,110,3,0,3,117,0,1,5,1,Matches
Antonio Mazzotta,it ITA,DF,Crotone,31-195,1989,0.6,11,9,2,1,0,2,1,1,0,0,0,0,6,1,4,8,2,0,1,0,7,0,0,1,0,Matches
Ibrahima Mbaye,sn SEN,DF,Bologna,26-086,1994,0.8,37,31,6,1,0,8,1,0,0,0,0,0,25,5,7,6,24,0,5,0,33,0,1,0,0,Matches
Weston McKennie,us USA,MF,Juventus,22-169,1998,10.8,442,434,8,4,3,80,5,7,0,0,0,0,334,57,51,86,323,10,4,4,382,1,8,6,9,Matches
Gary Medel,cl CHI,"DF,MF",Bologna,33-194,1987,4.7,258,243,15,12,0,16,8,0,0,0,0,0,192,35,31,35,203,11,3,1,238,0,1,2,2,Matches
Soualiho Meïté,fr FRA,MF,Torino,26-333,1994,10.2,383,381,2,2,0,63,14,3,0,0,0,0,296,34,53,66,296,11,0,4,314,1,5,8,8,Matches
Soualiho Meïté,fr FRA,MF,Milan,26-333,1994,1.7,63,61,2,2,0,7,5,1,0,0,0,0,46,7,10,14,43,4,0,0,58,0,0,1,1,Matches
Filippo Melegoni,it ITA,MF,Genoa,21-361,1999,1.2,75,64,11,1,0,13,4,3,10,5,2,0,51,11,13,3,67,4,0,0,56,2,1,1,0,Matches
Arthur Melo,br BRA,MF,Juventus,24-185,1996,9.3,768,753,15,14,0,81,18,0,1,1,0,0,654,69,45,34,715,14,0,4,727,1,3,5,6,Matches
Alex Meret,it ITA,GK,Napoli,23-328,1997,8.0,235,193,42,7,0,17,1,0,0,0,0,0,186,8,41,144,46,0,0,42,213,1,2,3,0,Matches
Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,24-043,1997,3.1,132,126,6,4,0,22,2,0,0,0,0,0,79,25,28,18,94,6,2,0,105,1,3,2,3,Matches
Dries Mertens,be BEL,"MF,FW",Napoli,33-283,1987,8.6,328,287,41,6,1,49,11,22,21,4,12,3,200,57,71,23,294,3,0,8,234,1,4,8,16,Matches
Junior Messias,br BRA,"FW,MF",Crotone,29-276,1991,19.8,674,607,67,20,0,141,15,36,22,13,0,1,442,109,123,526,87,28,10,8,478,3,22,18,19,Matches
Valentin Mihaila,ro ROU,"MF,FW",Parma,21-011,2000,1.6,61,58,3,0,0,5,1,2,1,0,0,1,43,9,9,5,48,5,2,1,44,0,1,1,8,Matches
Nikola Milenković,rs SRB,DF,Fiorentina,23-124,1997,18.7,1083,1013,70,37,0,101,31,2,0,0,0,0,801,131,151,85,845,73,33,1,960,3,11,7,12,Matches
Sergej Milinković-Savić,rs SRB,MF,Lazio,25-352,1995,17.0,930,909,21,11,3,164,28,20,0,0,0,0,565,159,206,170,662,33,10,11,724,5,20,21,19,Matches
Vanja Milinković-Savić,rs SRB,GK,Torino,23-359,1997,2.0,64,50,14,7,0,3,0,0,0,0,0,0,44,1,19,4,51,0,0,9,48,0,1,0,0,Matches
Vincenzo Millico,it ITA,"FW,MF",Torino,20-185,2000,0.2,10,9,1,0,0,2,2,0,1,1,0,0,7,1,2,1,9,0,0,0,9,0,1,0,0,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,25-119,1995,3.5,185,177,8,2,0,41,4,6,5,0,5,0,140,19,26,162,12,2,1,1,140,0,3,4,4,Matches
Antonio Mirante,it ITA,GK,Roma,37-220,1983,10.8,349,250,99,34,0,15,4,0,0,0,0,0,201,24,124,19,254,0,0,61,282,0,5,3,1,Matches
Henrikh Mkhitaryan,am ARM,"FW,MF",Roma,32-023,1989,19.5,826,809,17,5,5,128,19,30,2,2,0,0,599,150,77,151,619,27,9,10,637,3,12,30,38,Matches
Johan Mojica,co COL,"DF,FW",Atalanta,28-176,1992,3.3,227,205,22,0,0,21,0,13,0,0,0,0,159,43,25,174,23,6,22,0,182,0,3,3,10,Matches
Nahuel Molina,ar ARG,DF,Udinese,23-073,1997,4.5,212,172,40,4,1,11,9,15,0,0,0,0,126,48,38,14,155,5,36,1,156,0,3,8,13,Matches
Salvatore Molina,it ITA,"MF,DF",Crotone,29-043,1992,12.5,578,535,43,11,1,96,17,23,2,2,0,0,375,87,116,169,350,15,30,4,450,3,16,12,21,Matches
Gabriele Moncini,it ITA,FW,Benevento,24-293,1996,3.4,69,65,4,0,0,26,1,0,0,0,0,0,39,15,15,4,43,13,0,4,43,1,1,3,2,Matches
Lorenzo Montipò,it ITA,GK,Benevento,24-359,1996,22.0,767,505,262,98,0,48,25,0,0,0,0,0,320,31,416,74,568,1,0,103,520,2,21,6,3,Matches
Luca Mora,it ITA,MF,Spezia,32-279,1988,1.3,60,58,2,2,0,12,2,1,0,0,0,0,39,13,8,32,22,3,0,0,41,0,1,0,2,Matches
Álvaro Morata,es ESP,FW,Juventus,28-113,1992,11.8,350,334,16,0,4,71,7,13,0,0,0,0,242,71,37,35,275,15,1,10,267,3,3,11,13,Matches
Mert Müldür,tr TUR,DF,Sassuolo,21-316,1999,11.7,633,540,93,8,1,46,1,19,0,0,0,0,402,139,92,45,477,21,85,0,501,1,8,12,30,Matches
Luis Muriel,co COL,FW,Atalanta,29-303,1991,7.2,316,281,35,6,1,68,16,14,13,9,3,1,199,60,57,54,221,21,4,5,231,1,9,7,15,Matches
Vedat Muriqi,xk KVX,FW,Lazio,26-295,1994,3.4,101,100,1,0,0,33,0,2,0,0,0,0,65,24,12,59,18,5,0,3,71,0,0,1,3,Matches
Nicola Murru,it ITA,DF,Torino,26-059,1994,4.8,288,232,56,5,0,26,4,14,1,0,0,0,150,50,88,203,20,10,50,0,201,4,4,11,12,Matches
Mateo Musacchio,ar ARG,DF,Milan,30-171,1990,0.4,22,21,1,1,0,2,0,0,0,0,0,0,16,2,4,5,15,1,0,1,21,0,0,0,0,Matches
Mateo Musacchio,ar ARG,DF,Lazio,30-171,1990,1.5,79,76,3,2,0,5,2,0,0,0,0,0,67,8,4,7,69,1,1,0,70,0,0,0,2,Matches
Juan Musso,ar ARG,GK,Udinese,26-283,1994,19.0,551,378,173,52,0,30,7,0,0,0,0,0,257,30,264,46,387,0,0,83,385,2,13,10,1,Matches
Joakim Mæhle,dk DEN,DF,Atalanta,23-269,1997,2.8,150,123,27,2,0,21,0,9,0,0,0,0,93,33,24,12,107,2,25,1,121,0,0,7,3,Matches
Mbala N'Zola,fr FRA,FW,Spezia,24-179,1996,12.0,287,258,29,0,2,78,7,2,0,0,0,0,219,42,26,215,49,10,0,3,242,1,3,8,6,Matches
Radja Nainggolan,be BEL,MF,Cagliari,32-285,1988,5.6,254,250,4,2,2,26,22,19,0,0,0,0,166,38,50,29,218,3,2,1,193,0,9,6,15,Matches
Radja Nainggolan,be BEL,MF,Inter,32-285,1988,0.5,38,37,1,1,0,5,1,0,0,0,0,0,27,5,6,1,34,2,0,1,33,0,1,2,1,Matches
Nahitan Nández,uy URU,"MF,FW",Cagliari,25-047,1995,14.2,544,527,17,6,1,93,12,35,3,1,1,0,389,64,91,28,472,14,7,7,413,2,11,11,26,Matches
Ilija Nestorovski,mk MKD,FW,Udinese,30-338,1990,3.4,102,94,8,0,0,32,2,3,0,0,0,0,64,23,15,70,18,6,2,1,79,0,2,3,2,Matches
Nicolas Nkoulou,cm CMR,DF,Torino,30-323,1990,6.9,371,355,16,16,0,24,8,0,0,0,0,0,305,21,45,71,286,8,0,1,342,0,3,0,1,Matches
Bram Nuytinck,nl NED,DF,Udinese,30-285,1990,5.6,240,230,10,10,0,17,8,0,0,0,0,0,165,26,49,147,75,10,0,0,208,1,3,8,2,Matches
Simeon Nwankwo,ng NGA,FW,Crotone,28-282,1992,18.2,389,343,46,1,0,107,5,4,0,0,0,0,276,64,49,75,261,29,1,10,305,0,4,9,20,Matches
Pedro Obiang,gq EQG,MF,Sassuolo,28-323,1992,8.1,390,379,11,8,1,55,3,1,0,0,0,0,324,28,38,56,316,5,3,0,336,1,7,7,6,Matches
Brain Oddei,it ITA,"MF,FW",Sassuolo,18-148,2002,0.2,14,14,0,0,0,3,0,4,0,0,0,0,9,1,4,11,3,0,0,0,10,0,0,0,2,Matches
Stefano Okaka,it ITA,FW,Udinese,31-188,1989,7.6,149,137,12,0,0,36,2,2,0,0,0,0,115,21,13,3,126,8,0,4,124,0,3,1,1,Matches
Christian Oliva,uy URU,MF,Cagliari,24-257,1996,4.3,181,169,12,12,0,17,3,2,0,0,0,0,138,8,35,10,157,9,0,0,153,0,2,3,1,Matches
Jerome Onguene,cm CMR,DF,Genoa,23-053,1997,0.5,14,12,2,1,0,2,0,0,0,0,0,0,8,2,4,0,13,0,1,0,9,0,1,1,1,Matches
Riccardo Orsolini,it ITA,"FW,MF",Bologna,24-020,1997,11.6,448,407,41,11,1,67,32,18,28,17,8,1,272,76,100,367,49,18,2,1,307,1,6,13,29,Matches
Victor Osimhen,ng NGA,FW,Napoli,22-046,1998,5.9,93,89,4,0,0,35,3,8,0,0,0,0,65,8,20,6,72,6,0,2,61,0,2,3,6,Matches
Yordan Osorio,ve VEN,DF,Parma,26-279,1994,10.8,626,595,31,22,0,41,21,1,0,0,0,0,505,42,79,51,540,17,7,1,569,3,2,9,5,Matches
David Ospina,co COL,GK,Napoli,32-166,1988,12.0,405,348,57,21,0,44,9,0,0,0,0,0,260,14,131,54,301,0,0,34,334,0,1,4,0,Matches
Adam Ounas,dz ALG,FW,Crotone,24-094,1996,0.7,37,36,1,1,0,9,2,4,0,0,0,0,25,5,7,27,7,1,0,1,31,0,1,0,1,Matches
Adam Ounas,dz ALG,"MF,FW",Cagliari,24-094,1996,3.4,121,117,4,2,0,12,8,11,1,0,0,0,68,28,25,100,13,5,1,0,83,1,5,2,8,Matches
Thomas Ouwejan,nl NED,DF,Udinese,24-136,1996,3.5,191,151,40,8,0,15,6,27,10,0,9,1,97,33,61,148,17,3,22,0,117,2,7,2,11,Matches
Mattia Pagliuca,it ITA,MF,Bologna,18-294,2002,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,Matches
Rodrigo Palacio,ar ARG,FW,Bologna,39-008,1982,16.5,578,538,40,2,2,119,9,31,0,0,0,0,384,102,92,84,425,30,4,10,430,3,11,8,37,Matches
Alberto Paleari,it ITA,GK,Genoa,28-168,1992,1.3,44,31,13,3,0,1,1,0,0,0,0,0,21,0,23,1,37,0,0,5,26,0,1,1,0,Matches
Antonio Palumbo,it ITA,MF,Sampdoria,24-191,1996,0.1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
Martin Palumbo,no NOR,MF,Udinese,18-345,2002,0.6,11,11,0,0,0,1,0,2,0,0,0,0,6,0,5,6,2,3,0,0,5,0,0,0,2,Matches
Goran Pandev,mk MKD,"FW,MF",Genoa,37-201,1983,8.7,240,232,8,0,0,49,6,5,1,1,0,0,173,37,30,174,50,7,0,1,183,1,2,7,9,Matches
Vittorio Parigini,it ITA,"FW,DF",Genoa,24-325,1996,0.6,26,20,6,0,0,5,0,3,2,1,1,0,9,12,5,8,11,1,4,1,15,0,0,1,3,Matches
Marco Parolo,it ITA,"DF,MF",Lazio,36-019,1985,4.2,190,180,10,5,0,25,5,0,0,0,0,0,111,32,47,47,114,16,5,3,152,2,1,2,5,Matches
Mario Pašalić,hr CRO,MF,Atalanta,26-004,1995,6.3,422,412,10,9,3,41,18,3,0,0,0,0,331,37,54,117,292,8,1,0,381,0,4,3,3,Matches
Christian Pastina,it ITA,DF,Benevento,19-364,2001,0.8,36,34,2,0,0,2,1,1,0,0,0,0,25,2,9,27,5,2,2,0,28,0,1,2,1,Matches
Patric,es ESP,DF,Lazio,27-302,1993,11.5,745,703,42,20,0,39,17,10,0,0,0,0,552,78,115,96,593,30,21,0,644,0,14,7,9,Matches
Leonardo Pavoletti,it ITA,FW,Cagliari,32-079,1988,6.8,170,158,12,0,0,63,2,3,0,0,0,0,81,51,38,21,94,12,0,9,113,0,6,7,6,Matches
Nehuén Paz,ar ARG,DF,Bologna,27-291,1993,4.0,238,229,9,6,0,32,8,0,0,0,0,0,164,25,49,176,22,15,2,2,204,0,4,3,2,Matches
Pedro,es ESP,"FW,MF",Roma,33-200,1987,11.2,422,414,8,5,1,60,11,18,3,1,1,1,314,54,54,131,276,9,0,5,329,2,3,12,14,Matches
João Pedro,br BRA,"MF,FW",Cagliari,28-341,1992,20.7,637,624,13,6,4,154,20,20,1,0,0,0,412,110,115,79,489,28,0,17,461,3,11,20,36,Matches
Gianluca Pegolo,it ITA,GK,Sassuolo,39-325,1981,1.0,21,11,10,2,0,1,0,0,0,0,0,0,19,0,2,5,14,0,0,2,20,0,0,0,0,Matches
Lorenzo Pellegrini,it ITA,"MF,FW",Roma,24-239,1996,16.5,869,757,112,30,4,109,47,20,67,25,27,2,611,92,166,107,726,23,1,3,689,5,8,13,24,Matches
Luca Pellegrini,it ITA,"DF,MF",Genoa,21-343,1999,6.6,320,268,52,6,0,47,4,18,0,0,0,0,174,68,78,216,45,7,46,4,223,2,10,7,13,Matches
Federico Peluso,it ITA,DF,Sassuolo,37-024,1984,1.1,97,87,10,9,0,10,1,0,0,0,0,0,82,6,9,87,5,4,0,0,90,1,0,1,0,Matches
Andreas Pereira,br BRA,"MF,FW",Lazio,25-043,1996,3.1,137,124,13,6,2,25,6,11,5,3,1,0,84,18,35,17,114,2,1,0,95,2,3,2,7,Matches
Pedro Pereira,pt POR,DF,Crotone,23-022,1998,17.0,610,488,122,2,1,92,12,33,0,0,0,0,327,135,148,62,404,12,120,1,464,2,18,19,24,Matches
Gastón Pereiro,uy URU,"MF,FW",Cagliari,25-247,1995,1.6,64,59,5,2,0,11,2,3,1,0,1,0,42,10,12,53,8,0,2,0,46,0,1,3,2,Matches
Bruno Peres,br BRA,DF,Roma,30-349,1990,6.5,328,277,51,6,0,30,5,21,1,0,1,0,224,64,40,47,231,3,44,1,279,0,4,6,5,Matches
Roberto Pereyra,ar ARG,MF,Udinese,30-037,1991,17.7,700,670,30,5,0,103,18,17,15,8,0,0,511,111,78,85,575,19,8,8,586,4,3,17,26,Matches
Carles Pérez,es ESP,"MF,FW",Roma,22-363,1998,3.8,149,147,2,0,0,18,2,4,1,0,1,0,124,16,9,133,12,2,0,0,120,2,1,5,5,Matches
Mattia Perin,it ITA,GK,Genoa,28-095,1992,18.0,663,425,238,77,0,35,26,0,0,0,0,0,245,23,395,120,427,0,0,68,411,3,15,3,2,Matches
Ivan Perišić,hr CRO,"DF,FW",Inter,32-011,1989,11.2,461,394,67,3,1,47,17,50,5,1,2,0,243,101,117,160,202,30,58,3,326,0,8,17,24,Matches
Matteo Pessina,it ITA,MF,Atalanta,23-298,1997,9.7,501,495,6,2,1,93,6,7,0,0,0,0,400,50,51,428,51,8,2,3,428,3,4,14,9,Matches
Andrea Petagna,it ITA,FW,Napoli,25-228,1995,10.1,220,204,16,0,0,53,3,6,0,0,0,0,150,39,31,126,63,13,1,3,177,0,3,6,7,Matches
Jacopo Petriccione,it ITA,MF,Crotone,25-357,1995,4.6,223,209,14,9,1,23,6,2,5,2,1,0,141,24,58,23,190,8,0,0,174,0,3,6,4,Matches
Jens Petter Hauge,no NOR,"FW,MF",Milan,21-124,1999,5.0,165,162,3,0,1,27,2,2,0,0,0,0,130,18,17,18,129,14,2,0,129,0,1,6,13,Matches
Germán Pezzella,ar ARG,DF,Fiorentina,29-231,1991,14.6,702,684,18,17,0,47,14,2,0,0,0,0,545,50,107,143,504,32,1,4,616,4,15,4,5,Matches
Giuseppe Pezzella,it ITA,DF,Parma,23-076,1997,10.5,520,447,73,7,0,42,12,31,5,3,1,0,328,95,97,393,54,6,61,3,412,4,8,9,27,Matches
Cristiano Piccini,it ITA,DF,Atalanta,28-140,1992,0.7,18,12,6,0,0,3,0,0,0,0,0,0,9,5,4,4,8,0,6,0,14,0,0,0,0,Matches
Roberto Piccoli,it ITA,FW,Spezia,20-017,2001,4.4,97,82,15,0,0,26,0,2,0,0,0,0,59,19,19,13,56,13,0,4,64,1,2,2,5,Matches
Andrea Pinamonti,it ITA,FW,Inter,21-270,1999,0.6,25,25,0,0,0,4,0,0,0,0,0,0,23,2,0,6,19,0,0,0,20,0,0,1,1,Matches
Fabio Pisacane,it ITA,DF,Cagliari,35-016,1986,2.5,92,86,6,2,0,6,0,1,0,0,0,0,70,12,10,24,59,2,4,0,76,0,0,4,2,Matches
Marko Pjaca,hr CRO,"FW,MF",Genoa,25-283,1995,8.6,255,248,7,0,0,46,3,6,1,0,1,0,205,24,26,23,211,12,1,3,213,1,2,5,7,Matches
Tommaso Pobega,it ITA,MF,Spezia,21-213,1999,9.0,299,299,0,0,0,48,8,4,0,0,0,0,209,38,52,217,59,16,0,1,225,0,3,7,12,Matches
Andrea Poli,it ITA,MF,Bologna,31-137,1989,2.4,117,114,3,3,0,8,0,1,0,0,0,0,96,12,9,13,101,2,0,0,104,0,0,1,5,Matches
Matteo Politano,it ITA,"FW,MF",Napoli,27-194,1993,8.2,378,339,39,0,1,55,12,17,28,5,7,3,269,42,67,307,47,9,9,3,289,0,7,9,16,Matches
Manolo Portanova,it ITA,FW,Genoa,20-256,2000,0.1,3,3,0,0,0,2,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,0,Matches
Manolo Portanova,it ITA,"FW,MF",Juventus,20-256,2000,0.8,23,23,0,0,0,4,0,0,0,0,0,0,20,2,1,1,21,0,0,0,21,0,0,0,0,Matches
Ivan Provedel,it ITA,GK,Spezia,26-333,1994,18.0,912,750,162,62,0,71,35,0,0,0,0,0,460,50,402,88,722,0,0,78,675,3,16,17,0,Matches
Erick Pulgar,cl CHI,MF,Fiorentina,27-029,1994,7.0,458,419,39,21,0,52,22,7,14,5,9,0,322,64,72,51,382,17,2,2,383,0,3,8,9,Matches
Ignacio Pussetto,ar ARG,FW,Udinese,25-054,1995,8.4,193,183,10,0,1,53,2,14,0,0,0,0,126,40,27,7,156,10,4,2,128,0,5,4,9,Matches
Fabio Quagliarella,it ITA,FW,Sampdoria,38-013,1983,14.2,259,224,35,0,1,71,9,8,0,0,0,0,148,59,52,31,189,19,2,6,180,2,4,10,15,Matches
Simone Rabbi,it ITA,FW,Bologna,19-106,2001,0.4,10,8,2,0,0,1,0,0,0,0,0,0,7,1,2,0,9,0,1,0,7,0,0,0,1,Matches
Adrien Rabiot,fr FRA,MF,Juventus,25-316,1995,11.7,713,698,15,12,2,87,11,6,0,0,0,0,580,78,55,543,123,31,3,2,642,2,4,8,12,Matches
Ivan Radovanović,rs SRB,"DF,MF",Genoa,32-168,1988,12.5,486,466,20,18,0,45,19,2,2,2,0,0,343,31,112,77,372,28,0,0,391,1,5,2,7,Matches
Ștefan Radu,ro ROU,DF,Lazio,34-114,1986,15.3,888,853,35,17,0,75,14,21,0,0,0,0,615,102,171,735,75,42,17,2,741,4,18,17,15,Matches
Rafael,br BRA,GK,Spezia,38-347,1982,1.3,57,41,16,5,0,6,1,0,0,0,0,0,24,6,27,41,6,0,0,7,39,0,2,0,0,Matches
Gastón Ramírez,uy URU,"FW,MF",Sampdoria,30-073,1990,7.4,336,286,50,17,1,58,15,15,29,13,10,2,194,49,93,279,26,10,1,3,237,2,4,9,11,Matches
Aaron Ramsey,wal WAL,"MF,FW",Juventus,30-049,1990,8.3,527,510,17,5,4,67,10,14,6,1,3,0,402,69,56,103,398,17,3,3,445,5,2,16,12,Matches
Andrea Ranocchia,it ITA,DF,Inter,32-363,1988,3.8,303,295,8,6,0,22,2,0,0,0,0,0,267,19,17,25,255,8,2,1,289,0,3,2,0,Matches
Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,20-361,2000,6.1,155,129,26,5,1,34,12,4,13,3,5,3,108,21,26,49,101,3,0,2,121,1,5,3,5,Matches
Federico Ravaglia,it ITA,GK,Bologna,21-094,1999,1.0,31,23,8,2,0,1,0,0,0,0,0,0,29,1,1,6,24,0,0,1,29,0,1,0,0,Matches
Ante Rebić,hr CRO,FW,Milan,27-145,1993,10.3,241,233,8,0,3,43,5,19,0,0,0,0,152,45,44,73,144,11,1,3,150,2,10,8,20,Matches
Arkadiusz Reca,pl POL,DF,Crotone,25-241,1995,16.7,717,583,134,3,0,111,18,63,1,0,0,0,398,164,155,343,193,37,130,4,492,4,12,32,42,Matches
Vasco Regini,it ITA,DF,Sampdoria,30-157,1990,0.9,31,23,8,2,0,4,0,1,0,0,0,0,17,6,8,22,1,1,6,0,27,0,1,0,0,Matches
Pepe Reina,es ESP,GK,Lazio,38-166,1982,15.0,623,515,108,33,0,66,11,0,0,0,0,0,337,29,257,54,480,0,0,59,489,3,8,3,0,Matches
Franck Ribéry,fr FRA,FW,Fiorentina,37-312,1983,13.6,547,531,16,5,3,100,23,18,0,0,0,0,435,69,43,65,457,8,9,4,474,2,2,9,14,Matches
Federico Ricci,it ITA,FW,Sassuolo,26-262,1994,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,4,0,0,0,0,Matches
Giacomo Ricci,it ITA,DF,Parma,24-164,1996,0.7,26,22,4,0,0,1,1,1,0,0,0,0,14,4,8,20,1,0,4,0,19,0,2,0,1,Matches
Matteo Ricci,it ITA,MF,Spezia,26-262,1994,12.7,874,820,54,51,2,85,33,2,3,1,0,1,607,103,164,84,752,27,0,3,757,4,11,17,11,Matches
Tomás Rincón,ve VEN,MF,Torino,33-031,1988,19.0,891,846,45,41,2,130,43,3,1,1,0,0,666,66,159,103,732,32,0,4,771,3,10,11,9,Matches
Andrea Rispoli,it ITA,DF,Crotone,32-137,1988,4.3,208,166,42,1,0,30,9,12,2,1,0,0,102,50,56,22,138,6,39,0,148,0,1,6,16,Matches
Emmanuel Rivière,fr FRA,"FW,MF",Crotone,30-347,1990,5.7,125,121,4,0,0,46,1,1,0,0,0,0,79,28,18,19,91,6,0,0,98,0,0,2,6,Matches
Ricardo Rodríguez,ch SUI,DF,Torino,28-172,1992,11.4,636,566,70,14,1,79,22,7,0,0,0,0,437,76,123,418,135,16,56,3,540,4,6,11,13,Matches
Marko Rog,hr CRO,MF,Cagliari,25-209,1995,12.9,617,593,24,22,1,75,7,6,1,1,0,0,479,62,76,69,518,22,0,3,540,0,7,13,8,Matches
Rogério,br BRA,DF,Sassuolo,23-031,1998,11.6,693,598,95,17,0,70,9,28,1,1,0,0,487,119,87,554,44,12,77,2,578,0,5,8,21,Matches
Luis Rojas,cl CHI,"FW,MF",Crotone,18-344,2002,0.2,12,11,1,0,0,3,0,0,0,0,0,0,9,2,1,1,10,0,0,0,11,0,0,0,1,Matches
Alessio Romagnoli,it ITA,DF,Milan,26-032,1995,16.0,723,699,24,24,0,38,5,1,0,0,0,0,585,60,78,603,72,29,0,2,653,2,5,7,4,Matches
Cristian Romero,ar ARG,DF,Atalanta,22-292,1998,13.6,572,541,31,31,2,86,11,0,0,0,0,0,430,77,65,59,442,32,0,2,510,1,3,7,8,Matches
Cristiano Ronaldo,pt POR,FW,Juventus,36-008,1985,16.1,628,605,23,6,3,99,15,36,2,0,0,0,477,82,69,91,502,10,10,9,499,4,9,17,25,Matches
