player,nationality,position,squad,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Rolando Mandragora,it ITA,"MF,DF",Torino,23-229,1997,1.0,0,0,0,0,0,0,0,,0,16,3,18.8,7,6,3,2,0,0,2,3,3,5,0,Matches
Rolando Mandragora,it ITA,MF,Udinese,23-229,1997,4.4,8,5,3,4,1,3,12,25.0,9,71,16,22.5,32,28,11,14,3,0,11,3,11,5,0,Matches
Mario Mandžukić,hr CRO,FW,Milan,34-268,1986,0.6,3,2,1,2,0,0,0,,0,10,5,50.0,4,4,2,0,0,0,0,1,4,0,0,Matches
Kostas Manolas,gr GRE,DF,Napoli,29-244,1991,16.6,24,13,18,6,0,10,19,52.6,9,113,44,38.9,73,36,4,27,11,0,16,11,35,55,1,Matches
Juan Manuel Ramos,uy URU,DF,Spezia,24-064,1996,2.1,2,0,2,0,0,2,3,66.7,1,19,9,47.4,12,5,2,4,0,0,4,0,2,6,0,Matches
Federico Marchetti,it ITA,GK,Genoa,38-006,1983,1.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Riccardo Marchizza,it ITA,DF,Spezia,22-324,1998,8.9,12,5,8,2,2,5,11,45.5,6,96,27,28.1,41,39,16,7,2,0,5,9,21,21,0,Matches
Gian Marco Ferrari,it ITA,DF,Sassuolo,28-364,1992,20.0,25,16,14,8,3,4,14,28.6,10,129,43,33.3,61,56,12,38,23,0,15,20,45,63,0,Matches
Răzvan Marin,ro ROU,MF,Cagliari,24-266,1996,18.5,36,26,16,12,8,13,27,48.1,14,291,83,28.5,100,147,44,22,7,0,15,16,52,14,0,Matches
Marlon,br BRA,DF,Sassuolo,25-159,1995,7.7,12,10,10,1,1,5,6,83.3,1,41,9,22.0,20,17,4,15,11,0,4,8,20,26,1,Matches
Luca Marrone,it ITA,DF,Crotone,30-322,1990,14.5,26,18,17,9,0,12,22,54.5,10,156,51,32.7,94,59,3,24,7,0,17,10,36,55,1,Matches
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,24-279,1996,5.3,15,11,8,6,1,7,18,38.9,11,78,25,32.1,39,29,10,7,5,0,2,9,24,20,0,Matches
Lautaro Martínez,ar ARG,FW,Inter,23-175,1997,15.8,9,7,0,4,5,1,6,16.7,5,223,64,28.7,12,79,132,28,5,0,23,11,20,6,0,Matches
Adam Marušić,me MNE,DF,Lazio,28-119,1992,17.3,29,17,15,13,1,12,26,46.2,14,148,43,29.1,51,72,25,27,3,0,24,22,51,22,0,Matches
Andrea Masiello,it ITA,DF,Genoa,35-008,1986,14.0,21,10,14,5,2,12,21,57.1,9,151,40,26.5,85,54,12,26,7,0,19,18,39,73,0,Matches
Giuseppe Mastinu,it ITA,FW,Spezia,29-127,1991,0.4,1,1,0,1,0,0,0,,0,8,4,50.0,0,6,2,1,0,0,1,1,2,0,0,Matches
Ryder Matos,br BRA,MF,Udinese,27-352,1993,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0,Matches
Federico Mattiello,it ITA,DF,Spezia,25-214,1995,0.4,0,0,0,0,0,0,0,,0,2,1,50.0,1,0,1,1,0,0,1,1,1,0,0,Matches
Borja Mayoral,es ESP,FW,Roma,23-314,1997,6.1,3,2,0,0,3,1,7,14.3,6,111,33,29.7,3,48,60,5,0,0,5,1,4,2,0,Matches
Antonio Mazzotta,it ITA,DF,Crotone,31-195,1989,0.6,1,0,0,1,0,0,0,,0,8,1,12.5,2,5,1,0,0,0,0,0,1,1,0,Matches
Ibrahima Mbaye,sn SEN,DF,Bologna,26-086,1994,0.8,3,1,2,1,0,0,0,,0,13,2,15.4,7,5,1,2,1,0,1,2,5,1,0,Matches
Weston McKennie,us USA,MF,Juventus,22-169,1998,10.8,28,18,9,17,2,8,22,36.4,14,235,66,28.1,51,128,56,13,3,0,10,12,40,20,0,Matches
Gary Medel,cl CHI,"DF,MF",Bologna,33-194,1987,4.7,12,6,9,2,1,4,12,33.3,8,53,14,26.4,28,21,4,10,4,0,6,9,21,10,0,Matches
Soualiho Meïté,fr FRA,MF,Torino,26-333,1994,10.2,10,6,6,3,1,3,21,14.3,18,148,38,25.7,60,59,29,24,0,0,24,10,20,10,1,Matches
Soualiho Meïté,fr FRA,MF,Milan,26-333,1994,1.7,3,2,1,2,0,1,2,50.0,1,22,6,27.3,8,13,1,6,1,0,5,2,5,5,0,Matches
Filippo Melegoni,it ITA,MF,Genoa,21-361,1999,1.2,5,3,2,3,0,2,2,100.0,0,37,8,21.6,14,14,9,2,0,0,2,4,9,4,0,Matches
Arthur Melo,br BRA,MF,Juventus,24-185,1996,9.3,11,8,6,5,0,2,15,13.3,13,126,36,28.6,47,65,14,8,0,0,8,11,22,7,1,Matches
Alex Meret,it ITA,GK,Napoli,23-328,1997,8.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,24-043,1997,3.1,3,2,1,1,1,0,0,,0,35,8,22.9,27,7,1,10,7,0,3,5,8,7,2,Matches
Dries Mertens,be BEL,"MF,FW",Napoli,33-283,1987,8.6,13,11,4,5,4,4,15,26.7,11,169,50,29.6,11,67,91,4,0,0,4,5,18,3,0,Matches
Junior Messias,br BRA,"FW,MF",Crotone,29-276,1991,19.8,39,27,17,16,6,8,25,32.0,17,330,99,30.0,74,139,117,17,2,0,15,11,50,13,0,Matches
Valentin Mihaila,ro ROU,"MF,FW",Parma,21-011,2000,1.6,3,2,1,2,0,1,2,50.0,1,25,4,16.0,12,8,5,3,0,0,3,0,3,1,0,Matches
Nikola Milenković,rs SRB,DF,Fiorentina,23-124,1997,18.7,45,27,30,13,2,21,27,77.8,6,212,63,29.7,108,87,17,35,22,0,13,13,58,78,0,Matches
Sergej Milinković-Savić,rs SRB,MF,Lazio,25-352,1995,17.0,39,24,15,15,9,15,53,28.3,38,268,79,29.5,82,122,64,40,9,1,31,16,55,31,0,Matches
Vanja Milinković-Savić,rs SRB,GK,Torino,23-359,1997,2.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,1,Matches
Vincenzo Millico,it ITA,"FW,MF",Torino,20-185,2000,0.2,0,0,0,0,0,0,0,,0,7,1,14.3,3,4,0,0,0,0,0,0,0,0,0,Matches
Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,25-119,1995,3.5,7,4,3,2,2,2,5,40.0,3,41,15,36.6,6,17,18,0,0,0,0,4,11,0,0,Matches
Antonio Mirante,it ITA,GK,Roma,37-220,1983,10.8,0,0,0,0,0,0,2,0.0,2,1,1,100.0,1,0,0,1,0,0,1,0,0,1,0,Matches
Henrikh Mkhitaryan,am ARM,"FW,MF",Roma,32-023,1989,19.5,30,18,3,18,9,7,37,18.9,30,346,97,28.0,52,165,129,33,1,0,32,21,51,6,0,Matches
Johan Mojica,co COL,"DF,FW",Atalanta,28-176,1992,3.3,9,5,7,1,1,3,5,60.0,2,41,19,46.3,19,12,10,6,1,0,5,2,11,3,0,Matches
Nahuel Molina,ar ARG,DF,Udinese,23-073,1997,4.5,12,9,8,3,1,4,10,40.0,6,60,24,40.0,27,20,13,9,2,0,7,8,20,6,0,Matches
Salvatore Molina,it ITA,"MF,DF",Crotone,29-043,1992,12.5,27,14,17,5,5,12,20,60.0,8,167,54,32.3,55,75,37,24,2,0,22,8,35,18,0,Matches
Gabriele Moncini,it ITA,FW,Benevento,24-293,1996,3.4,2,1,1,0,1,1,2,50.0,1,31,15,48.4,2,11,18,2,0,0,2,1,3,2,0,Matches
Lorenzo Montipò,it ITA,GK,Benevento,24-359,1996,22.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,3,Matches
Luca Mora,it ITA,MF,Spezia,32-279,1988,1.3,3,3,1,2,0,1,2,50.0,1,25,10,40.0,7,13,5,2,1,0,1,1,4,2,0,Matches
Álvaro Morata,es ESP,FW,Juventus,28-113,1992,11.8,9,7,1,5,3,0,5,0.0,5,188,51,27.1,22,74,92,17,2,0,15,3,12,10,0,Matches
Mert Müldür,tr TUR,DF,Sassuolo,21-316,1999,11.7,24,13,16,4,4,6,28,21.4,22,112,30,26.8,64,28,20,20,3,0,17,17,41,28,0,Matches
Luis Muriel,co COL,FW,Atalanta,29-303,1991,7.2,9,5,2,2,5,2,8,25.0,6,114,32,28.1,9,40,65,4,0,0,4,3,12,2,0,Matches
Vedat Muriqi,xk KVX,FW,Lazio,26-295,1994,3.4,3,2,1,1,1,0,3,0.0,3,40,7,17.5,3,14,23,3,0,0,3,0,3,5,0,Matches
Nicola Murru,it ITA,DF,Torino,26-059,1994,4.8,9,7,4,2,3,1,5,20.0,4,65,23,35.4,23,19,23,18,1,1,17,5,14,15,0,Matches
Mateo Musacchio,ar ARG,DF,Milan,30-171,1990,0.4,2,0,2,0,0,1,2,50.0,1,11,3,27.3,7,4,0,2,0,0,2,1,3,0,0,Matches
Mateo Musacchio,ar ARG,DF,Lazio,30-171,1990,1.5,1,0,1,0,0,0,0,,0,15,5,33.3,11,4,0,3,0,0,3,3,4,3,0,Matches
Juan Musso,ar ARG,GK,Udinese,26-283,1994,19.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,Matches
Joakim Mæhle,dk DEN,DF,Atalanta,23-269,1997,2.8,2,2,1,0,1,1,3,33.3,2,36,13,36.1,9,12,15,10,0,0,10,1,3,4,0,Matches
Mbala N'Zola,fr FRA,FW,Spezia,24-179,1996,12.0,5,5,1,1,3,0,3,0.0,3,192,61,31.8,6,75,111,16,2,0,14,3,8,12,0,Matches
Radja Nainggolan,be BEL,MF,Cagliari,32-285,1988,5.6,10,9,5,3,2,1,8,12.5,7,46,19,41.3,17,18,11,8,1,0,7,7,17,4,0,Matches
Radja Nainggolan,be BEL,MF,Inter,32-285,1988,0.5,2,2,0,2,0,0,0,,0,10,5,50.0,2,5,3,1,0,0,1,0,2,0,0,Matches
Nahitan Nández,uy URU,"MF,FW",Cagliari,25-047,1995,14.2,33,22,14,11,8,7,34,20.6,27,320,91,28.4,102,154,64,20,2,0,18,11,44,17,0,Matches
Ilija Nestorovski,mk MKD,FW,Udinese,30-338,1990,3.4,4,1,1,2,1,1,6,16.7,5,47,11,23.4,6,26,15,2,0,0,2,1,5,1,0,Matches
Nicolas Nkoulou,cm CMR,DF,Torino,30-323,1990,6.9,7,4,4,3,0,3,8,37.5,5,44,16,36.4,30,14,0,15,9,0,6,14,21,38,0,Matches
Bram Nuytinck,nl NED,DF,Udinese,30-285,1990,5.6,8,3,5,1,2,5,9,55.6,4,46,20,43.5,31,11,4,6,3,0,3,6,14,38,0,Matches
Simeon Nwankwo,ng NGA,FW,Crotone,28-282,1992,18.2,4,4,2,2,0,0,7,0.0,7,193,43,22.3,10,86,97,11,1,0,10,2,6,32,0,Matches
Pedro Obiang,gq EQG,MF,Sassuolo,28-323,1992,8.1,22,14,8,14,0,7,15,46.7,8,137,40,29.2,37,73,27,14,4,0,10,7,29,13,0,Matches
Brain Oddei,it ITA,"MF,FW",Sassuolo,18-148,2002,0.2,2,2,1,1,0,0,0,,0,7,6,85.7,3,4,0,0,0,0,0,0,2,0,0,Matches
Stefano Okaka,it ITA,FW,Udinese,31-188,1989,7.6,8,6,3,4,1,2,6,33.3,4,106,19,17.9,13,46,47,5,2,0,3,2,10,9,0,Matches
Christian Oliva,uy URU,MF,Cagliari,24-257,1996,4.3,7,4,2,3,2,2,7,28.6,5,74,15,20.3,31,37,6,9,1,0,8,5,12,9,1,Matches
Jerome Onguene,cm CMR,DF,Genoa,23-053,1997,0.5,0,0,0,0,0,0,2,0.0,2,12,0,0.0,11,1,0,2,0,0,2,3,3,7,0,Matches
Riccardo Orsolini,it ITA,"FW,MF",Bologna,24-020,1997,11.6,19,6,9,8,2,10,30,33.3,20,159,40,25.2,57,50,52,12,2,0,10,3,22,8,0,Matches
Victor Osimhen,ng NGA,FW,Napoli,22-046,1998,5.9,6,3,2,2,2,2,6,33.3,4,89,29,32.6,4,32,53,5,1,0,4,3,9,4,0,Matches
Yordan Osorio,ve VEN,DF,Parma,26-279,1994,10.8,15,10,11,4,0,6,15,40.0,9,124,43,34.7,72,46,6,26,12,0,14,21,36,40,1,Matches
David Ospina,co COL,GK,Napoli,32-166,1988,12.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Adam Ounas,dz ALG,"MF,FW",Cagliari,24-094,1996,3.4,3,1,3,0,0,1,8,12.5,7,64,15,23.4,22,33,9,6,0,0,6,5,8,2,0,Matches
Adam Ounas,dz ALG,FW,Crotone,24-094,1996,0.7,0,0,0,0,0,0,2,0.0,2,6,0,0.0,1,2,3,0,0,0,0,1,1,0,0,Matches
Thomas Ouwejan,nl NED,DF,Udinese,24-136,1996,3.5,3,1,0,1,2,0,5,0.0,5,37,7,18.9,11,14,12,5,0,0,5,2,5,5,0,Matches
Mattia Pagliuca,it ITA,MF,Bologna,18-294,2002,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,0,0,3,0,0,0,0,1,1,0,0,Matches
Rodrigo Palacio,ar ARG,FW,Bologna,39-008,1982,16.5,12,7,3,4,5,1,7,14.3,6,223,67,30.0,18,72,133,7,1,0,6,6,18,13,1,Matches
Alberto Paleari,it ITA,GK,Genoa,28-168,1992,1.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Palumbo,it ITA,MF,Sampdoria,24-191,1996,0.1,0,0,0,0,0,0,0,,0,12,1,8.3,3,6,3,0,0,0,0,0,0,0,0,Matches
Martin Palumbo,no NOR,MF,Udinese,18-345,2002,0.6,1,0,0,0,1,0,1,0.0,1,11,0,0.0,1,8,2,5,0,0,5,1,2,1,0,Matches
Goran Pandev,mk MKD,"FW,MF",Genoa,37-201,1983,8.7,6,5,1,3,2,2,2,100.0,0,108,32,29.6,10,51,47,6,0,0,6,1,7,6,1,Matches
Vittorio Parigini,it ITA,"FW,DF",Genoa,24-325,1996,0.6,4,1,2,0,2,2,2,100.0,0,15,5,33.3,3,6,6,0,0,0,0,0,4,0,0,Matches
Marco Parolo,it ITA,"DF,MF",Lazio,36-019,1985,4.2,16,7,4,9,3,6,17,35.3,11,86,28,32.6,28,41,17,9,1,0,8,6,22,19,0,Matches
Mario Pašalić,hr CRO,MF,Atalanta,26-004,1995,6.3,15,8,1,13,1,7,11,63.6,4,125,41,32.8,21,76,28,3,0,0,3,4,19,6,0,Matches
Christian Pastina,it ITA,DF,Benevento,19-364,2001,0.8,3,2,2,1,0,0,0,,0,6,2,33.3,5,1,0,0,0,0,0,1,4,4,0,Matches
Patric,es ESP,DF,Lazio,27-302,1993,11.5,19,10,10,6,3,6,16,37.5,10,173,54,31.2,85,70,18,17,4,0,13,8,27,39,2,Matches
Leonardo Pavoletti,it ITA,FW,Cagliari,32-079,1988,6.8,1,1,0,1,0,0,5,0.0,5,121,25,20.7,9,45,67,2,1,0,1,1,2,9,0,Matches
Nehuén Paz,ar ARG,DF,Bologna,27-291,1993,4.0,10,6,4,5,1,4,4,100.0,0,32,11,34.4,12,18,2,9,2,0,7,11,21,15,0,Matches
Pedro,es ESP,"FW,MF",Roma,33-200,1987,11.2,16,13,6,8,2,4,20,20.0,16,160,37,23.1,28,83,49,7,1,0,6,9,25,1,0,Matches
João Pedro,br BRA,"MF,FW",Cagliari,28-341,1992,20.7,13,8,3,4,6,1,13,7.7,12,249,69,27.7,36,114,99,27,10,0,17,8,21,22,0,Matches
Gianluca Pegolo,it ITA,GK,Sassuolo,39-325,1981,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Lorenzo Pellegrini,it ITA,"MF,FW",Roma,24-239,1996,16.5,25,19,6,16,3,8,30,26.7,22,254,69,27.2,58,144,52,32,3,0,29,14,39,12,1,Matches
Luca Pellegrini,it ITA,"DF,MF",Genoa,21-343,1999,6.6,15,9,9,3,3,2,11,18.2,9,86,30,34.9,39,27,20,12,1,0,11,5,20,9,0,Matches
Federico Peluso,it ITA,DF,Sassuolo,37-024,1984,1.1,1,0,1,0,0,0,1,0.0,1,4,1,25.0,3,1,0,2,2,0,0,0,1,3,0,Matches
Andreas Pereira,br BRA,"MF,FW",Lazio,25-043,1996,3.1,1,0,0,1,0,0,8,0.0,8,78,16,20.5,14,44,20,7,0,0,7,0,1,2,0,Matches
Pedro Pereira,pt POR,DF,Crotone,23-022,1998,17.0,25,18,13,7,5,4,11,36.4,7,216,55,25.5,76,89,51,37,3,0,34,6,31,19,0,Matches
Gastón Pereiro,uy URU,"MF,FW",Cagliari,25-247,1995,1.6,5,2,1,3,1,2,4,50.0,2,22,4,18.2,6,8,8,2,0,0,2,3,8,1,0,Matches
Bruno Peres,br BRA,DF,Roma,30-349,1990,6.5,7,3,3,2,2,2,9,22.2,7,59,13,22.0,19,25,15,13,1,1,12,12,19,5,0,Matches
Roberto Pereyra,ar ARG,MF,Udinese,30-037,1991,17.7,15,12,9,3,3,4,16,25.0,12,188,61,32.4,52,76,60,32,4,0,28,13,28,9,0,Matches
Carles Pérez,es ESP,"MF,FW",Roma,22-363,1998,3.8,5,4,1,4,0,4,13,30.8,9,87,24,27.6,13,37,37,7,0,0,7,1,6,2,0,Matches
Mattia Perin,it ITA,GK,Genoa,28-095,1992,18.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,Matches
Ivan Perišić,hr CRO,"DF,FW",Inter,32-011,1989,11.2,10,7,3,5,2,7,16,43.8,9,127,40,31.5,28,56,43,23,2,0,21,6,16,17,0,Matches
Matteo Pessina,it ITA,MF,Atalanta,23-298,1997,9.7,9,7,2,4,3,2,14,14.3,12,141,52,36.9,23,69,49,17,2,0,15,10,19,4,0,Matches
Andrea Petagna,it ITA,FW,Napoli,25-228,1995,10.1,4,2,0,4,0,2,5,40.0,3,74,16,21.6,4,30,40,7,1,0,6,1,5,7,0,Matches
Jacopo Petriccione,it ITA,MF,Crotone,25-357,1995,4.6,7,5,1,6,0,5,14,35.7,9,58,14,24.1,23,29,6,7,1,0,6,2,9,5,0,Matches
Jens Petter Hauge,no NOR,"FW,MF",Milan,21-124,1999,5.0,6,4,2,3,1,4,4,100.0,0,91,22,24.2,24,42,25,10,1,0,9,1,7,2,0,Matches
Germán Pezzella,ar ARG,DF,Fiorentina,29-231,1991,14.6,19,11,13,5,1,8,14,57.1,6,121,45,37.2,67,49,5,21,8,0,13,14,33,62,1,Matches
Giuseppe Pezzella,it ITA,DF,Parma,23-076,1997,10.5,20,15,14,2,4,8,19,42.1,11,105,35,33.3,57,31,17,26,5,1,21,5,25,31,0,Matches
Cristiano Piccini,it ITA,DF,Atalanta,28-140,1992,0.7,0,0,0,0,0,0,1,0.0,1,13,5,38.5,5,3,5,0,0,0,0,1,1,0,0,Matches
Roberto Piccoli,it ITA,FW,Spezia,20-017,2001,4.4,5,3,0,3,2,1,4,25.0,3,81,27,33.3,3,25,53,2,0,0,2,2,7,4,0,Matches
Andrea Pinamonti,it ITA,FW,Inter,21-270,1999,0.6,0,0,0,0,0,0,0,,0,8,3,37.5,0,1,7,0,0,0,0,0,0,1,0,Matches
Fabio Pisacane,it ITA,DF,Cagliari,35-016,1986,2.5,3,2,3,0,0,2,5,40.0,3,15,4,26.7,12,3,0,8,5,0,3,3,6,7,1,Matches
Marko Pjaca,hr CRO,"FW,MF",Genoa,25-283,1995,8.6,6,3,4,1,1,3,7,42.9,4,117,32,27.4,26,50,41,8,1,0,7,5,11,5,0,Matches
Tommaso Pobega,it ITA,MF,Spezia,21-213,1999,9.0,17,11,4,9,4,4,15,26.7,11,172,43,25.0,39,95,38,14,1,0,13,10,27,16,0,Matches
Andrea Poli,it ITA,MF,Bologna,31-137,1989,2.4,5,5,0,2,3,1,8,12.5,7,39,17,43.6,14,19,6,10,1,0,9,2,7,3,0,Matches
Matteo Politano,it ITA,"FW,MF",Napoli,27-194,1993,8.2,10,7,7,2,1,5,15,33.3,10,96,28,29.2,27,36,33,7,1,0,6,6,16,7,0,Matches
Manolo Portanova,it ITA,FW,Genoa,20-256,2000,0.1,0,0,0,0,0,0,1,0.0,1,9,0,0.0,2,2,5,0,0,0,0,1,1,0,1,Matches
Manolo Portanova,it ITA,"FW,MF",Juventus,20-256,2000,0.8,3,2,2,0,1,0,1,0.0,1,14,9,64.3,1,8,5,3,1,0,2,0,3,0,0,Matches
Ivan Provedel,it ITA,GK,Spezia,26-333,1994,18.0,0,0,0,0,0,0,3,0.0,3,5,1,20.0,5,0,0,0,0,0,0,0,0,1,1,Matches
Erick Pulgar,cl CHI,MF,Fiorentina,27-029,1994,7.0,17,13,9,7,1,5,15,33.3,10,113,42,37.2,37,59,17,15,3,0,12,11,28,14,0,Matches
Ignacio Pussetto,ar ARG,FW,Udinese,25-054,1995,8.4,22,15,8,10,4,4,17,23.5,13,178,46,25.8,23,83,72,13,0,0,13,10,32,11,0,Matches
Fabio Quagliarella,it ITA,FW,Sampdoria,38-013,1983,14.2,7,6,3,3,1,0,8,0.0,8,208,42,20.2,22,86,100,11,3,0,8,3,10,8,0,Matches
Simone Rabbi,it ITA,FW,Bologna,19-106,2001,0.4,1,1,0,1,0,0,1,0.0,1,8,2,25.0,2,2,4,0,0,0,0,0,1,0,0,Matches
Adrien Rabiot,fr FRA,MF,Juventus,25-316,1995,11.7,32,21,12,14,6,12,30,40.0,18,207,67,32.4,64,100,43,22,7,0,15,14,46,18,1,Matches
Ivan Radovanović,rs SRB,"DF,MF",Genoa,32-168,1988,12.5,19,13,10,8,1,6,13,46.2,7,108,35,32.4,59,44,5,26,8,0,18,17,36,78,1,Matches
Ștefan Radu,ro ROU,DF,Lazio,34-114,1986,15.3,30,15,19,9,2,15,27,55.6,12,144,67,46.5,82,50,12,21,10,0,11,29,59,41,2,Matches
Rafael,br BRA,GK,Spezia,38-347,1982,1.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Gastón Ramírez,uy URU,"FW,MF",Sampdoria,30-073,1990,7.4,18,8,5,7,6,4,19,21.1,15,199,52,26.1,37,84,78,18,2,0,16,3,21,9,0,Matches
Aaron Ramsey,wal WAL,"MF,FW",Juventus,30-049,1990,8.3,19,15,8,9,2,4,16,25.0,12,152,57,37.5,40,65,47,10,0,0,10,6,25,3,1,Matches
Andrea Ranocchia,it ITA,DF,Inter,32-363,1988,3.8,7,4,5,2,0,4,5,80.0,1,38,12,31.6,16,22,0,3,2,0,1,2,9,1,0,Matches
Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,20-361,2000,6.1,3,1,0,1,2,0,4,0.0,4,98,34,34.7,9,33,56,6,3,0,3,0,3,7,0,Matches
Federico Ravaglia,it ITA,GK,Bologna,21-094,1999,1.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Matches
Ante Rebić,hr CRO,FW,Milan,27-145,1993,10.3,11,9,2,4,5,5,20,25.0,15,164,44,26.8,20,71,73,13,1,0,12,8,19,8,0,Matches
Arkadiusz Reca,pl POL,DF,Crotone,25-241,1995,16.7,29,18,14,10,5,8,34,23.5,26,229,64,27.9,99,81,49,36,2,0,34,35,64,39,1,Matches
Vasco Regini,it ITA,DF,Sampdoria,30-157,1990,0.9,2,0,2,0,0,1,2,50.0,1,11,3,27.3,6,4,1,3,1,0,2,0,2,4,0,Matches
Pepe Reina,es ESP,GK,Lazio,38-166,1982,15.0,0,0,0,0,0,0,1,0.0,1,1,1,100.0,1,0,0,1,0,0,1,0,0,1,0,Matches
Franck Ribéry,fr FRA,FW,Fiorentina,37-312,1983,13.6,22,18,4,8,10,8,21,38.1,13,234,59,25.2,46,102,86,7,1,0,6,5,27,0,0,Matches
Federico Ricci,it ITA,FW,Sassuolo,26-262,1994,0.0,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,0,0,0,0,0,0,0,0,Matches
Giacomo Ricci,it ITA,DF,Parma,24-164,1996,0.7,2,1,0,2,0,0,0,,0,6,2,33.3,3,2,1,3,2,0,1,1,3,3,0,Matches
Matteo Ricci,it ITA,MF,Spezia,26-262,1994,12.7,24,19,10,12,2,5,32,15.6,27,195,58,29.7,65,111,19,15,2,0,13,14,38,5,0,Matches
Tomás Rincón,ve VEN,MF,Torino,33-031,1988,19.0,51,28,24,21,6,16,48,33.3,32,264,89,33.7,102,139,23,24,7,0,17,21,72,33,0,Matches
Andrea Rispoli,it ITA,DF,Crotone,32-137,1988,4.3,5,4,2,1,2,1,3,33.3,2,43,13,30.2,16,14,13,8,1,0,7,3,8,10,0,Matches
Emmanuel Rivière,fr FRA,"FW,MF",Crotone,30-347,1990,5.7,3,2,2,1,0,0,4,0.0,4,69,12,17.4,11,35,23,6,2,0,4,1,4,0,0,Matches
Ricardo Rodríguez,ch SUI,DF,Torino,28-172,1992,11.4,25,12,14,8,3,14,21,66.7,7,103,37,35.9,54,42,7,26,5,0,21,23,48,27,1,Matches
Marko Rog,hr CRO,MF,Cagliari,25-209,1995,12.9,39,25,16,20,3,6,25,24.0,19,318,90,28.3,103,158,57,22,7,0,15,12,51,11,0,Matches
Rogério,br BRA,DF,Sassuolo,23-031,1998,11.6,19,7,14,4,1,8,12,66.7,4,109,35,32.1,42,44,23,26,4,0,22,12,31,21,0,Matches
Luis Rojas,cl CHI,"FW,MF",Crotone,18-344,2002,0.2,0,0,0,0,0,0,1,0.0,1,6,1,16.7,0,4,2,0,0,0,0,1,1,0,0,Matches
Alessio Romagnoli,it ITA,DF,Milan,26-032,1995,16.0,9,6,5,3,1,6,13,46.2,7,123,37,30.1,61,58,4,35,23,0,12,6,15,72,1,Matches
Cristian Romero,ar ARG,DF,Atalanta,22-292,1998,13.6,41,27,22,17,2,7,19,36.8,12,250,90,36.0,103,137,10,33,10,0,23,39,80,50,0,Matches
Cristiano Ronaldo,pt POR,FW,Juventus,36-008,1985,16.1,6,2,1,4,1,2,11,18.2,9,101,25,24.8,16,31,54,10,3,0,7,3,9,9,0,Matches
Marten de Roon,nl NED,MF,Atalanta,29-321,1991,18.1,49,37,16,22,11,12,43,27.9,31,344,128,37.2,79,204,61,26,6,0,20,34,83,32,0,Matches
Nicolò Rovella,it ITA,MF,Genoa,19-071,2001,6.7,16,9,9,4,3,4,12,33.3,8,128,29,22.7,52,63,13,11,0,0,11,8,24,9,0,Matches
Amir Rrahmani,xk KVX,DF,Napoli,26-355,1994,0.9,0,0,0,0,0,0,0,,0,4,2,50.0,3,0,1,1,1,0,0,0,0,2,1,Matches
Kevin Rüegg,ch SUI,"MF,DF",Hellas Verona,22-192,1998,1.3,3,2,2,1,0,0,0,,0,20,8,40.0,10,10,0,6,1,0,5,1,4,3,0,Matches
Daniele Rugani,it ITA,DF,Cagliari,26-199,1994,1.0,0,0,0,0,0,0,0,,0,5,0,0.0,2,3,0,3,1,0,2,2,2,4,0,Matches
Matteo Ruggeri,it ITA,DF,Atalanta,18-217,2002,2.3,4,2,3,1,0,2,2,100.0,0,17,6,35.3,7,8,2,5,0,0,5,3,7,4,0,Matches
Mário Rui,pt POR,DF,Napoli,29-262,1991,11.7,20,12,11,9,0,12,20,60.0,8,107,35,32.7,37,46,24,20,2,0,18,17,37,18,0,Matches
