player,nationality,position,squad,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Moussa Konaté,sn SEN,FW,Dijon,27-316,1993,8.6,4,21,6,28.6,2.45,0.70,0.14,0.50,13.2,0,1,1,3.2,2.5,0.12,+0.8,+0.5,Matches
Lamine Koné,ci CIV,DF,Strasbourg,32-012,1989,4.8,0,2,0,0.0,0.41,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Moussa Koné,sn SEN,"FW,MF",Nîmes,24-045,1996,7.6,2,8,5,62.5,1.06,0.66,0.25,0.40,10.0,0,0,0,2.0,2.0,0.25,0.0,0.0,Matches
Laurent Koscielny,fr FRA,DF,Bordeaux,35-156,1985,16.4,0,5,1,20.0,0.31,0.06,0.00,0.00,7.1,0,0,0,0.9,0.9,0.20,-0.9,-0.9,Matches
Boubakar Kouyaté,ml MLI,DF,Metz,23-304,1997,11.4,0,7,2,28.6,0.61,0.18,0.00,0.00,8.7,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
Jean-Philippe Krasso,fr FRA,FW,Saint-Étienne,23-211,1997,2.5,0,4,3,75.0,1.61,1.21,0.00,0.00,12.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Layvin Kurzawa,fr FRA,DF,Paris S-G,28-162,1992,10.1,1,7,2,28.6,0.70,0.20,0.14,0.50,13.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Dereck Kutesa,ch SUI,"MF,FW",Reims,23-069,1997,5.5,1,5,1,20.0,0.91,0.18,0.20,1.00,11.6,0,0,0,0.7,0.7,0.14,+0.3,+0.3,Matches
Enock Kwateng,fr FRA,DF,Bordeaux,23-310,1997,5.7,0,2,1,50.0,0.35,0.17,0.00,0.00,12.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,26-286,1994,23.0,9,63,29,46.0,2.73,1.26,0.14,0.31,11.9,0,0,0,6.8,6.8,0.11,+2.2,+2.2,Matches
Tom Lacoux,fr FRA,"MF,DF",Bordeaux,19-019,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alban Lafont,fr FRA,GK,Nantes,22-021,1999,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kenny Lala,fr FRA,DF,Strasbourg,29-133,1991,20.4,3,8,2,25.0,0.39,0.10,0.00,0.00,30.8,3,3,3,2.5,0.3,0.03,+0.5,-0.3,Matches
Loïck Landre,fr FRA,DF,Nîmes,28-284,1992,11.2,0,5,0,0.0,0.45,0.00,0.00,,6.7,0,0,0,0.8,0.8,0.15,-0.8,-0.8,Matches
Julien Laporte,fr FRA,DF,Lorient,27-101,1993,16.0,0,3,0,0.0,0.19,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Gautier Larsonneur,fr FRA,GK,Brest,23-356,1997,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paul Lasne,fr FRA,MF,Brest,32-028,1989,13.5,0,3,1,33.3,0.22,0.07,0.00,0.00,19.6,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Armand Lauriente,fr FRA,"FW,MF",Lorient,22-071,1998,10.5,0,28,9,32.1,2.67,0.86,0.00,0.00,23.1,5,0,0,1.2,1.2,0.04,-1.2,-1.2,Matches
Wesley Lautoa,nc NCL,"MF,DF",Dijon,33-172,1987,10.5,0,4,0,0.0,0.38,0.00,0.00,,32.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jérémy Le Douaron,fr FRA,"FW,MF",Brest,22-298,1998,6.3,1,9,5,55.6,1.42,0.79,0.11,0.20,14.0,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
Enzo Le Fée,fr FRA,"MF,FW",Lorient,21-010,2000,10.2,0,10,0,0.0,0.98,0.00,0.00,,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Vincent Le Goff,fr FRA,DF,Lorient,31-121,1989,14.0,0,4,2,50.0,0.29,0.14,0.00,0.00,18.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Damien Le Tallec,fr FRA,"MF,DF",Montpellier,30-300,1990,9.1,0,8,2,25.0,0.88,0.22,0.00,0.00,10.2,0,0,0,1.1,1.1,0.14,-1.1,-1.1,Matches
James Lea Siliki,fr FRA,MF,Rennes,24-246,1996,2.7,0,6,1,16.7,2.20,0.37,0.00,0.00,21.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Jean-Louis Leca,fr FRA,GK,Lens,35-145,1985,23.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Benjamin Lecomte,fr FRA,GK,Monaco,29-293,1991,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pierre Lees-Melou,fr FRA,MF,Nice,27-264,1993,14.7,4,21,5,23.8,1.43,0.34,0.14,0.60,20.6,0,1,1,3.0,2.2,0.11,+1.0,+0.8,Matches
Fabien Lemoine,fr FRA,MF,Lorient,33-334,1987,11.3,0,10,1,10.0,0.88,0.09,0.00,0.00,25.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Aaron Leya Iseka,be BEL,FW,Metz,23-090,1997,6.0,4,9,5,55.6,1.49,0.83,0.22,0.40,15.0,0,2,2,3.0,1.5,0.16,+1.0,+0.5,Matches
Dimitri Liénard,fr FRA,MF,Strasbourg,33-000,1988,9.3,1,11,4,36.4,1.19,0.43,0.00,0.00,28.5,5,1,1,1.2,0.4,0.04,-0.2,-0.4,Matches
Isaac Lihadji,fr FRA,MF,Lille,18-309,2002,2.1,0,4,2,50.0,1.89,0.95,0.00,0.00,13.0,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
Pol Lirola,es ESP,DF,Marseille,23-184,1997,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Anthony Lopes,pt POR,GK,Lyon,30-135,1990,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rony Lopes,pt POR,"FW,MF",Nice,25-047,1995,12.2,1,25,9,36.0,2.05,0.74,0.04,0.11,18.4,2,0,0,2.2,2.2,0.09,-1.2,-1.2,Matches
Maxime Lopez,fr FRA,"FW,MF",Marseille,23-071,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jordan Lotomba,ch SUI,DF,Nice,22-137,1998,17.4,1,6,2,33.3,0.35,0.12,0.17,0.50,23.0,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Imran Louza,fr FRA,MF,Nantes,21-288,1999,15.3,4,16,7,43.8,1.05,0.46,0.06,0.14,29.1,1,3,3,3.5,1.2,0.08,+0.5,-0.2,Matches
Jean Lucas,br BRA,MF,Brest,22-236,1998,2.5,0,6,2,33.3,2.42,0.81,0.00,0.00,23.1,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Jean Lucas,br BRA,MF,Lyon,22-236,1998,1.9,0,5,0,0.0,2.62,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Florentino Luís,pt POR,MF,Monaco,21-178,1999,2.4,0,1,0,0.0,0.41,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Yann M'Vila,fr FRA,"MF,FW",Saint-Étienne,30-229,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yvann Macon,fr FRA,DF,Saint-Étienne,22-135,1998,6.0,1,2,2,100.0,0.33,0.33,0.50,0.50,27.8,0,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
Hugo Magnetti,fr FRA,MF,Brest,22-259,1998,1.0,0,3,0,0.0,3.07,0.00,0.00,,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hicham Mahou,fr FRA,DF,Nice,21-226,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Habib Maïga,ci CIV,MF,Metz,25-043,1996,18.3,1,15,4,26.7,0.82,0.22,0.07,0.25,17.0,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Mike Maignan,fr FRA,GK,Lille,25-077,1995,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Josh Maja,ng NGA,FW,Bordeaux,22-048,1998,8.9,2,19,9,47.4,2.13,1.01,0.11,0.22,14.5,0,0,0,3.1,3.1,0.16,-1.1,-1.1,Matches
Radosław Majecki,pl POL,GK,Monaco,21-089,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29-147,1991,5.3,1,8,1,12.5,1.50,0.19,0.00,0.00,20.7,0,1,1,1.3,0.5,0.07,-0.3,-0.5,Matches
Marco Majouga,fr FRA,"FW,MF",Nîmes,19-280,2001,1.2,0,5,1,20.0,4.29,0.86,0.00,0.00,25.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Adilson Malanda,fr FRA,MF,Nîmes,19-107,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hianga Mananga Mbock,fr FRA,MF,Brest,21-047,1999,5.0,0,4,1,25.0,0.80,0.20,0.00,0.00,22.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Vincent Manceau,fr FRA,DF,Angers,31-218,1989,15.7,0,5,2,40.0,0.32,0.13,0.00,0.00,27.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Steve Mandanda,fr FRA,GK,Marseille,35-322,1985,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reinildo Mandava,mz MOZ,DF,Lille,27-023,1994,10.8,0,1,0,0.0,0.09,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Thomas Mangani,fr FRA,MF,Angers,33-290,1987,18.6,1,14,3,21.4,0.75,0.16,0.00,0.00,26.7,3,1,1,1.3,0.6,0.04,-0.3,-0.6,Matches
Vito Mannone,it ITA,GK,Monaco,32-348,1988,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Myziane Maolida,fr FRA,"FW,MF",Nice,21-365,1999,4.3,2,6,2,33.3,1.40,0.47,0.33,1.00,14.4,0,0,0,1.4,1.4,0.24,+0.6,+0.6,Matches
Faitout Maouassa,fr FRA,DF,Rennes,22-222,1998,8.9,0,17,6,35.3,1.91,0.68,0.00,0.00,25.0,3,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Fernando Marçal,br BRA,DF,Lyon,31-360,1989,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcelo,br BRA,DF,Lyon,33-269,1987,21.0,2,20,5,25.0,0.95,0.24,0.10,0.40,11.8,1,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
Dario Maresic,at AUT,DF,Reims,21-137,1999,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jordan Marié,fr FRA,MF,Dijon,29-137,1991,7.4,0,8,1,12.5,1.08,0.13,0.00,0.00,20.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Guillermo Maripán,cl CHI,DF,Monaco,26-283,1994,10.5,4,9,5,55.6,0.86,0.48,0.44,0.80,8.2,0,0,0,1.7,1.7,0.19,+2.3,+2.3,Matches
Marquinhos,br BRA,DF,Paris S-G,26-275,1994,12.6,1,9,6,66.7,0.71,0.47,0.11,0.17,9.1,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
Jonas Martin,fr FRA,MF,Rennes,30-310,1990,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pablo Martinez,fr FRA,DF,Nîmes,31-358,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gelson Martins,pt POR,"MF,FW",Monaco,25-278,1995,14.4,2,22,8,36.4,1.53,0.56,0.09,0.25,15.3,0,0,0,2.0,2.0,0.09,0.0,0.0,Matches
Sylvain Marveaux,fr FRA,"MF,FW",Lorient,34-304,1986,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,16.6,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
Pape Matar Sarr,sn SEN,MF,Metz,18-152,2002,5.2,2,8,4,50.0,1.55,0.77,0.25,0.50,27.9,0,0,0,0.3,0.3,0.03,+1.7,+1.7,Matches
Eliot Matazo,be BEL,MF,Monaco,18-364,2002,1.3,0,1,0,0.0,0.77,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Chrislain Matsima,fr FRA,DF,Monaco,18-274,2002,3.7,0,4,0,0.0,1.07,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Tony Mauricio,fr FRA,MF,Lens,26-328,1994,3.8,0,11,2,18.2,2.87,0.52,0.00,0.00,25.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Stephy Mavididi,eng ENG,"FW,MF",Montpellier,22-258,1998,10.6,4,14,8,57.1,1.32,0.76,0.29,0.50,11.9,0,0,0,2.3,2.3,0.18,+1.7,+1.7,Matches
Youssef Maziz,fr FRA,"MF,FW",Metz,22-234,1998,2.0,0,5,0,0.0,2.53,0.00,0.00,,20.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Kylian Mbappé,fr FRA,"FW,MF",Paris S-G,22-055,1998,15.9,16,58,29,50.0,3.65,1.82,0.21,0.41,14.7,1,4,4,15.9,12.8,0.22,+0.1,-0.8,Matches
Nathanael Mbuku,fr FRA,MF,Reims,18-334,2002,13.4,2,20,11,55.0,1.49,0.82,0.10,0.18,17.7,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
Facundo Medina,ar ARG,DF,Lens,21-261,1999,14.7,2,7,3,42.9,0.48,0.20,0.29,0.67,9.7,0,0,0,0.7,0.7,0.11,+1.3,+1.3,Matches
Farid El Melali,dz ALG,"FW,MF",Angers,23-215,1997,2.8,0,10,3,30.0,3.63,1.09,0.00,0.00,18.0,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
Birger Meling,no NOR,DF,Nîmes,26-058,1994,11.9,1,8,3,37.5,0.67,0.25,0.13,0.33,17.2,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Houboulang Mendes,fr FRA,DF,Lorient,22-285,1998,10.3,0,3,0,0.0,0.29,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pedro Mendes,pt POR,DF,Montpellier,30-135,1990,16.9,2,8,3,37.5,0.47,0.18,0.25,0.67,14.6,0,0,0,0.9,0.9,0.12,+1.1,+1.1,Matches
Thiago Mendes,br BRA,MF,Lyon,28-335,1992,15.2,0,19,6,31.6,1.25,0.40,0.00,0.00,20.7,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
Batista Mendy,fr FRA,MF,Nantes,21-032,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edouard Mendy,sn SEN,GK,Rennes,28-349,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Clément Michelin,fr FRA,DF,Lens,23-278,1997,9.8,0,5,0,0.0,0.51,0.00,0.00,,33.3,5,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Florian Miguel,fr FRA,DF,Nîmes,24-165,1996,11.1,0,7,3,42.9,0.63,0.27,0.00,0.00,11.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Arkadiusz Milik,pl POL,FW,Marseille,26-351,1994,1.0,1,4,2,50.0,3.96,1.98,0.25,0.50,22.9,0,0,0,1.0,1.0,0.25,0.0,0.0,Matches
Enzo Millot,fr FRA,MF,Monaco,18-211,2002,0.5,0,2,1,50.0,4.39,2.20,0.00,0.00,11.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Stefan Mitrović,rs SRB,DF,Strasbourg,30-267,1990,16.9,1,6,3,50.0,0.35,0.18,0.17,0.33,8.1,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Anthony Modeste,fr FRA,FW,Saint-Étienne,32-305,1988,1.3,0,3,1,33.3,2.23,0.74,0.00,0.00,15.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Terem Moffi,ng NGA,FW,Lorient,21-264,1999,10.2,6,25,10,40.0,2.45,0.98,0.24,0.60,13.7,0,0,0,5.1,5.1,0.21,+0.9,+0.9,Matches
Florent Mollet,fr FRA,MF,Montpellier,29-086,1991,15.5,3,33,9,27.3,2.12,0.58,0.09,0.33,19.5,5,0,0,2.6,2.6,0.08,+0.4,+0.4,Matches
Thomas Monconduit,fr FRA,MF,Lorient,30-003,1991,8.9,1,17,3,17.6,1.91,0.34,0.06,0.33,26.5,2,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
Kévin Monnet-Paquet,fr FRA,"FW,MF",Saint-Étienne,32-178,1988,4.0,0,4,0,0.0,1.01,0.00,0.00,,15.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jérémy Morel,mg MAD,DF,Lorient,36-317,1984,21.0,0,6,1,16.7,0.29,0.05,0.00,0.00,10.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,19-310,2001,6.5,0,1,0,0.0,0.15,0.00,0.00,,14.0,0,0,0,0.2,0.2,0.19,-0.2,-0.2,Matches
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23-078,1997,16.0,1,7,2,28.6,0.44,0.12,0.14,0.50,7.6,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
Jessy Moulin,fr FRA,GK,Saint-Étienne,35-031,1986,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Steve Mounié,bj BEN,FW,Brest,26-137,1994,17.9,6,46,20,43.5,2.57,1.12,0.11,0.25,11.7,0,1,2,9.1,7.6,0.17,-3.1,-2.6,Matches
Samuel Moutoussamy,cd COD,FW,Nantes,24-185,1996,0.9,0,2,0,0.0,2.20,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Loris Mouyokolo,cg CGO,DF,Lorient,19-267,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Benoît Mukinayi,fr FRA,DF,Monaco,19-324,2001,21.3,2,19,4,21.1,0.89,0.19,0.11,0.50,13.7,0,0,0,1.6,1.6,0.08,+0.4,+0.4,Matches
Marshall Munetsi,zw ZIM,MF,Reims,24-236,1996,10.9,1,6,2,33.3,0.55,0.18,0.17,0.50,24.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
Stanley N'Soki,fr FRA,DF,Nice,21-310,1999,11.1,0,5,0,0.0,0.45,0.00,0.00,,8.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Yuto Nagatomo,jp JPN,DF,Marseille,34-154,1986,9.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paul Nardi,fr FRA,GK,Lorient,26-271,1994,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Keylor Navas,cr CRC,GK,Paris S-G,34-060,1986,15.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,21-039,2000,6.3,2,16,4,25.0,2.54,0.64,0.13,0.50,23.2,1,0,0,0.8,0.8,0.05,+1.2,+1.2,Matches
Bridge Ndilu,fr FRA,"FW,MF",Nantes,20-207,2000,0.5,0,3,0,0.0,6.43,0.00,0.00,,16.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Dan Ndoye,ch SUI,"FW,MF",Nice,20-111,2000,4.5,1,12,4,33.3,2.68,0.89,0.08,0.25,15.3,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Neymar,br BRA,"FW,MF",Paris S-G,29-008,1992,9.6,6,41,11,26.8,4.26,1.14,0.07,0.27,17.8,11,3,3,8.1,5.8,0.15,-2.1,-2.8,Matches
Yvan Neyou,cm CMR,MF,Saint-Étienne,24-041,1997,18.0,1,20,5,25.0,1.11,0.28,0.05,0.20,24.7,1,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
Muzinga Ngonda,cd COD,DF,Dijon,26-044,1994,16.5,1,8,3,37.5,0.48,0.18,0.13,0.33,27.9,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
Ahmad Ngouyamsa,cm CMR,DF,Dijon,20-054,2000,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Opa Nguette,sn SEN,"FW,MF",Metz,26-220,1994,12.6,3,18,7,38.9,1.43,0.56,0.17,0.43,15.7,0,0,1,3.4,2.6,0.14,-0.4,+0.4,Matches
Ibrahima Niane,sn SEN,FW,Metz,21-339,1999,5.2,6,20,8,40.0,3.82,1.53,0.25,0.63,14.8,1,1,1,3.1,2.4,0.12,+2.9,+2.6,Matches
M'Baye Niang,sn SEN,FW,Rennes,26-056,1994,4.7,1,10,2,20.0,2.13,0.43,0.10,0.50,11.7,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
Casimir Ninga,td CHA,FW,Angers,27-272,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,22-241,1998,12.9,2,28,8,28.6,2.16,0.62,0.07,0.25,17.1,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
Gerzino Nyamsi,fr FRA,DF,Rennes,24-022,1997,5.3,0,1,0,0.0,0.19,0.00,0.00,,9.2,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Steven Nzonzi,fr FRA,MF,Rennes,32-060,1988,19.9,1,9,1,11.1,0.45,0.05,0.11,1.00,15.0,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
Jonas Omlin,ch SUI,GK,Montpellier,27-034,1994,18.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henry Onyekuru,ng NGA,FW,Monaco,23-253,1997,1.6,0,2,1,50.0,1.29,0.64,0.00,0.00,10.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
Otávio,br BRA,MF,Bordeaux,26-285,1994,17.3,1,6,2,33.3,0.35,0.12,0.17,0.50,29.7,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Remi Oudin,fr FRA,"FW,MF",Bordeaux,24-087,1996,17.3,4,31,12,38.7,1.79,0.69,0.13,0.33,17.2,1,0,0,2.5,2.5,0.08,+1.5,+1.5,Matches
Alexandre Oukidja,dz ALG,GK,Metz,32-209,1988,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ambroise Oyongo,cm CMR,DF,Montpellier,29-236,1991,6.2,1,1,1,100.0,0.16,0.16,1.00,1.00,7.1,0,0,0,0.1,0.1,0.15,+0.9,+0.9,Matches
Pablo,br BRA,DF,Bordeaux,29-237,1991,12.0,1,9,1,11.1,0.75,0.08,0.11,1.00,8.0,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
Vincent Pajot,fr FRA,MF,Metz,30-178,1990,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,9.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Nicolas Pallois,fr FRA,DF,Nantes,33-147,1987,19.8,1,7,3,42.9,0.35,0.15,0.14,0.33,13.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
Jonathan Panzo,eng ENG,DF,Dijon,20-111,2000,13.3,0,5,2,40.0,0.38,0.15,0.00,0.00,10.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Lucas Paquetá,br BRA,MF,Lyon,23-170,1997,13.6,2,27,11,40.7,1.99,0.81,0.07,0.18,18.1,4,0,0,3.4,3.4,0.12,-1.4,-1.4,Matches
Gaëtan Paquiez,fr FRA,DF,Nîmes,26-364,1994,9.1,0,4,0,0.0,0.44,0.00,0.00,,29.6,0,0,0,0.1,0.1,0.01,-0.1,-0.1,Matches
Rubén Pardo,es ESP,"MF,FW",Bordeaux,28-114,1992,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,26-229,1994,9.3,0,13,4,30.8,1.40,0.43,0.00,0.00,28.9,2,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Mateo Pavlović,ba BIH,DF,Angers,30-249,1990,5.4,0,3,0,0.0,0.56,0.00,0.00,,8.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Strahinja Pavlović,rs SRB,DF,Monaco,19-265,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dimitri Payet,fr FRA,"FW,MF",Marseille,33-321,1987,12.4,3,17,6,35.3,1.37,0.48,0.18,0.50,21.5,2,0,1,2.2,1.5,0.09,+0.8,+1.5,Matches
Yohann Pelé,fr FRA,GK,Marseille,38-101,1982,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pietro Pellegri,it ITA,"FW,MF",Monaco,19-333,2001,2.3,1,10,3,30.0,4.31,1.29,0.10,0.33,11.9,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
Andy Pelmard,fr FRA,DF,Nice,20-338,2000,10.1,0,1,1,100.0,0.10,0.10,0.00,0.00,10.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Timothee Pembele,fr FRA,DF,Paris S-G,18-157,2002,4.2,1,4,2,50.0,0.95,0.48,0.25,0.50,11.6,0,0,0,1.0,1.0,0.26,0.0,0.0,Matches
Mathias Pereira Lage,pt POR,"FW,MF",Angers,24-075,1996,10.4,3,20,6,30.0,1.92,0.58,0.15,0.50,18.8,1,0,0,1.3,1.3,0.07,+1.7,+1.7,Matches
Danilo Pereira,pt POR,"DF,MF",Paris S-G,29-157,1991,5.8,0,8,1,12.5,1.38,0.17,0.00,0.00,13.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Manuel Perez,fr FRA,MF,Lens,29-278,1991,1.4,0,1,0,0.0,0.70,0.00,0.00,,22.8,1,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Romain Perraud,fr FRA,DF,Brest,23-144,1997,20.9,3,29,9,31.0,1.39,0.43,0.10,0.33,22.8,0,0,0,1.4,1.4,0.05,+1.6,+1.6,Matches
Lucas Perrin,fr FRA,DF,Marseille,22-086,1998,1.5,0,1,0,0.0,0.69,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
