player,nationality,position,squad,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,matches
Jérémy Morel,mg MAD,DF,Lorient,36-317,1984,21.0,1,0,0,18,13,0,2,26,16,0,0,0,196,25,22,53.2,Matches
Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,19-310,2001,6.5,2,0,0,12,14,0,1,4,14,1,0,0,80,10,12,45.5,Matches
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23-078,1997,16.0,4,0,0,16,12,0,0,18,25,0,1,0,152,37,24,60.7,Matches
Jessy Moulin,fr FRA,GK,Saint-Étienne,35-031,1986,24.0,1,0,0,0,5,1,0,0,0,0,0,0,138,0,0,,Matches
Steve Mounié,bj BEN,FW,Brest,26-137,1994,17.9,2,0,0,37,15,12,8,4,11,1,0,0,81,140,71,66.4,Matches
Samuel Moutoussamy,cd COD,FW,Nantes,24-185,1996,0.9,0,0,0,2,1,0,2,0,0,0,0,0,2,1,3,25.0,Matches
Loris Mouyokolo,cg CGO,DF,Lorient,19-267,2001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
Benoît Mukinayi,fr FRA,DF,Monaco,19-324,2001,21.3,2,0,0,23,12,1,0,18,17,0,0,0,260,67,24,73.6,Matches
Marshall Munetsi,zw ZIM,MF,Reims,24-236,1996,10.9,4,1,0,17,14,0,2,17,13,0,0,0,118,19,15,55.9,Matches
Stanley N'Soki,fr FRA,DF,Nice,21-310,1999,11.1,3,0,0,6,5,0,4,20,21,0,1,0,137,24,8,75.0,Matches
Yuto Nagatomo,jp JPN,DF,Marseille,34-154,1986,9.1,2,0,0,6,6,0,10,10,7,0,0,1,77,10,11,47.6,Matches
Paul Nardi,fr FRA,GK,Lorient,26-271,1994,18.0,1,0,0,0,0,0,0,1,0,0,0,0,99,0,1,0.0,Matches
Keylor Navas,cr CRC,GK,Paris S-G,34-060,1986,15.5,0,0,0,0,2,0,0,0,0,0,0,0,58,0,0,,Matches
Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,21-039,2000,6.3,2,0,0,21,3,1,12,5,8,0,0,0,42,6,14,30.0,Matches
Bridge Ndilu,fr FRA,"FW,MF",Nantes,20-207,2000,0.5,1,0,0,1,2,1,1,0,0,0,0,0,3,1,2,33.3,Matches
Dan Ndoye,ch SUI,"FW,MF",Nice,20-111,2000,4.5,0,0,0,15,13,3,8,1,7,0,1,0,21,4,9,30.8,Matches
Neymar,br BRA,"FW,MF",Paris S-G,29-008,1992,9.6,4,1,0,17,43,2,22,4,4,2,0,0,59,3,6,33.3,Matches
Yvan Neyou,cm CMR,MF,Saint-Étienne,24-041,1997,18.0,6,0,0,34,31,1,3,7,34,0,0,0,168,19,11,63.3,Matches
Muzinga Ngonda,cd COD,DF,Dijon,26-044,1994,16.5,3,0,0,23,11,0,23,37,27,0,0,0,195,22,24,47.8,Matches
Ahmad Ngouyamsa,cm CMR,DF,Dijon,20-054,2000,1.6,1,0,0,4,1,0,3,2,2,0,1,0,15,1,4,20.0,Matches
Opa Nguette,sn SEN,"FW,MF",Metz,26-220,1994,12.6,0,0,0,18,24,6,10,2,13,1,0,0,71,29,52,35.8,Matches
Ibrahima Niane,sn SEN,FW,Metz,21-339,1999,5.2,0,0,0,9,11,3,1,0,1,1,0,0,23,24,24,50.0,Matches
M'Baye Niang,sn SEN,FW,Rennes,26-056,1994,4.7,0,0,0,13,11,0,1,0,2,0,0,0,16,13,19,40.6,Matches
Casimir Ninga,td CHA,FW,Angers,27-272,1993,0.3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0.0,Matches
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,22-241,1998,12.9,1,0,0,7,39,2,26,4,6,0,0,0,65,7,18,28.0,Matches
Gerzino Nyamsi,fr FRA,DF,Rennes,24-022,1997,5.3,0,0,0,3,0,0,2,6,3,0,0,0,55,14,10,58.3,Matches
Steven Nzonzi,fr FRA,MF,Rennes,32-060,1988,19.9,6,0,0,24,10,0,2,7,17,0,0,0,204,45,26,63.4,Matches
Jonas Omlin,ch SUI,GK,Montpellier,27-034,1994,18.7,0,1,0,3,0,0,0,0,0,0,1,1,113,0,0,,Matches
Henry Onyekuru,ng NGA,FW,Monaco,23-253,1997,1.6,0,0,0,1,3,2,1,0,1,0,0,0,6,1,6,14.3,Matches
Otávio,br BRA,MF,Bordeaux,26-285,1994,17.3,6,0,0,28,12,0,2,13,48,0,1,0,170,10,13,43.5,Matches
Remi Oudin,fr FRA,"FW,MF",Bordeaux,24-087,1996,17.3,1,0,0,15,19,2,38,27,14,0,0,0,103,19,25,43.2,Matches
Alexandre Oukidja,dz ALG,GK,Metz,32-209,1988,23.0,3,0,0,0,6,0,0,0,0,0,0,0,128,0,1,0.0,Matches
Ambroise Oyongo,cm CMR,DF,Montpellier,29-236,1991,6.2,1,0,0,7,8,0,7,2,7,0,1,0,41,6,5,54.5,Matches
Pablo,br BRA,DF,Bordeaux,29-237,1991,12.0,5,0,0,20,5,0,0,17,12,0,1,1,122,45,17,72.6,Matches
Vincent Pajot,fr FRA,MF,Metz,30-178,1990,7.1,3,0,0,10,7,1,7,10,19,0,0,0,60,10,7,58.8,Matches
Nicolas Pallois,fr FRA,DF,Nantes,33-147,1987,19.8,7,1,1,13,8,3,2,22,22,0,0,1,241,37,29,56.1,Matches
Jonathan Panzo,eng ENG,DF,Dijon,20-111,2000,13.3,4,0,0,19,7,1,0,28,13,0,3,0,112,25,19,56.8,Matches
Lucas Paquetá,br BRA,MF,Lyon,23-170,1997,13.6,3,0,0,38,39,1,5,14,32,0,0,0,122,15,18,45.5,Matches
Gaëtan Paquiez,fr FRA,DF,Nîmes,26-364,1994,9.1,0,0,0,9,13,0,6,8,8,0,0,0,73,11,13,45.8,Matches
Rubén Pardo,es ESP,"MF,FW",Bordeaux,28-114,1992,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,26-229,1994,9.3,5,1,1,17,16,0,2,8,18,0,0,0,91,10,7,58.8,Matches
Mateo Pavlović,ba BIH,DF,Angers,30-249,1990,5.4,2,0,0,6,2,0,0,6,2,0,0,0,49,12,11,52.2,Matches
Strahinja Pavlović,rs SRB,DF,Monaco,19-265,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Dimitri Payet,fr FRA,"FW,MF",Marseille,33-321,1987,12.4,2,2,0,8,21,1,42,2,7,0,0,0,70,3,10,23.1,Matches
Yohann Pelé,fr FRA,GK,Marseille,38-101,1982,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Pietro Pellegri,it ITA,"FW,MF",Monaco,19-333,2001,2.3,2,0,0,7,9,5,3,0,1,0,0,0,12,8,16,33.3,Matches
Andy Pelmard,fr FRA,DF,Nice,20-338,2000,10.1,1,0,0,11,5,0,1,12,9,0,1,0,75,6,8,42.9,Matches
Timothee Pembele,fr FRA,DF,Paris S-G,18-157,2002,4.2,1,0,0,6,3,0,2,4,7,0,0,1,29,7,6,53.8,Matches
Mathias Pereira Lage,pt POR,"FW,MF",Angers,24-075,1996,10.4,2,0,0,18,12,2,21,11,10,0,1,0,60,18,23,43.9,Matches
Danilo Pereira,pt POR,"DF,MF",Paris S-G,29-157,1991,5.8,2,0,0,9,6,0,2,7,2,0,0,0,61,11,3,78.6,Matches
Manuel Perez,fr FRA,MF,Lens,29-278,1991,1.4,1,0,0,3,0,0,0,1,1,0,0,0,16,4,2,66.7,Matches
Romain Perraud,fr FRA,DF,Brest,23-144,1997,20.9,2,0,0,25,37,3,74,19,29,0,0,0,194,15,26,36.6,Matches
Lucas Perrin,fr FRA,DF,Marseille,22-086,1998,1.5,1,0,0,2,2,0,1,4,2,0,0,0,9,6,1,85.7,Matches
Rayan Philippe,fr FRA,FW,Dijon,20-113,2000,1.0,0,0,0,0,3,1,1,0,2,0,0,0,5,1,3,25.0,Matches
Romain Philippoteaux,fr FRA,FW,Nîmes,32-348,1988,2.4,0,0,0,1,0,0,6,0,2,0,0,0,13,1,0,100.0,Matches
Romain Philippoteaux,fr FRA,"MF,FW",Brest,32-348,1988,5.1,0,0,0,3,4,2,8,5,6,0,0,0,29,3,0,100.0,Matches
Jérémy Pied,fr FRA,DF,Lille,31-356,1989,2.6,1,0,0,5,2,0,9,3,2,0,0,0,33,4,5,44.4,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22-245,1998,16.1,4,0,0,21,18,1,14,17,27,1,0,0,124,19,13,59.4,Matches
Maxime Poundjé,fr FRA,DF,Bordeaux,28-181,1992,3.2,0,0,0,0,7,0,4,5,0,0,0,0,21,13,6,68.4,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,27-085,1993,3.4,1,0,0,8,3,0,4,2,1,0,0,0,47,3,1,75.0,Matches
Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,30-036,1991,11.9,2,0,0,15,26,2,18,10,14,0,0,0,75,12,26,31.6,Matches
Anthony Racioppi,ch SUI,GK,Dijon,22-044,1998,15.0,0,0,0,0,4,0,0,0,0,0,0,1,75,0,0,,Matches
Nemanja Radonjić,rs SRB,FW,Marseille,24-364,1996,4.4,2,0,0,3,3,2,9,2,8,0,0,0,31,6,16,27.3,Matches
Aleksandar Radovanović,rs SRB,DF,Lens,27-094,1993,1.0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,100.0,Matches
Rafinha,br BRA,MF,Paris S-G,28-001,1993,8.8,1,0,0,14,30,1,5,9,19,1,0,0,89,7,8,46.7,Matches
Predrag Rajković,rs SRB,GK,Reims,25-105,1995,22.5,1,0,0,1,7,0,0,0,0,0,1,0,122,0,0,,Matches
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,23-027,1998,11.8,1,0,0,6,21,3,11,8,5,1,0,0,77,5,10,33.3,Matches
Jeff Reine-Adélaïde,fr FRA,FW,Lyon,23-027,1998,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,Matches
Panagiotis Retsos,gr GRE,DF,Saint-Étienne,22-188,1998,3.0,2,0,0,6,1,0,0,7,3,0,0,0,40,15,7,68.2,Matches
Baptiste Reynet,fr FRA,GK,Nîmes,30-108,1990,23.0,2,0,0,1,3,0,0,0,0,0,1,0,128,1,0,100.0,Matches
Sergio Rico,es ESP,GK,Paris S-G,27-165,1993,7.5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,,Matches
Renaud Ripart,fr FRA,"FW,MF",Nîmes,27-336,1993,19.8,2,0,0,16,38,4,26,25,22,0,0,0,142,39,44,47.0,Matches
Mihailo Ristić,rs SRB,DF,Montpellier,25-105,1995,15.8,2,0,0,14,13,0,43,18,16,0,1,0,122,17,13,56.7,Matches
Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,18-259,2002,2.1,0,0,0,2,1,0,5,3,5,0,0,0,17,0,2,0.0,Matches
Christopher Rocchia,fr FRA,DF,Marseille,23-012,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,Matches
Valentin Rongier,fr FRA,MF,Marseille,26-068,1994,16.8,5,0,0,34,17,1,4,24,60,0,0,0,201,18,24,42.9,Matches
Nolan Roux,fr FRA,FW,Nîmes,32-349,1988,7.1,2,0,0,9,16,3,4,2,6,0,0,0,30,9,29,23.7,Matches
Daniele Rugani,it ITA,DF,Rennes,26-199,1994,1.0,1,0,0,2,2,0,0,0,2,0,0,0,14,5,3,62.5,Matches
Kays Ruiz,ma MAR,"FW,MF",Paris S-G,18-171,2002,2.1,1,0,0,4,5,0,1,1,1,0,0,0,11,1,3,25.0,Matches
Georginio Rutter,fr FRA,"FW,MF",Rennes,18-299,2002,0.5,0,0,0,5,2,2,0,1,2,0,0,0,4,2,2,50.0,Matches
Roli Pereira de Sa,fr FRA,MF,Nantes,24-065,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Idriss Saadi,dz ALG,"FW,MF",Strasbourg,29-005,1992,1.3,0,0,0,1,0,0,2,0,0,0,0,0,5,5,4,55.6,Matches
Youssouf Sabaly,sn SEN,DF,Bordeaux,27-345,1993,20.5,3,0,0,24,31,2,21,26,27,0,1,0,174,16,11,59.3,Matches
Hiroki Sakai,jp JPN,DF,Marseille,30-307,1990,20.1,5,0,0,32,17,2,28,24,49,0,0,0,169,36,31,53.7,Matches
Moïse Sakava,cm CMR,MF,Reims,20-049,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
William Saliba,fr FRA,DF,Nice,19-326,2001,7.0,1,0,0,6,3,0,0,10,4,0,0,0,70,11,6,64.7,Matches
Romain Salin,fr FRA,GK,Rennes,36-199,1984,15.0,1,0,0,0,2,0,0,0,0,0,0,0,99,0,0,,Matches
Mama Samba Baldé,gw GNB,FW,Dijon,25-099,1995,15.6,3,0,0,29,25,13,5,4,8,1,0,0,67,40,77,34.2,Matches
Junior Sambia,fr FRA,"DF,MF",Montpellier,24-159,1996,15.4,1,0,0,16,22,3,40,15,23,0,0,0,117,19,24,44.2,Matches
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34-327,1986,9.1,3,0,0,11,19,0,24,5,8,0,0,0,55,3,16,15.8,Matches
Renato Sanches,pt POR,MF,Lille,23-179,1997,8.0,2,0,0,19,15,1,10,3,6,0,0,0,81,4,13,23.5,Matches
Morgan Sanson,fr FRA,MF,Marseille,26-179,1994,9.2,2,0,0,18,10,0,13,12,19,0,0,0,57,9,13,40.9,Matches
Baptiste Santamaria,fr FRA,MF,Angers,25-341,1995,3.0,1,0,0,7,5,1,1,2,6,0,0,0,38,5,3,62.5,Matches
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28-278,1992,9.9,1,0,0,5,11,7,26,3,3,0,0,0,48,1,7,12.5,Matches
Bouna Sarr,gn GUI,DF,Marseille,29-013,1992,0.8,0,0,0,3,2,0,1,1,1,0,0,0,8,1,3,25.0,Matches
Sidy Sarr,sn SEN,MF,Nîmes,24-253,1996,3.7,1,0,0,5,3,1,0,3,5,0,0,0,39,20,9,69.0,Matches
Téji Savanier,fr FRA,MF,Montpellier,29-053,1991,14.6,5,1,0,35,44,1,35,15,24,1,2,0,145,17,13,56.7,Matches
Aurélien Scheidler,fr FRA,FW,Dijon,22-254,1998,3.8,1,0,0,7,4,6,0,0,1,0,0,0,11,10,23,30.3,Matches
Morgan Schneiderlin,fr FRA,MF,Nice,31-097,1989,14.8,6,1,1,27,5,0,2,19,22,0,0,0,153,27,15,64.3,Matches
Jean Seri,ci CIV,MF,Bordeaux,29-209,1991,0.4,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,100.0,Matches
Mahame Siby,fr FRA,MF,Strasbourg,24-221,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,19-004,2002,0.1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,3,25.0,Matches
Djibril Sidibé,fr FRA,DF,Monaco,28-199,1992,11.7,2,0,0,20,10,2,20,21,17,0,1,0,111,14,13,51.9,Matches
Kaj Sierhuis,nl NED,FW,Reims,22-292,1998,6.0,1,0,0,14,5,1,7,2,1,0,0,0,24,9,10,47.4,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,23-197,1997,12.7,0,0,0,8,6,0,26,8,20,1,0,0,116,15,16,48.4,Matches
Florent da Silva,fr FRA,FW,Lyon,17-317,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Gabriel Silva,br BRA,DF,Saint-Étienne,29-276,1991,0.9,0,0,0,0,2,0,0,0,1,0,0,0,7,1,1,50.0,Matches
Mohamed Simakan,fr FRA,DF,Strasbourg,20-286,2000,17.9,2,0,0,23,27,1,10,24,30,0,2,0,172,23,27,46.0,Matches
Moses Simon,ng NGA,"MF,FW",Nantes,25-216,1995,14.2,0,0,0,8,16,3,44,9,11,0,0,0,80,10,13,43.5,Matches
Ibrahima Sissoko,fr FRA,MF,Strasbourg,23-109,1997,19.6,3,0,0,43,13,1,15,39,30,0,0,0,194,40,14,74.1,Matches
Nelson Sissoko,fr FRA,DF,Saint-Étienne,23-343,1997,5.3,0,0,0,2,4,0,6,5,8,0,0,1,50,12,10,54.5,Matches
Petar Škuletić,rs SRB,"FW,MF",Montpellier,30-229,1990,1.0,0,0,0,2,1,1,0,0,4,0,0,0,3,10,11,47.6,Matches
Islam Slimani,dz ALG,FW,Lyon,32-240,1988,0.8,0,0,0,2,0,0,3,0,0,0,0,0,5,1,1,50.0,Matches
Brandon Soppy,fr FRA,"DF,MF",Rennes,18-358,2002,4.1,1,0,0,10,10,0,12,3,9,0,0,0,41,4,6,40.0,Matches
Florian Sotoca,fr FRA,FW,Lens,30-111,1990,19.7,4,0,0,35,40,8,33,6,14,0,0,0,91,72,77,48.3,Matches
Cheick Souaré,fr FRA,MF,Marseille,18-163,2002,0.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,Matches
Rayan Souici,fr FRA,DF,Saint-Étienne,22-351,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0,Matches
Adama Soumaoro,fr FRA,DF,Lille,28-240,1992,1.6,1,0,0,2,1,0,0,2,2,0,0,0,14,6,0,100.0,Matches
Boubakary Soumaré,fr FRA,MF,Lille,21-352,1999,12.7,2,0,0,17,13,0,1,22,18,0,0,0,136,18,12,60.0,Matches
Yaya Soumaré,fr FRA,FW,Lyon,21-021,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Arnaud Souquet,fr FRA,DF,Montpellier,29-001,1992,10.5,4,0,0,13,18,0,27,13,16,0,1,0,75,7,19,26.9,Matches
Saidou Sow,gn GUI,DF,Saint-Étienne,18-224,2002,7.1,0,0,0,6,3,0,0,6,10,0,0,0,89,17,13,56.7,Matches
Kevin Strootman,nl NED,MF,Marseille,31-000,1990,2.6,2,0,0,8,3,0,4,3,6,0,0,0,27,6,5,54.5,Matches
Issiaga Sylla,gn GUI,DF,Lens,27-043,1994,11.2,0,0,0,16,8,0,35,16,20,0,0,0,97,25,19,56.8,Matches
Eddy Sylvestre,fr FRA,"FW,MF",Nice,21-168,1999,1.1,1,0,0,2,1,0,3,0,1,1,0,0,3,0,1,0.0,Matches
Flavien Tait,fr FRA,"MF,FW",Rennes,28-011,1993,6.6,3,0,0,10,15,0,7,8,9,0,0,0,48,5,6,45.5,Matches
Heriberto Tavares,pt POR,"MF,FW",Brest,23-360,1997,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,50.0,Matches
Warren Tchimbembé,fr FRA,"MF,FW",Metz,22-298,1998,4.9,0,0,0,4,6,0,5,3,3,0,0,0,48,3,5,37.5,Matches
Aurélien Tchouaméni,fr FRA,MF,Monaco,21-017,2000,21.5,5,1,1,37,35,1,16,36,51,0,0,0,224,54,23,70.1,Matches
Martin Terrier,fr FRA,"FW,MF",Rennes,23-346,1997,14.1,1,1,0,20,19,2,16,11,15,0,0,0,57,29,40,42.0,Matches
Kenny Tete,nl NED,DF,Lyon,25-127,1995,0.2,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,,Matches
Florian Thauvin,fr FRA,"FW,MF",Marseille,28-018,1993,18.0,2,0,0,18,28,7,52,6,14,0,1,0,107,9,18,33.3,Matches
Sada Thioub,sn SEN,"FW,MF",Angers,25-257,1995,10.0,0,0,0,13,20,1,13,7,17,0,0,0,82,10,14,41.7,Matches
Romain Thomas,fr FRA,DF,Angers,32-246,1988,19.6,4,1,1,26,12,1,0,21,19,0,0,0,218,71,26,73.2,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,27-065,1993,16.4,4,1,1,31,20,5,17,13,14,0,0,0,126,15,37,28.8,Matches
Khéphren Thuram-Ulie,fr FRA,MF,Nice,19-324,2001,11.3,2,0,0,20,9,0,3,7,18,0,1,0,97,11,17,39.3,Matches
Cheikh Tidiane Sabaly,sn SEN,MF,Metz,21-346,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,21-045,1999,1.8,2,0,0,2,1,0,0,1,4,0,0,0,14,4,0,100.0,Matches
Karl Toko Ekambi,cm CMR,FW,Lyon,28-152,1992,18.3,3,0,0,14,14,7,29,13,3,1,0,0,83,17,23,42.5,Matches
Tyron Tormin,fr FRA,"MF,FW",Saint-Étienne,19-229,2001,0.2,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,50.0,Matches
Abdoulaye Touré,fr FRA,MF,Nantes,26-347,1994,12.6,2,0,0,12,19,0,2,9,14,0,0,0,126,13,22,37.1,Matches
Amadou Traore,fr FRA,"MF,FW",Bordeaux,18-343,2002,1.2,0,0,0,3,4,0,5,1,2,0,0,0,4,2,3,40.0,Matches
Charles Traore,ml MLI,DF,Nantes,29-043,1992,10.4,4,0,0,14,9,1,14,16,20,0,1,0,102,25,10,71.4,Matches
Hamari Traoré,ml MLI,DF,Rennes,29-017,1992,19.5,2,0,0,25,11,0,59,32,24,0,0,0,201,24,36,40.0,Matches
Ismaël Traoré,ci CIV,DF,Angers,34-179,1986,23.0,2,0,0,14,9,1,3,27,23,0,0,0,217,26,24,52.0,Matches
Miguel Trauco,pe PER,DF,Saint-Étienne,28-172,1992,12.9,1,0,0,17,7,0,29,19,15,0,0,0,135,13,14,48.1,Matches
Alexis Trouillet,fr FRA,MF,Nice,20-052,2000,0.7,0,0,0,1,1,0,1,0,2,0,0,0,6,0,1,0.0,Matches
Adrien Truffert,fr FRA,"DF,MF",Rennes,19-085,2001,12.1,2,0,0,12,14,0,40,7,11,1,0,0,97,10,16,38.5,Matches
Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,19-036,2002,0.5,0,0,0,0,0,0,0,1,0,0,0,0,5,4,2,66.7,Matches
Matthieu Udol,fr FRA,DF,Metz,24-330,1996,12.0,1,1,0,12,11,0,33,21,16,0,1,0,101,11,7,61.1,Matches
Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,28-169,1992,15.3,1,0,0,21,24,7,12,7,3,0,0,0,43,22,26,45.8,Matches
Marco Verratti,it ITA,MF,Paris S-G,28-100,1992,12.6,4,0,0,18,37,0,6,13,18,0,0,0,132,9,9,50.0,Matches
Kevin Volland,de GER,"FW,MF",Monaco,28-198,1992,18.3,3,0,0,35,25,11,16,4,11,2,0,0,92,41,48,46.1,Matches
Franklin Wadja,cm CMR,MF,Lorient,25-288,1995,0.3,1,0,0,1,0,0,0,0,1,0,0,0,8,1,1,50.0,Matches
Timothy Weah,us USA,"MF,FW",Lille,20-357,2000,4.9,1,0,0,9,4,2,8,1,8,0,0,0,27,11,16,40.7,Matches
Yoane Wissa,cd COD,"FW,MF",Lorient,24-163,1996,18.3,2,0,0,22,49,9,18,16,9,1,0,0,120,35,25,58.3,Matches
Xeka,pt POR,MF,Lille,26-095,1994,7.9,5,0,0,17,14,0,5,9,16,0,0,0,60,7,8,46.7,Matches
Yusuf Yazıcı,tr TUR,"FW,MF",Lille,24-015,1997,8.6,0,0,0,11,6,8,15,1,7,0,0,0,54,3,12,20.0,Matches
Burak Yılmaz,tr TUR,FW,Lille,35-213,1985,14.9,4,0,0,24,24,18,9,6,2,1,0,0,54,31,43,41.9,Matches
Wilitty Younoussa,cm CMR,"DF,MF",Dijon,19-157,2001,0.2,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,,Matches
Zaydou Youssouf,fr FRA,MF,Saint-Étienne,21-217,1999,9.0,1,0,0,11,21,0,10,7,9,0,0,0,56,3,7,30.0,Matches
Arber Zeneli,xk KVX,"MF,FW",Reims,25-354,1995,9.4,0,0,0,10,16,5,13,5,4,0,0,0,51,3,14,17.6,Matches
Mehdi Zerkane,dz ALG,"FW,MF",Bordeaux,21-213,1999,6.8,0,1,0,11,14,1,4,6,9,0,0,0,43,7,12,36.8,Matches
Kévin Zohi,ml MLI,"FW,MF",Strasbourg,24-056,1996,4.3,0,0,0,6,2,0,10,4,5,0,0,0,28,2,4,33.3,Matches
