player,nationality,position,squad,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked,matches
James Lea Siliki,fr FRA,MF,Rennes,24-246,1996,2.7,152,151,1,1,0,22,8,4,0,0,0,0,109,17,26,104,40,7,0,0,119,1,5,3,6,Matches
Jean-Louis Leca,fr FRA,GK,Lens,35-145,1985,23.9,716,496,220,66,0,38,14,0,0,0,0,0,327,12,377,47,548,0,0,86,479,1,17,3,1,Matches
Benjamin Lecomte,fr FRA,GK,Monaco,29-293,1991,14.0,497,377,120,34,0,21,17,0,0,0,0,0,285,20,192,301,116,1,0,59,377,0,11,1,2,Matches
Pierre Lees-Melou,fr FRA,MF,Nice,27-264,1993,14.7,826,799,27,21,3,121,22,11,0,0,0,0,598,113,115,135,656,24,4,3,705,2,16,14,15,Matches
Fabien Lemoine,fr FRA,MF,Lorient,33-334,1987,11.3,770,751,19,14,2,96,20,7,1,1,0,0,542,88,140,95,627,33,1,3,655,3,11,8,12,Matches
Aaron Leya Iseka,be BEL,FW,Metz,23-090,1997,6.0,105,101,4,0,2,23,1,2,0,0,0,0,71,17,17,8,80,5,0,4,81,0,2,2,1,Matches
Dimitri Liénard,fr FRA,MF,Strasbourg,33-000,1988,9.3,516,454,62,23,1,48,51,24,37,18,12,4,304,58,154,413,86,7,2,1,394,3,15,6,19,Matches
Isaac Lihadji,fr FRA,MF,Lille,18-309,2002,2.1,104,94,10,3,0,15,4,4,3,2,1,0,77,14,13,73,19,4,4,1,72,0,2,6,5,Matches
Pol Lirola,es ESP,DF,Marseille,23-184,1997,3.3,177,141,36,1,0,17,7,6,0,0,0,0,101,49,27,7,122,7,35,1,142,0,1,5,6,Matches
Anthony Lopes,pt POR,GK,Lyon,30-135,1990,24.0,731,525,206,49,0,25,31,0,0,0,0,0,452,42,237,433,165,1,0,107,609,0,16,1,3,Matches
Rony Lopes,pt POR,"FW,MF",Nice,25-047,1995,12.2,484,413,71,19,2,95,27,18,42,24,10,1,334,53,97,381,81,8,8,1,361,0,5,14,21,Matches
Maxime Lopez,fr FRA,"FW,MF",Marseille,23-071,1997,1.5,57,56,1,0,0,12,1,1,0,0,0,0,47,6,4,3,50,4,0,0,46,1,0,0,3,Matches
Jordan Lotomba,ch SUI,DF,Nice,22-137,1998,17.4,1044,848,196,20,1,113,15,41,0,0,0,0,675,235,134,87,731,36,176,2,849,1,10,26,34,Matches
Imran Louza,fr FRA,MF,Nantes,21-288,1999,15.3,782,714,68,42,3,84,30,15,17,4,11,2,539,81,162,595,142,27,6,2,618,5,15,11,15,Matches
Jean Lucas,br BRA,MF,Brest,22-236,1998,2.5,177,170,7,5,0,16,8,6,1,0,0,0,137,19,21,13,157,3,1,2,154,0,2,5,2,Matches
Jean Lucas,br BRA,MF,Lyon,22-236,1998,1.9,130,129,1,1,0,12,8,7,0,0,0,0,102,8,20,9,115,4,0,1,111,0,3,0,3,Matches
Florentino Luís,pt POR,MF,Monaco,21-178,1999,2.4,150,147,3,3,0,18,6,1,0,0,0,0,118,11,21,7,131,10,0,1,129,0,2,3,2,Matches
Yann M'Vila,fr FRA,"MF,FW",Saint-Étienne,30-229,1990,0.2,15,15,0,0,0,0,0,0,0,0,0,0,12,3,0,0,15,0,0,0,13,0,0,0,0,Matches
Yvann Macon,fr FRA,DF,Saint-Étienne,22-135,1998,6.0,320,239,81,4,0,43,8,13,0,0,0,0,171,78,71,74,149,13,77,2,241,2,5,7,13,Matches
Hugo Magnetti,fr FRA,MF,Brest,22-259,1998,1.0,60,57,3,3,0,10,1,2,0,0,0,0,37,11,12,2,55,3,0,0,51,0,0,1,2,Matches
Hicham Mahou,fr FRA,DF,Nice,21-226,1999,0.4,18,16,2,1,0,3,1,3,0,0,0,0,12,3,3,1,16,0,1,0,12,0,1,1,0,Matches
Habib Maïga,ci CIV,MF,Metz,25-043,1996,18.3,829,806,23,18,2,121,29,11,0,0,0,0,611,78,140,82,692,32,4,2,669,3,27,11,16,Matches
Mike Maignan,fr FRA,GK,Lille,25-077,1995,24.0,695,501,194,42,1,32,16,0,0,0,0,0,351,25,319,88,464,0,2,121,479,2,24,3,0,Matches
Josh Maja,ng NGA,FW,Bordeaux,22-048,1998,8.9,187,178,9,0,0,54,1,0,0,0,0,0,145,32,10,27,140,6,2,7,165,0,0,3,4,Matches
Radosław Majecki,pl POL,GK,Monaco,21-089,1999,1.0,37,25,12,0,0,3,0,0,0,0,0,0,21,0,16,5,30,0,0,2,25,1,1,0,0,Matches
Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29-147,1991,5.3,123,122,1,0,0,12,4,8,0,0,0,0,88,24,11,14,99,5,0,4,96,1,3,2,5,Matches
Marco Majouga,fr FRA,"FW,MF",Nîmes,19-280,2001,1.2,33,33,0,0,0,10,1,1,0,0,0,0,22,5,6,7,22,1,0,0,23,0,0,1,4,Matches
Adilson Malanda,fr FRA,MF,Nîmes,19-107,2001,0.2,6,5,1,0,0,1,0,0,0,0,0,0,3,0,3,0,5,0,0,0,4,0,0,0,0,Matches
Hianga Mananga Mbock,fr FRA,MF,Brest,21-047,1999,5.0,214,212,2,2,0,28,13,1,0,0,0,0,177,12,25,33,167,7,0,1,196,1,1,2,3,Matches
Vincent Manceau,fr FRA,DF,Angers,31-218,1989,15.7,912,727,185,12,0,55,13,30,0,0,0,0,513,198,201,98,606,27,173,1,725,1,12,26,24,Matches
Steve Mandanda,fr FRA,GK,Marseille,35-322,1985,21.0,756,520,236,67,0,38,7,0,0,0,0,0,348,34,374,76,525,0,0,108,494,2,25,0,0,Matches
Reinildo Mandava,mz MOZ,DF,Lille,27-023,1994,10.8,686,569,117,15,1,66,7,18,0,0,0,0,412,139,135,464,72,30,102,3,545,1,9,10,27,Matches
Thomas Mangani,fr FRA,MF,Angers,33-290,1987,18.6,1182,1073,109,64,2,139,50,24,42,17,21,3,749,124,309,933,183,45,3,3,956,4,13,11,17,Matches
Vito Mannone,it ITA,GK,Monaco,32-348,1988,9.0,287,210,77,16,0,29,7,0,0,0,0,0,140,12,135,17,230,1,0,26,201,0,5,0,1,Matches
Myziane Maolida,fr FRA,"FW,MF",Nice,21-365,1999,4.3,134,132,2,1,0,36,2,8,0,0,0,0,98,18,18,26,102,3,0,1,102,1,3,3,4,Matches
Faitout Maouassa,fr FRA,DF,Rennes,22-222,1998,8.9,568,479,89,6,0,41,15,32,0,0,0,0,331,134,103,408,48,23,83,0,444,1,9,16,24,Matches
Fernando Marçal,br BRA,DF,Lyon,31-360,1989,0.9,71,67,4,2,0,3,6,3,0,0,0,0,50,11,10,52,10,4,2,1,64,0,3,1,0,Matches
Marcelo,br BRA,DF,Lyon,33-269,1987,21.0,1391,1356,35,30,0,93,54,2,0,0,0,0,1129,65,197,105,1193,46,5,5,1246,0,19,8,5,Matches
Dario Maresic,at AUT,DF,Reims,21-137,1999,4.5,273,261,12,3,0,15,9,3,0,0,0,0,182,28,63,32,218,10,9,2,223,2,9,5,4,Matches
Jordan Marié,fr FRA,MF,Dijon,29-137,1991,7.4,352,340,12,5,0,47,11,3,7,1,6,0,229,46,77,33,286,25,0,1,269,2,7,6,8,Matches
Guillermo Maripán,cl CHI,DF,Monaco,26-283,1994,10.5,650,633,17,15,0,41,16,1,0,0,0,0,530,43,77,50,553,28,2,2,578,0,11,6,5,Matches
Marquinhos,br BRA,DF,Paris S-G,26-275,1994,12.6,913,895,18,17,0,61,20,1,0,0,0,0,758,66,89,135,725,33,1,9,848,4,2,8,3,Matches
Jonas Martin,fr FRA,MF,Rennes,30-310,1990,3.4,213,206,7,6,0,27,5,2,0,0,0,0,167,26,20,31,169,8,1,0,185,0,4,6,6,Matches
Pablo Martinez,fr FRA,DF,Nîmes,31-358,1989,6.0,299,283,16,15,0,27,23,0,0,0,0,0,196,29,74,236,42,18,1,0,250,1,12,1,2,Matches
Gelson Martins,pt POR,"MF,FW",Monaco,25-278,1995,14.4,529,526,3,0,0,91,3,25,0,0,0,0,441,49,39,68,439,11,1,3,439,1,8,13,15,Matches
Sylvain Marveaux,fr FRA,"MF,FW",Lorient,34-304,1986,2.2,85,82,3,1,1,12,0,1,0,0,0,0,66,6,13,67,12,3,1,0,69,0,1,1,1,Matches
Pape Matar Sarr,sn SEN,MF,Metz,18-152,2002,5.2,294,283,11,9,0,30,15,0,2,0,1,0,241,25,28,26,256,8,0,1,254,0,7,7,6,Matches
Eliot Matazo,be BEL,MF,Monaco,18-364,2002,1.3,30,30,0,0,0,2,0,0,0,0,0,0,25,4,1,4,24,2,0,0,23,0,0,2,0,Matches
Chrislain Matsima,fr FRA,DF,Monaco,18-274,2002,3.7,254,244,10,6,0,12,10,2,0,0,0,0,207,20,27,13,224,8,4,1,227,0,3,0,6,Matches
Tony Mauricio,fr FRA,MF,Lens,26-328,1994,3.8,257,221,36,14,0,44,17,4,20,4,10,2,184,24,49,212,34,7,1,1,207,0,1,10,12,Matches
Stephy Mavididi,eng ENG,"FW,MF",Montpellier,22-258,1998,10.6,253,244,9,0,0,52,4,8,0,0,0,0,197,36,20,41,192,10,4,3,199,1,6,2,16,Matches
Youssef Maziz,fr FRA,"MF,FW",Metz,22-234,1998,2.0,77,60,17,7,0,9,3,3,6,2,2,1,51,8,18,8,68,1,0,0,55,0,1,4,2,Matches
Kylian Mbappé,fr FRA,"FW,MF",Paris S-G,22-055,1998,15.9,614,586,28,5,3,82,9,37,8,2,0,0,520,69,25,127,473,4,7,3,484,2,5,23,30,Matches
Nathanael Mbuku,fr FRA,MF,Reims,18-334,2002,13.4,305,294,11,2,4,72,9,12,6,3,2,0,212,41,52,248,27,10,3,2,222,3,6,13,9,Matches
Facundo Medina,ar ARG,DF,Lens,21-261,1999,14.7,1100,1067,33,28,0,116,39,1,0,0,0,0,874,70,156,971,86,26,5,2,954,1,14,16,27,Matches
Farid El Melali,dz ALG,"FW,MF",Angers,23-215,1997,2.8,100,97,3,1,1,24,2,6,0,0,0,0,76,14,10,1,94,1,2,1,73,0,3,3,1,Matches
Birger Meling,no NOR,DF,Nîmes,26-058,1994,11.9,581,455,126,14,1,59,11,18,1,0,1,0,342,148,91,350,97,14,111,2,474,2,13,7,15,Matches
Houboulang Mendes,fr FRA,DF,Lorient,22-285,1998,10.3,420,313,107,5,0,50,7,16,0,0,0,0,201,116,103,52,250,9,102,1,294,0,16,12,24,Matches
Pedro Mendes,pt POR,DF,Montpellier,30-135,1990,16.9,761,736,25,24,0,78,42,2,0,0,0,0,544,53,164,73,639,32,1,3,647,1,14,4,12,Matches
Thiago Mendes,br BRA,MF,Lyon,28-335,1992,15.2,935,906,29,26,5,102,29,5,1,0,0,0,689,88,158,119,766,35,2,1,827,1,9,9,12,Matches
Batista Mendy,fr FRA,MF,Nantes,21-032,2000,0.3,28,27,1,1,0,2,1,0,0,0,0,0,26,0,2,1,26,1,0,0,23,0,1,2,0,Matches
Edouard Mendy,sn SEN,GK,Rennes,28-349,1992,1.0,29,21,8,2,0,1,1,0,0,0,0,0,17,0,12,1,25,0,0,2,24,0,1,0,0,Matches
Clément Michelin,fr FRA,DF,Lens,23-278,1997,9.8,534,419,115,18,0,55,17,44,15,8,6,1,281,92,161,16,404,19,82,1,383,5,13,7,23,Matches
Florian Miguel,fr FRA,DF,Nîmes,24-165,1996,11.1,540,485,55,18,0,38,15,4,0,0,0,0,358,55,127,427,52,16,34,0,425,0,14,9,7,Matches
Arkadiusz Milik,pl POL,FW,Marseille,26-351,1994,1.0,26,23,3,0,0,6,0,0,0,0,0,0,20,5,1,20,4,1,0,1,22,0,0,2,1,Matches
Enzo Millot,fr FRA,MF,Monaco,18-211,2002,0.5,25,19,6,2,0,2,3,1,2,1,0,1,16,4,5,21,2,0,2,0,19,0,0,0,2,Matches
Stefan Mitrović,rs SRB,DF,Strasbourg,30-267,1990,16.9,706,681,25,24,0,50,27,1,0,0,0,0,521,62,123,285,360,46,1,0,632,0,7,8,5,Matches
Anthony Modeste,fr FRA,FW,Saint-Étienne,32-305,1988,1.3,26,26,0,0,0,15,0,2,0,0,0,0,13,9,4,2,17,1,0,0,15,0,3,0,1,Matches
Terem Moffi,ng NGA,FW,Lorient,21-264,1999,10.2,174,154,20,0,3,44,5,6,0,0,0,0,115,34,25,106,41,9,0,5,127,0,8,3,6,Matches
Florent Mollet,fr FRA,MF,Montpellier,29-086,1991,15.5,748,676,72,34,0,87,36,27,32,12,17,2,564,52,132,73,648,15,4,2,622,2,17,3,19,Matches
Thomas Monconduit,fr FRA,MF,Lorient,30-003,1991,8.9,453,431,22,17,1,74,22,6,4,1,2,1,332,46,75,82,339,20,0,2,364,0,9,14,15,Matches
Kévin Monnet-Paquet,fr FRA,"FW,MF",Saint-Étienne,32-178,1988,4.0,147,136,11,0,0,33,1,9,0,0,0,0,90,38,19,16,108,9,11,0,96,0,3,8,14,Matches
Jérémy Morel,mg MAD,DF,Lorient,36-317,1984,21.0,974,883,91,35,0,129,18,2,1,0,1,0,633,151,190,721,121,54,55,7,826,1,13,16,18,Matches
Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,19-310,2001,6.5,309,249,60,6,0,46,5,1,0,0,0,0,186,68,55,35,197,14,54,1,231,1,4,13,11,Matches
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23-078,1997,16.0,799,767,32,27,1,72,28,0,0,0,0,0,666,43,90,169,562,42,5,0,724,0,8,7,5,Matches
Jessy Moulin,fr FRA,GK,Saint-Étienne,35-031,1986,24.0,743,522,221,57,0,52,23,0,0,0,0,0,408,49,286,33,555,0,0,125,551,2,29,5,2,Matches
Steve Mounié,bj BEN,FW,Brest,26-137,1994,17.9,454,446,8,0,0,192,4,8,0,0,0,0,199,135,120,40,239,49,2,7,290,2,14,11,11,Matches
Samuel Moutoussamy,cd COD,FW,Nantes,24-185,1996,0.9,30,29,1,0,0,4,0,2,0,0,0,0,27,2,1,27,2,0,0,0,26,0,1,0,0,Matches
Loris Mouyokolo,cg CGO,DF,Lorient,19-267,2001,0.2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,1,0,0,3,0,1,0,0,Matches
Benoît Mukinayi,fr FRA,DF,Monaco,19-324,2001,21.3,1581,1550,31,29,2,104,72,0,0,0,0,0,1232,116,233,1237,240,61,2,3,1407,2,23,3,9,Matches
Marshall Munetsi,zw ZIM,MF,Reims,24-236,1996,10.9,442,437,5,5,1,43,11,2,0,0,0,0,338,48,56,51,351,20,0,6,380,0,5,6,3,Matches
Stanley N'Soki,fr FRA,DF,Nice,21-310,1999,11.1,847,814,33,17,0,64,9,4,0,0,0,0,686,84,77,565,215,35,16,0,738,2,15,21,14,Matches
Yuto Nagatomo,jp JPN,DF,Marseille,34-154,1986,9.1,450,366,84,4,0,62,4,10,0,0,0,0,266,101,83,121,225,16,80,0,360,1,10,4,15,Matches
Paul Nardi,fr FRA,GK,Lorient,26-271,1994,18.0,508,310,198,52,0,36,10,0,0,0,0,0,207,15,286,22,373,0,0,93,321,2,24,2,0,Matches
Keylor Navas,cr CRC,GK,Paris S-G,34-060,1986,15.5,395,284,111,11,0,17,7,0,0,0,0,0,284,24,87,48,272,0,0,62,346,0,9,2,0,Matches
Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,21-039,2000,6.3,161,154,7,0,0,30,7,12,3,0,2,0,109,23,29,133,10,8,4,3,111,1,1,6,7,Matches
Bridge Ndilu,fr FRA,"FW,MF",Nantes,20-207,2000,0.5,21,21,0,0,0,2,1,1,0,0,0,0,15,4,2,4,16,0,0,0,13,0,2,1,1,Matches
Dan Ndoye,ch SUI,"FW,MF",Nice,20-111,2000,4.5,107,100,7,1,0,29,1,8,0,0,0,0,86,14,7,15,83,1,3,2,79,1,1,4,8,Matches
Neymar,br BRA,"FW,MF",Paris S-G,29-008,1992,9.6,612,548,64,23,10,98,18,22,32,13,4,3,449,71,92,102,491,7,9,3,469,6,13,22,15,Matches
Yvan Neyou,cm CMR,MF,Saint-Étienne,24-041,1997,18.0,919,896,23,22,1,131,27,3,0,0,0,0,737,68,114,111,756,33,1,2,808,1,13,19,5,Matches
Muzinga Ngonda,cd COD,DF,Dijon,26-044,1994,16.5,1074,883,191,22,0,112,18,23,0,0,0,0,600,206,268,798,44,49,169,2,767,5,26,30,53,Matches
Ahmad Ngouyamsa,cm CMR,DF,Dijon,20-054,2000,1.6,84,63,21,1,0,11,4,3,0,0,0,0,51,7,26,11,49,3,20,0,60,0,1,1,1,Matches
Opa Nguette,sn SEN,"FW,MF",Metz,26-220,1994,12.6,280,272,8,1,0,79,4,10,0,0,0,0,205,36,39,21,212,23,0,0,204,2,6,9,9,Matches
Ibrahima Niane,sn SEN,FW,Metz,21-339,1999,5.2,115,110,5,0,0,37,2,1,0,0,0,0,56,25,34,10,78,5,0,1,82,1,2,1,4,Matches
M'Baye Niang,sn SEN,FW,Rennes,26-056,1994,4.7,84,77,7,0,0,24,0,1,0,0,0,0,54,21,9,15,57,2,1,0,57,0,2,2,6,Matches
Casimir Ninga,td CHA,FW,Angers,27-272,1993,0.3,9,9,0,0,1,2,1,0,0,0,0,0,6,1,2,0,8,1,0,0,7,0,0,0,1,Matches
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,22-241,1998,12.9,325,304,21,2,0,45,13,26,8,4,3,1,240,47,38,179,125,9,9,0,244,0,10,11,16,Matches
Gerzino Nyamsi,fr FRA,DF,Rennes,24-022,1997,5.3,349,348,1,1,0,31,7,2,0,0,0,0,278,31,40,42,279,17,0,0,302,0,9,7,2,Matches
Steven Nzonzi,fr FRA,MF,Rennes,32-060,1988,19.9,1745,1713,32,31,1,184,42,2,0,0,0,0,1462,136,147,129,1520,57,0,1,1616,2,8,20,10,Matches
Jonas Omlin,ch SUI,GK,Montpellier,27-034,1994,18.7,608,408,200,55,0,29,15,0,0,0,0,0,300,28,280,57,410,1,0,105,436,0,12,1,0,Matches
Henry Onyekuru,ng NGA,FW,Monaco,23-253,1997,1.6,32,32,0,0,1,4,0,1,0,0,0,0,27,3,2,3,26,1,0,1,27,0,1,0,1,Matches
Otávio,br BRA,MF,Bordeaux,26-285,1994,17.3,945,925,20,19,0,130,33,2,0,0,0,0,764,72,109,95,806,32,1,3,852,1,6,12,7,Matches
Remi Oudin,fr FRA,"FW,MF",Bordeaux,24-087,1996,17.3,663,618,45,11,2,110,18,38,21,9,2,2,424,115,124,497,93,41,13,5,448,3,21,14,37,Matches
Alexandre Oukidja,dz ALG,GK,Metz,32-209,1988,23.0,723,437,286,74,0,45,31,0,0,0,0,0,246,53,424,39,510,2,0,125,452,2,24,4,2,Matches
Ambroise Oyongo,cm CMR,DF,Montpellier,29-236,1991,6.2,307,249,58,4,0,29,4,7,0,0,0,0,173,48,86,223,21,6,54,0,232,2,8,4,7,Matches
Pablo,br BRA,DF,Bordeaux,29-237,1991,12.0,692,684,8,8,0,43,21,0,0,0,0,0,571,37,84,180,460,28,0,5,625,0,4,1,7,Matches
Vincent Pajot,fr FRA,MF,Metz,30-178,1990,7.1,339,319,20,13,2,42,15,7,4,0,2,1,237,45,57,40,274,14,1,1,293,0,2,1,3,Matches
Nicolas Pallois,fr FRA,DF,Nantes,33-147,1987,19.8,895,855,40,34,1,88,37,2,0,0,0,0,625,87,183,719,81,61,6,3,748,1,15,12,9,Matches
Jonathan Panzo,eng ENG,DF,Dijon,20-111,2000,13.3,713,693,20,14,0,48,14,0,0,0,0,0,586,51,76,567,101,27,5,1,632,2,7,8,7,Matches
Lucas Paquetá,br BRA,MF,Lyon,23-170,1997,13.6,658,640,18,10,7,109,9,5,1,0,1,0,532,64,62,540,85,14,3,3,540,3,7,21,26,Matches
Gaëtan Paquiez,fr FRA,DF,Nîmes,26-364,1994,9.1,344,247,97,10,1,33,6,6,0,0,0,0,178,82,84,45,184,19,87,0,273,2,6,3,7,Matches
Rubén Pardo,es ESP,"MF,FW",Bordeaux,28-114,1992,0.3,13,12,1,0,0,0,0,0,1,0,0,0,13,0,0,2,11,0,0,0,9,0,1,0,1,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,26-229,1994,9.3,920,890,30,29,1,64,22,2,1,0,1,0,794,53,73,64,833,12,0,5,833,4,9,15,11,Matches
Mateo Pavlović,ba BIH,DF,Angers,30-249,1990,5.4,228,220,8,8,0,12,4,0,0,0,0,0,178,20,30,34,173,15,0,1,206,0,3,0,3,Matches
Strahinja Pavlović,rs SRB,DF,Monaco,19-265,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Matches
Dimitri Payet,fr FRA,"FW,MF",Marseille,33-321,1987,12.4,646,552,94,33,1,83,28,42,47,21,18,7,408,77,161,91,524,9,13,6,462,4,12,24,21,Matches
Yohann Pelé,fr FRA,GK,Marseille,38-101,1982,1.0,25,19,6,3,0,0,0,0,0,0,0,0,22,1,2,2,15,0,0,7,23,0,0,1,0,Matches
Pietro Pellegri,it ITA,"FW,MF",Monaco,19-333,2001,2.3,36,36,0,0,0,17,0,3,0,0,0,0,22,8,6,3,24,2,0,2,21,1,0,0,6,Matches
Andy Pelmard,fr FRA,DF,Nice,20-338,2000,10.1,708,660,48,18,0,53,10,1,0,0,0,0,607,45,56,130,535,8,30,2,642,0,15,5,10,Matches
Timothee Pembele,fr FRA,DF,Paris S-G,18-157,2002,4.2,256,235,21,1,0,14,0,2,0,0,0,0,223,25,8,25,205,4,20,0,232,0,0,3,5,Matches
Mathias Pereira Lage,pt POR,"FW,MF",Angers,24-075,1996,10.4,286,280,6,0,0,57,7,21,1,0,0,0,191,45,50,44,209,15,5,2,210,0,11,6,11,Matches
Danilo Pereira,pt POR,"DF,MF",Paris S-G,29-157,1991,5.8,431,425,6,6,0,33,12,2,0,0,0,0,372,24,35,31,383,12,0,0,399,0,4,7,3,Matches
Manuel Perez,fr FRA,MF,Lens,29-278,1991,1.4,46,44,2,2,0,11,3,0,0,0,0,0,26,5,15,10,31,2,0,0,40,0,1,0,1,Matches
Romain Perraud,fr FRA,DF,Brest,23-144,1997,20.9,1220,1007,213,17,1,106,30,74,3,0,1,0,717,242,261,897,87,28,193,2,970,5,20,16,43,Matches
Lucas Perrin,fr FRA,DF,Marseille,22-086,1998,1.5,51,47,4,3,0,3,5,1,0,0,0,0,43,3,5,4,42,1,1,1,47,0,0,1,1,Matches
Rayan Philippe,fr FRA,FW,Dijon,20-113,2000,1.0,15,10,5,1,0,6,0,1,2,0,1,0,7,5,3,11,2,1,0,0,8,0,0,0,1,Matches
Romain Philippoteaux,fr FRA,FW,Nîmes,32-348,1988,2.4,79,71,8,1,0,11,5,6,3,2,0,1,42,18,19,8,65,0,4,1,50,0,4,2,3,Matches
Romain Philippoteaux,fr FRA,"MF,FW",Brest,32-348,1988,5.1,162,155,7,1,1,17,6,8,1,1,0,0,114,27,21,22,128,5,5,0,122,1,3,6,6,Matches
Jérémy Pied,fr FRA,DF,Lille,31-356,1989,2.6,211,179,32,2,0,10,4,9,0,0,0,0,120,43,48,20,148,10,30,0,170,0,5,7,5,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22-245,1998,16.1,910,743,167,13,0,96,4,14,0,0,0,0,574,169,167,35,683,25,154,1,759,0,18,20,24,Matches
Maxime Poundjé,fr FRA,DF,Bordeaux,28-181,1992,3.2,167,141,26,5,0,18,1,4,0,0,0,0,102,34,31,111,20,4,21,1,125,0,5,5,10,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,27-085,1993,3.4,201,188,13,10,0,21,12,4,3,0,2,0,131,27,43,38,155,5,0,0,164,0,5,7,5,Matches
Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,30-036,1991,11.9,460,405,55,17,1,82,20,18,21,9,4,4,318,49,93,64,356,20,5,6,330,0,13,16,17,Matches
Anthony Racioppi,ch SUI,GK,Dijon,22-044,1998,15.0,479,302,177,44,0,23,8,0,0,0,0,0,226,7,246,18,383,0,0,69,305,1,12,4,4,Matches
Nemanja Radonjić,rs SRB,FW,Marseille,24-364,1996,4.4,142,138,4,0,1,22,6,9,2,1,1,0,101,25,16,10,123,4,0,0,87,0,3,9,7,Matches
Aleksandar Radovanović,rs SRB,DF,Lens,27-094,1993,1.0,42,40,2,2,0,6,1,0,0,0,0,0,30,4,8,36,2,2,0,0,30,0,4,1,1,Matches
Rafinha,br BRA,MF,Paris S-G,28-001,1993,8.8,637,605,32,12,5,102,16,5,20,10,6,1,551,43,43,551,69,11,0,0,561,2,5,13,11,Matches
Predrag Rajković,rs SRB,GK,Reims,25-105,1995,22.5,826,550,276,71,0,37,19,0,0,0,0,0,365,39,422,96,588,2,0,97,530,5,27,3,2,Matches
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,23-027,1998,11.8,593,563,30,12,4,80,18,11,9,6,3,0,479,46,68,60,513,5,5,5,497,1,11,11,14,Matches
Jeff Reine-Adélaïde,fr FRA,FW,Lyon,23-027,1998,0.3,19,16,3,1,0,3,1,0,2,0,0,1,15,2,2,0,19,0,0,0,15,0,0,2,2,Matches
Panagiotis Retsos,gr GRE,DF,Saint-Étienne,22-188,1998,3.0,187,183,4,2,0,27,7,0,0,0,0,0,148,13,26,23,143,10,2,1,161,0,3,1,0,Matches
Baptiste Reynet,fr FRA,GK,Nîmes,30-108,1990,23.0,943,672,271,96,1,42,27,0,0,0,0,0,448,38,457,63,723,2,1,86,643,1,26,3,3,Matches
Sergio Rico,es ESP,GK,Paris S-G,27-165,1993,7.5,184,128,56,7,0,6,1,0,0,0,0,0,151,9,24,29,117,1,0,35,169,0,3,1,0,Matches
Renaud Ripart,fr FRA,"FW,MF",Nîmes,27-336,1993,19.8,703,623,80,5,1,138,16,26,1,0,1,0,412,166,125,118,439,37,71,8,494,2,16,19,51,Matches
Mihailo Ristić,rs SRB,DF,Montpellier,25-105,1995,15.8,826,675,151,8,2,90,33,43,0,0,0,0,453,162,211,562,83,27,143,0,651,3,7,10,35,Matches
Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,18-259,2002,2.1,91,89,2,1,0,8,3,5,0,0,0,0,65,13,13,12,75,3,1,0,67,0,4,5,1,Matches
Christopher Rocchia,fr FRA,DF,Marseille,23-012,1998,0.1,9,7,2,0,0,1,0,0,0,0,0,0,6,0,3,4,2,1,2,0,9,0,0,0,0,Matches
Valentin Rongier,fr FRA,MF,Marseille,26-068,1994,16.8,1099,1076,23,19,2,144,28,4,1,0,0,0,874,126,99,230,810,40,1,3,954,2,18,14,26,Matches
Nolan Roux,fr FRA,FW,Nîmes,32-349,1988,7.1,149,134,15,0,0,34,3,4,0,0,0,0,93,29,27,7,119,15,0,3,99,0,3,8,7,Matches
Daniele Rugani,it ITA,DF,Rennes,26-199,1994,1.0,65,63,2,2,0,11,0,0,0,0,0,0,53,5,7,8,52,1,0,0,57,0,0,2,0,Matches
Kays Ruiz,ma MAR,"FW,MF",Paris S-G,18-171,2002,2.1,181,181,0,0,1,20,2,1,0,0,0,0,161,11,9,19,160,1,0,1,159,1,1,5,2,Matches
Georginio Rutter,fr FRA,"FW,MF",Rennes,18-299,2002,0.5,15,13,2,0,0,6,0,0,0,0,0,0,7,5,3,1,7,5,0,0,9,0,0,0,1,Matches
Roli Pereira de Sa,fr FRA,MF,Nantes,24-065,1996,0.1,8,7,1,1,0,2,0,0,0,0,0,0,8,0,0,7,1,0,0,0,8,0,0,0,0,Matches
