player,nationality,position,squad,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Wesley Lautoa,nc NCL,"MF,DF",Dijon,33-172,1987,10.5,27,19,15,12,0,8,32,25.0,24,182,59,32.4,76,99,7,15,4,0,11,11,38,35,0,Matches
Jérémy Le Douaron,fr FRA,"FW,MF",Brest,22-298,1998,6.3,13,5,7,5,1,5,16,31.3,11,113,29,25.7,38,50,25,13,1,0,12,1,14,10,0,Matches
Enzo Le Fée,fr FRA,"MF,FW",Lorient,21-010,2000,10.2,28,17,12,12,4,11,37,29.7,26,263,69,26.2,88,129,46,27,5,0,22,15,43,7,0,Matches
Vincent Le Goff,fr FRA,DF,Lorient,31-121,1989,14.0,26,13,12,13,1,10,27,37.0,17,178,65,36.5,79,80,19,27,3,1,24,19,45,34,0,Matches
Damien Le Tallec,fr FRA,"MF,DF",Montpellier,30-300,1990,9.1,11,4,6,4,1,5,17,29.4,12,119,31,26.1,51,50,18,14,5,0,9,9,20,18,2,Matches
James Lea Siliki,fr FRA,MF,Rennes,24-246,1996,2.7,4,4,0,3,1,1,3,33.3,2,41,14,34.1,9,27,5,3,1,0,2,0,4,1,1,Matches
Jean-Louis Leca,fr FRA,GK,Lens,35-145,1985,23.9,0,0,0,0,0,0,2,0.0,2,6,3,50.0,6,0,0,0,0,0,0,0,0,0,0,Matches
Benjamin Lecomte,fr FRA,GK,Monaco,29-293,1991,14.0,0,0,0,0,0,0,1,0.0,1,4,1,25.0,4,0,0,0,0,0,0,0,0,3,0,Matches
Pierre Lees-Melou,fr FRA,MF,Nice,27-264,1993,14.7,50,31,19,24,7,20,58,34.5,38,309,91,29.4,91,149,69,31,6,0,25,16,66,20,0,Matches
Fabien Lemoine,fr FRA,MF,Lorient,33-334,1987,11.3,44,22,20,23,1,14,49,28.6,35,304,99,32.6,130,149,25,15,0,0,15,15,59,20,0,Matches
Aaron Leya Iseka,be BEL,FW,Metz,23-090,1997,6.0,6,3,1,2,3,2,3,66.7,1,60,10,16.7,3,30,27,4,2,0,2,1,7,2,0,Matches
Dimitri Liénard,fr FRA,MF,Strasbourg,33-000,1988,9.3,19,14,8,9,2,6,21,28.6,15,144,45,31.3,47,78,19,20,1,0,19,11,30,7,0,Matches
Isaac Lihadji,fr FRA,MF,Lille,18-309,2002,2.1,10,7,1,7,2,4,6,66.7,2,43,14,32.6,4,20,19,6,0,0,6,0,10,1,0,Matches
Pol Lirola,es ESP,DF,Marseille,23-184,1997,3.3,7,5,4,2,1,4,7,57.1,3,27,11,40.7,14,10,3,5,0,0,5,8,15,6,0,Matches
Anthony Lopes,pt POR,GK,Lyon,30-135,1990,24.0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,1,0,0,1,0,0,2,1,Matches
Rony Lopes,pt POR,"FW,MF",Nice,25-047,1995,12.2,12,10,0,10,2,3,17,17.6,14,171,51,29.8,27,86,58,11,2,0,9,7,19,5,0,Matches
Maxime Lopez,fr FRA,"FW,MF",Marseille,23-071,1997,1.5,1,0,1,0,0,0,3,0.0,3,28,6,21.4,10,12,6,0,0,0,0,1,2,3,0,Matches
Jordan Lotomba,ch SUI,DF,Nice,22-137,1998,17.4,30,16,20,6,4,13,26,50.0,13,187,58,31.0,79,71,37,28,3,0,25,13,43,31,1,Matches
Imran Louza,fr FRA,MF,Nantes,21-288,1999,15.3,22,16,9,11,2,6,27,22.2,21,277,63,22.7,73,148,56,24,3,0,21,12,34,12,2,Matches
Jean Lucas,br BRA,MF,Brest,22-236,1998,2.5,6,3,2,4,0,1,5,20.0,4,42,11,26.2,11,20,11,0,0,0,0,0,6,2,0,Matches
Jean Lucas,br BRA,MF,Lyon,22-236,1998,1.9,6,4,2,4,0,1,4,25.0,3,38,12,31.6,8,27,3,2,1,0,1,3,9,2,0,Matches
Florentino Luís,pt POR,MF,Monaco,21-178,1999,2.4,12,7,5,5,2,7,12,58.3,5,39,10,25.6,11,25,3,3,0,0,3,2,14,1,0,Matches
Yann M'Vila,fr FRA,"MF,FW",Saint-Étienne,30-229,1990,0.2,0,0,0,0,0,0,1,0.0,1,5,1,20.0,1,3,1,0,0,0,0,0,0,0,0,Matches
Yvann Macon,fr FRA,DF,Saint-Étienne,22-135,1998,6.0,30,19,24,4,2,7,24,29.2,17,122,38,31.1,71,39,12,12,2,0,10,2,32,11,0,Matches
Hugo Magnetti,fr FRA,MF,Brest,22-259,1998,1.0,5,1,2,3,0,1,7,14.3,6,32,10,31.3,10,21,1,2,0,0,2,1,6,1,0,Matches
Hicham Mahou,fr FRA,DF,Nice,21-226,1999,0.4,3,1,3,0,0,1,3,33.3,2,8,1,12.5,4,2,2,3,0,0,3,1,4,0,0,Matches
Habib Maïga,ci CIV,MF,Metz,25-043,1996,18.3,53,33,29,22,2,20,54,37.0,34,392,112,28.6,145,212,35,32,3,0,29,16,69,23,0,Matches
Mike Maignan,fr FRA,GK,Lille,25-077,1995,24.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,1,1,Matches
Josh Maja,ng NGA,FW,Bordeaux,22-048,1998,8.9,7,2,3,3,1,1,12,8.3,11,155,45,29.0,12,74,69,5,0,0,5,5,12,9,0,Matches
Radosław Majecki,pl POL,GK,Monaco,21-089,1999,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29-147,1991,5.3,1,1,0,0,1,0,3,0.0,3,40,11,27.5,13,14,13,4,1,0,3,2,3,2,0,Matches
Marco Majouga,fr FRA,"FW,MF",Nîmes,19-280,2001,1.2,0,0,0,0,0,0,2,0.0,2,10,2,20.0,0,2,8,1,0,0,1,1,1,1,0,Matches
Adilson Malanda,fr FRA,MF,Nîmes,19-107,2001,0.2,1,0,1,0,0,0,0,,0,3,0,0.0,2,1,0,0,0,0,0,0,1,0,0,Matches
Hianga Mananga Mbock,fr FRA,MF,Brest,21-047,1999,5.0,6,4,4,2,0,2,6,33.3,4,95,22,23.2,40,44,11,7,0,0,7,1,7,7,0,Matches
Vincent Manceau,fr FRA,DF,Angers,31-218,1989,15.7,29,15,16,12,1,16,43,37.2,27,215,71,33.0,116,74,25,34,0,0,34,15,44,40,0,Matches
Steve Mandanda,fr FRA,GK,Marseille,35-322,1985,21.0,0,0,0,0,0,0,0,,0,3,2,66.7,3,0,0,0,0,0,0,0,0,0,0,Matches
Reinildo Mandava,mz MOZ,DF,Lille,27-023,1994,10.8,33,23,20,11,2,18,28,64.3,10,156,56,35.9,59,70,27,18,2,0,16,20,53,31,0,Matches
Thomas Mangani,fr FRA,MF,Angers,33-290,1987,18.6,43,31,19,21,3,16,57,28.1,41,428,114,26.6,136,255,37,29,5,0,24,18,61,33,0,Matches
Vito Mannone,it ITA,GK,Monaco,32-348,1988,9.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Myziane Maolida,fr FRA,"FW,MF",Nice,21-365,1999,4.3,7,5,3,3,1,1,5,20.0,4,48,16,33.3,11,22,15,3,2,0,1,1,8,1,0,Matches
Faitout Maouassa,fr FRA,DF,Rennes,22-222,1998,8.9,20,13,12,5,3,6,14,42.9,8,88,32,36.4,35,37,16,20,2,1,18,6,26,24,0,Matches
Fernando Marçal,br BRA,DF,Lyon,31-360,1989,0.9,0,0,0,0,0,0,0,,0,4,1,25.0,0,3,1,0,0,0,0,0,0,6,0,Matches
Marcelo,br BRA,DF,Lyon,33-269,1987,21.0,29,15,23,6,0,10,16,62.5,6,119,37,31.1,63,52,4,28,14,1,14,13,42,111,0,Matches
Dario Maresic,at AUT,DF,Reims,21-137,1999,4.5,12,6,8,4,0,5,9,55.6,4,35,11,31.4,18,14,3,5,1,0,4,5,17,19,0,Matches
Jordan Marié,fr FRA,MF,Dijon,29-137,1991,7.4,24,17,10,13,1,7,23,30.4,16,146,50,34.2,39,77,30,14,3,0,11,7,31,4,0,Matches
Guillermo Maripán,cl CHI,DF,Monaco,26-283,1994,10.5,13,8,8,4,1,6,10,60.0,4,64,26,40.6,36,24,4,9,4,0,5,9,22,43,0,Matches
Marquinhos,br BRA,DF,Paris S-G,26-275,1994,12.6,17,12,7,8,2,7,18,38.9,11,104,35,33.7,30,52,22,23,9,0,14,8,25,57,1,Matches
Jonas Martin,fr FRA,MF,Rennes,30-310,1990,3.4,11,9,4,6,1,3,6,50.0,3,48,16,33.3,15,28,5,7,2,0,5,6,17,5,0,Matches
Pablo Martinez,fr FRA,DF,Nîmes,31-358,1989,6.0,13,8,8,5,0,7,9,77.8,2,36,14,38.9,19,15,2,11,3,0,8,7,20,35,1,Matches
Gelson Martins,pt POR,"MF,FW",Monaco,25-278,1995,14.4,32,21,9,9,14,10,32,31.3,22,236,80,33.9,40,107,89,22,0,0,22,9,41,5,0,Matches
Sylvain Marveaux,fr FRA,"MF,FW",Lorient,34-304,1986,2.2,7,4,3,4,0,1,3,33.3,2,34,15,44.1,8,20,6,1,0,0,1,1,8,1,0,Matches
Pape Matar Sarr,sn SEN,MF,Metz,18-152,2002,5.2,12,6,8,4,0,8,16,50.0,8,99,27,27.3,41,48,10,9,2,0,7,12,24,10,0,Matches
Eliot Matazo,be BEL,MF,Monaco,18-364,2002,1.3,6,5,4,2,0,2,4,50.0,2,29,9,31.0,12,17,0,1,0,0,1,2,8,0,0,Matches
Chrislain Matsima,fr FRA,DF,Monaco,18-274,2002,3.7,8,4,6,2,0,3,6,50.0,3,35,10,28.6,13,22,0,6,0,0,6,1,9,14,0,Matches
Tony Mauricio,fr FRA,MF,Lens,26-328,1994,3.8,13,9,5,6,2,3,5,60.0,2,71,24,33.8,17,38,16,5,1,0,4,1,14,2,0,Matches
Stephy Mavididi,eng ENG,"FW,MF",Montpellier,22-258,1998,10.6,8,6,3,4,1,4,14,28.6,10,180,37,20.6,35,87,58,15,0,0,15,6,14,2,0,Matches
Youssef Maziz,fr FRA,"MF,FW",Metz,22-234,1998,2.0,1,1,1,0,0,0,6,0.0,6,30,5,16.7,8,14,8,1,0,0,1,1,2,1,0,Matches
Kylian Mbappé,fr FRA,"FW,MF",Paris S-G,22-055,1998,15.9,4,1,1,0,3,1,8,12.5,7,84,27,32.1,4,20,60,5,1,0,4,2,6,4,0,Matches
Nathanael Mbuku,fr FRA,MF,Reims,18-334,2002,13.4,16,12,4,8,4,6,15,40.0,9,207,56,27.1,44,102,61,24,3,0,21,8,24,5,0,Matches
Facundo Medina,ar ARG,DF,Lens,21-261,1999,14.7,27,20,18,8,1,13,23,56.5,10,145,48,33.1,71,70,4,38,10,0,28,19,46,56,0,Matches
Farid El Melali,dz ALG,"FW,MF",Angers,23-215,1997,2.8,6,4,4,2,0,0,7,0.0,7,49,15,30.6,16,19,14,8,0,0,8,2,8,1,1,Matches
Birger Meling,no NOR,DF,Nîmes,26-058,1994,11.9,31,17,18,9,4,14,21,66.7,7,142,38,26.8,68,47,27,43,5,0,38,10,41,30,0,Matches
Houboulang Mendes,fr FRA,DF,Lorient,22-285,1998,10.3,25,12,18,5,2,9,20,45.0,11,133,38,28.6,68,51,14,18,3,0,15,5,30,22,0,Matches
Pedro Mendes,pt POR,DF,Montpellier,30-135,1990,16.9,30,20,21,8,1,9,16,56.3,7,161,54,33.5,94,63,4,31,12,0,19,23,53,62,1,Matches
Thiago Mendes,br BRA,MF,Lyon,28-335,1992,15.2,34,23,8,25,1,10,24,41.7,14,207,78,37.7,63,119,25,34,6,0,28,22,56,21,0,Matches
Batista Mendy,fr FRA,MF,Nantes,21-032,2000,0.3,1,0,0,1,0,0,0,,0,4,1,25.0,1,2,1,1,1,0,0,0,1,0,0,Matches
Edouard Mendy,sn SEN,GK,Rennes,28-349,1992,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Clément Michelin,fr FRA,DF,Lens,23-278,1997,9.8,22,10,11,8,3,7,11,63.6,4,87,20,23.0,32,39,16,15,1,0,14,10,32,22,0,Matches
Florian Miguel,fr FRA,DF,Nîmes,24-165,1996,11.1,17,11,10,5,2,9,17,52.9,8,88,32,36.4,48,31,9,19,11,0,8,21,38,60,1,Matches
Arkadiusz Milik,pl POL,FW,Marseille,26-351,1994,1.0,1,1,0,1,0,0,1,0.0,1,13,5,38.5,0,6,7,0,0,0,0,1,2,0,0,Matches
Enzo Millot,fr FRA,MF,Monaco,18-211,2002,0.5,1,0,0,1,0,0,0,,0,8,3,37.5,2,3,3,1,0,0,1,1,2,0,0,Matches
Stefan Mitrović,rs SRB,DF,Strasbourg,30-267,1990,16.9,24,16,19,4,1,9,12,75.0,3,111,45,40.5,86,24,1,25,11,1,14,19,43,76,2,Matches
Anthony Modeste,fr FRA,FW,Saint-Étienne,32-305,1988,1.3,1,0,0,0,1,0,1,0.0,1,8,0,0.0,0,3,5,1,1,0,0,0,1,0,0,Matches
Terem Moffi,ng NGA,FW,Lorient,21-264,1999,10.2,3,1,0,1,2,2,8,25.0,6,155,35,22.6,5,63,87,2,1,0,1,5,8,3,0,Matches
Florent Mollet,fr FRA,MF,Montpellier,29-086,1991,15.5,8,6,2,5,1,2,26,7.7,24,178,38,21.3,41,103,34,20,2,0,18,14,22,5,0,Matches
Thomas Monconduit,fr FRA,MF,Lorient,30-003,1991,8.9,25,18,12,12,1,7,25,28.0,18,170,57,33.5,70,85,15,16,4,0,12,5,30,13,0,Matches
Kévin Monnet-Paquet,fr FRA,"FW,MF",Saint-Étienne,32-178,1988,4.0,4,3,1,0,3,1,5,20.0,4,75,23,30.7,20,34,21,7,0,0,7,4,8,8,0,Matches
Jérémy Morel,mg MAD,DF,Lorient,36-317,1984,21.0,22,16,14,8,0,9,26,34.6,17,157,45,28.7,92,58,7,39,11,0,28,26,48,82,0,Matches
Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,19-310,2001,6.5,21,14,15,5,1,6,25,24.0,19,122,36,29.5,57,53,12,19,3,0,16,4,25,16,0,Matches
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23-078,1997,16.0,35,25,29,6,0,18,28,64.3,10,142,58,40.8,76,64,2,25,5,0,20,18,53,57,2,Matches
Jessy Moulin,fr FRA,GK,Saint-Étienne,35-031,1986,24.0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,0,0,0,0,0,0,2,2,Matches
Steve Mounié,bj BEN,FW,Brest,26-137,1994,17.9,14,11,3,7,4,2,14,14.3,12,336,72,21.4,24,183,129,18,5,0,13,4,18,19,0,Matches
Samuel Moutoussamy,cd COD,FW,Nantes,24-185,1996,0.9,0,0,0,0,0,0,1,0.0,1,27,4,14.8,3,14,10,0,0,0,0,0,0,0,0,Matches
Loris Mouyokolo,cg CGO,DF,Lorient,19-267,2001,0.2,1,1,1,0,0,1,1,100.0,0,1,1,100.0,0,1,0,1,1,0,0,0,1,1,0,Matches
Benoît Mukinayi,fr FRA,DF,Monaco,19-324,2001,21.3,23,17,17,6,0,7,23,30.4,16,131,48,36.6,71,58,2,26,9,0,17,18,41,104,1,Matches
Marshall Munetsi,zw ZIM,MF,Reims,24-236,1996,10.9,23,13,14,6,3,8,21,38.1,13,158,36,22.8,61,81,16,27,10,0,17,17,40,28,1,Matches
Stanley N'Soki,fr FRA,DF,Nice,21-310,1999,11.1,28,21,18,9,1,11,19,57.9,8,92,40,43.5,53,33,6,29,7,0,22,20,48,37,2,Matches
Yuto Nagatomo,jp JPN,DF,Marseille,34-154,1986,9.1,14,7,9,2,3,6,15,40.0,9,111,35,31.5,57,42,12,17,3,0,14,10,24,22,0,Matches
Paul Nardi,fr FRA,GK,Lorient,26-271,1994,18.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,1,1,0,0,Matches
Keylor Navas,cr CRC,GK,Paris S-G,34-060,1986,15.5,0,0,0,0,0,0,0,,0,5,2,40.0,5,0,0,0,0,0,0,0,0,1,0,Matches
Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,21-039,2000,6.3,11,8,5,5,1,6,18,33.3,12,82,20,24.4,23,29,30,6,0,0,6,5,16,5,0,Matches
Bridge Ndilu,fr FRA,"FW,MF",Nantes,20-207,2000,0.5,1,0,0,1,0,0,0,,0,11,5,45.5,1,6,4,1,0,0,1,0,1,0,0,Matches
Dan Ndoye,ch SUI,"FW,MF",Nice,20-111,2000,4.5,8,7,2,6,0,1,5,20.0,4,95,22,23.2,24,37,34,1,0,0,1,1,9,3,0,Matches
Neymar,br BRA,"FW,MF",Paris S-G,29-008,1992,9.6,6,4,0,3,3,3,20,15.0,17,113,38,33.6,12,43,58,8,0,0,8,4,10,0,0,Matches
Yvan Neyou,cm CMR,MF,Saint-Étienne,24-041,1997,18.0,46,34,18,25,3,12,40,30.0,28,263,91,34.6,79,153,31,23,1,0,22,7,53,18,0,Matches
Muzinga Ngonda,cd COD,DF,Dijon,26-044,1994,16.5,45,27,29,13,3,19,35,54.3,16,183,53,29.0,96,65,22,48,4,1,44,37,82,47,1,Matches
Ahmad Ngouyamsa,cm CMR,DF,Dijon,20-054,2000,1.6,4,2,4,0,0,1,5,20.0,4,31,6,19.4,24,5,2,7,1,0,6,2,6,7,0,Matches
Opa Nguette,sn SEN,"FW,MF",Metz,26-220,1994,12.6,18,13,1,9,8,3,12,25.0,9,182,48,26.4,26,75,81,14,2,0,12,2,20,3,1,Matches
Ibrahima Niane,sn SEN,FW,Metz,21-339,1999,5.2,2,1,1,1,0,1,3,33.3,2,61,16,26.2,8,22,31,4,0,0,4,0,2,5,0,Matches
M'Baye Niang,sn SEN,FW,Rennes,26-056,1994,4.7,2,2,2,0,0,1,2,50.0,1,62,18,29.0,6,36,20,4,1,0,3,0,2,4,0,Matches
Casimir Ninga,td CHA,FW,Angers,27-272,1993,0.3,1,1,1,0,0,0,0,,0,10,3,30.0,0,6,4,0,0,0,0,0,1,1,0,Matches
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,22-241,1998,12.9,9,6,3,3,3,2,11,18.2,9,133,37,27.8,23,50,60,4,1,0,3,4,13,7,0,Matches
Gerzino Nyamsi,fr FRA,DF,Rennes,24-022,1997,5.3,4,3,2,2,0,2,3,66.7,1,41,18,43.9,21,16,4,6,3,0,3,6,10,20,0,Matches
Steven Nzonzi,fr FRA,MF,Rennes,32-060,1988,19.9,22,17,10,9,3,7,18,38.9,11,126,43,34.1,40,66,20,21,8,0,13,7,29,26,0,Matches
Jonas Omlin,ch SUI,GK,Montpellier,27-034,1994,18.7,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Matches
Henry Onyekuru,ng NGA,FW,Monaco,23-253,1997,1.6,1,1,1,0,0,0,2,0.0,2,30,8,26.7,4,14,12,1,0,0,1,0,1,0,0,Matches
Otávio,br BRA,MF,Bordeaux,26-285,1994,17.3,60,48,39,19,2,19,52,36.5,33,452,128,28.3,180,243,29,31,6,0,25,13,73,33,0,Matches
Remi Oudin,fr FRA,"FW,MF",Bordeaux,24-087,1996,17.3,22,14,13,3,6,8,20,40.0,12,153,46,30.1,58,47,48,26,2,0,24,27,49,24,1,Matches
Alexandre Oukidja,dz ALG,GK,Metz,32-209,1988,23.0,0,0,0,0,0,0,2,0.0,2,5,0,0.0,5,0,0,1,0,0,1,0,0,1,2,Matches
Ambroise Oyongo,cm CMR,DF,Montpellier,29-236,1991,6.2,14,7,12,2,0,5,12,41.7,7,66,19,28.8,42,21,3,15,3,0,12,2,16,24,0,Matches
Pablo,br BRA,DF,Bordeaux,29-237,1991,12.0,19,12,14,5,0,10,17,58.8,7,84,30,35.7,58,23,3,25,15,0,10,17,36,72,1,Matches
Vincent Pajot,fr FRA,MF,Metz,30-178,1990,7.1,33,19,16,14,3,4,15,26.7,11,142,49,34.5,53,71,18,16,2,0,14,10,43,10,0,Matches
Nicolas Pallois,fr FRA,DF,Nantes,33-147,1987,19.8,43,22,32,11,0,17,42,40.5,25,176,74,42.0,103,68,5,44,18,1,26,22,65,106,2,Matches
Jonathan Panzo,eng ENG,DF,Dijon,20-111,2000,13.3,24,13,18,6,0,7,11,63.6,4,135,48,35.6,84,48,3,27,9,0,18,28,52,79,1,Matches
Lucas Paquetá,br BRA,MF,Lyon,23-170,1997,13.6,46,32,23,17,6,15,40,37.5,25,265,72,27.2,89,128,48,17,1,0,16,14,60,10,1,Matches
Gaëtan Paquiez,fr FRA,DF,Nîmes,26-364,1994,9.1,17,8,11,3,3,8,24,33.3,16,95,27,28.4,49,26,20,18,4,0,14,8,25,26,0,Matches
Rubén Pardo,es ESP,"MF,FW",Bordeaux,28-114,1992,0.3,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,1,0,0,1,0,0,0,0,Matches
Leandro Paredes,ar ARG,MF,Paris S-G,26-229,1994,9.3,23,18,10,11,2,13,30,43.3,17,97,34,35.1,22,53,22,11,4,0,7,8,31,12,1,Matches
Mateo Pavlović,ba BIH,DF,Angers,30-249,1990,5.4,6,2,4,2,0,1,8,12.5,7,48,16,33.3,29,16,3,9,6,0,3,6,12,26,0,Matches
Strahinja Pavlović,rs SRB,DF,Monaco,19-265,2001,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,0,Matches
Dimitri Payet,fr FRA,"FW,MF",Marseille,33-321,1987,12.4,11,7,3,7,1,4,13,30.8,9,108,33,30.6,24,47,37,9,2,0,7,2,13,9,0,Matches
Yohann Pelé,fr FRA,GK,Marseille,38-101,1982,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Pietro Pellegri,it ITA,"FW,MF",Monaco,19-333,2001,2.3,2,1,1,1,0,0,1,0.0,1,54,12,22.2,4,35,15,1,0,0,1,0,2,0,0,Matches
Andy Pelmard,fr FRA,DF,Nice,20-338,2000,10.1,17,9,9,6,2,4,9,44.4,5,84,32,38.1,51,30,3,16,5,0,11,12,29,29,0,Matches
Timothee Pembele,fr FRA,DF,Paris S-G,18-157,2002,4.2,9,7,5,4,0,4,15,26.7,11,59,25,42.4,19,32,8,3,0,0,3,4,13,10,0,Matches
Mathias Pereira Lage,pt POR,"FW,MF",Angers,24-075,1996,10.4,16,10,7,8,1,7,25,28.0,18,230,55,23.9,57,109,64,22,1,0,21,11,27,15,0,Matches
Danilo Pereira,pt POR,"DF,MF",Paris S-G,29-157,1991,5.8,3,2,0,3,0,0,4,0.0,4,43,11,25.6,11,28,4,11,5,0,6,7,10,22,1,Matches
Manuel Perez,fr FRA,MF,Lens,29-278,1991,1.4,3,1,3,0,0,2,6,33.3,4,39,9,23.1,18,15,6,2,0,0,2,1,4,2,0,Matches
Romain Perraud,fr FRA,DF,Brest,23-144,1997,20.9,47,29,35,12,0,9,30,30.0,21,283,87,30.7,147,93,43,47,4,0,43,19,66,52,1,Matches
Lucas Perrin,fr FRA,DF,Marseille,22-086,1998,1.5,2,2,2,0,0,1,3,33.3,2,11,5,45.5,8,2,1,2,1,0,1,4,6,8,0,Matches
Rayan Philippe,fr FRA,FW,Dijon,20-113,2000,1.0,2,2,0,1,1,0,0,,0,9,3,33.3,1,2,6,0,0,0,0,0,2,0,0,Matches
Romain Philippoteaux,fr FRA,FW,Nîmes,32-348,1988,2.4,2,2,1,0,1,1,3,33.3,2,20,11,55.0,3,11,6,3,0,0,3,0,2,2,0,Matches
Romain Philippoteaux,fr FRA,"MF,FW",Brest,32-348,1988,5.1,10,6,8,1,1,5,7,71.4,2,80,18,22.5,25,31,24,6,0,0,6,5,15,3,0,Matches
Jérémy Pied,fr FRA,DF,Lille,31-356,1989,2.6,3,2,1,1,1,1,7,14.3,6,30,8,26.7,7,14,9,4,1,0,3,3,6,4,0,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22-245,1998,16.1,45,27,34,11,0,16,31,51.6,15,181,68,37.6,103,54,24,20,6,0,14,17,62,40,0,Matches
Maxime Poundjé,fr FRA,DF,Bordeaux,28-181,1992,3.2,3,0,2,1,0,1,3,33.3,2,20,6,30.0,7,9,4,5,3,0,2,5,8,4,0,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,27-085,1993,3.4,4,1,2,2,0,0,3,0.0,3,39,9,23.1,20,17,2,8,2,1,6,2,6,3,1,Matches
Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,30-036,1991,11.9,21,14,7,8,6,7,26,26.9,19,202,47,23.3,43,90,69,12,0,0,12,10,31,5,0,Matches
Anthony Racioppi,ch SUI,GK,Dijon,22-044,1998,15.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,3,Matches
Nemanja Radonjić,rs SRB,FW,Marseille,24-364,1996,4.4,11,8,4,3,4,4,11,36.4,7,65,23,35.4,19,20,26,7,0,0,7,2,13,1,0,Matches
Aleksandar Radovanović,rs SRB,DF,Lens,27-094,1993,1.0,2,0,0,2,0,0,0,,0,9,3,33.3,3,6,0,3,1,0,2,0,2,3,1,Matches
Rafinha,br BRA,MF,Paris S-G,28-001,1993,8.8,26,19,8,17,1,8,21,38.1,13,183,55,30.1,44,91,48,17,3,0,14,9,35,2,0,Matches
Predrag Rajković,rs SRB,GK,Reims,25-105,1995,22.5,0,0,0,0,0,0,2,0.0,2,5,1,20.0,5,0,0,1,0,0,1,0,0,1,0,Matches
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,23-027,1998,11.8,9,5,2,3,4,4,17,23.5,13,122,29,23.8,24,64,34,12,2,0,10,8,17,6,0,Matches
Jeff Reine-Adélaïde,fr FRA,FW,Lyon,23-027,1998,0.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,Matches
Panagiotis Retsos,gr GRE,DF,Saint-Étienne,22-188,1998,3.0,7,3,7,0,0,4,10,40.0,6,36,15,41.7,21,14,1,2,1,0,1,7,14,17,0,Matches
Baptiste Reynet,fr FRA,GK,Nîmes,30-108,1990,23.0,0,0,0,0,0,0,1,0.0,1,6,1,16.7,6,0,0,0,0,0,0,0,0,1,0,Matches
Sergio Rico,es ESP,GK,Paris S-G,27-165,1993,7.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Renaud Ripart,fr FRA,"FW,MF",Nîmes,27-336,1993,19.8,31,22,16,10,5,12,43,27.9,31,310,99,31.9,95,142,73,49,8,0,41,25,56,39,0,Matches
Mihailo Ristić,rs SRB,DF,Montpellier,25-105,1995,15.8,35,16,18,10,7,15,29,51.7,14,177,53,29.9,71,70,36,30,5,0,25,18,53,27,0,Matches
Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,18-259,2002,2.1,11,5,4,3,4,1,7,14.3,6,77,18,23.4,19,33,25,6,0,0,6,3,14,0,0,Matches
Christopher Rocchia,fr FRA,DF,Marseille,23-012,1998,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,Matches
Valentin Rongier,fr FRA,MF,Marseille,26-068,1994,16.8,84,60,29,48,7,33,70,47.1,37,424,137,32.3,120,229,75,27,2,0,25,24,108,16,0,Matches
Nolan Roux,fr FRA,FW,Nîmes,32-349,1988,7.1,7,6,0,4,3,3,8,37.5,5,115,27,23.5,9,58,48,7,0,0,7,2,9,2,0,Matches
